data_year,weapon_id,offense_id,nibrs_weapon_id
2021,3,176049687,
2021,3,176044650,
2021,38,173505158,
2021,38,176045120,
2021,41,176044278,
2021,41,176045144,
2021,3,176044560,
2021,41,173504109,
2021,3,176050226,
2021,21,176050226,
2021,3,176050227,
2021,41,176050219,
2021,3,176049320,
2021,41,176049874,
2021,41,176044532,
2021,38,176044236,
2021,39,176044289,
2021,41,176045318,
2021,38,176044376,
2021,41,176045038,
2021,42,176049811,
2021,41,176044521,
2021,41,176044307,
2021,41,176044723,
2021,41,179285286,
2021,3,176044195,
2021,42,176045084,
2021,38,176044304,
2021,3,174589433,
2021,3,176044828,
2021,3,176049683,
2021,41,176049711,
2021,41,176045698,
2021,21,176044268,
2021,3,176044214,
2021,21,176044197,
2021,41,176044297,
2021,41,176044124,
2021,41,176044288,
2021,41,176044423,
2021,3,176049672,
2021,41,176044286,
2021,39,176049822,
2021,41,176044125,
2021,3,176044320,
2021,3,176044856,
2021,3,176044215,
2021,41,176044811,
2021,3,176049915,
2021,3,176044577,
2021,41,179286933,
2021,42,176049963,
2021,41,176044649,
2021,42,174591147,
2021,38,176044201,
2021,42,176044455,
2021,41,176044413,
2021,42,176049934,
2021,3,176044533,
2021,41,176049993,
2021,41,176044486,
2021,41,176049648,
2021,41,171760790,
2021,41,176044505,
2021,41,176044499,
2021,38,176050061,
2021,41,179285651,
2021,3,176044823,
2021,21,173504255,
2021,41,176045245,
2021,41,176044588,
2021,21,176044323,
2021,41,176044365,
2021,4,179285696,
2021,41,176044464,
2021,38,176049241,
2021,38,173503902,
2021,41,173503903,
2021,38,176044114,
2021,3,176045530,
2021,3,176049739,
2021,3,176049740,
2021,38,176044315,
2021,42,176049995,
2021,41,176045180,
2021,38,176050170,
2021,41,176044378,
2021,3,176044406,
2021,41,176044344,
2021,41,176044177,
2021,41,176044261,
2021,41,176044460,
2021,21,176044271,
2021,3,176044178,
2021,41,176044989,
2021,41,176044432,
2021,3,176044259,
2021,1,176045086,
2021,42,176044526,
2021,21,176044285,
2021,38,176049148,
2021,41,176044601,
2021,38,176049306,
2021,41,176044466,
2021,41,176044185,
2021,38,176044469,
2021,41,176044339,
2021,41,176044484,
2021,41,176044189,
2021,41,176045317,
2021,38,176044131,
2021,41,176049676,
2021,21,176049163,
2021,41,176049810,
2021,41,176045001,
2021,38,174589006,
2021,1,173504247,
2021,41,176044837,
2021,41,176044927,
2021,41,176044199,
2021,41,176045374,
2021,39,176044765,
2021,41,176045040,
2021,41,171760557,
2021,41,176045240,
2021,41,176045109,
2021,9,176045266,
2021,42,176044764,
2021,41,176045166,
2021,41,176044918,
2021,41,176045150,
2021,41,176045351,
2021,41,176044749,
2021,41,176044833,
2021,41,176045009,
2021,41,176049775,
2021,9,176045023,
2021,38,176045212,
2021,3,176049833,
2021,3,176044956,
2021,3,176050157,
2021,41,173504409,
2021,41,176045398,
2021,41,176049602,
2021,41,171760193,
2021,38,176047147,
2021,41,176045359,
2021,41,176045182,
2021,38,176049178,
2021,3,176045338,
2021,41,176044991,
2021,41,180877441,
2021,42,176044825,
2021,42,176044839,
2021,41,173504260,
2021,42,176049877,
2021,3,176049878,
2021,41,176045308,
2021,21,176050179,
2021,41,176050180,
2021,41,176049863,
2021,41,173505252,
2021,41,176046587,
2021,41,176045024,
2021,42,176045236,
2021,41,176044658,
2021,42,176045174,
2021,41,176044934,
2021,38,176045309,
2021,41,173504009,
2021,41,176045223,
2021,38,176045223,
2021,3,179285563,
2021,41,176044981,
2021,38,176044647,
2021,3,176044953,
2021,42,176045314,
2021,21,176045097,
2021,41,179285078,
2021,41,176045073,
2021,41,176049911,
2021,41,176044792,
2021,41,176045360,
2021,38,176045360,
2021,21,176045151,
2021,3,176044795,
2021,41,176046242,
2021,41,176045177,
2021,41,176045157,
2021,41,176044612,
2021,41,176046495,
2021,38,176049264,
2021,41,176045303,
2021,41,176044862,
2021,42,176050177,
2021,41,176044812,
2021,41,176045367,
2021,41,176045413,
2021,39,176045413,
2021,41,176047187,
2021,41,176049781,
2021,41,176044780,
2021,3,176050049,
2021,41,176045354,
2021,21,173504004,
2021,38,173504005,
2021,32,176050230,
2021,41,176044715,
2021,41,173504586,
2021,3,173503868,
2021,3,176045363,
2021,41,176045189,
2021,31,176049975,
2021,42,176050112,
2021,41,176049258,
2021,41,176044967,
2021,41,176045005,
2021,41,176045207,
2021,1,176044871,
2021,41,176045291,
2021,41,176045026,
2021,3,176044804,
2021,41,176045409,
2021,41,176045259,
2021,3,176044962,
2021,3,176044963,
2021,42,176045036,
2021,42,176049223,
2021,42,176049973,
2021,41,179285291,
2021,41,179285613,
2021,41,176044707,
2021,42,176044799,
2021,41,176049688,
2021,3,176044784,
2021,3,176049607,
2021,42,176045178,
2021,38,176049889,
2021,41,176045191,
2021,41,176045030,
2021,9,176044611,
2021,38,176045126,
2021,41,176045420,
2021,31,176050016,
2021,1,176045199,
2021,38,176049657,
2021,38,176049940,
2021,3,176044641,
2021,41,176049664,
2021,38,176049150,
2021,3,176050136,
2021,1,176045969,
2021,3,176050231,
2021,41,176045148,
2021,3,176045077,
2021,21,176044636,
2021,42,176050338,
2021,3,176049266,
2021,38,176049147,
2021,3,176044591,
2021,31,173505542,
2021,41,173505543,
2021,41,176044761,
2021,38,173503879,
2021,3,176045179,
2021,41,176050017,
2021,41,176049242,
2021,3,176049243,
2021,3,176045138,
2021,21,176045068,
2021,42,179286876,
2021,21,179286877,
2021,38,176049158,
2021,41,176045164,
2021,3,176046573,
2021,41,176044901,
2021,3,176050039,
2021,3,173504446,
2021,41,176050011,
2021,38,176049225,
2021,3,176045228,
2021,41,176044751,
2021,3,176044820,
2021,41,176045018,
2021,3,176049845,
2021,5,176049845,
2021,38,176044684,
2021,41,171760551,
2021,4,176045219,
2021,3,176044834,
2021,41,174589172,
2021,41,176044985,
2021,3,179285769,
2021,41,176045275,
2021,1,176044807,
2021,38,176045003,
2021,3,176045412,
2021,41,176045248,
2021,38,176050006,
2021,42,176049749,
2021,3,176044998,
2021,3,176045336,
2021,41,176044796,
2021,21,176044660,
2021,3,176045853,
2021,3,176045239,
2021,41,176045836,
2021,3,176049647,
2021,38,176044899,
2021,38,180877846,
2021,42,176045342,
2021,41,176045399,
2021,3,176049903,
2021,41,176049903,
2021,3,176049883,
2021,42,176046450,
2021,41,176045008,
2021,38,176049626,
2021,3,176044857,
2021,38,176049265,
2021,41,176044964,
2021,3,176044632,
2021,41,176045281,
2021,38,179286492,
2021,42,179286493,
2021,41,176044691,
2021,3,176044866,
2021,42,176044859,
2021,38,176049892,
2021,42,176046719,
2021,38,176045099,
2021,41,176045000,
2021,3,176050155,
2021,41,176050156,
2021,41,176044997,
2021,3,176049295,
2021,3,176049296,
2021,41,173504028,
2021,38,176045135,
2021,38,176049149,
2021,42,176045430,
2021,41,176044910,
2021,41,176045119,
2021,41,176044855,
2021,3,176045106,
2021,32,176045286,
2021,41,176045242,
2021,3,176049738,
2021,41,176045319,
2021,41,173504074,
2021,21,180877282,
2021,39,176044790,
2021,42,180877855,
2021,41,176044744,
2021,21,176045889,
2021,41,176049313,
2021,38,176049313,
2021,3,176045345,
2021,41,176044924,
2021,41,176046598,
2021,3,176044960,
2021,38,176049255,
2021,3,176045370,
2021,3,179285446,
2021,41,176044926,
2021,41,176045396,
2021,41,176046409,
2021,3,179285115,
2021,41,176045532,
2021,41,176044798,
2021,41,176044914,
2021,41,176045204,
2021,42,176045310,
2021,41,180877473,
2021,41,176045085,
2021,39,176045085,
2021,39,179286781,
2021,41,176047285,
2021,41,176046622,
2021,42,176045258,
2021,41,176045232,
2021,38,176045401,
2021,41,176045324,
2021,38,176049274,
2021,39,176050044,
2021,41,176044876,
2021,3,176045131,
2021,42,176049902,
2021,42,176049805,
2021,3,179285438,
2021,38,176045298,
2021,31,176045292,
2021,42,176045293,
2021,21,176045203,
2021,41,176045283,
2021,3,176045159,
2021,41,180877105,
2021,41,173503926,
2021,41,176046171,
2021,38,176049273,
2021,3,176049632,
2021,42,176045253,
2021,41,176045254,
2021,41,176047388,
2021,41,176045951,
2021,41,176044680,
2021,3,176050046,
2021,38,176045092,
2021,41,176049615,
2021,3,176050142,
2021,41,176049284,
2021,41,176046028,
2021,39,176045981,
2021,41,176045746,
2021,41,173503950,
2021,42,176045521,
2021,3,176045406,
2021,3,173504319,
2021,3,176049592,
2021,3,176045685,
2021,3,176046109,
2021,38,176045688,
2021,41,176045719,
2021,42,176045667,
2021,3,176045850,
2021,3,176045881,
2021,41,176045574,
2021,4,174589440,
2021,41,176045429,
2021,39,176045554,
2021,41,176045851,
2021,41,176045677,
2021,38,176045677,
2021,41,176045642,
2021,38,176046187,
2021,41,179285361,
2021,3,176045960,
2021,41,176045447,
2021,38,176047190,
2021,38,176045587,
2021,38,176046005,
2021,3,176049630,
2021,38,176045493,
2021,21,179285567,
2021,38,176045427,
2021,41,176045944,
2021,42,176046020,
2021,41,176045558,
2021,41,176049949,
2021,39,176045497,
2021,41,176045705,
2021,41,176045511,
2021,41,176046040,
2021,31,176045586,
2021,3,176049979,
2021,42,176049991,
2021,41,176045962,
2021,41,176045481,
2021,41,176047455,
2021,3,171760083,
2021,4,176049983,
2021,41,176049984,
2021,3,176049882,
2021,41,176045720,
2021,41,176045771,
2021,3,176045892,
2021,41,176049152,
2021,41,176045588,
2021,41,176045801,
2021,3,176045943,
2021,42,176049887,
2021,41,176045845,
2021,38,176045927,
2021,41,176045458,
2021,41,176047314,
2021,37,176047314,
2021,41,176045678,
2021,21,176045646,
2021,41,176045764,
2021,41,176050181,
2021,41,176045591,
2021,3,176049707,
2021,41,176045479,
2021,41,179286347,
2021,41,176046125,
2021,41,176046047,
2021,3,176045514,
2021,38,176045515,
2021,41,176045414,
2021,41,176046268,
2021,41,176045745,
2021,21,176045754,
2021,41,179286841,
2021,41,176045931,
2021,21,176049256,
2021,41,176045573,
2021,39,176045870,
2021,3,171760883,
2021,3,171760884,
2021,38,176049192,
2021,41,176045492,
2021,41,176045676,
2021,9,176046144,
2021,41,176045896,
2021,42,176046276,
2021,3,176049728,
2021,42,176045462,
2021,41,176050135,
2021,3,176046219,
2021,41,176045486,
2021,41,176045640,
2021,41,176046126,
2021,41,176045671,
2021,3,176047744,
2021,41,176045604,
2021,41,176046227,
2021,38,176045619,
2021,41,176045552,
2021,3,176049713,
2021,41,176045974,
2021,38,176045600,
2021,1,176045543,
2021,39,176045954,
2021,3,176045498,
2021,41,176046071,
2021,41,174589482,
2021,3,176045847,
2021,1,176045958,
2021,41,176045706,
2021,41,176049601,
2021,41,176045397,
2021,41,179285752,
2021,21,176045730,
2021,42,176045815,
2021,41,173504051,
2021,38,176046320,
2021,42,176049946,
2021,3,176045598,
2021,38,176049280,
2021,41,176045934,
2021,41,179285294,
2021,38,179285294,
2021,41,179285295,
2021,41,176045911,
2021,3,179285658,
2021,3,176045416,
2021,5,176045416,
2021,3,176049705,
2021,42,176050032,
2021,41,176049621,
2021,41,176050196,
2021,41,176049769,
2021,38,176045761,
2021,41,179286868,
2021,38,176049218,
2021,38,176049219,
2021,3,176045525,
2021,41,176049169,
2021,3,176045925,
2021,39,176045590,
2021,3,176046300,
2021,41,176045560,
2021,42,176045803,
2021,38,176045608,
2021,41,176046027,
2021,3,176045473,
2021,42,176045697,
2021,41,176045904,
2021,41,176045691,
2021,41,176047259,
2021,3,176045610,
2021,3,176045391,
2021,3,176046188,
2021,41,180877488,
2021,3,176049837,
2021,3,176045696,
2021,3,176049782,
2021,3,176045849,
2021,41,176045648,
2021,41,176045622,
2021,9,176045485,
2021,3,176045655,
2021,38,176047333,
2021,41,176045496,
2021,3,176045919,
2021,41,176047441,
2021,41,176045894,
2021,39,176046202,
2021,3,176045793,
2021,42,176046194,
2021,41,176045613,
2021,21,176045625,
2021,41,176047423,
2021,42,176046108,
2021,3,176049228,
2021,3,176050109,
2021,3,176045758,
2021,3,176045912,
2021,42,176045635,
2021,41,176047398,
2021,41,176047177,
2021,41,176046815,
2021,41,176045817,
2021,41,176049206,
2021,31,176045957,
2021,3,176045812,
2021,3,176049842,
2021,3,176049843,
2021,41,176049588,
2021,1,176046293,
2021,41,176049964,
2021,21,171760821,
2021,3,176046215,
2021,3,176046930,
2021,41,176047023,
2021,41,176046417,
2021,41,176046274,
2021,41,176046462,
2021,41,176046931,
2021,39,176049685,
2021,41,176046608,
2021,41,176046748,
2021,41,176048234,
2021,7,176046401,
2021,41,176046446,
2021,3,176049850,
2021,3,176046315,
2021,41,176046770,
2021,21,176046756,
2021,3,176046753,
2021,3,176046754,
2021,41,176046775,
2021,38,176046757,
2021,3,176046436,
2021,42,176046269,
2021,41,176049276,
2021,41,176046840,
2021,1,176046793,
2021,39,176046830,
2021,41,176046438,
2021,41,176046331,
2021,38,176046784,
2021,41,176046717,
2021,4,176048409,
2021,41,176046307,
2021,41,176046537,
2021,41,176046287,
2021,42,176049703,
2021,41,176046545,
2021,38,176046423,
2021,38,176049232,
2021,41,176050079,
2021,41,176046699,
2021,42,176046673,
2021,38,176046420,
2021,3,176046470,
2021,41,176046871,
2021,41,176046700,
2021,21,176046701,
2021,41,176049917,
2021,3,176046422,
2021,42,176049948,
2021,41,176046540,
2021,41,176046817,
2021,41,176046747,
2021,3,176046863,
2021,41,176050110,
2021,41,176046774,
2021,3,176046191,
2021,3,176049245,
2021,3,176049246,
2021,3,176046402,
2021,41,176050108,
2021,41,176046361,
2021,41,176047084,
2021,42,176046390,
2021,38,176049951,
2021,42,176047047,
2021,41,176046855,
2021,41,176049583,
2021,41,176046374,
2021,41,176046486,
2021,41,176046897,
2021,3,176046515,
2021,41,176048730,
2021,41,176050075,
2021,42,176048251,
2021,3,176046623,
2021,38,176046732,
2021,41,176049939,
2021,41,176048299,
2021,41,176048263,
2021,3,176046146,
2021,41,176046212,
2021,41,176050162,
2021,42,176049841,
2021,41,176046485,
2021,41,176048502,
2021,31,176046237,
2021,41,176049182,
2021,42,176046383,
2021,41,176050129,
2021,41,176048623,
2021,38,176046918,
2021,4,176046864,
2021,41,176046552,
2021,41,176046665,
2021,41,176046312,
2021,3,176046887,
2021,41,180877209,
2021,41,176046231,
2021,38,176046781,
2021,41,176046441,
2021,41,176050203,
2021,42,176049582,
2021,41,176049760,
2021,42,176049691,
2021,3,176050173,
2021,3,174589673,
2021,38,176049277,
2021,41,176046425,
2021,3,176048348,
2021,41,176046859,
2021,42,176048558,
2021,21,174589134,
2021,41,176049876,
2021,41,176049229,
2021,38,176049229,
2021,41,176046476,
2021,38,176048845,
2021,3,176046120,
2021,41,176046888,
2021,41,176050147,
2021,42,176046265,
2021,3,176046232,
2021,1,176046613,
2021,42,176049183,
2021,3,176046901,
2021,21,176046308,
2021,21,176046141,
2021,21,176046762,
2021,41,176050130,
2021,3,176050617,
2021,38,176050617,
2021,41,176046944,
2021,41,176046433,
2021,41,176046783,
2021,3,176046406,
2021,1,176046616,
2021,39,176049635,
2021,3,174589055,
2021,3,176046649,
2021,3,176046583,
2021,41,176048463,
2021,41,176049762,
2021,3,176046304,
2021,3,176050098,
2021,41,176046826,
2021,38,176046674,
2021,41,176046347,
2021,42,176050003,
2021,41,176046658,
2021,41,176046356,
2021,41,176050192,
2021,41,176046731,
2021,41,176050086,
2021,41,176046536,
2021,38,176048859,
2021,38,176050160,
2021,41,176046791,
2021,38,176046403,
2021,38,176046379,
2021,41,173505645,
2021,3,176046653,
2021,3,176046654,
2021,41,176046430,
2021,38,176046384,
2021,5,176049250,
2021,41,176049756,
2021,42,171760826,
2021,41,173504044,
2021,42,176049813,
2021,41,180877515,
2021,41,176050206,
2021,38,176049722,
2021,38,176050055,
2021,41,176046609,
2021,41,176046468,
2021,38,176049750,
2021,41,176046520,
2021,41,176050124,
2021,39,176050124,
2021,3,176050082,
2021,38,176049806,
2021,41,176050161,
2021,41,176049669,
2021,41,176046263,
2021,39,176047024,
2021,3,176049753,
2021,41,176049772,
2021,21,176049716,
2021,42,176046899,
2021,38,176047004,
2021,41,176048254,
2021,42,176049663,
2021,41,176046660,
2021,38,176046172,
2021,41,176048300,
2021,9,176046385,
2021,41,176046440,
2021,41,176046869,
2021,39,173504151,
2021,42,176049712,
2021,41,176049185,
2021,41,176046795,
2021,41,176049189,
2021,3,176048591,
2021,3,176046553,
2021,3,176049734,
2021,41,176046173,
2021,38,176046336,
2021,41,176049304,
2021,41,176049305,
2021,3,176046883,
2021,32,176050058,
2021,3,176046330,
2021,41,176046767,
2021,41,179286341,
2021,41,176046848,
2021,3,176046501,
2021,38,176046803,
2021,3,176049852,
2021,41,176046564,
2021,41,176046916,
2021,41,176049967,
2021,41,176046305,
2021,41,176046691,
2021,3,174589472,
2021,5,174589472,
2021,41,176046648,
2021,41,176046685,
2021,39,176049746,
2021,21,176046151,
2021,41,176046151,
2021,41,176046662,
2021,41,176046218,
2021,9,176050092,
2021,38,176050093,
2021,41,176049999,
2021,39,176046530,
2021,3,176046519,
2021,5,176046519,
2021,41,176049835,
2021,41,176046892,
2021,41,179286363,
2021,42,174589068,
2021,1,176048259,
2021,38,176046233,
2021,41,176046185,
2021,41,176048626,
2021,41,176048581,
2021,3,176047905,
2021,41,176046415,
2021,41,176049994,
2021,38,176050158,
2021,3,176049966,
2021,41,176047417,
2021,41,176047723,
2021,21,176047262,
2021,3,173504396,
2021,3,176047118,
2021,3,176047515,
2021,42,173504246,
2021,41,176047530,
2021,41,176050024,
2021,3,176047223,
2021,5,176047223,
2021,21,176047316,
2021,3,176047590,
2021,41,176047915,
2021,9,176049701,
2021,41,176047363,
2021,3,176047628,
2021,41,176047861,
2021,41,176047254,
2021,38,176047907,
2021,41,173504107,
2021,39,176047202,
2021,3,180877688,
2021,3,173504291,
2021,38,176046954,
2021,21,176046950,
2021,41,174589271,
2021,41,176047505,
2021,21,176047511,
2021,41,176047972,
2021,41,176047467,
2021,41,176050101,
2021,38,176047643,
2021,41,176047615,
2021,38,176047146,
2021,38,176049767,
2021,41,176047804,
2021,41,176047496,
2021,41,176047822,
2021,41,176047877,
2021,41,179286003,
2021,41,176047265,
2021,4,174588992,
2021,3,176047331,
2021,41,176047224,
2021,41,176047734,
2021,41,180877499,
2021,41,176047644,
2021,41,176050084,
2021,41,176047551,
2021,41,176049725,
2021,41,179286428,
2021,41,176047144,
2021,3,176047872,
2021,38,176050111,
2021,42,176047610,
2021,41,176049783,
2021,41,171760785,
2021,41,176047705,
2021,38,176047844,
2021,3,174590151,
2021,38,176047075,
2021,21,176049698,
2021,3,176047433,
2021,41,176047506,
2021,41,176050133,
2021,41,176049804,
2021,42,173504323,
2021,3,176046966,
2021,38,176047292,
2021,41,176047929,
2021,3,176046956,
2021,41,179286514,
2021,41,176047161,
2021,41,176047368,
2021,41,176049840,
2021,3,176049960,
2021,38,176047947,
2021,41,176047290,
2021,41,176047426,
2021,41,176047210,
2021,42,179285644,
2021,41,176050191,
2021,3,176047233,
2021,38,176048017,
2021,41,176047170,
2021,41,179286754,
2021,3,176049643,
2021,3,176047241,
2021,41,176047640,
2021,41,176047235,
2021,41,171760329,
2021,38,176047458,
2021,3,176047185,
2021,3,176047344,
2021,41,176047386,
2021,41,176047548,
2021,41,176047359,
2021,31,180877333,
2021,21,176050165,
2021,41,176049875,
2021,41,176049656,
2021,3,174589486,
2021,41,176047528,
2021,41,176049172,
2021,41,176049851,
2021,3,176047082,
2021,41,176048734,
2021,38,176047784,
2021,41,176047754,
2021,41,176047616,
2021,41,176046994,
2021,3,176047176,
2021,41,176047841,
2021,3,171760859,
2021,41,176050168,
2021,41,176047440,
2021,42,176047623,
2021,3,179286247,
2021,3,176049589,
2021,3,174589287,
2021,41,176047649,
2021,3,176047191,
2021,3,176047192,
2021,21,176047032,
2021,42,176049721,
2021,38,176048039,
2021,41,180877434,
2021,41,176047814,
2021,41,176047443,
2021,41,176047501,
2021,41,176049723,
2021,42,176047780,
2021,3,173504042,
2021,3,176049952,
2021,41,179285721,
2021,42,176050106,
2021,41,176050107,
2021,21,176047194,
2021,41,176050663,
2021,41,176051019,
2021,3,171760901,
2021,3,171760902,
2021,42,176047230,
2021,3,173504462,
2021,41,176048803,
2021,41,176047756,
2021,41,176050768,
2021,41,176050969,
2021,41,179286619,
2021,3,173504167,
2021,41,176047313,
2021,38,176047313,
2021,21,176050672,
2021,3,176050671,
2021,38,176047795,
2021,41,176050910,
2021,42,176050385,
2021,41,176047337,
2021,3,176047105,
2021,41,176047492,
2021,42,173504150,
2021,41,176047394,
2021,41,176047175,
2021,41,176046933,
2021,3,174589088,
2021,41,176047351,
2021,41,176050601,
2021,39,173503930,
2021,41,176047307,
2021,3,176050726,
2021,3,176050727,
2021,41,173504509,
2021,41,176047419,
2021,3,176047825,
2021,41,176047195,
2021,42,176047053,
2021,41,176050428,
2021,3,176050455,
2021,3,173504103,
2021,38,173505618,
2021,41,179286269,
2021,41,176047174,
2021,41,179286769,
2021,42,176047686,
2021,21,176047482,
2021,3,176050263,
2021,3,176051028,
2021,3,176050618,
2021,41,176047420,
2021,3,176050735,
2021,3,176050736,
2021,3,176046957,
2021,42,176047536,
2021,41,176046927,
2021,42,176047518,
2021,41,176047070,
2021,3,176047155,
2021,41,176047449,
2021,41,176048625,
2021,3,176047387,
2021,41,176047650,
2021,9,176050792,
2021,3,176047165,
2021,41,176047720,
2021,3,173504468,
2021,3,176050944,
2021,41,176050587,
2021,3,176047048,
2021,41,176050951,
2021,41,176050652,
2021,3,176047448,
2021,41,176051025,
2021,3,176050606,
2021,41,176050496,
2021,41,176050305,
2021,38,176047445,
2021,41,176047684,
2021,41,176050689,
2021,39,176047074,
2021,39,176050395,
2021,3,176047247,
2021,41,176047565,
2021,41,171760093,
2021,42,176050301,
2021,41,176050923,
2021,42,173504129,
2021,42,176050733,
2021,3,176047432,
2021,3,176047013,
2021,21,176047029,
2021,3,176047418,
2021,42,174589557,
2021,41,176046953,
2021,3,173504528,
2021,41,176050350,
2021,42,174588994,
2021,21,176047395,
2021,41,176047038,
2021,42,180877198,
2021,21,176047892,
2021,41,173504329,
2021,38,176050242,
2021,41,176047613,
2021,39,176047781,
2021,41,176047113,
2021,41,176048402,
2021,38,176047450,
2021,41,173504353,
2021,42,176048757,
2021,3,176050624,
2021,41,179285588,
2021,41,176046948,
2021,41,176048223,
2021,41,176048145,
2021,41,176047793,
2021,38,176047793,
2021,21,176047300,
2021,42,174589210,
2021,1,176048106,
2021,41,176048767,
2021,3,173503872,
2021,41,176047775,
2021,41,176048388,
2021,41,176048710,
2021,3,176047851,
2021,41,176047806,
2021,38,176048127,
2021,3,176050346,
2021,21,176050341,
2021,3,174589282,
2021,3,171760633,
2021,21,176047860,
2021,3,176048147,
2021,3,176048580,
2021,1,179286432,
2021,41,176047711,
2021,41,173505333,
2021,3,176048390,
2021,1,176048195,
2021,5,176047976,
2021,41,176050724,
2021,41,180877295,
2021,1,173503907,
2021,41,176048154,
2021,41,179286902,
2021,9,173504223,
2021,3,174589278,
2021,3,176048760,
2021,21,176047894,
2021,38,176048479,
2021,3,176050889,
2021,3,176050600,
2021,38,176048501,
2021,41,176048020,
2021,41,176048187,
2021,41,176047885,
2021,41,180877249,
2021,41,176048040,
2021,41,176050608,
2021,41,176050249,
2021,3,176050250,
2021,41,173503904,
2021,3,176050903,
2021,41,176048586,
2021,41,176048708,
2021,41,176048130,
2021,41,171760670,
2021,41,176050701,
2021,41,176048691,
2021,38,176048765,
2021,42,176048169,
2021,3,176047961,
2021,41,176048224,
2021,42,173504600,
2021,41,176048197,
2021,41,176050732,
2021,41,176048600,
2021,41,176047919,
2021,39,176048097,
2021,39,176050304,
2021,41,173503961,
2021,41,176050838,
2021,41,176047673,
2021,41,176047943,
2021,3,171760167,
2021,41,176048385,
2021,41,176048662,
2021,21,176048663,
2021,38,180877456,
2021,41,176048175,
2021,41,179285390,
2021,21,176048511,
2021,3,176047715,
2021,3,173504356,
2021,41,176048293,
2021,41,176047878,
2021,41,176047779,
2021,3,176048305,
2021,41,174589308,
2021,42,171760129,
2021,41,174589443,
2021,41,173505300,
2021,41,176048579,
2021,41,176049167,
2021,38,176048290,
2021,41,176048608,
2021,41,176048310,
2021,3,176048273,
2021,38,176048522,
2021,41,179287137,
2021,41,176048182,
2021,41,176049209,
2021,41,176047934,
2021,42,176048382,
2021,38,176048139,
2021,38,176048428,
2021,3,171760298,
2021,38,173503916,
2021,38,176048612,
2021,41,176048706,
2021,38,176048214,
2021,41,176049247,
2021,38,180877336,
2021,41,176049151,
2021,38,173504114,
2021,41,176047949,
2021,37,176050806,
2021,42,176048628,
2021,21,171760142,
2021,3,176050393,
2021,3,176050394,
2021,41,173504513,
2021,3,176049234,
2021,21,176049234,
2021,21,176048334,
2021,41,176048495,
2021,42,176050381,
2021,41,176047946,
2021,41,176048066,
2021,42,176048034,
2021,41,176048597,
2021,41,176048110,
2021,41,176048584,
2021,42,176047991,
2021,21,176048585,
2021,3,171760509,
2021,41,171760509,
2021,3,176048059,
2021,41,176048362,
2021,21,176048375,
2021,3,176050550,
2021,3,176050552,
2021,6,173504073,
2021,21,176048659,
2021,3,173504139,
2021,38,176048682,
2021,4,176048819,
2021,3,171760350,
2021,3,176048344,
2021,21,176048249,
2021,41,173504390,
2021,3,176047818,
