data_year,victim_id,offense_id
2021,165006889,179291226
2021,157496045,171760181
2021,159227857,173509098
2021,159227857,173509099
2021,159223715,173504937
2021,161762105,176045658
2021,159223062,173504258
2021,157501153,171765413
2021,161767503,176051117
2021,161774850,176058725
2021,159225879,173507083
2021,161768536,176052178
2021,159229107,173510341
2021,166566709,180877452
2021,157498483,171762677
2021,157498483,171762678
2021,157498484,171762677
2021,165001393,179285555
2021,165001394,179285556
2021,157496727,171760843
2021,161761077,176044623
2021,159223202,173504413
2021,159224297,173505515
2021,160307401,174589114
2021,160307401,174589115
2021,165002385,179286595
2021,165002385,179286597
2021,165002385,179286598
2021,159222892,173504082
2021,159222704,173503895
2021,161766412,176049968
2021,161766412,176049969
2021,161760830,176044369
2021,161760831,176044369
2021,159223411,173504629
2021,161761007,176044556
2021,159222897,173504087
2021,159223173,173504384
2021,159223174,173504384
2021,159223175,173504384
2021,159222821,173504007
2021,159222810,173503992
2021,161760569,176044120
2021,161761092,176044637
2021,159222687,173503878
2021,161766517,176050087
2021,161761497,176045053
2021,161761074,176044620
2021,161761074,176044621
2021,161761075,176044621
2021,161761066,176044614
2021,161761008,176044557
2021,161760863,176044405
2021,161760894,176044436
2021,161760924,176044470
2021,161760593,176044141
2021,161760594,176044141
2021,161761726,176045273
2021,166566717,180877461
2021,166566717,180877462
2021,161761079,176044625
2021,161760560,176044111
2021,161761014,176044564
2021,161760911,176044456
2021,159222694,173503885
2021,161761138,176044683
2021,161761139,176044683
2021,161760757,176044296
2021,159222765,173503953
2021,161760957,176044504
2021,161761208,176044758
2021,166566850,180877596
2021,161766402,176049956
2021,161766402,176049957
2021,161760574,176044127
2021,161760575,176044126
2021,161760805,176044343
2021,161760557,176044107
2021,161760751,176044290
2021,161766184,176049748
2021,161760654,176044202
2021,161760730,176044270
2021,161760976,176044523
2021,165001850,179286043
2021,161761045,176044598
2021,161761312,176044861
2021,160307824,174589549
2021,160307824,174589550
2021,161760619,176044167
2021,161760901,176044444
2021,161761029,176044580
2021,161761030,176044579
2021,161760691,176044233
2021,161765637,176049195
2021,161760873,176044415
2021,161761126,176044667
2021,161760763,176044303
2021,161760735,176044274
2021,161762197,176045751
2021,161760643,176044192
2021,161760833,176044371
2021,161760808,176044346
2021,161766313,176049867
2021,161766314,176049867
2021,161760796,176044332
2021,161760796,176044334
2021,161760797,176044333
2021,161761039,176044590
2021,159224082,173505314
2021,161761411,176044966
2021,161761412,176044966
2021,161760928,176044474
2021,159223084,173504283
2021,161760969,176044517
2021,159222784,173503971
2021,161760971,176044518
2021,161762211,176045766
2021,165001811,179285998
2021,161760891,176044434
2021,161760892,176044434
2021,161761491,176045046
2021,160307692,174589411
2021,161766586,176050164
2021,161761068,176044616
2021,161761069,176044616
2021,161761016,176044566
2021,161760554,176044104
2021,161760913,176044458
2021,161760800,176044338
2021,160307318,174589035
2021,161760555,176044105
2021,161760705,176044247
2021,161760954,176044500
2021,161760744,176044283
2021,161766130,176049692
2021,161760843,176044381
2021,161760599,176044147
2021,161760600,176044147
2021,161766263,176049815
2021,161760706,176044248
2021,166566610,180877362
2021,161760696,176044239
2021,161760606,176044152
2021,161760634,176044182
2021,165001605,179285777
2021,161761116,176044657
2021,161760602,176044149
2021,161760603,176044149
2021,161761104,176044648
2021,161761105,176044648
2021,161761544,176045096
2021,161766341,176049894
2021,161766342,176049894
2021,161760860,176044402
2021,161760673,176044219
2021,161760674,176044219
2021,161761338,176044889
2021,161760874,176044416
2021,161760798,176044335
2021,161760798,176044336
2021,161760564,176044115
2021,161760626,176044174
2021,161760627,176044174
2021,161760724,176044264
2021,161761206,176044756
2021,161761206,176044757
2021,161761207,176044757
2021,161766606,176050186
2021,161760819,176044359
2021,161760820,176044359
2021,161760765,176044305
2021,161760766,176044305
2021,161760767,176044305
2021,160307829,174589554
2021,161760846,176044385
2021,161761018,176044568
2021,161761662,176045221
2021,161761663,176045221
2021,161760660,176044208
2021,161761048,176044602
2021,161760726,176044266
2021,161760980,176044528
2021,161760980,176044529
2021,161760981,176044528
2021,161760981,176044529
2021,161761025,176044575
2021,161760834,176044372
2021,161761337,176044890
2021,161761339,176044891
2021,161760581,176044133
2021,161760582,176044133
2021,161760583,176044133
2021,161760584,176044133
2021,161760585,176044133
2021,161760586,176044133
2021,161760625,176044173
2021,161760865,176044408
2021,161760866,176044407
2021,161765704,176049251
2021,161761127,176044668
2021,161761221,176044770
2021,160308688,174590428
2021,157496501,171760628
2021,157496501,171760629
2021,161766120,176049682
2021,161761387,176044944
2021,161761454,176045010
2021,161766276,176049830
2021,161766277,176049829
2021,161766607,176050187
2021,161766607,176050188
2021,161760774,176044312
2021,157496170,171760303
2021,157496170,171760304
2021,157496171,171760304
