data_year,property_id,prop_desc_id,property_value,date_recovered,nibrs_prop_desc_id
2021,146402906,38,1,2021-12-27,
2021,146402265,61,1,,
2021,146402369,3,1,,
2021,146402369,38,250,,
2021,148838141,24,1,,
2021,146402548,3,250,,
2021,146402548,38,1,,
2021,146402549,6,10,,
2021,146402549,20,100,,
2021,146402549,25,35,,
2021,146402549,47,0,,
2021,146402549,51,0,,
2021,148837572,3,1,,
2021,146402263,3,3,,
2021,146402264,61,1,,
2021,148837592,38,1,,
2021,146402535,20,1,,
2021,146402535,25,1,,
2021,146402535,51,0,,
2021,148837705,3,1,,
2021,148837705,38,800,,
2021,146402204,20,400,,
2021,146402204,63,352,,
2021,146402588,63,6681,,
2021,146402286,8,19,,
2021,150016591,38,850,,
2021,146402721,61,800,,
2021,146402442,9,0,,
2021,148837425,3,1,,
2021,148837425,38,200,,
2021,146402425,25,30,,
2021,148837540,3,1,,
2021,148837540,38,200,,
2021,148837541,9,0,,
2021,148837541,20,75,,
2021,148837541,25,15,,
2021,148837541,51,0,,
2021,146402596,3,200,,
2021,148837633,9,0,,
2021,148837633,16,3,,
2021,148837633,38,1,,
2021,146402233,7,200,,
2021,146402432,38,400,,
2021,146402433,7,750,,
2021,146402433,9,0,,
2021,146402433,20,30,,
2021,146402433,25,30,,
2021,146402433,51,0,,
2021,146402433,61,160,,
2021,150017401,20,40,,
2021,150017401,21,1,,
2021,150017401,38,1,,
2021,148837570,42,1,,
2021,146402363,52,0,,
2021,146402345,47,0,,
2021,146402520,38,400,,
2021,146402521,17,600,,
2021,146402521,20,760,,
2021,146402521,25,70,,
2021,146402521,51,0,,
2021,146402521,61,60,,
2021,146402521,63,105,,
2021,148837534,8,70,,
2021,148837534,16,30,,
2021,148837534,56,30,,
2021,146402510,4,1300,,
2021,146402491,52,0,,
2021,146402310,63,10,2021-12-27,
2021,146402311,63,10,,
2021,148837485,3,1,,
2021,148837485,38,200,,
2021,146402393,52,0,,
2021,148837627,16,149,,
2021,148837578,16,700,,
2021,148837994,8,181,2021-12-27,
2021,148837995,8,183,,
2021,148837722,20,4000,,
2021,148837722,61,1300,,
2021,148837910,61,1,2021-12-27,
2021,148837911,61,1,,
2021,148837959,3,1,,
2021,146402641,20,1020,,
2021,146402641,61,1200,,
2021,146402641,63,20,,
2021,148837625,3,201,,
2021,148837833,3,1,,
2021,148837833,38,200,,
2021,148837834,61,30,,
2021,146402532,52,0,,
2021,146402492,61,350,,
2021,146402444,3,100,,
2021,146402717,52,0,,
2021,146402730,19,25,,
2021,146402730,42,3000,,
2021,148837403,16,10,,
2021,146402788,30,1,,
2021,146402665,3,1,,
2021,150016679,3,1,,
2021,148837273,3,1,,
2021,148837720,3,1,,
2021,148837590,61,1,,
2021,148837322,7,1900,,
2021,148837322,9,0,,
2021,148837322,20,700,,
2021,148837322,21,1,,
2021,148837322,25,100,,
2021,148837322,61,800,,
2021,148837322,63,150,,
2021,146402950,63,75,,
2021,146402779,63,50,,
2021,146402498,3,1,,
2021,146402498,38,200,,
2021,146402499,9,0,,
2021,146402499,20,100,,
2021,146402499,25,30,,
2021,146402499,61,100,,
2021,146402635,52,0,,
2021,148837755,3,1,,
2021,148837755,38,1,,
2021,148837756,9,0,,
2021,148837756,20,100,,
2021,148837756,25,50,,
2021,148837756,51,0,,
2021,148837756,63,1,,
2021,146402783,9,0,,
2021,148837545,63,24,,
2021,148837502,3,1,,
2021,148837700,30,1,,
2021,150016722,9,0,,
2021,150016722,25,1,,
2021,150016722,51,0,,
2021,150016722,61,1,,
2021,146402511,52,0,,
2021,146402658,63,1,,
2021,146402210,63,210,,
2021,148837677,63,1000,,
2021,146402326,19,700,,
2021,148837606,38,1,,
2021,148837697,63,5000,,
2021,148837698,63,126,,
2021,146402523,3,1,,
2021,146402523,38,200,,
2021,146402524,63,4,,
2021,148837511,47,0,,
2021,146402744,10,,,
2021,146402751,63,10,2021-12-27,
2021,146402752,63,10,,
2021,146402367,8,90,,
2021,146402739,52,0,,
2021,146402739,61,1720,,
2021,148837694,3,1,,
2021,146402720,6,1300,,
2021,146402720,20,500,,
2021,146402720,61,750,,
2021,146402243,8,1,,
2021,146402243,25,1,,
2021,146402243,61,1,,
2021,146402243,63,1,,
2021,148837651,16,230,,
2021,148837652,16,1,,
2021,146402383,31,1000,,
2021,148837715,3,1,,
2021,148837715,38,500,,
2021,148837650,61,1,,
2021,148837565,61,500,,
2021,148837557,3,1,,
2021,148837557,38,500,,
2021,148837558,9,0,,
2021,148837558,20,400,,
2021,148837558,25,50,,
2021,148837558,51,0,,
2021,148837558,63,10,,
2021,148837426,3,1,2021-12-27,
2021,148837427,3,1,,
2021,148837746,3,1,,
2021,148837690,42,1,,
2021,148837562,38,100,,
2021,148837563,6,400,,
2021,148837563,25,20,,
2021,146402682,63,40,,
2021,148837549,6,1,,
2021,148837549,20,170,,
2021,148837549,61,2,,
2021,148837827,52,0,,
2021,146402453,35,700,,
2021,150016740,3,1,,
2021,150017363,63,1502,,
2021,146402190,38,1,,
2021,146402684,3,1,,
2021,148837410,3,1,,
2021,148837671,51,0,,
2021,146402674,30,500,,
2021,146402331,9,0,,
2021,146402331,20,60,,
2021,146402331,25,20,,
2021,146402331,47,0,,
2021,146402331,51,0,,
2021,146402331,63,1,,
2021,146402610,24,200,,
2021,146402534,47,0,,
2021,150016590,3,250,,
2021,150016590,63,250,,
2021,146402761,47,0,,
2021,146402208,3,1,,
2021,146402208,38,250,,
2021,146402209,20,1,,
2021,150017411,3,1,,
2021,150017412,38,250,,
2021,146402513,3,1,,
2021,146402513,38,250,,
2021,146402514,20,3,,
2021,146402514,51,0,,
2021,146402542,29,1,,
2021,146402212,3,1,,
2021,146402212,38,250,,
2021,146402552,21,1300,,
2021,146402281,3,1,,
2021,146402281,38,1,,
2021,146402282,17,1,,
2021,146402282,20,1,,
2021,146402282,63,4,,
2021,146402800,63,6,,
2021,146402424,52,0,,
2021,146402630,63,50,,
2021,146402882,16,130,,
2021,148837925,25,41,,
2021,148837925,61,2080,,
2021,146402477,9,0,,
2021,146402477,20,80,,
2021,146402477,25,20,,
2021,146402818,3,1,,
2021,146402818,38,1,,
2021,146402819,9,0,,
2021,146402819,25,500,,
2021,146402819,51,0,,
2021,146402819,52,0,,
2021,146402780,16,200,,
2021,146402280,38,1,,
2021,146402624,24,1,,
2021,146402624,38,400,,
2021,146402625,13,1,,
2021,146402713,3,1,,
2021,146402713,38,1400,,
2021,146402928,63,17,,
2021,146402930,38,800,,
2021,146402781,8,500,,
2021,148837519,63,950,,
2021,146402700,61,1,,
2021,148839395,9,0,,
2021,148839395,20,1000,,
2021,148839395,25,25,,
2021,148839395,51,0,,
2021,148839395,63,150,,
2021,146402758,9,0,,
2021,148837467,3,1000,,
2021,146402856,51,0,,
2021,148837732,4,1,,
2021,146402628,20,355,,
2021,146402826,7,1,,
2021,146402589,19,4,,
2021,148837494,20,5614,,
2021,148837494,63,1,,
2021,146402543,3,1,,
2021,146402543,38,1,,
2021,146402544,8,1,,
2021,150016713,16,200,,
2021,146402745,38,1000,,
2021,146402854,3,1,,
2021,146402854,38,659,,
2021,146402855,38,200,,
2021,146402855,63,50,,
2021,146402579,6,189,2021-12-28,
2021,146402580,6,189,,
2021,146402580,51,0,,
2021,146402519,8,164,,
2021,150016674,20,320,,
2021,150016502,47,0,,
2021,146402368,51,0,,
2021,146402387,6,260,,
2021,148837327,47,0,,
2021,148837584,6,1500,,
2021,146402530,19,2565,,
2021,150016707,16,800,,
2021,150016707,42,43650,,
2021,150016707,54,600,,
2021,146402953,61,800,,
2021,146402719,8,16,,
2021,146402719,16,25,,
2021,146402719,19,61,,
2021,146402719,23,16,,
2021,146402719,41,23,,
2021,146402719,43,9,,
2021,150016513,3,1,,
2021,150016513,38,400,,
2021,150016514,36,1530,,
2021,150016514,61,700,,
2021,146402602,3,1,,
2021,146402602,38,1,,
2021,146402613,4,7400,,
2021,150016896,20,200,,
2021,150016896,25,100,,
2021,150016896,51,0,,
2021,150016896,63,1,,
2021,150016648,63,72,,
2021,148837851,38,100,,
2021,148837852,38,50,,
2021,146402661,9,0,,
2021,146402661,21,1,,
2021,148837792,3,15000,,
2021,148837665,63,302,,
2021,146402698,3,1,,
2021,146402698,38,10,,
2021,146402699,20,10,,
2021,146402798,3,100,,
2021,146402798,38,200,,
2021,146402799,9,0,,
2021,146402799,20,200,,
2021,146402799,25,50,,
2021,146402659,3,1,,
2021,146402659,38,400,,
2021,146402493,3,1,,
2021,150016611,16,193,,
2021,146402529,3,1,,
2021,146402529,38,1,,
2021,146402756,36,2723,,
2021,146402623,6,1,,
2021,146402623,7,2500,,
2021,146402623,16,1,,
2021,146402623,20,350,,
2021,146402623,25,1350,,
2021,146402623,51,0,,
2021,146402623,61,1600,,
2021,146402470,63,63,,
2021,146402723,3,10000,,
2021,148837741,3,1,,
2021,148837413,24,300,,
2021,146402305,3,600,,
2021,146402306,36,200,,
2021,146402306,63,210,,
2021,146402869,6,10516,,
2021,146402271,3,1,,
2021,150016566,3,1,,
2021,148837575,3,1,,
2021,146402636,11,1400,,
2021,146402637,11,140,2021-12-28,
2021,146402638,11,140,,
2021,146402774,3,1,,
2021,146402774,38,200,,
2021,146402872,3,1,,
2021,146402872,38,200,,
2021,146402873,7,2500,,
2021,146402873,9,0,,
2021,146402873,20,100,,
2021,146402873,25,100,,
2021,146402801,25,1,,
2021,146402691,20,300,,
2021,146402691,25,150,,
2021,146402691,36,4175,,
2021,148837498,3,2,,
2021,148837498,63,1,,
2021,148837583,3,1,,
2021,150016811,61,1500,,
2021,148838180,3,14000,,
2021,148838180,63,400,,
2021,146402711,3,1,,
2021,146402711,26,400,,
2021,146402711,38,200,,
2021,146402712,38,100,,
2021,146402712,61,50,,
2021,148837556,3,1,,
2021,146402945,3,1,,
2021,146402370,38,1,,
2021,146402770,9,0,,
2021,146402770,20,200,,
2021,146402770,63,201,,
2021,146402954,47,0,,
2021,146402954,63,1,,
2021,146402926,3,1,2021-12-29,
2021,146402927,3,1,,
2021,146402927,61,1,,
2021,146402931,16,1,,
2021,150016497,8,50,,
2021,148837523,3,1,,
2021,146402948,31,1,,
2021,148837480,4,500,,
2021,146402936,4,300,,
2021,146402807,47,0,,
2021,146402888,61,1000,2021-12-29,
2021,146402889,61,1000,,
2021,146402709,3,1,,
2021,146402709,38,600,,
