data_year,suspected_drug_type_id,property_id,est_drug_qty,drug_measure_type_id,nibrs_suspected_drug_id
2021,5,143168642,189.942,1,11931259
2021,1,146396772,3.000,9,12391077
2021,5,143168863,108.400,1,11931267
2021,5,143168699,308.000,1,11931262
2021,16,143168699,2.000,9,11931263
2021,10,143168654,2.000,9,11931260
2021,5,143168391,1414.600,1,11931251
2021,1,143168383,1.000,9,11931250
2021,5,143169314,123.887,1,11931275
2021,5,143168988,668.000,1,11931269
2021,1,143169418,1.000,9,11931278
2021,4,143169466,1.000,9,11931279
2021,5,146396437,113.398,1,12391061
2021,5,143169300,22.963,1,11931274
2021,5,143169116,340.194,1,11931271
2021,16,146396474,28.350,1,12391062
2021,5,146396830,1.000,11,12391082
2021,1,146396567,51.000,9,12391067
2021,5,146396567,76.000,1,12391068
2021,12,146396567,16.000,9,12391069
2021,5,146396990,453.592,1,12391090
2021,2,144471982,5.300,1,12119292
2021,16,143169582,2.000,1,11931284
2021,5,143169901,2.000,9,11931287
2021,5,143169760,344.000,1,11931286
2021,5,143169538,1.000,9,11931283
2021,5,145297355,240.971,1,12235824
2021,1,143170417,3.000,9,11931296
2021,2,143170417,2.000,9,11931297
2021,4,143170417,6.000,9,11931298
2021,1,143170513,1.000,9,11931299
2021,1,143170620,26.000,1,11931301
2021,12,146397154,3.000,1,12391097
2021,4,143170320,1.000,9,11931293
2021,10,143170627,1.000,9,11931302
2021,1,143170575,1.000,9,11931300
2021,1,143170169,1.000,9,11931291
2021,1,143170741,3.000,1,11931305
2021,5,143170741,1.000,9,11931306
2021,5,143170741,107.728,1,11931307
2021,5,144471751,79.379,1,12119288
2021,16,144471751,199.000,9,12119289
2021,8,143170357,2.000,9,11931294
2021,5,146397280,72.100,1,12391102
2021,5,146396993,71.000,1,12391091
2021,5,146397037,66.000,1,12391095
2021,5,143171117,121.903,1,11931316
2021,1,143171030,1.000,11,11931309
2021,1,146397244,8.000,9,12391099
2021,5,146396962,77.200,1,12391088
2021,5,143171338,1360.777,1,11931318
2021,1,146397340,1.000,11,12391104
2021,5,143171111,37.400,1,11931315
2021,5,146397404,1.000,11,12391105
2021,12,146397066,1.000,11,12391096
2021,1,144472907,2.000,9,12119303
2021,1,144472907,14.000,1,12119304
2021,5,144473335,1.000,9,12119309
2021,8,144473335,29.574,5,12119310
2021,16,144473335,27.000,9,12119311
2021,4,144473199,1.000,9,12119307
2021,2,144473432,3.700,1,12119313
2021,7,144473432,11.000,9,12119314
2021,5,144473436,108.012,1,12119315
2021,5,144473486,212.000,1,12119319
2021,1,144473462,0.500,1,12119316
2021,2,144473462,4.000,1,12119317
2021,1,148834407,1.000,1,12717203
2021,1,144473752,16.500,1,12119321
2021,8,144473752,4.000,1,12119322
2021,10,144473253,16.000,9,12119308
2021,1,144474072,6.800,1,12119326
2021,5,144474085,495.000,1,12119327
2021,17,144473791,1.000,1,12119323
2021,5,148835402,4.000,9,12717287
2021,2,144474381,15.000,1,12119333
2021,2,146396981,1.000,11,12391089
2021,2,144474258,27.900,1,12119330
2021,16,144474205,0.300,1,12119329
2021,2,144474824,2.500,1,12119339
2021,10,144474910,1.000,9,12119342
2021,1,144474867,1.000,9,12119340
2021,5,145296860,209.786,1,12235808
2021,1,144474573,1.200,1,12119336
2021,4,146397763,2.000,9,12391126
2021,8,146397763,2.000,9,12391127
2021,5,144475442,177.800,1,12119350
2021,7,144475442,3.000,9,12119351
2021,5,144475981,215.456,1,12119362
2021,5,144476202,1.000,11,12119369
2021,16,144475923,30.000,1,12119359
2021,5,144475920,337.359,1,12119358
2021,5,146397597,6.000,9,12391119
2021,1,144476228,2.000,9,12119370
2021,5,144475648,605.000,1,12119354
2021,2,145297131,0.500,1,12235814
2021,5,146399619,12.000,9,12391197
2021,5,146399619,158.000,1,12391198
2021,1,146397758,29.500,1,12391125
2021,1,146397522,7.000,9,12391111
2021,5,146397522,34.000,1,12391112
2021,16,146397522,12.000,9,12391113
2021,12,144476355,2.000,9,12119372
2021,10,144476727,1.000,9,12119380
2021,1,144476764,2.000,9,12119382
2021,5,144476780,1.000,9,12119384
2021,5,144476780,411.068,1,12119385
2021,5,144476888,1.000,9,12119386
2021,5,144476888,632.194,1,12119387
2021,12,144476917,1.000,1,12119388
2021,1,146398016,3.000,1,12391136
2021,8,146397732,153.000,9,12391124
2021,1,146397568,1.000,9,12391117
2021,5,146397568,3.000,9,12391118
2021,1,145298480,1.000,1,12235874
2021,8,146397636,39.000,9,12391120
2021,5,145297695,527.301,1,12235828
2021,1,146397860,19.000,9,12391133
2021,10,146397555,1.000,11,12391116
2021,10,145297482,1.000,9,12235825
2021,16,146397808,13.000,9,12391131
2021,1,146399680,17.800,1,12391199
2021,5,145297859,47.911,1,12235834
2021,16,145297859,35.000,9,12235835
2021,16,145298255,1088.622,1,12235849
2021,1,145298277,42.000,1,12235853
2021,5,145298277,980.000,1,12235854
2021,16,145298277,459.000,9,12235855
2021,1,145299776,1.000,1,12235993
2021,16,146398412,8.000,1,12391148
2021,5,145298121,218.291,1,12235842
2021,5,145298652,91.500,1,12235889
2021,5,145298211,28.350,1,12235845
2021,5,146398207,1.000,9,12391140
2021,5,146398207,110.000,1,12391141
2021,4,145298806,29.500,1,12235895
2021,4,145298441,6.000,1,12235872
2021,1,145298270,36.000,9,12235852
2021,10,145298976,1.000,9,12235914
2021,4,145298093,1.000,11,12235841
2021,16,146398648,1.000,11,12391159
2021,2,145298442,17.000,1,12235873
2021,1,146398284,1.000,9,12391144
2021,10,146398284,236.588,5,12391145
2021,4,146398570,11.000,9,12391156
2021,5,146398555,154.000,1,12391155
2021,1,145299424,6.500,1,12235960
2021,16,145299243,4.000,9,12235944
2021,5,146398658,9071.847,1,12391160
2021,1,145299122,1.000,11,12235924
2021,4,145299924,1.000,9,12236014
2021,5,145299161,189.942,1,12235928
2021,4,145299430,1.000,1,12235962
2021,10,145299430,59.147,5,12235963
2021,12,145299254,5.000,9,12235946
2021,5,146398071,450.000,1,12391137
2021,5,146398713,1.000,11,12391164
2021,2,145299440,1.000,9,12235964
2021,4,145299440,3.000,9,12235965
2021,5,145300157,112.000,9,12236045
2021,11,145300157,16.000,9,12236046
2021,5,145300158,249.476,1,12236047
2021,10,145300171,29.574,5,12236050
2021,5,146398097,277.825,1,12391138
2021,5,145300369,28.350,1,12236077
2021,1,145300981,1.000,9,12236131
2021,4,145300981,1.000,9,12236132
2021,5,146398445,1.000,9,12391151
2021,12,145300287,10.500,1,12236065
2021,5,146398665,5.000,9,12391162
2021,5,146398665,191.643,1,12391163
2021,5,145300372,1.000,11,12236078
2021,2,146398363,1.000,11,12391146
2021,16,146398123,3.000,9,12391139
2021,1,145300400,1.000,9,12236083
2021,2,145300400,1.000,9,12236084
2021,5,145301869,743.891,1,12236209
2021,5,145301453,387.992,1,12236176
2021,10,145301575,1.000,11,12236185
2021,12,146398879,49.000,1,12391167
2021,5,146399301,1.000,9,12391183
2021,10,145302303,1.000,9,12236270
2021,1,146399095,11.000,1,12391179
2021,16,146399095,17.000,9,12391180
2021,1,145302217,1.000,9,12236253
2021,1,146400914,57.000,1,12391240
2021,16,146400914,138.000,1,12391241
2021,5,145301887,36.854,1,12236212
2021,2,148837198,1.000,9,12717441
2021,2,148837198,31.000,1,12717442
2021,5,148837155,1.000,9,12717437
2021,5,148837155,232.466,1,12717438
2021,5,145302564,65.771,1,12236302
2021,16,145302564,48.000,9,12236303
2021,10,145302568,1.000,11,12236304
2021,5,145302955,7.000,9,12236363
2021,5,145302955,103.476,1,12236364
2021,16,145303358,18.000,9,12236420
2021,5,146398880,382.719,1,12391168
2021,5,145302435,58.000,9,12236290
2021,5,145302435,330.272,1,12236291
2021,8,145302435,41.000,9,12236292
2021,2,145302393,1.660,1,12236283
2021,5,145302393,28.350,1,12236284
2021,10,145302393,42.524,1,12236285
2021,1,145302429,9.000,1,12236287
2021,8,145302574,3.000,9,12236305
2021,16,145302574,4.000,9,12236306
2021,10,145302594,1.000,11,12236307
2021,8,146399181,19.000,9,12391181
2021,5,146399350,2.000,9,12391187
2021,10,145303157,1.000,9,12236396
2021,12,145303301,3.500,1,12236411
2021,1,145303367,17.000,1,12236423
2021,2,145303367,12.000,1,12236424
2021,1,146398841,1.000,1,12391166
2021,4,145302887,1.000,11,12236351
2021,7,145302887,1.000,11,12236352
2021,2,145303328,3.000,1,12236417
2021,10,146399362,1.000,11,12391188
2021,1,146399051,8.500,1,12391177
2021,1,146397497,2.600,1,12391109
2021,10,146397497,29.574,5,12391110
2021,5,146398922,4.000,9,12391170
2021,8,146398922,16.000,9,12391171
2021,10,146398922,1.000,9,12391172
2021,5,146398921,1.000,9,12391169
2021,1,146399817,1.000,9,12391205
2021,4,146399817,8.000,9,12391206
2021,1,146399539,1.000,9,12391193
2021,5,146399539,1.000,9,12391194
2021,2,146399822,1.630,1,12391208
2021,5,146399822,22.500,1,12391209
2021,5,146399566,150.252,1,12391195
2021,1,146399367,6.000,1,12391189
2021,1,146399367,1.000,11,12391190
2021,5,146399706,121.903,1,12391200
2021,5,146399751,23.000,1,12391202
2021,5,146399713,2.000,9,12391201
2021,10,146399339,29.574,5,12391185
2021,16,146399339,5.000,9,12391186
2021,1,146399371,1.000,11,12391191
2021,4,146400531,1.000,11,12391229
2021,12,146400498,2.000,1,12391228
2021,16,146400105,63.000,9,12391214
2021,12,146399993,1.000,11,12391212
2021,5,146400442,24040.396,1,12391225
2021,2,146400028,40.000,9,12391213
2021,16,146400478,364.000,9,12391227
2021,1,146400332,8.000,1,12391222
2021,5,146400332,96.388,1,12391223
2021,5,146400133,6.800,9,12391216
2021,2,146397772,1.000,9,12391128
2021,1,146400111,3.000,1,12391215
2021,1,146400284,2.000,9,12391219
2021,4,146400284,1.000,9,12391220
2021,5,146400381,1.000,9,12391224
2021,8,146400931,87.000,9,12391242
2021,16,146400931,27.000,9,12391243
2021,1,146400711,0.400,1,12391235
2021,5,146396876,139.000,1,12391086
2021,16,146396876,40.000,9,12391087
2021,10,146400550,3.000,9,12391230
2021,10,146400986,10.000,9,12391246
2021,2,146400936,1000.000,1,12391244
2021,5,146400463,170.097,1,12391226
2021,4,146400731,1.000,9,12391236
2021,5,146400674,1.000,9,12391233
2021,10,146400946,1.000,9,12391245
2021,10,146400739,1.000,11,12391238
2021,5,146401019,33.000,9,12391247
2021,5,146401019,495.000,1,12391248
2021,2,146400734,64.000,9,12391237
2021,5,146401144,58.500,1,12391250
2021,8,146401144,118.294,5,12391251
2021,1,146401406,6.000,9,12391260
2021,4,146401406,10.100,1,12391261
2021,5,146401406,56.400,1,12391262
2021,5,146397974,6.000,9,12391134
2021,5,146397974,144.000,1,12391135
2021,5,146401525,2585.477,1,12391266
2021,12,146400744,4.000,1,12391239
2021,1,146401297,22.200,1,12391255
2021,8,146401297,65.000,9,12391256
2021,12,146401789,21.000,9,12391275
2021,5,146401397,2113.740,1,12391259
2021,5,146401588,726.000,1,12391267
2021,8,146401588,6.000,1,12391268
2021,16,146401588,18.000,1,12391269
2021,16,146401459,186.000,1,12391264
2021,10,146401414,1.000,9,12391263
2021,2,148836458,1.000,9,12717397
2021,16,146401232,14.000,9,12391253
2021,16,146401318,3.000,9,12391258
2021,5,146401659,73.000,9,12391271
2021,5,146401938,180.000,1,12391277
2021,8,148836644,1000.000,9,12717413
2021,2,146401724,36.800,1,12391273
2021,1,146402385,3.400,1,12391289
2021,10,146402385,36.000,9,12391290
2021,10,146402385,29.574,5,12391291
2021,12,146402148,1.000,11,12391282
2021,5,146402452,41.000,9,12391294
2021,5,146402452,446.000,1,12391295
2021,16,146401597,1.000,9,12391270
2021,1,146402120,3.000,9,12391280
2021,10,146402120,29.574,5,12391281
2021,1,146402809,1.000,11,12391313
2021,5,146402654,170.097,1,12391303
2021,11,146402794,1.000,11,12391310
2021,10,146402894,1.000,11,12391318
2021,1,146402216,2.000,1,12391284
2021,4,146402216,2.000,1,12391285
2021,5,146402216,9.600,1,12391286
2021,16,146402508,101.000,9,12391297
2021,8,146402386,2.000,9,12391292
2021,10,146402572,650.617,5,12391302
2021,10,146402775,10.000,5,12391309
2021,4,148837739,2.200,1,12717460
2021,5,148837739,1.000,9,12717461
2021,5,148837739,145.000,1,12717462
2021,1,146402744,4.000,1,12391307
2021,5,146402744,939.000,1,12391308
2021,10,148837520,22.000,9,12717455
2021,4,148837315,31.500,1,12717448
2021,12,148837504,3.000,9,12717452
2021,10,148837876,1.000,11,12717464
2021,5,148837740,265.000,1,12717463
2021,4,135457259,2.000,9,7140922
2021,12,135457242,4.000,1,9625756
2021,5,135462386,52.000,1,9810052
2021,5,135457222,1.000,9,10388679
2021,5,135462369,0.500,1,9562659
2021,11,136695421,0.500,1,6807081
2021,8,136695421,0.250,1,6807082
2021,10,137688196,0.200,1,11072986
2021,5,136695406,3.000,1,10315164
2021,8,137688007,0.010,1,11072960
2021,10,137688039,1.000,11,11072967
2021,1,137688011,1.700,1,11072962
2021,4,137688010,1.000,1,11072961
2021,11,137688001,0.200,1,11072959
2021,17,137687976,2.000,1,11072957
2021,2,137687972,1.000,1,11072955
2021,8,137687972,5.000,1,11072956
2021,11,137688121,1.500,1,11072976
2021,12,137688132,1.000,11,11072978
2021,11,137688140,2.000,1,11072981
2021,11,137688109,0.750,1,11072975
2021,5,137687926,1.000,1,11072946
2021,5,137687925,1.000,1,11072945
2021,11,137687922,2.000,1,11072944
2021,11,137688022,21.000,1,11072965
2021,11,137687928,2.000,1,11072947
2021,17,137687928,1.000,3,11072948
2021,11,137687918,1.000,1,11072943
2021,5,137687952,3.200,1,11072953
2021,10,137687948,1.000,9,11072950
2021,12,137687948,50.000,5,11072951
2021,11,138638006,0.250,1,11227360
2021,2,138637895,1.000,11,11227356
2021,8,138637869,1.000,11,11227354
2021,5,138637903,1.000,1,11227357
2021,2,138637867,2.000,1,11227352
2021,5,139203449,0.400,1,11327981
2021,10,139203440,2.000,5,11327977
2021,4,139203440,2.000,1,11327978
2021,1,139203440,2.000,1,11327979
2021,11,139203417,1.000,1,11327974
2021,4,139203378,0.200,1,11327972
2021,11,141422616,5.500,1,11673734
2021,1,139203369,0.250,1,11327970
2021,16,139203369,2.000,9,11327971
2021,5,140324637,1.000,1,11515727
2021,4,140324691,1.000,11,11515728
2021,10,140324699,1.000,11,11515730
2021,2,140324566,0.500,1,11515723
2021,1,140324563,1.000,11,11515721
2021,5,140324538,1.000,11,11515718
2021,4,141422577,1.000,1,11673733
2021,12,141422515,0.700,1,11673731
2021,2,141422505,1.000,11,11673730
2021,4,141422470,10.000,5,11673729
2021,11,142215487,0.500,1,11793591
2021,10,142215412,1.000,11,11793585
2021,2,142215414,1.000,9,11793586
2021,16,146335317,1.000,9,12381183
2021,8,143039244,1.000,1,11913896
2021,12,144486342,0.250,1,12121354
2021,12,144486333,1.000,11,12121353
2021,11,144486323,1.000,9,12121351
2021,5,144486405,16.500,1,12121356
2021,10,144486299,4.000,1,12121350
2021,10,145292570,1.000,9,12235241
2021,10,144486329,1.000,9,12121352
2021,10,146335503,1.000,9,12381190
2021,5,146335342,14.000,1,12381184
