data_year,offense_id,incident_id,offense_code,attempt_complete_flag,location_id,num_premises_entered,method_entry_code
2021,171763837,142968043,23H,C,35,,
2021,171763901,142968098,290,C,25,,
2021,171763902,142968098,23F,C,25,,
2021,171763498,142967760,13C,C,35,,
2021,171764476,142968596,290,C,30,,
2021,171763773,142967990,23H,C,35,,
2021,171763951,142968140,26F,C,35,,
2021,171763565,142967819,13B,C,98,,
2021,174589755,145432945,35A,C,25,,
2021,173507658,144487898,13A,C,35,,
2021,171764102,142968275,240,C,5,,
2021,171763408,142967683,220,C,13,,F
2021,171764143,142968308,220,C,35,,N
2021,171763822,142968031,290,C,35,,
2021,171763823,142968031,23H,C,35,,
2021,173505413,144485957,23H,C,37,,
2021,173505261,144485830,23D,C,35,,
2021,171764592,142968698,13C,C,35,,
2021,176050280,146706740,23F,C,25,,
2021,171763775,142967992,290,C,25,,
2021,179285460,149542669,13B,C,35,,
2021,171763856,142968060,290,C,37,,
2021,171763857,142968060,13A,C,37,,
2021,171763858,142968060,280,C,35,,
2021,171765844,142969767,290,C,35,,
2021,171765845,142969767,13B,C,25,,
2021,180877537,150921481,220,C,37,,N
2021,180877538,150921481,13B,C,37,,
2021,171763825,142968033,23H,C,25,,
2021,171763551,142967805,240,C,25,,
2021,171763578,142967828,23H,C,35,,
2021,171763579,142967828,13B,C,35,,
2021,171764040,142968215,120,C,14,,
2021,173505211,144485786,13B,C,25,,
2021,173510944,144490685,23H,C,25,,
2021,171764258,142968409,240,C,25,,
2021,171763496,142967758,290,C,37,,
2021,171763842,142968048,240,C,14,,
2021,173505579,144486102,13B,C,41,,
2021,171764495,142968614,13B,C,26,,
2021,171763581,142967830,13B,C,35,,
2021,171765853,142969773,290,C,25,,
2021,171765854,142969773,23F,C,25,,
2021,171764358,142968493,13B,C,35,,
2021,171763639,142967881,23H,C,35,,
2021,179286793,149543721,290,C,35,,
2021,171763330,142967614,13C,C,35,,
2021,171763345,142967627,290,C,35,,
2021,171763749,142967970,520,C,35,,
2021,176050670,146707065,23F,C,25,,
2021,171763848,142968054,13C,C,35,,
2021,171763849,142968054,13A,C,35,,
2021,171763753,142967973,290,C,25,,
2021,171763819,142968028,290,C,25,,
2021,171763614,142967858,23H,C,14,,
2021,171764076,142968249,23C,C,44,,
2021,171763781,142967998,23C,C,24,,
2021,171764075,142968248,240,A,35,,
2021,171763412,142967687,23H,C,35,,
2021,171765834,142969758,13C,C,35,,
2021,171763376,142967657,23H,C,35,,
2021,171763756,142967975,240,C,35,,
2021,171763934,142968126,520,C,25,,
2021,171763329,142967613,13B,C,25,,
2021,171763504,142967764,290,C,35,,
2021,171763673,142967909,290,C,25,,
2021,171763674,142967909,23H,C,25,,
2021,176050299,146706757,520,C,25,,
2021,171764155,142968319,13B,C,35,,
2021,171763634,142967875,23H,C,25,,
2021,171763595,142967841,23H,C,25,,
2021,171764139,142968305,290,C,25,,
2021,171763862,142968064,290,C,35,,
2021,171763564,142967818,120,C,11,,
2021,171763395,142967672,120,C,25,,
2021,176050603,146707010,13A,C,8,,
2021,171763653,142967893,13B,C,35,,
2021,171763898,142968095,290,C,25,,
2021,171763306,142967593,13B,C,35,,
2021,171763905,142968101,220,A,11,,F
2021,176050247,146706712,13B,C,37,,
2021,171764132,142968299,520,C,35,,
2021,171764133,142968299,13A,C,35,,
2021,171763729,142967954,13B,C,41,,
2021,173504577,144485234,13B,C,35,,
2021,171764039,142968214,290,C,41,,
2021,171763874,142968075,120,C,41,,
2021,171764073,142968246,13C,C,35,,
2021,174593566,145436263,13B,C,35,,
2021,174593567,145436263,23H,C,35,,
2021,171765582,142969546,23F,C,35,,
2021,171765583,142969546,290,C,35,,
2021,171763961,142968147,290,C,35,,
2021,171763550,142967804,290,C,11,,
2021,171764096,142968269,220,A,13,,F
2021,171763960,142968146,13C,C,37,,
2021,176050902,146707255,23D,C,37,,
2021,171763505,142967766,290,C,33,,
2021,171763506,142967766,23F,C,33,,
2021,171764131,142968298,23D,C,13,,
2021,171763512,142967770,13B,C,25,,
2021,171763782,142967999,290,C,23,,
2021,171763513,142967771,23H,C,44,,
2021,171763407,142967682,290,C,35,,
2021,171763283,142967574,13A,C,35,,
2021,171763903,142968099,240,C,25,,
2021,171763866,142968068,290,C,25,,
2021,171763867,142968068,23H,C,25,,
2021,171763429,142967702,220,C,14,,F
2021,171763998,142968180,520,C,35,,
2021,171763999,142968180,13C,C,35,,
2021,171763415,142967690,23H,C,35,,
2021,173504926,144485537,23H,C,8,,
2021,171765829,142969754,290,C,25,,
2021,171765830,142969754,23H,C,25,,
2021,171763651,142967892,290,C,35,,
2021,171763724,142967951,290,C,25,,
2021,171763725,142967951,23F,C,25,,
2021,171763721,142967948,23H,C,19,,
2021,173505436,144485978,23A,C,8,,
2021,173505437,144485978,26G,C,8,,
2021,176050760,146707136,290,C,25,,
2021,171763641,142967882,290,C,40,,
2021,171764129,142968297,290,C,25,,
2021,171764130,142968297,23F,C,25,,
2021,176051046,146707377,240,C,25,,
2021,171764292,142968435,290,C,25,,
2021,171764293,142968435,23H,C,25,,
2021,171764122,142968292,290,C,13,,
2021,171764123,142968292,23F,C,25,,
2021,171764162,142968325,23H,C,35,,
2021,171763684,142967917,290,C,25,,
2021,171763736,142967960,240,C,25,,
2021,171765859,142969777,240,C,35,,
2021,173504773,144485409,13A,C,32,,
2021,180877191,150921208,23C,C,25,,
2021,180877192,150921208,220,C,14,,N
2021,176050950,146707294,23D,C,11,,
2021,171763497,142967759,520,C,24,,
2021,174589753,145432943,240,C,33,,
2021,171763680,142967915,290,C,33,,
2021,171763681,142967915,23F,C,33,,
2021,171763976,142968161,23H,C,35,,
2021,173505341,144485895,290,C,35,,
2021,173505342,144485895,23F,C,35,,
2021,171763625,142967869,23C,C,14,,
2021,171763763,142967981,23D,C,14,,
2021,176050755,146707132,13A,C,25,,
2021,176050752,146707130,23F,C,25,,
2021,176050753,146707130,240,C,25,,
2021,171763586,142967834,13B,C,35,,
2021,176050798,146707168,240,C,11,,
2021,171764754,142968837,290,C,33,,
2021,171764777,142968860,23F,C,25,,
2021,171764778,142968860,290,C,25,,
2021,171763771,142967988,23C,C,19,,
2021,171763766,142967984,23H,C,35,,
2021,171764124,142968293,290,C,35,,
2021,171764125,142968293,23F,C,35,,
2021,171764092,142968265,23F,C,25,,
2021,171765857,142969776,13C,C,26,,
2021,171765858,142969776,23H,C,26,,
2021,171763890,142968088,13B,C,35,,
2021,171763607,142967852,13B,C,35,,
2021,171763411,142967686,290,C,35,,
2021,171763805,142968016,290,C,25,,
2021,171764784,142968865,290,C,35,,
2021,176051748,146707975,23F,C,25,,
2021,176051749,146707975,290,C,25,,
2021,171764205,142968362,220,C,14,,F
2021,171764253,142968404,23H,C,35,,
2021,171763815,142968024,250,C,25,,
2021,176050678,146707072,290,C,25,,
2021,171764640,142968740,290,C,25,,
2021,171764978,142969036,290,C,25,,
2021,171764979,142969036,23H,C,25,,
2021,171764741,142968827,23H,C,37,,
2021,171764498,142968616,23H,C,33,,
2021,171763349,142967630,290,C,35,,
2021,171764381,142968513,23H,C,35,,
2021,171764357,142968492,23H,C,17,,
2021,171764611,142968716,290,C,25,,
2021,171764612,142968716,23H,C,25,,
2021,171764985,142969040,13B,C,35,,
2021,171764756,142968840,240,C,25,,
2021,171764243,142968395,23F,C,25,,
2021,171764379,142968511,23H,C,35,,
2021,171764753,142968838,13C,C,25,,
2021,171764420,142968547,23F,C,25,,
2021,171764188,142968345,290,C,35,,
2021,171764366,142968500,290,C,25,,
2021,171764367,142968500,23H,C,25,,
2021,171764276,142968423,23F,C,26,,
2021,171764277,142968423,290,C,26,,
2021,176051396,146707670,13C,C,35,,
2021,171765421,142969414,290,C,35,,
2021,171764803,142968881,290,C,25,,
2021,171764614,142968715,39A,C,37,,
2021,171764615,142968715,35A,C,37,,
2021,180877553,150921491,23H,C,17,,
2021,171764862,142968931,220,C,35,,F
2021,171764863,142968931,290,C,35,,
2021,171764590,142968696,290,C,35,,
2021,171764428,142968555,23F,C,35,,
2021,171765039,142969088,23F,C,25,,
2021,171764413,142968542,23D,C,35,,
2021,171764414,142968542,220,C,35,,F
2021,171764415,142968542,290,C,35,,
2021,171764647,142968746,23D,C,14,,
2021,171764878,142968945,13B,C,8,,
2021,171764947,142969007,23F,C,25,,
2021,171764337,142968474,23H,C,25,,
2021,176051519,146707775,520,C,25,,
2021,171764451,142968575,26B,C,35,,
2021,171764223,142968379,240,C,25,,
2021,171764605,142968710,23F,C,25,,
2021,171764606,142968710,290,C,25,,
2021,176051213,146707509,13B,C,35,,
2021,171764641,142968741,290,C,25,,
2021,171764539,142968654,26B,C,14,,
2021,171764540,142968654,23H,C,98,,
2021,171764910,142968973,290,C,25,,
2021,171764511,142968629,290,C,35,,
2021,179286265,149543288,290,C,25,,
2021,171764758,142968842,23H,C,35,,
2021,171764458,142968580,13A,C,11,,
2021,176051463,146707726,290,C,11,,
2021,179287089,149543959,240,C,35,,
2021,171764874,142968941,26G,C,25,,
2021,171764750,142968835,23C,C,19,,
2021,171764261,142968411,23H,C,35,,
2021,173505409,144485953,120,C,25,,
2021,171764279,142968424,23F,C,25,,
2021,171764280,142968424,290,C,25,,
2021,171764733,142968820,290,C,35,,
2021,171764624,142968725,290,C,25,,
2021,171764625,142968725,23H,C,25,,
2021,171764937,142968997,290,C,35,,
2021,171764296,142968439,13C,C,44,,
2021,171764252,142968403,240,C,25,,
2021,171764714,142968803,23C,C,24,,
2021,171764616,142968718,23F,C,33,,
2021,171764617,142968718,290,C,33,,
2021,171764158,142968321,23H,C,24,,
2021,174589242,145432506,240,A,33,,
2021,171764765,142968848,290,C,44,,
2021,171764711,142968800,240,C,19,,
2021,171764658,142968757,23H,C,37,,
2021,171764699,142968790,26F,C,35,,
2021,171764489,142968607,23D,C,17,,
2021,171764915,142968978,23F,C,25,,
2021,171764563,142968674,23H,C,25,,
2021,173505005,144485608,290,C,41,,
2021,171764811,142968889,23H,C,14,,
2021,173505549,144486077,13B,C,35,,
2021,171765044,142969092,23F,C,33,,
2021,171764710,142968798,290,C,35,,
2021,171764774,142968857,13B,C,35,,
2021,171764728,142968816,23H,C,35,,
2021,171764388,142968519,13B,C,35,,
2021,171764959,142969019,290,C,25,,
2021,171764925,142968986,290,C,25,,
2021,171764422,142968549,13B,C,35,,
2021,173504810,144485440,13B,C,35,,
2021,171765031,142969080,290,C,25,,
2021,180877257,150921258,23H,C,24,,
2021,173504684,144485329,240,C,41,,
2021,179287007,149543888,120,A,35,,
2021,171764897,142968962,13A,C,35,,
2021,171764797,142968876,120,C,35,,
2021,171764912,142968975,120,C,35,,
2021,171764938,142968998,120,C,25,,
2021,171764992,142969046,290,C,25,,
2021,171764886,142968953,290,C,35,,
2021,176051669,146707909,23F,C,35,,
2021,171764850,142968924,13B,C,11,,
2021,171764851,142968924,290,C,11,,
2021,171764553,142968665,13C,C,35,,
2021,176051622,146707866,23H,C,35,,
2021,171764787,142968868,13B,C,25,,
2021,171764749,142968834,13B,C,35,,
2021,171764216,142968372,13B,C,35,,
2021,171764669,142968767,13B,C,35,,
2021,176051639,146707881,120,C,25,,
2021,171764869,142968937,290,C,35,,
2021,174589280,145432538,240,A,25,,
2021,171764294,142968437,13A,C,23,,
2021,171764265,142968415,23H,C,35,,
2021,171764211,142968367,13C,C,35,,
2021,174589423,145432660,290,C,35,,
2021,174589424,145432660,720,C,35,,
2021,171764506,142968624,13B,C,25,,
2021,171764786,142968867,13A,C,23,,
2021,171764946,142969006,13B,C,26,,
2021,171764169,142968331,13B,C,35,,
2021,171764755,142968839,290,C,35,,
2021,171764353,142968488,13B,C,35,,
2021,171764692,142968785,290,C,35,,
2021,171764693,142968785,13A,C,35,,
2021,179286685,149543629,26F,C,35,,
2021,171764908,142968971,26G,A,35,,
2021,179286785,149543714,23F,C,13,,
2021,171764468,142968589,240,C,33,,
2021,171764373,142968506,290,C,35,,
2021,171764375,142968508,13B,C,25,,
2021,174589040,145432335,26F,C,11,,
2021,171764508,142968625,13B,C,35,,
2021,171764333,142968470,290,C,25,,
2021,171764392,142968524,23H,C,35,,
2021,171764486,142968604,13B,C,35,,
2021,171764880,142968947,13C,C,35,,
2021,171764432,142968559,290,C,35,,
2021,171764581,142968688,26F,A,35,,
2021,171764631,142968732,23H,C,18,,
2021,171764586,142968693,23F,C,25,,
2021,171764587,142968693,290,C,25,,
2021,173504698,144485342,290,C,35,,
2021,176051141,146707457,23F,C,25,,
2021,176051142,146707457,290,C,25,,
2021,176051143,146707457,26B,C,14,,
2021,171764457,142968579,23H,C,25,,
2021,176051899,146708107,23H,A,35,,
2021,171764738,142968825,26F,C,35,,
2021,174589208,145432476,13B,C,35,,
2021,171764652,142968751,23F,C,25,,
2021,176050985,146707323,290,A,33,,
2021,171764921,142968981,23H,C,13,,
2021,176051637,146707879,13C,C,35,,
2021,171764722,142968810,23H,C,24,,
2021,171764679,142968776,290,C,14,,
2021,171764680,142968776,13A,C,14,,
2021,171764560,142968672,13C,C,35,,
2021,171764221,142968377,290,C,33,,
2021,171764642,142968742,290,C,35,,
2021,171764270,142968417,23H,C,33,,
2021,176051560,146707810,13C,C,35,,
2021,173505441,144485982,290,C,35,,
2021,171764502,142968620,13C,C,40,,
2021,173507834,144488043,290,C,25,,
2021,173507835,144488043,23F,C,25,,
2021,173504878,144485493,290,C,25,,
2021,171764347,142968484,23H,C,25,,
2021,171764629,142968730,26F,C,11,,
2021,171764430,142968557,13B,C,26,,
2021,176051887,146708098,13C,C,40,,
2021,173505216,144485791,290,C,25,,
2021,171764173,142968333,23D,C,14,,
2021,180877442,150921412,23C,C,14,,
2021,171764290,142968434,23D,C,23,,
2021,173505186,144485766,290,C,25,,
2021,173505187,144485766,23F,C,25,,
2021,171764654,142968753,26F,C,98,,
2021,171764516,142968634,13B,C,35,,
2021,176051252,146707543,13C,C,35,,
2021,173504619,144485270,290,C,35,,
2021,171764399,142968532,13B,C,33,,
2021,176051282,146707570,23F,C,25,,
2021,176051833,146708051,220,C,35,,N
2021,176051752,146707978,23C,C,44,,
2021,171764287,142968431,11D,C,43,,
2021,171764957,142969016,13C,C,14,,
2021,171765715,142969658,23F,C,35,,
2021,171764363,142968498,26A,C,37,,
2021,171764364,142968498,23A,C,37,,
2021,180877450,150921418,26G,C,40,,
2021,176051471,146707731,240,C,25,,
2021,173505431,144485974,290,C,35,,
2021,171765051,142969099,240,C,35,,
2021,171765082,142969119,26G,C,23,,
2021,173504820,144485448,13C,C,37,,
2021,171764193,142968350,26F,C,23,,
2021,171764719,142968807,26F,A,19,,
2021,173505256,144485827,290,C,35,,
2021,174589726,145432919,290,C,35,,
2021,174589727,145432919,13B,C,35,,
2021,174589512,145432736,13C,C,23,,
2021,171764264,142968413,290,C,35,,
2021,171765028,142969078,23F,C,25,,
2021,171765029,142969078,290,C,25,,
2021,171764705,142968794,13C,C,25,,
2021,171764184,142968343,13B,C,25,,
2021,176051379,146707655,290,C,25,,
2021,173507317,144487610,23D,C,35,,
2021,173507318,144487610,290,C,35,,
2021,171764240,142968393,13B,C,8,,
2021,171764888,142968955,13B,C,35,,
2021,171765164,142969195,26F,C,35,,
2021,171764954,142969014,23H,C,17,,
2021,171764808,142968885,26F,C,35,,
2021,171764643,142968744,290,C,25,,
2021,179285424,149542637,290,C,35,,
2021,171764739,142968826,290,C,33,,
2021,171764740,142968826,23H,C,33,,
2021,176051954,146708155,290,C,25,,
2021,171764579,142968687,13C,C,35,,
2021,171764775,142968858,290,C,35,,
2021,171764933,142968994,290,C,25,,
2021,171764565,142968676,23F,C,4,,
2021,179285797,149542938,13C,C,19,,
2021,176051520,146707774,23G,C,35,,
2021,171764215,142968371,13C,C,25,,
2021,171764419,142968546,13B,C,25,,
2021,173505190,144485770,120,C,37,,
2021,180877315,150921303,23C,C,14,,
2021,171764487,142968606,23F,C,25,,
2021,171764488,142968606,290,C,25,,
2021,176051204,146707502,23F,C,35,,
2021,176051205,146707502,240,C,40,,
2021,173504967,144485574,290,C,30,,
2021,171764485,142968605,13A,C,40,,
2021,171764386,142968518,290,C,35,,
2021,180877412,150921389,26G,C,35,,
2021,180878280,150922102,220,C,17,,N
2021,171764893,142968958,23F,C,33,,
2021,171765225,142969247,13B,C,35,,
2021,171764325,142968463,240,C,25,,
2021,176051296,146707584,290,C,35,,
2021,171764198,142968358,290,C,13,,
2021,173504900,144485513,240,C,25,,
2021,173505513,144486047,23D,C,17,,
2021,171764321,142968460,23F,C,35,,
2021,171764322,142968460,290,C,35,,
2021,171764983,142969039,290,C,25,,
2021,171764984,142969039,23H,C,25,,
2021,171764584,142968691,23H,C,11,,
2021,171764380,142968512,13B,C,35,,
2021,173505031,144485630,13A,C,25,,
2021,171764464,142968586,23F,C,25,,
2021,171764465,142968586,290,C,25,,
2021,171764284,142968430,26F,C,23,,
2021,180877241,150921247,23C,C,14,,
2021,171765045,142969094,13B,C,40,,
2021,176051946,146708146,23D,C,17,,
2021,171764949,142969009,13B,C,35,,
2021,171764731,142968818,13C,C,17,,
2021,173504764,144485400,13B,C,40,,
2021,171764376,142968509,290,C,25,,
2021,171764377,142968509,23H,C,25,,
2021,176051600,146707845,520,C,25,,
2021,171764566,142968677,13B,C,26,,
2021,171764622,142968723,23H,C,35,,
2021,171764492,142968610,23C,C,41,,
2021,171764298,142968441,13C,C,35,,
2021,171765107,142969143,240,C,25,,
2021,171764666,142968764,23C,C,98,,
2021,171764830,142968905,26F,C,35,,
2021,173505367,144485914,290,C,25,,
2021,171764822,142968897,220,C,98,,F
2021,174589365,145432611,240,C,11,,
2021,176051012,146707346,290,C,25,,
2021,171765094,142969133,26F,C,35,,
2021,171764561,142968673,23H,C,25,,
2021,171764562,142968673,240,C,25,,
2021,171764919,142968982,13C,C,23,,
2021,180877212,150921223,240,C,25,,
2021,171764423,142968550,23F,C,25,,
2021,173504959,144485566,240,C,35,,
2021,171764849,142968923,23H,C,17,,
2021,171764429,142968556,220,C,98,,F
2021,171764732,142968819,240,C,35,,
2021,171764546,142968658,290,C,35,,
2021,171764736,142968823,35A,C,25,,
2021,171764412,142968541,23H,C,13,,
2021,171764781,142968864,13B,C,35,,
2021,173505877,144486355,13C,C,35,,
2021,171764550,142968662,290,C,25,,
2021,171764664,142968762,23G,C,25,,
2021,171764530,142968644,23H,C,25,,
2021,179285821,149542953,13A,C,35,,
2021,171764973,142969031,26F,A,23,,
2021,176051574,146707823,26F,C,35,,
2021,180877841,150921732,23C,C,24,,
2021,180877842,150921732,220,C,24,,N
2021,171764969,142969028,23F,C,98,,
2021,171764970,142969028,290,C,98,,
2021,179285285,149542535,240,C,35,,
2021,171764501,142968619,13C,C,14,,
2021,176051377,146707653,240,C,35,,
2021,171764757,142968841,290,C,35,,
2021,171764727,142968814,23H,C,25,,
2021,176051692,146707929,23H,C,40,,
2021,171764794,142968874,13C,C,35,,
2021,171764649,142968748,290,C,35,,
2021,176051733,146707963,520,C,35,,
2021,176051734,146707963,280,C,35,,
2021,176051735,146707963,35A,C,35,,
2021,171764210,142968366,240,A,25,,
2021,176051643,146707885,23F,C,35,,
2021,171764802,142968880,290,C,25,,
2021,171764545,142968657,23F,C,98,,
2021,171764737,142968824,13B,C,35,,
2021,174589042,145432337,26F,C,11,,
2021,171764449,142968573,13C,C,37,,
2021,171764450,142968573,23H,C,37,,
2021,171764782,142968863,13B,C,35,,
2021,171764783,142968863,290,C,35,,
2021,171764477,142968597,23F,C,25,,
2021,171764478,142968597,290,C,25,,
2021,171764481,142968600,23H,C,17,,
2021,171764821,142968896,13C,C,35,,
2021,176051451,146707716,13B,C,10,,
2021,171764653,142968752,13B,C,35,,
2021,171764345,142968481,23D,C,14,,
2021,171764761,142968845,23F,C,98,,
2021,171764762,142968845,290,C,98,,
2021,176051361,146707639,13C,C,35,,
2021,171764479,142968598,13B,C,35,,
2021,171764729,142968815,120,C,35,,
2021,171764307,142968449,23F,C,33,,
2021,171764308,142968449,290,C,33,,
2021,176051092,146707415,240,C,33,,
2021,171764659,142968758,290,C,35,,
2021,173505155,144485739,09A,C,98,,
2021,173505156,144485739,13A,C,25,,
2021,171764460,142968583,520,C,25,,
2021,171764633,142968733,23H,C,35,,
2021,171764436,142968562,290,C,35,,
2021,171764935,142968996,23D,C,35,,
2021,171764936,142968996,290,C,35,,
2021,171764889,142968956,35A,C,25,,
2021,171764890,142968956,520,C,25,,
2021,171764225,142968381,13B,C,35,,
2021,176051406,146707678,240,C,35,,
2021,171764745,142968831,290,C,35,,
2021,171764746,142968831,23H,C,35,,
2021,171764446,142968570,13B,C,35,,
2021,171765000,142969053,13C,C,25,,
2021,176051279,146707567,13B,C,35,,
2021,171764371,142968504,23H,C,11,,
2021,171764734,142968821,23H,C,25,,
2021,171764520,142968637,240,C,43,,
2021,171764766,142968849,23H,C,35,,
2021,173504741,144485381,13B,C,35,,
2021,171764285,142968429,290,C,35,,
2021,171764286,142968429,520,C,35,,
2021,176051501,146707759,23F,C,35,,
2021,171764707,142968796,13B,C,35,,
2021,171764706,142968795,290,C,35,,
2021,179285517,149542717,13A,C,35,,
2021,171764303,142968446,13B,C,35,,
2021,171764304,142968446,290,C,35,,
2021,171764864,142968932,13B,C,98,,
2021,171764402,142968534,290,C,33,,
2021,171764403,142968534,23H,C,33,,
2021,171764453,142968576,290,C,25,,
2021,171764454,142968576,23H,C,25,,
2021,173505538,144486069,13A,C,25,,
2021,173504944,144485551,120,C,25,,
2021,176051529,146707783,13B,C,32,,
2021,171764471,142968591,23H,C,14,,
2021,171764603,142968709,290,C,5,,
2021,171764604,142968709,23H,A,5,,
2021,173504705,144485349,520,C,35,,
2021,171764823,142968898,290,C,35,,
2021,174588965,145432268,23B,A,23,,
2021,174588966,145432268,13B,C,23,,
2021,171764583,142968690,290,C,98,,
2021,171764326,142968464,13B,C,25,,
2021,171765132,142969167,13B,C,14,,
2021,171764271,142968420,23H,C,35,,
2021,173504644,144485292,120,C,25,,
2021,173504645,144485292,290,C,25,,
2021,173505416,144485960,290,C,35,,
2021,171764548,142968660,13A,C,35,,
2021,174589141,145432421,240,C,35,,
2021,171764398,142968530,290,C,25,,
2021,171764544,142968656,13B,C,25,,
2021,171764340,142968477,290,C,25,,
2021,180877436,150921407,23C,C,44,,
2021,180877437,150921407,220,C,44,,N
2021,171764474,142968594,23H,C,35,,
2021,171764618,142968719,23D,C,17,,
2021,171764504,142968622,26F,C,11,,
2021,171764896,142968961,23H,C,35,,
2021,176051223,146707518,26G,C,35,,
2021,171764683,142968779,13B,C,34,,
2021,171764684,142968779,290,C,35,,
2021,171764685,142968779,13C,C,35,,
2021,176051056,146707386,240,C,25,,
2021,173504956,144485563,26F,C,11,,
2021,176051502,146707758,240,C,25,,
2021,176051631,146707874,23H,C,35,,
2021,171764717,142968806,290,C,41,,
2021,171764718,142968806,23C,C,41,,
2021,176051822,146708042,23H,C,35,,
2021,171765091,142969130,26F,C,35,,
2021,171764585,142968692,290,C,25,,
2021,173505792,144486284,290,C,35,,
2021,171765112,142969146,23C,C,17,,
2021,171764835,142968909,26F,C,35,,
2021,179286476,149543458,23G,C,25,,
2021,173504806,144485437,290,C,25,,
2021,173505571,144486096,23F,C,25,,
2021,173505219,144485795,13B,C,35,,
2021,173507796,144488014,290,C,98,,
2021,179286119,149543180,23H,C,25,,
2021,171764814,142968887,23D,C,37,,
2021,173505440,144485981,26F,C,35,,
2021,171765109,142969145,220,C,98,,F
2021,171765110,142969145,290,C,98,,
2021,173505476,144486014,26F,C,35,,
2021,171764509,142968627,26F,C,35,,
2021,171764255,142968406,290,C,25,,
2021,171764843,142968917,290,C,23,,
2021,171764330,142968468,23F,C,25,,
2021,171764331,142968468,290,C,25,,
2021,171765531,142969501,290,C,25,,
2021,171765532,142969501,23H,C,25,,
2021,179285573,149542762,120,C,25,,
2021,171765338,142969343,23H,C,35,,
2021,174589240,145432504,13C,C,35,,
2021,171764708,142968797,240,C,25,,
2021,179285500,149542704,290,C,35,,
2021,179285642,149542818,13B,C,40,,
2021,173505404,144485949,23H,C,25,,
2021,173505405,144485949,290,C,33,,
2021,173507969,144488155,240,C,25,,
2021,171765108,142969144,23D,C,35,,
2021,171764932,142968993,23F,C,25,,
2021,176051026,146707360,26A,C,35,,
2021,171764665,142968763,23F,C,25,,
2021,171764370,142968503,23F,C,33,,
2021,173505328,144485882,23F,C,25,,
2021,171764902,142968967,23F,C,25,,
2021,171764903,142968967,290,C,25,,
2021,179285546,149542740,13B,C,35,,
2021,171764596,142968702,290,C,25,,
2021,171764455,142968577,290,C,25,,
2021,176051062,146707391,26G,C,11,,
2021,171764648,142968747,520,C,35,,
2021,171764404,142968535,23F,C,25,,
2021,171764405,142968535,290,C,25,,
2021,176051343,146707626,290,A,35,,
2021,176051344,146707626,35A,C,35,,
2021,176051345,146707626,13B,C,35,,
2021,171764785,142968866,13B,C,25,,
2021,171764212,142968368,23H,C,35,,
2021,174588960,145432266,290,C,25,,
2021,174588961,145432266,23D,C,25,,
2021,176051058,146707388,240,C,25,,
2021,173506311,144486740,23F,C,35,,
2021,173506312,144486740,290,C,35,,
2021,179286098,149543164,120,C,40,,
2021,171764291,142968436,13A,C,25,,
2021,171764244,142968396,290,C,35,,
2021,171764676,142968774,290,C,35,,
2021,176051801,146708023,26A,C,35,,
2021,171764482,142968602,13B,C,14,,
2021,171764262,142968412,290,C,35,,
2021,171764263,142968412,23H,C,35,,
2021,171764323,142968461,13B,C,35,,
2021,173505557,144486084,240,C,25,,
2021,171764772,142968855,26A,C,35,,
2021,176051423,146707691,23F,C,25,,
2021,176051424,146707691,290,C,25,,
2021,173504643,144485291,13B,C,40,,
2021,179286502,149543481,13B,C,25,,
2021,173504860,144485478,290,C,25,,
2021,173504861,144485478,23F,C,25,,
2021,171764817,142968894,23F,C,25,,
2021,176051399,146707673,23H,C,35,,
2021,171764964,142969024,26F,C,35,,
2021,173505227,144485801,23D,C,25,,
2021,174589312,145432564,26F,C,35,,
2021,171764607,142968711,250,C,35,,
2021,171764776,142968859,290,C,35,,
2021,173504758,144485394,23C,C,14,,
2021,180877467,150921431,220,C,19,,N
2021,171764929,142968990,23H,C,35,,
2021,173505105,144485697,240,C,35,,
2021,173505236,144485810,26F,C,35,,
2021,171764670,142968768,26F,C,35,,
2021,173505061,144485659,26G,C,35,,
2021,171764593,142968699,13B,C,40,,
2021,171764348,142968483,240,C,25,,
2021,171764630,142968729,290,A,35,,
2021,171764826,142968901,13A,C,32,,
2021,171764218,142968374,13C,C,33,,
2021,171764257,142968408,26F,C,35,,
2021,173505161,144485744,26F,C,35,,
2021,171764397,142968529,290,C,25,,
2021,174589568,145432785,23H,C,13,,
2021,174589569,145432785,26A,C,98,,
2021,171764853,142968926,13B,C,2,,
2021,171764418,142968545,26B,C,24,,
2021,171764568,142968679,23H,C,35,,
2021,171764551,142968663,23H,C,13,,
2021,171764576,142968685,23H,C,11,,
2021,173504778,144485413,13C,C,23,,
2021,180877977,150921849,23C,C,41,,
2021,173505202,144485780,26G,C,35,,
2021,171765023,142969074,290,C,35,,
2021,171764469,142968588,35A,C,37,,
2021,180877365,150921348,23H,C,19,,
2021,171764899,142968964,35A,C,25,,
2021,180877891,150921776,23D,C,35,,
2021,176051615,146707859,280,C,30,,
2021,171764894,142968959,13B,C,35,,
2021,173504846,144485467,26B,C,11,,
2021,176051083,146707409,720,C,25,,
2021,176051084,146707409,13C,C,25,,
2021,171765003,142969056,26F,C,35,,
2021,171764682,142968778,240,C,43,,
2021,171765103,142969140,13B,C,25,,
2021,171764204,142968361,13B,C,25,,
2021,171764359,142968494,13B,C,25,,
2021,171764588,142968694,23H,C,35,,
2021,171764748,142968833,290,C,35,,
2021,171764383,142968515,520,C,35,,
2021,171764176,142968336,290,C,11,,
