data_year,criminal_act_id,offense_id
2021,9,176044256
2021,9,176044464
2021,9,176049241
2021,9,176044170
2021,9,173503902
2021,9,173503903
2021,9,176045104
2021,9,176050175
2021,9,176044114
2021,6,176045530
2021,9,176049791
2021,9,176044565
2021,9,176049739
2021,6,176049740
2021,9,176044315
2021,9,176044514
2021,9,176050007
2021,6,176049995
2021,6,176049996
2021,9,176045180
2021,9,176050170
2021,9,176044378
2021,6,176044406
2021,9,176044344
2021,9,176044177
2021,9,176044261
2021,9,176044460
2021,9,176044271
2021,6,176044178
2021,9,176044989
2021,9,176044432
2021,6,176044259
2021,6,176045086
2021,9,176044526
2021,6,176044284
2021,9,176044285
2021,9,176049148
2021,9,176044601
2021,9,176049306
2021,9,176044466
2021,9,176044185
2021,9,176049695
2021,9,176044469
2021,9,176044339
2021,9,176044484
2021,9,176044189
2021,9,176045317
2021,9,176044131
2021,9,176049676
2021,9,176049163
2021,9,176049810
2021,9,176045001
2021,9,174589006
2021,9,176044705
2021,6,173504247
2021,9,176050088
2021,9,176044837
2021,9,176044927
2021,9,176044199
2021,9,176049820
2021,9,176050289
2021,9,176045374
2021,9,173504567
2021,9,176044765
2021,9,176045040
2021,9,171760557
2021,9,176045240
2021,9,176045109
2021,9,180877290
2021,6,176045266
2021,9,176044618
2021,6,176044695
2021,6,176044764
2021,9,176045453
2021,9,176045166
2021,9,176044918
2021,9,176045150
2021,9,176044961
2021,9,176045351
2021,9,176044749
2021,9,176044833
2021,9,176045009
2021,9,176049775
2021,6,176045023
2021,9,176045212
2021,6,176049833
2021,6,176049834
2021,9,176044956
2021,6,176050157
2021,9,173504409
2021,9,176044789
2021,9,176045398
2021,9,176049602
2021,9,171760193
2021,9,176047147
2021,9,176045359
2021,9,176045182
2021,9,176049178
2021,9,176045338
2021,9,176044991
2021,9,180877441
2021,9,176044825
2021,9,176044839
2021,9,173504260
2021,6,176049877
2021,9,176049878
2021,9,176045308
2021,6,176050179
2021,9,176050180
2021,9,176049863
2021,9,173505252
2021,9,176049216
2021,9,176046587
2021,9,176045024
2021,6,176044646
2021,9,176045236
2021,9,176044658
2021,9,176045174
2021,9,176044934
2021,9,176045309
2021,9,173504009
2021,9,176050051
2021,9,176046371
2021,9,176045223
2021,9,179285563
2021,9,176044981
2021,9,176044647
2021,9,176044953
2021,1,176044767
2021,9,176045314
2021,9,176045097
2021,9,179285078
2021,9,176045073
2021,9,176049911
2021,9,176044792
2021,9,176045360
2021,9,176045151
2021,3,176044794
2021,6,176044794
2021,3,176044795
2021,6,176044795
2021,9,176046242
2021,9,176045177
2021,9,176045157
2021,9,176044612
2021,9,176049689
2021,9,176046495
2021,9,176049264
2021,9,176045303
2021,9,176044862
2021,9,176050177
2021,9,176044812
2021,9,176045367
2021,9,176045413
2021,9,176047187
2021,9,176049781
2021,9,176044780
2021,9,176044894
2021,6,176050049
2021,6,176050050
2021,9,176045354
2021,6,173504004
2021,9,173504005
2021,9,176050230
2021,9,176044715
2021,9,173504586
2021,6,173503868
2021,9,176045363
2021,9,176045189
2021,9,176049975
2021,9,176045220
2021,9,176050112
2021,9,176049258
2021,9,176044967
2021,9,176045005
2021,9,176045207
2021,6,176044871
2021,9,176045291
2021,9,176044685
2021,9,176045026
2021,6,176044804
2021,9,176045409
2021,9,176045259
2021,9,176044962
2021,9,176044963
2021,9,176045036
2021,9,176049223
2021,9,176049973
2021,9,179285291
2021,6,179285612
2021,9,179285613
2021,9,176044707
2021,6,176044799
2021,9,176049688
2021,9,176044784
2021,9,176049607
2021,9,176045178
2021,9,176049889
2021,9,176045191
2021,9,176045030
2021,9,176044611
2021,9,176045126
2021,9,176045420
2021,9,176050016
2021,6,176045199
2021,9,176044848
2021,9,176049657
2021,9,176049940
2021,9,176050077
2021,9,176045224
2021,6,176044641
2021,9,176050253
2021,9,176049664
2021,9,176049150
2021,6,176050136
2021,6,176050137
2021,6,176050138
2021,6,176045969
2021,9,176049849
2021,6,176050231
2021,9,176045081
2021,9,176045148
2021,9,176050072
2021,9,176045077
2021,9,176044636
2021,6,176050338
2021,6,176050339
2021,6,176050340
2021,9,176049266
2021,9,176049147
2021,9,176044591
2021,9,173505542
2021,9,173505543
2021,9,176044761
2021,9,173503879
2021,9,176045179
2021,9,176044762
2021,9,176050017
2021,9,176049242
2021,6,176049243
2021,9,176045138
2021,9,176045068
2021,9,179286876
2021,6,179286877
2021,9,176049158
2021,9,176046332
2021,9,176045164
2021,9,176046573
2021,9,176044901
2021,6,176050039
2021,6,176050041
2021,9,176049825
2021,6,173504446
2021,9,176050010
2021,9,176050011
2021,9,176049225
2021,9,176045228
2021,9,176044751
2021,9,176044820
2021,9,176045018
2021,6,176049845
2021,9,176044684
2021,9,171760551
2021,9,176045219
2021,9,176044834
2021,9,174589172
2021,9,176044985
2021,6,179285769
2021,6,179285770
2021,9,176045275
2021,8,176049291
2021,6,176049292
2021,9,176044807
2021,9,176045021
2021,9,176045003
2021,9,176045412
2021,9,176045248
2021,9,176050006
2021,9,176049749
2021,9,176044998
2021,9,176045336
2021,9,176044796
2021,9,176044660
2021,9,176045853
2021,9,176045239
2021,9,176045836
2021,6,176049647
2021,9,176044899
2021,9,180877846
2021,9,176045342
2021,9,176045399
2021,9,176049903
2021,6,176049883
2021,9,176046450
2021,9,176045008
2021,9,176049626
2021,8,176044857
2021,9,176049265
2021,9,176044964
2021,9,176045192
2021,9,176044632
2021,9,176045281
2021,9,179286492
2021,9,179286493
2021,9,176044691
2021,9,176045094
2021,9,176047186
2021,9,176044866
2021,9,176044859
2021,9,176049892
2021,9,176046719
2021,3,176044781
2021,9,176045099
2021,9,176045000
2021,6,176050155
2021,9,176050156
2021,9,176044997
2021,6,176049667
2021,9,179286997
2021,9,176049295
2021,6,176049296
2021,9,173504028
2021,9,176045135
2021,6,176049149
2021,9,176045430
2021,9,176045639
2021,9,176044910
2021,9,176045119
2021,9,176044855
2021,9,176045045
2021,9,176045106
2021,9,176044644
2021,9,176045286
2021,9,176045242
2021,9,176049738
2021,9,176045319
2021,9,173504074
2021,9,180877282
2021,9,176044790
2021,9,180877855
2021,9,176045056
2021,9,176044744
2021,1,176044928
2021,9,176045889
2021,9,176049313
2021,9,176045345
2021,9,176044924
2021,9,176046598
2021,9,176044960
2021,5,176049288
2021,6,176049288
2021,9,176049255
2021,9,176045370
2021,9,179285446
2021,9,176044926
2021,9,176045395
2021,9,176045396
2021,9,176046409
2021,6,179285115
2021,9,176045532
2021,9,176044798
2021,9,176044914
2021,9,176045204
2021,9,176045310
2021,9,180877473
2021,9,176045085
2021,9,179286781
2021,9,176047285
2021,9,176045146
2021,9,180877692
2021,9,176045985
2021,9,176046622
2021,9,176045258
2021,9,176045232
2021,9,176045401
2021,9,176045324
2021,9,176049274
2021,9,176050044
2021,9,173504234
2021,9,176044876
2021,9,176045131
2021,9,176049902
2021,9,176049805
2021,6,179285437
2021,6,179285438
2021,9,176045298
2021,6,176045292
2021,9,176045293
2021,9,176045203
2021,9,176045283
2021,9,176045159
2021,9,180877105
2021,9,173503926
2021,9,176044854
2021,9,176046171
2021,9,176049273
2021,6,176049632
2021,6,176049633
2021,6,176045252
2021,6,176045253
2021,9,176045254
2021,9,176047388
2021,9,176049900
2021,9,176045951
2021,9,176044680
2021,6,176050046
2021,9,176050047
2021,6,176050048
2021,9,176045092
2021,7,176050121
2021,9,176049615
2021,9,176044940
2021,9,176050142
2021,9,176049284
2021,9,176046028
2021,9,176045981
2021,9,176045746
2021,9,176046072
2021,9,173503950
2021,9,176045521
2021,9,176045406
2021,9,173504319
2021,8,176045469
2021,9,176049592
2021,9,176045685
2021,9,176046109
2021,9,176045688
2021,9,176045719
2021,9,176045850
2021,9,176045881
2021,9,176045574
2021,6,174589440
2021,9,176045429
2021,8,176045554
2021,9,176045851
2021,9,176049780
2021,9,176045677
2021,9,176045642
2021,9,176045665
2021,9,176046187
2021,9,176045906
2021,9,179285361
2021,9,176045960
2021,9,176045447
2021,9,176049199
2021,9,176047190
2021,9,176045587
2021,9,176046005
2021,9,176049630
2021,9,176045493
2021,9,179285567
2021,9,176045427
2021,9,176045944
2021,9,176046020
2021,9,176050100
2021,9,176047630
2021,9,176045558
2021,9,176049949
2021,9,176045497
2021,9,176045940
2021,5,173504157
2021,9,176045705
2021,9,176045511
2021,9,176046040
2021,5,176045578
2021,6,176045586
2021,9,176046022
2021,9,176049979
2021,9,176045962
2021,9,176045481
2021,9,176045822
2021,9,176047455
2021,9,171760083
2021,6,176049983
2021,9,176049984
2021,6,176049882
2021,11,176045720
2021,9,176045771
2021,6,176045892
2021,9,176049152
2021,9,176045588
2021,9,176045801
2021,6,176045943
2021,9,176049887
2021,9,176045845
2021,9,176045927
2021,9,176045458
2021,9,176047314
2021,9,176045678
2021,9,176045646
2021,9,176045764
2021,9,176050181
2021,9,176045591
2021,6,176049707
2021,9,176045479
2021,9,179286347
2021,9,176046125
2021,9,176045470
2021,9,176044771
2021,9,176046047
2021,3,176045514
2021,9,176045515
2021,9,176049945
2021,9,176045414
2021,9,176046268
2021,9,176045745
2021,9,176045754
2021,9,179286841
2021,9,176045931
2021,9,176049256
2021,9,176045500
2021,9,176045946
2021,9,176045573
2021,9,176046013
2021,9,176045870
2021,9,180877113
2021,9,171760883
2021,6,171760884
2021,9,176049192
2021,9,176045501
2021,9,176045852
2021,9,176045492
2021,9,176045676
2021,9,176045433
2021,8,176046144
2021,9,176045623
2021,9,176045896
2021,9,176046276
2021,5,176049293
2021,9,176049728
2021,9,176045462
2021,9,176050135
2021,9,176046219
2021,9,176045486
2021,9,176045640
2021,6,176046114
2021,9,176045811
2021,9,180877397
2021,9,176046126
2021,9,176045671
2021,6,176047744
2021,9,176045604
2021,9,176046227
2021,9,176045619
2021,9,176045552
2021,9,176049713
2021,9,176045974
2021,9,176045600
2021,9,176045543
2021,9,176045954
2021,5,176045498
2021,9,176046071
2021,9,174589482
2021,9,176045847
2021,6,176045958
2021,9,176045706
2021,9,174589095
2021,9,176049601
2021,9,176045397
2021,9,176045987
2021,9,179285752
2021,9,176045729
2021,6,176045730
2021,9,176045815
2021,9,173504051
2021,9,176050083
2021,9,176046320
2021,6,176049946
2021,9,176046049
2021,6,176045598
2021,9,176045804
2021,9,176049280
2021,6,176049824
2021,9,176045934
2021,9,179285294
2021,9,179285295
2021,9,176045911
2021,6,179285658
2021,6,179285659
2021,9,176045416
2021,6,176049705
2021,6,176049706
2021,9,176050032
2021,9,176045393
2021,9,176049621
2021,9,176050196
2021,9,176049769
2021,9,176045761
2021,9,179286868
2021,9,176049218
2021,5,176049219
2021,9,171760589
2021,9,176049974
2021,6,176045525
2021,9,176049169
2021,9,176045925
2021,9,176045590
2021,9,176046300
2021,9,176045641
2021,6,176045657
2021,9,176045560
2021,9,176045803
2021,9,176047693
2021,9,176045620
2021,9,176045608
2021,9,176049715
2021,9,176046027
2021,9,176045473
2021,6,176046055
2021,6,176046056
2021,9,176045697
2021,9,176045904
2021,9,176045691
2021,9,176045989
2021,9,176047259
2021,9,176045610
2021,9,176045391
2021,9,176046188
2021,9,180877488
2021,6,176049837
2021,9,176045696
2021,9,176049782
2021,9,176045849
2021,9,176045648
2021,9,176045622
2021,6,176045485
2021,9,176045823
2021,9,176045655
2021,9,176045787
2021,9,176047333
2021,9,176045496
2021,9,176045919
2021,9,176047441
2021,9,176045894
2021,9,176046202
2021,9,176045930
2021,6,176045793
2021,9,176046194
2021,9,176045613
2021,9,176049848
2021,9,176045625
2021,9,176045491
2021,9,176047423
2021,9,176046108
2021,9,176049228
2021,6,176050109
2021,9,176045758
2021,6,176045912
2021,9,176045635
2021,9,173504153
2021,9,176045661
2021,6,176045630
2021,9,176047398
2021,9,176047177
2021,9,176049196
2021,6,176049197
2021,9,176045791
2021,9,176046815
2021,8,176045712
2021,9,176045817
2021,9,176049206
2021,9,176050122
2021,9,176045956
2021,6,176045957
2021,1,176046299
2021,1,176045871
2021,9,176045812
2021,9,176047382
2021,9,176049842
2021,6,176049843
2021,8,176049843
2021,9,176049588
2021,9,176046293
2021,1,176046964
2021,9,176049964
2021,9,171760821
2021,9,176046842
2021,9,176046215
2021,9,176046930
2021,9,176047023
2021,9,176046417
2021,9,176046274
2021,9,176046462
2021,9,176046931
2021,9,176049685
2021,9,174588954
2021,9,176046608
2021,9,176046748
2021,9,176048234
2021,6,176046401
2021,9,176046145
2021,9,176046446
2021,6,176049850
2021,6,176046315
2021,9,180877800
2021,9,176046770
2021,9,176046756
2021,9,176046753
2021,9,176046754
2021,9,176046775
2021,9,176046757
2021,6,176046436
2021,9,176046269
2021,9,176049276
2021,9,173504526
2021,9,176046840
2021,8,176046793
2021,9,176047138
2021,9,176046830
2021,9,176046381
2021,9,176046438
2021,9,176046253
2021,9,176046331
2021,9,176046784
2021,9,176046717
2021,6,176048409
2021,9,176046825
2021,6,176050004
2021,9,176046307
2021,9,176046537
2021,9,176046287
2021,6,176049703
2021,6,176049704
2021,9,176049708
2021,9,176050143
2021,9,176046545
2021,9,176046423
2021,9,176049232
2021,9,176050079
2021,9,176046699
2021,9,176046673
2021,3,176048526
2021,9,176046420
2021,9,176046396
2021,9,176050018
2021,9,176049777
2021,9,176046470
2021,9,176046871
2021,9,180878257
2021,9,176046700
2021,9,176046701
2021,9,176049917
2021,9,176046422
2021,6,176049948
2021,9,176046540
2021,9,176046817
2021,5,176049857
2021,9,176046747
2021,9,176046863
2021,9,176050110
2021,9,176046774
2021,6,176046191
2021,9,176049245
2021,6,176049246
2021,9,179285592
2021,6,176046402
2021,9,176050023
2021,9,176050108
2021,9,176046361
2021,9,176047084
2021,9,176046390
2021,9,176049951
2021,9,176047047
2021,9,176046855
2021,9,176049583
2021,9,176046374
2021,9,176046486
2021,9,176046897
2021,9,176046515
2021,9,176048730
2021,9,176050075
2021,9,176048251
2021,9,176046623
2021,9,176046732
2021,9,176049939
2021,9,176048299
2021,9,176048263
2021,6,176046146
2021,9,176046212
2021,9,176050162
2021,9,176046509
2021,9,176049841
2021,9,176046485
2021,9,176046675
2021,9,176048502
2021,9,176046237
2021,9,176049182
2021,6,176046383
2021,9,176050129
2021,9,176048623
2021,9,176046918
2021,9,176046864
2021,9,176046552
2021,9,176046665
2021,9,176046312
2021,9,176046203
2021,9,176046887
2021,9,180877209
2021,9,176046231
2021,9,176046781
2021,9,176046441
2021,9,176050203
2021,6,176050204
2021,9,176049582
2021,9,176049760
2021,9,176049691
2021,6,176050173
2021,6,176050174
2021,9,174589673
2021,9,176049277
2021,9,176046425
2021,6,176048348
2021,6,176048349
2021,9,176046859
2021,9,176048558
2021,9,176046375
2021,3,174589133
2021,9,174589134
2021,3,176050262
2021,9,176049876
2021,9,176049229
2021,9,176046476
2021,9,176048845
2021,9,176046120
2021,9,176046888
2021,9,176049757
2021,9,176050147
2021,9,176046265
2021,9,176046232
2021,9,173505149
2021,5,176046613
2021,9,176049183
2021,6,176049145
2021,6,176046901
2021,9,176046572
2021,9,176046308
2021,9,176046141
2021,9,176046762
2021,9,176050130
2021,9,176050617
2021,9,176046944
2021,9,176046433
2021,9,176046783
2021,9,176046406
2021,6,176046616
2021,9,176049635
2021,9,174589055
2021,9,176046649
2021,9,176046583
2021,9,176048463
2021,9,176049762
2021,9,176046304
2021,6,176050098
2021,3,176050099
2021,6,176050099
2021,9,176046826
2021,9,176046674
2021,9,176046347
2021,6,176050003
2021,9,176046658
2021,6,176046659
2021,9,176046356
2021,9,176050192
2021,9,176046295
2021,9,176046731
2021,9,176050086
2021,9,176046750
2021,9,176046536
2021,9,176046917
2021,9,176048859
2021,9,176050160
2021,9,176046791
2021,9,176046403
2021,9,176046379
2021,9,176050212
2021,9,173505645
2021,3,176046792
2021,6,176046792
2021,8,176046653
2021,9,176046654
2021,9,176046430
2021,9,176046384
2021,9,176046634
2021,9,176049250
2021,9,176049756
2021,9,173504044
2021,9,176049813
2021,9,180877515
2021,9,176050206
2021,9,176049722
2021,9,176050055
2021,9,176050237
2021,9,176046609
2021,9,176046468
2021,9,176049717
2021,3,176048749
2021,9,176046503
2021,9,176049920
2021,9,176049750
2021,6,176049660
2021,9,176046520
2021,9,176050124
2021,6,176050082
2021,9,176049806
2021,9,176050161
2021,9,176049669
2021,9,176046263
2021,9,176047024
2021,6,176049753
2021,9,176049772
2021,9,176049716
2021,9,176046899
2021,9,176047004
2021,9,174589200
2021,9,176048254
2021,9,176049663
2021,9,176046660
2021,9,176046172
2021,9,176048300
2021,9,176046533
2021,2,176046551
2021,9,176046385
2021,9,176046440
2021,9,174589204
2021,9,176046869
2021,9,173504151
2021,9,176049625
2021,9,176049712
2021,9,176049185
2021,9,176046936
2021,9,176046795
2021,9,176049189
2021,9,176048591
2021,9,176046548
2021,9,176046553
2021,9,176049734
2021,9,176046173
2021,9,176046336
2021,9,176049304
2021,9,176049305
2021,6,176046883
2021,6,176046884
2021,9,176050058
2021,9,176049609
2021,9,176050013
2021,6,176046790
2021,9,176047052
2021,6,176046330
2021,9,176046767
2021,9,179286341
2021,9,176046595
2021,9,176046848
2021,9,176049803
2021,9,176046501
2021,6,179286736
2021,6,176046803
2021,6,176049852
2021,9,176046564
2021,9,176046916
2021,9,176046556
2021,9,176049967
2021,9,176046305
2021,2,176049670
2021,3,176049670
2021,6,176049670
2021,9,176050076
2021,6,176046630
2021,9,176046691
2021,3,174589471
2021,6,174589471
2021,6,174589472
2021,9,176046505
2021,9,176046648
2021,9,176046685
2021,9,176049746
2021,9,176046151
2021,9,176046856
2021,9,176046662
2021,9,176046218
2021,6,176050092
2021,9,176050093
2021,9,176049999
2021,9,176046530
2021,9,176046512
2021,9,176046519
2021,9,176049835
2021,9,176046892
2021,9,179286363
2021,8,174589068
2021,6,176048259
2021,9,176046233
2021,9,176046185
2021,9,176048626
2021,9,176049620
2021,9,176048581
2021,3,176047699
2021,6,176047905
2021,9,176046415
2021,9,176049994
2021,9,176050158
2021,6,176049966
2021,9,176047417
2021,9,176047723
2021,9,176047262
2021,6,173504396
2021,9,176047118
2021,9,179286833
2021,9,176047515
2021,9,173504246
2021,3,176047697
2021,9,176047530
2021,9,176050024
2021,9,176047223
2021,9,176047316
2021,6,176049809
2021,9,176047484
2021,9,176047590
2021,9,176047915
2021,6,176049896
2021,9,176049701
2021,9,176047363
2021,9,171760259
2021,3,176047628
2021,3,176047629
2021,9,176047861
2021,9,176047254
2021,6,176049925
2021,9,176047907
2021,9,173504107
2021,9,176047759
2021,9,176047202
2021,6,180877688
2021,9,176049636
2021,6,176049637
2021,6,173504291
2021,9,176046954
2021,9,176046950
2021,9,174589271
2021,9,176047505
2021,9,176050034
2021,9,176047511
2021,9,176047972
2021,9,176047467
2021,9,176050101
2021,9,176047643
2021,9,176049768
2021,9,176047615
2021,9,176047146
2021,9,176049767
2021,9,176047680
2021,9,176047804
2021,9,176048861
2021,9,176047496
2021,9,176047822
2021,9,176047877
2021,9,179286003
2021,9,176047265
2021,9,174588992
2021,9,176047331
2021,9,176047224
2021,9,176047734
2021,9,180877499
2021,9,176047287
2021,9,176047644
2021,9,176050084
2021,9,176047551
2021,2,176047909
2021,9,176049725
2021,9,179286428
2021,9,176047144
2021,9,176047872
2021,9,176050111
2021,9,176047610
2021,9,176049783
2021,9,171760785
2021,9,176047705
2021,9,176047844
2021,3,176047617
2021,9,174590151
2021,9,176047573
2021,6,176050027
2021,6,176050028
2021,9,176047075
2021,9,176047159
2021,9,176049698
2021,5,176047725
2021,9,176047433
2021,9,176047506
2021,9,176050133
2021,9,176049804
2021,9,173504323
2021,9,176046966
2021,9,176047292
2021,9,176047929
2021,9,176046956
2021,6,173503890
2021,9,179286514
2021,9,176047161
2021,9,176047524
2021,9,176049289
2021,9,176047368
2021,9,176049840
2021,6,176049960
2021,6,176049961
2021,6,176049962
2021,9,176047947
2021,9,176047290
2021,9,176047426
2021,9,176047210
2021,9,179285644
2021,9,176050191
2021,9,176047233
2021,6,173504275
2021,6,173504141
2021,9,176048017
2021,9,176047170
2021,9,179286754
2021,6,176049643
2021,6,176049644
2021,6,176047241
2021,9,176047640
2021,9,176049735
2021,9,176047235
2021,9,171760329
2021,9,176047458
2021,11,176047185
2021,9,176047344
2021,9,176047386
2021,9,176047548
2021,9,176049937
2021,9,176047359
2021,9,180877333
2021,9,173504392
2021,6,176050165
2021,9,176049875
2021,9,176047832
2021,9,176049886
2021,9,176049656
2021,3,173504535
2021,3,174589485
2021,6,174589485
2021,3,174589486
2021,6,174589486
2021,9,176047528
2021,9,173504207
2021,9,176047330
2021,9,176046910
2021,9,176049172
2021,9,176049851
2021,9,176047072
2021,9,176049905
2021,9,176047082
2021,9,176049747
2021,6,176049275
2021,9,176047089
2021,9,176048734
2021,9,176047784
2021,9,176047754
2021,9,176047616
2021,9,176046994
2021,9,173504128
2021,6,176050154
2021,3,176047604
2021,11,176047176
2021,9,176047841
2021,9,171760859
2021,9,176050168
2021,9,176047440
2021,9,176047623
2021,9,179286247
2021,9,176049589
2021,6,174589287
2021,6,173504448
2021,9,176047649
2021,6,176047191
2021,9,176047192
2021,9,176047032
2021,6,176049721
2021,6,173504547
2021,9,176048039
2021,9,180877434
2021,9,176047814
2021,9,176047443
2021,9,176047501
2021,9,176049723
2021,9,176047780
2021,9,174589455
2021,6,173504042
2021,6,176049952
2021,9,179285721
2021,6,176050106
2021,9,176050107
2021,9,176047194
2021,9,176050663
2021,9,176051019
2021,9,171760901
2021,6,171760902
2021,9,176047230
2021,6,173504462
2021,9,176048803
2021,9,176047756
2021,9,176050768
2021,9,176050969
2021,9,179286619
2021,6,173504167
2021,9,176047313
2021,6,176050672
2021,9,176050671
2021,9,176047795
2021,9,176050910
2021,9,176050385
2021,9,176047592
2021,9,176047337
2021,3,176047153
2021,6,176047105
2021,9,176047492
2021,9,173504150
2021,3,176046981
2021,9,176047394
2021,9,176047207
2021,9,176047175
2021,9,176046933
2021,6,174589088
2021,9,176047351
2021,9,176050601
2021,9,176047843
2021,9,173503930
2021,9,176047307
2021,6,176050726
2021,9,176050727
2021,9,173504509
2021,9,176050855
2021,9,176047419
2021,9,176047825
2021,9,176047195
2021,9,176047053
2021,9,176050428
2021,9,176047353
2021,9,176050673
2021,9,176050977
2021,9,176050455
2021,6,173504103
2021,9,173505618
2021,9,179286269
2021,9,176047174
2021,9,179286769
2021,1,176047134
2021,9,176047686
2021,9,176047482
2021,8,176050263
2021,6,176050264
2021,6,176051028
2021,6,176051029
2021,6,176050618
2021,6,176050619
2021,9,176047420
2021,9,176050735
2021,6,176050736
2021,6,176046957
2021,6,176046958
2021,9,176047536
2021,9,176046927
2021,9,176047518
2021,9,176047070
2021,9,176047155
2021,9,176047449
2021,9,176048625
2021,9,176047387
2021,9,176047650
2021,9,176047281
2021,8,176050791
2021,8,176050792
2021,6,176047165
2021,9,176047720
2021,6,173504468
2021,9,176050944
2021,9,176050587
2021,9,176047048
2021,9,176050951
2021,9,176050652
2021,9,176047448
2021,9,176051025
2021,6,176050606
2021,9,176050496
2021,9,176050305
2021,9,176047445
2021,9,176047684
2021,9,176050689
2021,9,176047074
2021,9,176050395
2021,9,176047247
2021,6,176047248
2021,9,176047565
2021,9,171760093
2021,9,176050301
2021,9,176050923
2021,6,173504129
2021,6,176050733
2021,9,176047432
2021,9,176047013
2021,9,176047029
2021,9,176047418
2021,9,176050630
2021,9,174589557
2021,9,174589096
2021,9,176046953
