data_year,victim_id,injury_id
2021,161761682,5
2021,161761117,5
2021,161761613,5
2021,161761377,4
2021,161761759,5
2021,159222822,4
2021,159222823,4
2021,161761665,4
2021,161761666,5
2021,161761667,5
2021,165001401,6
2021,161761428,5
2021,161761103,5
2021,161761394,6
2021,161761395,6
2021,161761763,5
2021,161761545,3
2021,165000917,5
2021,165000918,5
2021,161761516,5
2021,161766359,5
2021,161761242,5
2021,161761812,5
2021,161761593,3
2021,161762692,5
2021,161761618,4
2021,161761598,4
2021,161761064,4
2021,161762950,5
2021,161765719,4
2021,161761752,5
2021,161761313,4
2021,161766598,5
2021,161761262,5
2021,161761819,5
2021,161761864,1
2021,161761864,3
2021,161761864,8
2021,161763648,5
2021,161766221,4
2021,161766222,4
2021,161761231,5
2021,161761805,4
2021,159222818,4
2021,161766644,6
2021,161766645,6
2021,161761168,5
2021,159223365,4
2021,161761814,5
2021,161761815,5
2021,161761629,4
2021,161766417,4
2021,161766541,4
2021,161765710,4
2021,161761413,4
2021,161761450,4
2021,161761648,5
2021,161761741,4
2021,161761472,5
2021,161761859,4
2021,161761708,4
2021,161761407,6
2021,161761408,6
2021,161761481,5
2021,161765667,4
2021,161766415,4
2021,165001118,5
2021,165001450,5
2021,161761163,5
2021,161766126,6
2021,161761235,6
2021,161766052,5
2021,161761619,5
2021,161766337,5
2021,161761631,5
2021,161761476,5
2021,161761063,5
2021,161761571,5
2021,161761875,4
2021,161766455,6
2021,161766096,4
2021,161766386,5
2021,161766103,4
2021,161765594,4
2021,161761590,4
2021,161761523,4
2021,161761091,3
2021,161765591,5
2021,161761040,5
2021,159224326,5
2021,159224327,6
2021,159224328,4
2021,161761211,5
2021,159222688,5
2021,161761620,5
2021,161766456,8
2021,161765689,4
2021,161761512,3
2021,165002649,5
2021,161765601,5
2021,161761603,5
2021,161763036,5
2021,161761348,4
2021,161766449,4
2021,161766450,4
2021,161765668,5
2021,161761674,5
2021,161761201,4
2021,161761269,6
2021,161761463,4
2021,161761140,2
2021,157496421,5
2021,161761660,5
2021,161761283,5
2021,161761284,5
2021,160307455,4
2021,161761433,5
2021,161761728,4
2021,161761255,6
2021,161761256,6
2021,161761449,4
2021,161761860,5
2021,161761863,5
2021,161761698,4
2021,161766446,5
2021,161766185,4
2021,161761444,6
2021,161761787,5
2021,161761245,5
2021,161761119,3
2021,161762298,6
2021,161761685,6
2021,161761686,6
2021,161761687,6
2021,161761688,5
2021,161761689,5
2021,161762282,4
2021,161761346,5
2021,166567088,6
2021,161761793,5
2021,161761850,5
2021,161766351,2
2021,161762910,5
2021,161761452,4
2021,161766069,5
2021,161765720,4
2021,161761409,4
2021,161761087,6
2021,161761733,4
2021,165002271,2
2021,165002279,5
2021,165002280,5
2021,165002281,5
2021,165002282,5
2021,165002283,5
2021,165002284,5
2021,165002285,5
2021,161761147,5
2021,161761316,5
2021,161761310,6
2021,161766339,1
2021,161763189,4
2021,161761547,5
2021,161761446,4
2021,161766577,5
2021,161761443,5
2021,161765746,5
2021,159222841,4
2021,161761579,4
2021,161761885,4
2021,161761355,5
2021,161761564,5
2021,161761306,4
2021,161761553,5
2021,161761736,2
2021,161761692,4
2021,161766174,2
2021,161761768,5
2021,159222883,5
2021,166566529,3
2021,161761240,5
2021,166567098,5
2021,161761192,5
2021,161762336,3
2021,161765765,4
2021,161761796,5
2021,161761797,5
2021,161761798,5
2021,161761367,5
2021,161763063,5
2021,161761403,5
2021,161761404,4
2021,161765708,5
2021,161761822,5
2021,165001279,5
2021,161761369,4
2021,161761845,5
2021,161762863,4
2021,161761985,4
2021,161761247,4
2021,161761358,4
2021,161761645,5
2021,161761760,5
2021,166566728,4
2021,165002559,4
2021,161763738,4
2021,161763086,4
2021,161761707,4
2021,161761679,5
2021,161761851,4
2021,161761773,5
2021,161765728,4
2021,161766479,8
2021,161761326,4
2021,161761575,6
2021,161766350,5
2021,161766252,6
2021,161761748,5
2021,161761742,4
2021,161761643,5
2021,161761644,5
2021,161761735,4
2021,161761600,5
2021,166566361,4
2021,159222741,4
2021,161762629,5
2021,161765727,4
2021,161761703,4
2021,161763836,5
2021,161762403,4
2021,161761136,4
2021,161761540,5
2021,161766059,5
2021,161766565,6
2021,161765737,4
2021,161762481,4
2021,161762432,5
2021,161762189,5
2021,159222762,5
2021,161761976,5
2021,161761856,5
2021,159223116,5
2021,159223117,5
2021,161766041,5
2021,161762131,5
2021,161762566,5
2021,161762568,5
2021,161762134,4
2021,161762164,4
2021,161762113,5
2021,161762294,5
2021,161762328,6
2021,161762025,4
2021,161761884,4
2021,161762296,4
2021,161762121,4
2021,161762122,5
2021,161762091,4
2021,161762645,4
2021,165001187,5
2021,161762412,5
2021,161761900,5
2021,161763650,4
2021,161762037,5
2021,161762454,4
2021,161766072,5
2021,161761946,5
2021,165001405,3
2021,161761882,5
2021,161761883,5
2021,161762396,5
2021,161762477,5
2021,161762009,5
2021,161766394,5
2021,161766395,5
2021,161761950,5
2021,161761951,4
2021,161762151,5
2021,161762152,5
2021,161761968,5
2021,161762493,4
2021,161766420,6
2021,161766433,5
2021,161762414,5
2021,161761934,5
2021,161763899,4
2021,161763900,4
2021,157495950,5
2021,161766424,5
2021,161762165,4
2021,161762219,5
2021,161762220,5
2021,161765596,5
2021,161762038,4
2021,161762248,5
2021,161766335,4
2021,161762291,4
2021,161762378,5
2021,161761912,4
2021,161763766,4
2021,161762123,4
2021,161762095,3
2021,161762209,5
2021,161766602,4
2021,161762040,5
2021,161761932,5
2021,165002125,5
2021,161762582,5
2021,161762499,4
2021,161761971,5
2021,161761865,4
2021,161761866,4
2021,161762715,5
2021,161762188,4
2021,161762200,5
2021,165002616,4
2021,165002617,5
2021,161762381,5
2021,161765709,3
2021,161762023,4
2021,161762024,4
2021,161762317,5
2021,157496770,5
2021,161765634,4
2021,161761945,4
2021,161762120,5
2021,161762343,5
2021,161762723,5
2021,161766164,5
2021,161761915,5
2021,161766560,4
2021,161762670,5
2021,161761939,5
2021,161762089,5
2021,161762583,5
2021,161762116,4
2021,161762052,4
2021,161762677,5
2021,161762069,5
2021,161762003,5
2021,161766150,6
2021,161762425,5
2021,161762048,4
2021,161761994,5
2021,161761995,5
2021,161762406,4
2021,161762530,4
2021,160307760,4
2021,161762293,5
2021,161762153,5
2021,161766048,4
2021,161761848,4
2021,165001581,5
2021,161762264,5
2021,159222863,4
2021,161762768,5
2021,161765734,5
2021,161762384,5
2021,165001120,5
2021,165001121,5
2021,165001123,5
2021,165001124,5
2021,165001125,5
2021,165001126,5
2021,165001128,5
2021,161762356,5
2021,161761867,6
2021,161766469,5
2021,161766065,5
2021,161766615,4
2021,161766209,4
2021,161762207,4
2021,165002642,4
2021,165002643,4
2021,161765662,4
2021,161765610,5
2021,161762371,6
2021,161762372,5
2021,161762373,5
2021,161762374,5
2021,161762375,5
2021,161762039,5
2021,161762749,6
2021,161762011,4
2021,161762250,5
2021,161762055,3
2021,161762484,4
2021,161761926,4
2021,161762143,5
2021,161762350,5
2021,161762137,4
2021,161763713,5
2021,161762057,5
2021,161762058,5
2021,161761841,5
2021,161761842,4
2021,161762646,5
2021,166566739,4
2021,161762141,5
2021,161762142,5
2021,161766223,6
2021,161766224,6
2021,161766225,1
2021,161762098,4
2021,161762072,4
2021,161762103,5
2021,161763788,5
2021,161761949,4
2021,161762366,5
2021,161763884,4
2021,161763885,4
2021,161762341,4
2021,161762658,5
2021,161762651,5
2021,161762061,5
2021,161762075,5
2021,161763869,5
2021,161762567,5
2021,161765671,5
2021,161762084,5
2021,161763845,4
2021,161763638,5
2021,161763282,5
2021,161762266,5
2021,161765650,5
2021,161762261,3
2021,161766287,5
2021,161766037,5
2021,161762742,5
2021,161766408,4
2021,157496709,5
2021,161762667,6
2021,161763402,6
2021,161763493,5
2021,161762870,4
2021,161762722,5
2021,161762919,5
2021,161763405,4
2021,161766123,5
2021,161763072,4
2021,161763216,4
2021,161764671,4
2021,161762901,4
2021,161763238,5
2021,161763221,5
2021,161763222,5
2021,161763223,5
2021,161763244,5
2021,161763226,5
2021,161762716,4
2021,161765730,4
2021,161763308,2
2021,161763308,4
2021,161763297,4
2021,161762892,5
2021,161762777,4
2021,161763253,5
2021,161763187,4
2021,161762756,5
2021,161763002,4
2021,161762734,4
2021,161762735,4
2021,161762736,4
2021,161763011,4
2021,161762875,5
2021,161765676,4
2021,161766509,4
2021,161763169,4
2021,161763140,5
2021,161762872,4
2021,161762926,5
2021,161763344,5
2021,161763170,3
2021,161763171,4
2021,161766364,4
2021,161762873,2
2021,161763004,5
2021,161763283,4
2021,161763215,5
2021,161763333,5
2021,161763334,5
2021,161763335,5
2021,161763336,5
2021,161766538,5
2021,161763243,5
2021,161765690,6
2021,161766536,4
2021,161762807,5
2021,161763548,4
2021,161763549,4
2021,161762839,5
2021,161766398,5
2021,161763515,5
2021,161763317,1
2021,161763317,4
2021,161766031,5
2021,161766032,5
2021,161762821,4
2021,161762942,4
2021,161763371,4
2021,161762972,4
2021,161765159,4
2021,161766506,4
2021,161764689,4
2021,161763087,5
2021,161763202,4
2021,161766385,5
2021,161764735,4
2021,161764700,5
2021,161762665,4
2021,161766584,4
2021,161766285,5
2021,161762941,5
2021,161764932,5
2021,161762684,1
2021,161762684,2
2021,161765622,4
2021,161766554,4
2021,161765056,4
2021,161763390,4
2021,161763337,5
2021,161763017,4
2021,161763133,4
2021,161762761,5
2021,161763361,5
2021,166566462,5
2021,161762681,4
2021,161763250,4
2021,161762895,4
2021,161766619,5
2021,161766030,5
2021,161766200,5
2021,161766129,5
2021,161765731,5
2021,161762876,5
2021,161763331,4
2021,161764995,4
2021,160307415,5
2021,161766323,2
2021,161765673,5
2021,161762933,4
2021,161765279,4
2021,161763362,4
2021,161766569,4
2021,161762708,4
2021,161762682,5
2021,161765623,5
2021,161765624,5
2021,161762757,3
2021,161762599,5
2021,161762600,4
2021,161763231,3
2021,161766555,5
2021,161767014,4
2021,161763418,5
2021,161762885,5
2021,161762886,5
2021,161762887,5
2021,161763252,5
2021,161766076,5
2021,160307340,6
2021,160307341,2
2021,161763116,5
2021,161763046,5
2021,161763047,5
2021,161764898,4
2021,161766202,3
2021,161762753,4
2021,161763295,4
2021,161763142,5
2021,161762792,5
2021,161763126,4
2021,161762802,4
2021,161762803,5
2021,161766611,5
2021,161763201,4
2021,161766516,5
2021,161763001,5
2021,161765291,4
2021,161766582,4
2021,161763260,5
2021,161762857,3
2021,161762826,4
2021,159224438,4
2021,161763120,6
2021,161762882,4
2021,161762831,5
2021,161762832,5
2021,161762833,5
2021,161762834,5
2021,161765698,6
2021,161766193,4
2021,161766194,4
2021,157496712,5
2021,159222856,6
2021,161766262,4
2021,166566761,5
2021,166566762,5
2021,161766623,4
2021,161766158,6
2021,161766489,5
2021,161763073,2
2021,161762924,5
2021,161766186,4
2021,161762983,4
2021,161766550,4
2021,161766253,5
2021,161766583,5
2021,161766107,5
2021,161762709,4
2021,161763494,4
2021,161766212,4
2021,161766152,5
2021,161763373,5
2021,161763476,4
2021,161764691,4
2021,161766102,5
2021,161763128,5
2021,161762630,5
2021,161764736,4
2021,161762835,5
2021,161762894,5
2021,161763341,4
2021,159222953,4
2021,161766148,5
2021,161766149,5
2021,161765626,5
2021,161763262,4
2021,161765629,5
2021,161765630,4
2021,161765026,5
2021,161763018,6
2021,161766169,5
2021,161762632,4
2021,161762783,5
2021,161765755,4
2021,161765756,5
2021,161766492,2
2021,161763235,3
2021,165002120,5
2021,161763313,5
2021,161762955,6
2021,161763027,4
2021,161763387,7
2021,161766411,4
2021,161762754,5
2021,161763162,5
2021,161763115,4
2021,161763157,4
2021,161766182,5
2021,161762611,4
2021,161763130,4
2021,161762669,4
2021,161766521,5
2021,161766439,4
2021,161762996,4
2021,161762975,6
2021,161766280,4
2021,161763367,4
2021,165002138,5
2021,161762683,5
2021,161762643,5
2021,161765059,4
2021,161765016,5
2021,161762866,5
2021,161766435,5
2021,161766579,4
2021,161763862,5
2021,161764169,5
2021,161763716,2
2021,159223050,5
2021,161763979,5
2021,161766463,5
2021,161763680,6
2021,161764041,5
2021,161764042,5
2021,161764043,5
2021,161764364,4
2021,161766138,5
2021,161763817,4
2021,161764311,4
2021,161763709,4
2021,161764356,5
2021,159222915,4
2021,161763660,4
2021,161763428,4
2021,161763424,3
2021,160307550,4
2021,161763953,4
2021,161763959,3
2021,161764423,4
2021,161764424,4
2021,161763914,4
2021,161766527,4
2021,161764092,5
2021,161764064,5
2021,161763607,5
2021,161766207,5
2021,161764249,5
2021,161763944,5
2021,161764267,5
2021,161764328,4
2021,165001815,4
2021,161763720,5
2021,160307276,4
2021,161763787,5
2021,161763681,4
2021,161764178,4
2021,166566750,5
2021,161764093,4
2021,161766514,5
2021,161763997,4
2021,161766161,4
2021,165002202,4
2021,165002203,4
2021,165002206,4
2021,161763605,5
2021,161766539,4
2021,161766540,5
2021,161764060,5
2021,161766226,4
2021,157496677,5
2021,161764154,5
2021,161764294,4
2021,160308413,6
2021,161763542,5
2021,161766137,6
2021,161763877,6
2021,161763954,5
2021,161766558,4
2021,161766251,5
2021,159223119,4
2021,161763439,5
2021,161763745,5
2021,161764379,4
2021,161763430,6
2021,165002310,4
2021,165002311,5
2021,165002312,5
2021,161763624,4
2021,161763820,4
2021,161766284,4
2021,161764399,4
2021,161763743,4
2021,161763871,4
2021,161763670,4
2021,165001482,5
2021,161766610,4
2021,161763690,5
2021,161764465,4
2021,161763632,5
2021,165002533,5
2021,161764088,4
2021,161763689,4
2021,157496202,4
2021,157496203,4
2021,161763905,5
2021,161763646,5
2021,161763797,5
2021,161763834,5
2021,161763994,4
2021,161763813,4
2021,166566582,3
2021,161766322,4
2021,161766095,5
2021,161763977,5
2021,161765612,5
2021,161766299,4
2021,161763546,5
2021,161765164,5
2021,161764229,4
2021,161764200,4
2021,161764065,4
2021,161763466,4
2021,161763637,5
2021,161764291,4
2021,157496742,5
2021,161766590,5
2021,161763883,4
2021,161764072,5
2021,165002034,6
2021,161766038,5
2021,161764097,5
2021,161763651,5
2021,161763502,3
2021,161764483,5
2021,166566680,4
2021,161764260,4
2021,161763887,4
2021,161763949,5
2021,161766159,4
2021,161764225,5
2021,165001549,5
2021,161766535,4
2021,161763654,5
2021,161767058,5
2021,161767407,8
2021,157496785,5
2021,161763686,4
2021,161765236,4
2021,161764202,4
2021,161767160,4
2021,161767354,5
2021,161767355,5
2021,165002406,4
2021,161763767,4
2021,161763768,4
2021,161763769,4
2021,161767066,5
2021,161764241,4
2021,161767295,4
2021,161767296,5
2021,161766793,4
2021,161763792,4
2021,161763940,5
2021,159222952,4
2021,161763842,5
2021,161763636,4
2021,161763406,5
2021,161763804,5
2021,161766995,4
2021,159222744,5
2021,161763761,5
2021,161767120,5
2021,159223291,5
2021,161763864,5
2021,161763865,5
2021,161764270,5
2021,161763655,4
2021,161763522,4
2021,161766840,4
2021,161766866,5
2021,159224408,5
2021,165002056,4
2021,161763635,5
2021,165002545,4
2021,161764135,4
2021,161763930,3
2021,161763866,4
2021,161767129,5
2021,161763984,4
2021,161763400,5
2021,161763965,5
2021,161763536,4
2021,161763893,4
2021,161765057,4
2021,161763835,5
2021,161764098,4
2021,161764165,4
2021,161767330,5
2021,161766982,5
2021,161763516,5
2021,161767335,4
2021,161767048,5
2021,161763892,5
2021,161767414,5
2021,161766896,4
2021,161766714,4
2021,161763890,5
2021,161764133,5
2021,161767086,4
2021,161763539,5
2021,161763540,5
2021,161766802,6
2021,161766802,8
2021,161763702,5
2021,161764016,5
2021,157495959,4
2021,161766711,4
2021,161767311,5
2021,161763876,5
2021,161763483,5
2021,161763499,6
2021,161763863,5
2021,160307832,5
2021,161763427,5
2021,161766756,4
2021,161763843,3
2021,161763507,4
2021,166566451,5
2021,161764342,6
2021,159223125,4
2021,161766655,5
2021,161764062,4
2021,161764227,5
2021,161763576,4
2021,161764836,5
2021,161763894,4
2021,159223147,5
2021,161765186,6
2021,165001424,5
2021,161763422,4
2021,161764660,4
2021,161764584,4
2021,161764585,5
2021,161764239,5
2021,161763752,6
2021,161764545,6
2021,161764546,5
2021,161765196,5
2021,161765197,4
2021,161764219,4
2021,161764824,4
2021,161765141,4
2021,161764252,5
2021,161766747,3
2021,160307560,5
2021,157496505,6
2021,161764310,3
2021,161764586,5
2021,161765015,6
2021,165002207,5
2021,165002208,5
2021,165002209,5
2021,165002210,5
2021,165002211,5
2021,165002212,5
2021,165002213,5
2021,161764159,5
2021,159224106,5
2021,159224107,5
2021,161764826,6
2021,161764635,6
2021,161764636,6
2021,161764428,6
2021,161767118,5
2021,166566543,4
2021,161764594,4
2021,165002675,5
2021,161764344,3
2021,161764910,6
2021,161767277,5
2021,161766994,5
2021,161764931,4
2021,161764468,8
2021,161764627,4
2021,161764336,5
2021,166566499,4
2021,161764484,4
2021,161767001,5
2021,161766661,5
2021,159222713,4
2021,159222714,4
2021,161767290,5
2021,161765021,4
2021,161765139,4
2021,161764570,5
2021,157496542,5
2021,161767096,4
2021,161765120,5
2021,161765121,5
2021,161765194,5
2021,161764411,5
2021,161764661,4
2021,159223382,5
2021,161764638,5
2021,161767126,5
2021,161765035,5
2021,161764368,4
2021,161764536,4
2021,161764537,5
2021,159222773,4
2021,161767224,5
2021,161764119,5
2021,161764121,5
2021,161764395,5
2021,157496034,6
2021,161764821,4
2021,161765093,5
2021,161765094,4
2021,166566712,4
2021,161764614,5
2021,165001216,4
2021,165001217,4
2021,161764939,3
2021,161764729,4
2021,161764329,5
2021,161764224,4
2021,160307587,4
2021,157495997,5
2021,160307722,5
2021,159224070,4
2021,161765014,4
2021,161765609,2
2021,161764726,4
2021,161765043,4
2021,161764746,5
2021,161764710,5
2021,161764954,5
2021,165002901,5
2021,161764621,4
2021,161765653,4
2021,161764385,5
2021,161764386,4
2021,161764818,4
2021,161764579,4
2021,157496164,5
2021,159222727,4
2021,161765047,5
2021,161765137,5
2021,161764651,3
2021,161765696,4
2021,166566585,4
2021,161765595,5
2021,159222921,5
2021,161764401,5
2021,161767197,6
2021,161765061,5
2021,157496009,3
2021,161766800,5
2021,159223295,5
2021,161765678,5
2021,161764766,3
2021,161764925,4
2021,161766789,5
2021,161764398,5
2021,161764512,4
2021,161764479,5
2021,161765032,4
2021,161764549,5
2021,161765019,4
2021,161764441,4
2021,161765020,3
2021,157496383,5
2021,161764792,4
2021,161764812,4
2021,161766948,5
2021,161765089,5
2021,161765090,5
2021,161765112,4
2021,161765251,5
2021,161764776,5
2021,161764686,5
2021,159223180,4
2021,157496081,5
2021,161766937,5
2021,161767087,5
2021,161765000,5
2021,161764425,1
2021,161765155,5
2021,159223405,5
2021,161764189,4
2021,161764637,5
2021,159224214,5
2021,161764858,5
2021,160307718,4
2021,161765250,4
2021,159222706,5
2021,161764109,4
2021,161765037,6
2021,161764694,5
2021,157496358,3
2021,159222794,5
2021,159223104,4
2021,161764392,4
2021,161767320,3
2021,157496014,5
2021,159223308,4
2021,161764859,4
2021,161764470,5
2021,161766692,3
2021,159223266,4
2021,161765079,4
2021,161764538,4
2021,165001228,5
2021,159222864,5
2021,159222898,4
2021,161764327,4
2021,159222982,4
2021,157496342,5
2021,161765154,4
2021,161764715,6
2021,160308356,4
2021,161765237,5
2021,161764522,5
2021,161767183,4
2021,159222690,4
2021,159223350,4
2021,161764687,4
2021,161764688,5
2021,159223118,5
2021,159223301,5
2021,157496776,3
2021,157496776,6
2021,166566734,5
2021,161764664,5
2021,161765181,4
2021,161764794,5
2021,161764777,4
2021,161764968,4
2021,161764854,4
2021,159222830,5
2021,160309121,5
2021,161764463,4
2021,161764555,2
2021,159223390,5
2021,161764509,1
2021,161764292,5
2021,159222677,5
2021,159222989,4
2021,165001035,5
2021,161766759,4
2021,161764679,4
2021,159222983,5
2021,161764471,3
2021,159222934,5
2021,159222946,4
2021,159222881,5
2021,161764716,4
2021,157496429,5
2021,161764788,5
2021,159223216,4
2021,159223200,5
2021,159224385,5
2021,159223194,5
2021,159223196,5
2021,161764814,4
2021,159223095,4
2021,161766906,5
2021,161764131,5
2021,161764515,4
2021,161766889,4
2021,161767347,5
2021,157496367,5
2021,161766770,5
2021,159223257,4
2021,161764115,5
2021,161764118,5
2021,159222925,4
2021,159223299,4
2021,159223077,4
2021,159223320,5
2021,159223218,5
2021,157496567,5
2021,157496568,5
2021,161764888,4
2021,161764889,4
2021,161767377,4
2021,159222924,4
2021,165001921,5
2021,165001743,4
2021,165001745,4
2021,159223254,4
2021,165001597,5
2021,159222769,5
2021,159222759,4
2021,157496362,5
2021,161766696,6
2021,161764978,4
2021,161764895,4
2021,159223080,4
2021,161764496,4
2021,161764497,4
2021,159222723,5
2021,165002045,4
2021,161764825,4
2021,161764783,4
2021,161764784,4
2021,159223276,5
2021,161764525,4
2021,159222998,5
2021,161764136,5
2021,161764137,5
2021,161766965,3
2021,159224069,5
2021,161764884,4
2021,161764173,5
2021,161764994,4
2021,159222831,4
2021,161765191,6
2021,161765192,6
2021,157496546,5
2021,159222779,5
2021,159222780,5
2021,159222781,5
2021,159223277,4
2021,161764743,5
2021,161764744,5
2021,159222790,6
2021,159222791,2
2021,161764269,4
2021,161767079,3
2021,161767080,3
2021,161766774,5
2021,159223315,4
2021,161767124,5
2021,161766886,4
2021,159223169,4
2021,159223219,4
2021,159223055,4
2021,159223667,5
2021,161764458,5
2021,161764965,3
2021,166566718,5
2021,159222697,4
2021,161767217,5
2021,159223122,4
2021,159223025,6
2021,161765257,4
2021,161764786,5
2021,159222835,4
2021,165001596,4
2021,159223020,4
2021,161764477,4
2021,161764388,4
2021,157496626,5
2021,161764922,3
2021,161764926,4
2021,159224194,5
2021,159224195,5
2021,161766786,5
2021,159223261,5
2021,161765752,5
2021,159223881,5
2021,161764916,4
2021,161764917,4
2021,159223604,4
2021,157496698,3
2021,161767486,4
2021,159223819,2
2021,161765163,5
2021,161764830,6
2021,161764830,8
2021,161764867,5
2021,161764258,4
2021,160307841,6
2021,157496122,6
2021,159224645,4
2021,159224646,5
2021,161764698,4
2021,159226189,5
2021,161765644,4
2021,157496578,5
2021,159224153,4
2021,161767017,3
2021,161767017,6
2021,166566612,5
2021,161765003,4
2021,159224045,5
2021,159223707,4
2021,159223725,4
2021,161765246,5
2021,161765116,4
2021,157496454,5
2021,157496455,5
2021,161765230,6
2021,159223864,5
2021,159224210,4
2021,166566595,5
2021,157496604,4
2021,157496839,5
2021,159223568,4
2021,161765025,4
2021,159223492,4
2021,161765282,5
2021,159226463,5
2021,161766727,5
2021,161765276,5
2021,159224453,5
2021,159224295,5
2021,161765286,3
2021,161765227,4
2021,159223543,5
2021,159224340,4
2021,159223849,4
2021,161765681,3
2021,161765682,3
2021,161765006,5
2021,159223979,4
2021,161765300,5
2021,159224108,4
2021,159223526,4
2021,161765193,4
2021,161765028,4
2021,161765277,5
2021,161766905,5
2021,161765249,4
2021,161765145,4
2021,159224049,5
2021,161764943,4
2021,161764944,4
2021,161765302,4
2021,159223761,4
2021,159223642,5
2021,161765115,4
2021,161765290,5
2021,161765599,5
2021,161765102,5
2021,161765216,5
2021,161765238,5
2021,161765242,5
2021,161765259,5
2021,165001339,5
2021,159224198,4
2021,161765041,4
2021,161765231,4
2021,161765151,5
