data_year,suspect_using_id,offense_id
2021,4,176050194
2021,4,176045091
2021,4,176044498
2021,4,176044342
2021,4,176044472
2021,4,176044824
2021,4,176044689
2021,4,176049709
2021,4,176044193
2021,4,176044516
2021,4,174589293
2021,4,176044509
2021,4,176044449
2021,4,176044389
2021,4,176044390
2021,4,176044169
2021,4,173504463
2021,4,173504464
2021,4,176044172
2021,4,176049272
2021,4,176045230
2021,4,179285535
2021,4,176044241
2021,4,176050218
2021,4,176045271
2021,4,176044243
2021,4,176044493
2021,1,176045064
2021,4,176044724
2021,4,176044725
2021,4,176044726
2021,4,176044471
2021,4,176044168
2021,4,176044171
2021,4,176044492
2021,4,176044318
2021,4,176045278
2021,4,176044619
2021,4,176044221
2021,4,176044222
2021,4,176044422
2021,4,176044322
2021,4,176044279
2021,4,173505193
2021,4,173505194
2021,4,176044162
2021,4,179286426
2021,4,179286427
2021,4,176044475
2021,4,176044205
2021,4,176049596
2021,4,176049597
2021,4,176044350
2021,4,176044351
2021,4,176044480
2021,4,176044497
2021,4,176049881
2021,4,176049812
2021,4,176044849
2021,4,174589594
2021,4,174589595
2021,4,176045708
2021,4,176045012
2021,4,176044905
2021,4,176044906
2021,4,176044319
2021,4,176044210
2021,4,176044204
2021,4,176050117
2021,4,176050118
2021,4,176050119
2021,4,174589266
2021,4,179286251
2021,4,176045693
2021,4,176044907
2021,4,176044451
2021,4,176044452
2021,4,176044377
2021,4,176044235
2021,4,176044535
2021,4,176044606
2021,4,176044607
2021,4,176044581
2021,4,173505694
2021,4,176044569
2021,4,176044136
2021,4,176044412
2021,4,176044433
2021,4,176044702
2021,4,174590242
2021,4,174590243
2021,4,176044188
2021,4,176044937
2021,4,176049818
2021,4,173504267
2021,4,180877871
2021,4,176044450
2021,4,176044958
2021,4,176044468
2021,1,176044736
2021,1,176044737
2021,4,176050255
2021,4,176044118
2021,4,174589370
2021,4,171760301
2021,4,176045062
2021,4,176044317
2021,4,176044298
2021,4,176044310
2021,4,176044638
2021,4,176044426
2021,4,176044345
2021,4,176045169
2021,4,176044349
2021,1,176044441
2021,3,176044441
2021,1,176044442
2021,3,176044442
2021,4,176044134
2021,4,176049173
2021,4,173503911
2021,4,176049166
2021,4,176044570
2021,4,176044571
2021,4,176044313
2021,4,176044325
2021,4,176044326
2021,4,176044327
2021,4,176044190
2021,4,174590644
2021,4,176044572
2021,4,176050222
2021,4,176050223
2021,4,176044362
2021,4,174589872
2021,4,174589873
2021,1,180877328
2021,4,173503873
2021,4,176049687
2021,4,176050069
2021,4,176050070
2021,4,176044650
2021,4,176044543
2021,4,176044544
2021,4,176045431
2021,4,176045432
2021,4,176044403
2021,4,176044417
2021,4,173505158
2021,4,176049785
2021,4,176049786
2021,4,176044240
2021,4,176044552
2021,4,176045120
2021,4,176044217
2021,4,176044584
2021,4,176044585
2021,4,176044609
2021,4,176044610
2021,4,176044278
2021,4,176045144
2021,4,176045145
2021,4,176045797
2021,4,176044582
2021,4,176044583
2021,4,176044560
2021,4,176049893
2021,4,176049778
2021,4,176049779
2021,4,176044341
2021,4,173504109
2021,4,180877392
2021,4,176044139
2021,4,176050171
2021,4,176044445
2021,4,176044511
2021,4,176044228
2021,4,176044481
2021,4,176049282
2021,4,171760451
2021,4,171760452
2021,4,176044617
2021,4,176044113
2021,4,174589065
2021,4,176044773
2021,4,176044143
2021,4,176044144
2021,4,176044384
2021,4,176044553
2021,4,176044258
2021,4,176044719
2021,4,176044555
2021,4,176049184
2021,4,176044220
2021,4,176044218
2021,4,176044275
2021,4,176050226
2021,4,176050227
2021,4,176049899
2021,4,176044276
2021,4,176044476
2021,4,176044477
2021,1,176045034
2021,3,176045034
2021,1,176045035
2021,3,176045035
2021,4,176049941
2021,4,176049942
2021,4,176050219
2021,4,176044184
2021,4,176050064
2021,4,176044540
2021,4,176044541
2021,4,176045200
2021,4,176049584
2021,4,176045195
2021,4,176045196
2021,4,176044314
2021,4,176044329
2021,4,179285146
2021,4,179285147
2021,4,176049320
2021,4,176050068
2021,4,176044186
2021,4,176044187
2021,4,176044272
2021,4,180877338
2021,4,180877339
2021,4,176046077
2021,4,176049874
2021,4,176044615
2021,4,176049789
2021,4,176044639
2021,4,176044357
2021,4,176044227
2021,4,176044135
2021,4,176044576
2021,4,176044531
2021,4,176044532
2021,4,176044978
2021,4,176044309
2021,4,176044716
2021,4,176044717
2021,4,176044236
2021,4,176044237
2021,4,176049827
2021,4,176044110
2021,4,176044506
2021,4,176044507
2021,4,176044289
2021,4,176045318
2021,4,176044513
2021,4,176049600
2021,4,176044148
2021,4,173505428
2021,4,176045383
2021,4,176044376
2021,4,176045038
2021,4,176044635
2021,4,176044482
2021,4,176049811
2021,4,176044521
2021,4,176044508
2021,4,176044370
2021,4,176044307
2021,4,176044587
2021,4,176044224
2021,4,176044374
2021,4,176044547
2021,4,176044361
2021,4,176044723
2021,4,179285286
2021,4,176044438
2021,4,176044195
2021,4,176045084
2021,4,176044304
2021,4,174589432
2021,4,174589433
2021,4,176044435
2021,4,176044827
2021,4,176044828
2021,4,176049683
2021,4,176049684
2021,4,176050097
2021,4,176049711
2021,4,176045698
2021,4,174589764
2021,4,176044267
2021,4,176044268
2021,4,176044213
2021,4,176044214
2021,4,176044293
2021,4,176045344
2021,4,176044578
2021,4,176044197
2021,4,176044459
2021,4,180877263
2021,4,176044297
2021,4,173504479
2021,4,176044124
2021,4,176044288
2021,4,176044423
2021,4,176049672
2021,4,176049910
2021,4,176044286
2021,4,176045029
2021,4,176044242
2021,4,176049822
2021,4,176044125
2021,4,176044320
2021,4,176044321
2021,4,176044856
2021,4,176044311
2021,4,176044215
2021,4,176044216
2021,4,176044811
2021,4,176044520
2021,4,176044142
2021,4,176045041
2021,4,176044478
2021,4,176049915
2021,4,176049675
2021,4,176050056
2021,4,176044577
2021,4,176044157
2021,4,176044158
2021,4,176044645
2021,4,176044401
2021,4,179286932
2021,4,179286933
2021,4,176049963
2021,4,180877736
2021,4,180877737
2021,4,176044649
2021,4,176049879
2021,4,176050233
2021,4,176050234
2021,4,176044212
2021,4,176050126
2021,4,176050127
2021,4,176044674
2021,4,176044675
2021,4,174591146
2021,4,174591147
2021,4,176044573
2021,4,176044574
2021,4,176044201
2021,4,171760539
2021,4,171760540
2021,4,176044129
2021,4,176044277
2021,4,176049693
2021,4,176044395
2021,4,176044396
2021,4,176044455
2021,4,176044387
2021,4,176050159
2021,4,176044589
2021,4,176044196
2021,4,176044686
2021,4,176044439
2021,4,176044467
2021,4,176044225
2021,4,176044287
2021,4,176044254
2021,4,176044437
2021,4,176044161
2021,4,176045846
2021,4,176044413
2021,4,173504032
2021,4,176045006
2021,4,174589218
2021,4,174589219
2021,4,176044364
2021,4,176049934
2021,4,176049861
2021,4,176049862
2021,4,176044489
2021,4,176044121
2021,4,176044122
2021,2,176044533
2021,4,176049993
2021,4,173505203
2021,4,176044797
2021,4,176044486
2021,2,176044487
2021,3,176044487
2021,4,176049648
2021,4,176044463
2021,4,176044102
2021,4,173505423
2021,4,176044269
2021,4,176044404
2021,4,176044386
2021,4,171760232
2021,4,176049802
2021,4,176044356
2021,4,176044375
2021,4,176044559
2021,4,176045065
2021,4,176045066
2021,4,176044524
2021,4,176044663
2021,4,176044538
2021,4,176044549
2021,4,171760789
2021,4,171760790
2021,4,176045376
2021,4,176045377
2021,4,176044163
2021,4,176044232
2021,4,176044505
2021,4,176044499
2021,4,176044554
2021,4,176050061
2021,4,176050167
2021,4,176049930
2021,4,179285651
2021,4,176044263
2021,4,176044180
2021,4,176044603
2021,4,176044203
2021,4,173504587
2021,4,176044681
2021,4,176044682
2021,4,176049727
2021,4,176044596
2021,4,176044597
2021,4,176044697
2021,4,174589073
2021,4,176044428
2021,4,176044429
2021,4,176044823
2021,4,176044694
2021,4,176044917
2021,4,176044223
2021,4,176044503
2021,4,176044306
2021,4,176045897
2021,4,176044539
2021,4,176044354
2021,4,176044419
2021,4,176044420
2021,4,176044631
2021,4,176044537
2021,4,176045326
2021,4,173504255
2021,4,176044703
2021,4,174589879
2021,4,176045660
2021,4,176045245
2021,4,176044200
2021,4,176044414
2021,4,176044175
2021,4,176044447
2021,4,176044448
2021,4,176045576
2021,4,176045577
2021,4,176044181
2021,4,176044588
2021,4,176044323
2021,4,176044294
2021,4,176044365
2021,4,176045198
2021,4,176044183
2021,4,176045111
2021,4,176044316
2021,4,179285696
2021,4,176044925
2021,4,176044382
2021,4,176044383
2021,4,176044510
2021,4,176045364
2021,4,176045113
2021,4,176044605
2021,4,176044255
2021,4,176044256
2021,4,176044634
2021,4,180877292
2021,4,176044355
2021,4,176044166
2021,4,176044464
2021,4,176049241
2021,4,176044170
2021,4,176044863
2021,4,176044864
2021,4,180877771
2021,4,176044440
2021,4,176045617
2021,4,176045618
2021,4,173503902
2021,4,173503903
2021,4,180877089
2021,4,176045194
2021,4,176045104
2021,4,180877449
2021,4,176050175
2021,4,176044114
2021,4,176044347
2021,4,176044244
2021,4,176044527
2021,1,176045530
2021,4,176049791
2021,4,176044727
2021,4,176045170
2021,4,176044565
2021,4,176049739
2021,4,176049740
2021,4,176049741
2021,4,176044315
2021,1,176044514
2021,4,176050007
2021,4,176050008
2021,4,176044292
2021,4,180877489
2021,4,176049995
2021,4,176049996
2021,4,176045241
2021,4,176045180
2021,1,176050170
2021,4,176044128
2021,4,176044378
2021,4,176044406
2021,4,176044344
2021,4,176044281
2021,4,176044282
2021,4,176044176
2021,4,176044177
2021,4,176044260
2021,4,176044261
2021,4,176044262
2021,4,176044460
2021,4,176045011
2021,4,176044496
2021,4,176044271
2021,4,176044178
2021,4,176044989
2021,1,176044432
2021,4,176044155
2021,4,176044156
2021,4,176044485
2021,4,180877283
2021,4,180877284
2021,4,176044251
2021,4,176045732
2021,4,176044536
2021,4,176044259
2021,4,176045086
2021,4,176044525
2021,4,176044526
2021,4,176044545
2021,4,176044546
2021,4,176045175
2021,4,176049191
2021,4,176044284
2021,4,176044285
2021,4,176049148
2021,4,176044179
2021,4,176044146
2021,4,176044425
2021,4,176044601
2021,4,176044119
2021,4,176049306
2021,4,176044301
2021,4,176044466
2021,4,171760606
2021,4,176045408
2021,4,176044116
2021,4,176044117
2021,1,176044185
2021,4,176044340
2021,4,176044330
2021,4,176044331
2021,4,176044948
2021,4,176050217
2021,4,176044164
2021,4,176044165
2021,4,176049870
2021,4,176044363
2021,4,176044360
2021,4,176044398
2021,4,176049695
2021,4,176049696
2021,4,176049998
2021,4,176045456
2021,4,176044469
2021,4,176044418
2021,4,176044373
2021,4,176044339
2021,4,176044446
2021,4,176044604
2021,4,176044484
2021,4,176044983
2021,4,176044189
2021,4,176045162
2021,4,176045163
2021,4,176045672
2021,2,176050026
2021,4,176045317
2021,4,176044131
2021,4,176049947
2021,4,176044488
2021,4,176049676
2021,4,176044238
2021,4,176045265
2021,4,176049163
2021,4,176044630
2021,4,171760384
2021,4,176049810
2021,4,176045001
2021,4,176044206
2021,4,176045052
2021,4,174589006
2021,4,176044328
2021,4,176044106
2021,4,176044112
2021,4,176044705
2021,4,173504247
2021,4,176045105
2021,4,176044558
2021,4,176044640
2021,4,176050088
2021,4,176050089
2021,4,176044567
2021,4,176044837
2021,4,176044733
2021,4,176044865
2021,4,176044393
2021,4,176044394
2021,4,176044154
2021,4,176044927
2021,4,176044199
2021,4,176046137
2021,4,176044280
2021,4,176044130
2021,4,176050198
2021,4,176050199
2021,4,176046710
2021,4,176049820
2021,4,176049821
2021,4,176050289
2021,4,176050290
2021,4,176045042
2021,1,176045374
2021,3,176045374
2021,4,176044722
2021,4,173504567
2021,4,176044765
2021,4,176045040
2021,4,176045312
2021,4,171760328
2021,4,176045306
2021,4,176044994
2021,4,176044995
2021,4,176045244
2021,4,171760557
2021,4,176045313
2021,4,176044700
2021,4,176045240
2021,4,176045109
2021,4,176045173
2021,4,176045156
2021,4,176045237
2021,4,176045017
2021,4,176046676
2021,4,176045171
2021,4,180877290
2021,4,176045044
2021,4,176045266
2021,4,176046619
2021,4,176044618
2021,4,176045261
2021,4,176044695
2021,4,176044745
2021,4,176045054
2021,1,176045806
2021,4,176044764
2021,4,176045453
2021,4,176044941
2021,4,176045166
2021,4,176044918
2021,4,176044802
2021,4,176045150
2021,4,176045334
2021,4,176044961
2021,4,176045350
2021,4,176045351
2021,4,176044690
2021,4,173505150
2021,4,176045435
2021,4,171760641
2021,4,171760642
2021,4,176044749
2021,4,176045299
2021,4,176044833
2021,4,176045009
2021,4,176049775
2021,4,176049776
2021,4,176044976
2021,4,180877200
2021,4,176044835
2021,4,176045023
2021,4,176046068
2021,4,176045212
2021,4,176045048
2021,4,176049833
2021,4,176049834
2021,4,176044990
2021,4,176045269
2021,4,176044956
2021,4,176044957
2021,4,176050157
2021,4,173504409
2021,4,176044789
2021,4,176045398
2021,4,176044791
2021,4,176044954
2021,4,176049602
2021,4,176049603
2021,4,176045300
2021,4,171760193
2021,4,176045101
2021,4,173504550
2021,4,176047147
2021,4,176045359
2021,4,176045182
2021,4,176046092
2021,4,176049178
2021,4,176045338
2021,4,176045339
2021,4,176044991
2021,4,176044992
2021,4,180877441
2021,4,176045043
2021,4,176044825
2021,4,176044839
2021,4,176044775
2021,4,173504260
2021,4,176049877
2021,4,176049878
2021,4,176045201
2021,4,176047025
2021,4,176045155
2021,4,176050040
2021,4,176044732
2021,4,176044869
2021,4,176044870
2021,4,174589314
2021,4,176046280
2021,4,176046370
2021,4,174589979
2021,4,176045308
2021,4,176049959
2021,4,176044920
2021,1,176050179
2021,4,176050180
2021,4,176045321
2021,4,176049863
2021,4,176046251
2021,4,176046252
2021,4,176045249
2021,4,176045250
2021,4,176044642
2021,4,176044643
2021,4,176045141
2021,4,176044908
2021,4,176044759
2021,4,176049680
2021,4,176045331
2021,4,174589675
2021,4,176045386
2021,4,176044653
2021,4,176046407
2021,4,176045080
2021,4,176046493
2021,4,176044887
2021,4,176044832
2021,4,176046582
2021,4,176044935
2021,4,180878225
2021,4,173504459
2021,4,173505252
2021,4,176045369
2021,4,180877087
2021,4,171760097
2021,4,176046989
2021,4,174589197
2021,4,176044938
2021,4,173504658
2021,4,176049216
2021,4,171760490
2021,4,171760491
2021,4,176046587
2021,4,176045024
2021,4,176045280
2021,4,176044704
2021,4,174589892
2021,4,176045160
2021,4,176045161
2021,4,176044646
2021,4,176045236
2021,4,176044658
2021,4,176045174
2021,4,176044934
2021,4,176045309
2021,4,174589456
2021,4,176049765
2021,4,176045323
2021,4,176045821
2021,4,180877430
2021,3,173504008
2021,3,173504009
2021,4,176050051
2021,4,176044987
2021,4,176045357
2021,4,176045358
2021,4,176045243
2021,4,176046371
2021,4,176045223
2021,4,179285562
2021,4,179285563
2021,4,176050245
2021,4,176049958
2021,4,176045015
2021,4,176044624
2021,4,176045388
2021,4,176044706
2021,4,176044981
2021,4,176044647
2021,4,176047376
2021,4,176046429
2021,4,176044953
2021,4,176045058
2021,4,176044767
2021,4,176045748
2021,4,179286147
2021,4,176044900
2021,4,176045314
2021,4,176045352
2021,4,176045353
2021,4,176045097
2021,4,176044930
2021,4,176049872
2021,4,176044783
2021,4,179285078
2021,4,176049690
2021,4,176045073
2021,4,176045074
2021,4,176049911
2021,4,176045282
2021,4,174589180
2021,4,174589181
2021,4,176044792
2021,4,176044806
2021,4,176044847
2021,4,176045426
2021,4,176045246
2021,4,180877363
2021,4,176045360
2021,4,176045151
2021,4,176044794
2021,4,176044795
2021,4,176046242
2021,4,176045177
2021,4,171760705
2021,4,176045172
2021,4,173503975
2021,4,176044977
2021,4,176045157
2021,4,176044612
2021,4,176046091
2021,4,176049689
2021,4,176046495
2021,4,176044902
2021,4,176049264
2021,4,176044810
2021,4,176045290
2021,4,176045303
2021,4,176044862
2021,4,176044852
2021,4,176046412
2021,4,176045114
2021,4,176050177
2021,4,176045330
2021,4,176044735
2021,4,176044812
2021,4,176045061
2021,4,176044950
2021,4,176044951
2021,4,176045367
2021,4,176045413
2021,4,176047187
2021,4,176044860
2021,4,174589573
2021,4,176049781
2021,4,176044780
2021,4,176044894
2021,4,176044766
2021,4,176050049
2021,4,176050050
2021,4,176045354
2021,4,173504641
2021,4,176044813
2021,4,176044760
2021,4,173504003
2021,4,173504004
2021,4,173504005
2021,1,176050230
2021,3,176050230
2021,4,176044896
2021,4,176044840
2021,4,176044841
2021,4,176044715
2021,4,173504586
2021,4,176044821
2021,4,173504624
2021,4,176045876
2021,4,176045262
2021,4,173504403
2021,4,176045798
2021,4,176050033
2021,4,173503868
2021,4,176045363
2021,4,176045189
2021,4,176049975
2021,4,176045220
2021,4,176049944
2021,4,176050112
2021,4,176050113
2021,4,176044979
2021,4,176049257
2021,4,176049258
2021,4,176044967
2021,4,176044968
2021,1,176045004
2021,1,176045005
2021,4,176045206
2021,4,176045207
2021,4,176044871
2021,4,176045291
2021,4,176044685
2021,4,171760569
2021,4,176044868
2021,4,176044793
2021,4,176045026
2021,4,176045027
2021,4,176044804
2021,4,176050265
2021,4,176045121
2021,4,176045409
2021,4,176045259
2021,4,176045372
2021,4,176045373
2021,4,176044613
2021,4,176044962
2021,4,176044963
2021,4,176049784
2021,4,176045328
2021,4,176045329
2021,4,176049847
2021,4,176046682
2021,4,176046683
2021,4,176045036
2021,4,176049223
2021,1,176049973
2021,4,173504648
2021,4,179285291
2021,4,179285612
2021,4,179285613
2021,4,176044707
2021,4,176044799
2021,4,176044800
2021,4,176044801
2021,4,176049688
2021,4,176044784
2021,4,176049607
2021,4,176045178
2021,4,176045158
2021,4,176044936
2021,4,176049889
2021,4,176049890
2021,4,176045191
2021,4,176045030
2021,4,176044888
2021,4,176044611
2021,4,174589526
2021,4,176049724
2021,4,171760343
2021,4,171760344
2021,4,176045126
2021,4,176045057
2021,4,176045335
2021,4,176045315
2021,4,176045316
2021,4,176045489
2021,4,176046291
2021,4,176045420
2021,4,176045167
2021,4,176050016
2021,4,176044747
2021,4,176044955
2021,4,176044911
2021,4,176044912
2021,4,176045199
2021,4,173504635
2021,4,173504636
2021,4,176046135
2021,4,176049604
2021,4,176044848
2021,4,176049972
2021,4,174589598
2021,4,174589599
2021,4,176045181
2021,4,171760717
2021,4,171760718
2021,4,176044893
2021,4,176044599
2021,4,176044600
2021,4,176049655
2021,4,176050019
2021,4,176050020
2021,4,176047095
2021,4,176047096
2021,4,176044809
2021,4,176050270
2021,4,176046363
2021,4,176046364
2021,4,180877161
2021,4,176049657
2021,4,176047238
2021,4,176046209
2021,4,173504364
2021,4,176046084
2021,4,176049940
2021,4,176049793
2021,4,176049794
2021,4,176050105
2021,4,176050057
2021,4,176050077
2021,4,176050078
2021,4,176044731
2021,4,176046378
2021,4,176045224
2021,4,176044943
2021,4,176044641
2021,4,176044830
2021,4,176050085
2021,4,176045669
2021,4,176045670
2021,4,176050253
2021,4,176049664
2021,4,176049665
2021,4,173504201
2021,4,176050081
2021,4,176045346
2021,4,173504411
2021,4,173504412
2021,4,176045112
2021,4,180877351
2021,4,176045055
2021,4,176049150
2021,4,176050136
2021,4,176050137
2021,4,176050138
2021,4,176045014
2021,4,176045969
2021,4,176045970
2021,4,176044777
2021,4,176045190
2021,4,176044829
2021,4,176045860
2021,4,176045264
2021,4,176045487
2021,4,176045332
2021,4,176044652
2021,4,176049849
2021,4,176050231
2021,4,176050035
2021,4,176045081
2021,4,176044877
2021,4,176045222
2021,4,176044655
2021,4,176045148
2021,4,176044664
2021,4,176045049
2021,4,176050072
2021,4,176050073
2021,4,176050074
2021,4,176045077
2021,2,176044831
2021,4,176044636
2021,4,176045436
2021,4,173503888
2021,4,180877270
2021,4,176050338
2021,4,176050339
2021,4,176050340
2021,4,176046362
2021,4,176049266
2021,2,176049909
2021,4,176049147
2021,4,176044591
2021,4,180877446
2021,4,176044698
2021,4,176045294
2021,4,173505542
2021,4,173505543
2021,4,176044761
2021,4,173503879
2021,4,176045777
2021,4,176045179
2021,1,176044762
2021,4,176050017
2021,4,176049242
2021,4,176049243
2021,4,176045138
2021,4,174589804
2021,4,171760876
2021,4,171760877
2021,4,176049895
2021,4,176045068
2021,4,176045069
2021,4,176044980
2021,4,176050213
2021,4,176044916
2021,4,176049702
2021,4,176046534
2021,4,176046535
2021,4,179286876
2021,4,179286877
2021,4,176049733
2021,4,176045079
2021,4,176045123
2021,4,176049158
2021,4,176044986
2021,4,176046332
2021,4,176045215
2021,4,176044776
2021,4,176045164
2021,4,176044845
2021,4,176045070
2021,4,176046573
2021,4,176044901
2021,4,176044671
2021,4,176045279
2021,4,176044633
2021,4,176045143
2021,4,176045392
2021,4,176050039
2021,4,176050041
2021,4,176049825
2021,4,173504446
2021,4,176050010
2021,4,176050011
2021,4,176050012
2021,4,176049233
2021,4,176049224
2021,4,176049225
2021,4,176045451
2021,4,176045457
2021,4,176044881
2021,4,176045228
2021,4,176045047
2021,4,176044751
2021,4,176044820
2021,4,176045018
2021,4,176049845
2021,4,176049846
2021,4,176044684
2021,4,171760551
2021,4,176045274
2021,4,176045219
2021,4,176044834
2021,4,176050125
2021,4,174589172
2021,4,176045403
2021,4,176044985
2021,4,179285769
2021,4,179285770
2021,4,176045275
2021,4,176049291
2021,4,176049292
2021,4,176049869
2021,4,176044807
2021,4,176044808
2021,4,176044867
2021,4,176045021
2021,4,176045003
2021,4,176045412
2021,4,176047317
2021,4,176045248
2021,4,176049838
2021,4,176049839
2021,4,176050006
2021,4,176049749
2021,4,176044998
2021,4,176044999
2021,4,176045336
2021,4,176044796
2021,4,176044660
2021,4,176045853
2021,4,176045239
2021,4,176044882
2021,4,176044883
2021,4,176045836
2021,4,176045227
2021,4,176045039
2021,4,176049647
2021,4,173504229
2021,4,176044899
2021,4,176046147
2021,4,176045333
2021,4,176044815
2021,4,173504345
2021,4,173504346
2021,4,174588997
2021,4,176045268
2021,4,176045028
2021,4,180877846
2021,4,176045078
2021,4,176045110
2021,4,176045402
2021,4,176044701
2021,4,176044922
2021,4,176044923
2021,4,176045924
2021,4,176045342
2021,4,176045399
2021,4,176045400
2021,4,176045025
2021,4,176049629
2021,4,180877358
2021,4,176049903
2021,4,176044687
2021,4,176049883
2021,1,176046450
2021,4,176044884
2021,4,176045076
2021,4,176046516
2021,4,176044711
2021,4,176044712
2021,4,176044929
2021,4,176044651
2021,4,176047156
2021,4,176045007
2021,4,176045008
2021,4,176045205
2021,4,176045168
2021,4,176050021
2021,4,176050022
2021,4,176049626
2021,4,176049627
2021,4,171760523
2021,4,171760524
2021,4,176045217
2021,4,176044857
2021,4,176044858
2021,4,176045059
2021,4,176045060
2021,4,176045482
2021,4,176049265
2021,4,176046337
2021,4,176049954
2021,4,176049955
2021,4,176044964
2021,4,176045192
2021,4,176046008
2021,4,176045095
2021,4,174589691
2021,4,176045037
2021,4,176044753
2021,4,176044746
2021,4,176044632
2021,4,176045281
2021,4,179286492
2021,4,179286493
2021,4,176044752
2021,4,176044691
2021,4,176044988
2021,4,176045094
2021,4,176047186
2021,4,176044866
2021,4,173504347
2021,4,173504348
2021,4,176045117
2021,4,176045075
2021,4,176049928
2021,4,176044859
2021,4,176045186
2021,4,173505386
2021,4,176044965
2021,4,176044728
2021,4,176049892
2021,4,176050176
2021,4,176046719
2021,4,176049763
2021,4,176045950
2021,4,176044781
2021,4,176046073
2021,4,176045099
2021,4,176045000
2021,4,176045362
2021,4,176050155
2021,4,176050156
2021,4,173504034
2021,4,176044997
2021,4,176044816
2021,4,176044817
2021,4,176049666
2021,4,176049667
2021,4,173505348
2021,4,173505349
2021,4,176044774
2021,4,176046045
2021,4,179286997
2021,4,174589298
2021,4,176049295
2021,4,176049296
2021,4,173504028
2021,4,176046050
2021,4,176046051
2021,4,176045256
2021,4,176045348
2021,4,176045349
2021,4,174589546
2021,3,176045135
2021,4,173504495
2021,4,176049726
2021,4,176049149
2021,4,176044659
2021,4,176045430
2021,4,176044895
2021,4,176045639
2021,4,176047483
2021,4,176046447
2021,4,176046448
2021,4,174589037
2021,4,176049918
2021,4,176049919
