data_year,victim_id,offender_id,relationship_id,nibrs_victim_offender_id
2022,179276403,183968449,18,
2022,165006772,169855202,3,
2022,167296393,172120673,3,
2022,165007241,169855670,18,
2022,165007542,169855965,16,
2022,167296657,172120963,18,
2022,165007594,169856022,3,
2022,165007400,169855827,1,
2022,171604129,176386923,18,
2022,181710345,186373656,18,
2022,165007235,169855665,16,
2022,176245702,180981901,18,
2022,165007029,169855457,17,
2022,165007494,169855922,3,
2022,165006999,169855424,16,
2022,165007163,169855590,18,
2022,165007163,169855591,18,
2022,178398586,183102585,3,
2022,165007139,169855565,27,
2022,167296684,172120991,18,
2022,165007475,169855906,27,
2022,174775220,179528415,1,
2022,165007177,169855605,1,
2022,165007340,169855771,27,
2022,165006925,169855346,18,
2022,165006925,169855347,18,
2022,165006839,169855256,3,
2022,166567530,171401830,17,
2022,178398358,183102354,16,
2022,165007569,169855993,16,
2022,183176951,187823332,18,
2022,165007014,169855438,18,
2022,165007014,169855439,18,
2022,165007484,169855916,24,
2022,165007485,169855916,24,
2022,183177079,187823472,16,
2022,165007060,169855485,3,
2022,165007334,169855765,19,
2022,183177007,187823397,3,
2022,170015701,174823003,24,
2022,183177095,187823489,14,
2022,166567089,171401382,27,
2022,165007063,169855490,18,
2022,165007063,169855491,18,
2022,165007062,169855488,26,
2022,165007051,169855477,18,
2022,165007625,169856051,27,
2022,165007233,169855663,27,
2022,165007301,169855731,3,
2022,171604748,176387557,14,
2022,171604749,176387557,14,
2022,165007222,169855651,18,
2022,165007222,169855652,18,
2022,165007607,169856035,16,
2022,165007413,169855840,18,
2022,165007413,169855841,18,
2022,165007413,169855842,18,
2022,165007413,169855843,18,
2022,165007413,169855844,18,
2022,165007413,169855845,18,
2022,165007413,169855846,18,
2022,166566888,171401171,16,
2022,166567032,171401328,9,
2022,179276473,183968524,15,
2022,165007363,169855789,27,
2022,165007147,169855574,24,
2022,183176864,187823248,11,
2022,165007120,169855549,3,
2022,166567807,171402099,17,
2022,166567808,171402099,19,
2022,166567809,171402099,24,
2022,166567810,171402099,24,
2022,166567811,171402099,16,
2022,166567812,171402099,24,
2022,165007123,169855552,1,
2022,165007249,169855682,19,
2022,165007250,169855682,17,
2022,166566816,171401113,27,
2022,165007109,169855533,18,
2022,165007109,169855534,18,
2022,165007109,169855539,18,
2022,165007369,169855795,3,
2022,165007171,169855599,3,
2022,178398629,183102626,18,
2022,167296574,172120877,8,
2022,165007321,169855750,18,
2022,165007321,169855751,18,
2022,165007321,169855752,18,
2022,165007321,169855753,18,
2022,165007321,169855754,18,
2022,165006801,169855228,18,
2022,165006801,169855229,18,
2022,167296431,172120716,16,
2022,165007172,169855600,18,
2022,165007172,169855601,18,
2022,165007173,169855600,18,
2022,165007173,169855601,18,
2022,165007445,169855879,18,
2022,181729244,186392579,18,
2022,181729244,186392580,18,
2022,178399260,183103249,5,
2022,165007289,169855718,16,
2022,165007336,169855767,3,
2022,165007367,169855793,1,
2022,165007402,169855829,1,
2022,170015925,174823237,18,
2022,165007227,169855658,1,
2022,165007048,169855474,16,
2022,165007304,169855734,16,
2022,165007394,169855824,18,
2022,165007397,169855824,18,
2022,165007228,169855659,5,
2022,165007286,169855715,18,
2022,165007528,169855951,18,
2022,165007536,169855958,19,
2022,166566812,171401107,18,
2022,166566812,171401108,18,
2022,170015603,174822912,24,
2022,165006960,169855380,5,
2022,165007684,169856120,16,
2022,170015735,174823035,24,
2022,165007267,169855696,18,
2022,165007267,169855697,18,
2022,165007267,169855698,18,
2022,165007669,169856106,3,
2022,165007901,169856342,24,
2022,165006943,169855365,1,
2022,165007384,169855813,16,
2022,165007316,169855746,16,
2022,165007850,169856285,21,
2022,165007701,169856138,18,
2022,165007702,169856138,18,
2022,165007660,169856096,24,
2022,165007660,169856097,24,
2022,165007508,169855934,24,
2022,165007759,169856199,21,
2022,165007746,169856180,23,
2022,165007747,169856180,22,
2022,166566933,171401219,24,
2022,165007533,169855955,21,
2022,170015813,174823112,18,
2022,170015813,174823113,18,
2022,165007817,169856255,27,
2022,165007178,169855606,3,
2022,165007796,169856235,16,
2022,166567181,171401462,18,
2022,166567181,171401463,18,
2022,165007248,169855679,18,
2022,165007248,169855680,18,
2022,165007248,169855681,18,
2022,165007292,169855721,16,
2022,165007758,169856198,17,
2022,165007452,169855886,16,
2022,165007294,169855724,16,
2022,167296631,172120937,15,
2022,183177097,187823492,3,
2022,165007266,169855695,14,
2022,165007631,169856062,3,
2022,165007461,169855895,18,
2022,165007672,169856109,16,
2022,165007226,169855657,17,
2022,178398532,183102530,16,
2022,165007282,169855712,18,
2022,165007283,169855712,18,
2022,165007547,169855970,24,
2022,167296706,172121016,18,
2022,165007602,169856030,18,
2022,165007753,169856190,15,
2022,165007673,169856110,3,
2022,165007674,169856110,5,
2022,165007370,169855796,16,
2022,165007372,169855798,18,
2022,165007372,169855799,18,
2022,165007372,169855800,18,
2022,166567277,171401556,16,
2022,166567320,171401594,16,
2022,170016601,174823916,18,
2022,165007507,169855932,18,
2022,165007507,169855933,18,
2022,165007562,169855986,27,
2022,165007892,169856332,3,
2022,166566910,171401192,18,
2022,166566910,171401193,18,
2022,166566911,171401192,18,
2022,166566911,171401193,18,
2022,165007458,169855892,27,
2022,183176954,187823336,26,
2022,166567099,171401388,24,
2022,166567100,171401388,24,
2022,165007714,169856151,27,
2022,167296478,172120773,18,
2022,167296478,172120774,18,
2022,167296479,172120773,18,
2022,167296479,172120774,18,
2022,170015471,174822777,18,
2022,170015471,174822778,18,
2022,170015472,174822777,18,
2022,170015472,174822778,18,
2022,165007779,169856219,27,
2022,165007692,169856128,18,
2022,165007296,169855726,27,
2022,165007733,169856171,18,
2022,165007733,169856172,18,
2022,170015808,174823104,18,
2022,170015808,174823105,18,
2022,165007478,169855909,27,
2022,166566986,171401274,16,
2022,165007472,169855903,3,
2022,165007838,169856274,3,
2022,167296775,172121091,16,
2022,165007377,169855806,3,
2022,165007595,169856023,18,
2022,165007595,169856024,18,
2022,165007509,169855935,27,
2022,165007704,169856140,27,
2022,181710370,186373675,18,
2022,165007926,169856369,18,
2022,165007926,169856370,18,
2022,165007559,169855983,15,
2022,165007728,169856165,18,
2022,165007728,169856166,18,
2022,165007777,169856217,16,
2022,183177260,187823664,18,
2022,165007580,169856004,24,
2022,166566944,171401231,27,
2022,165007727,169856164,24,
2022,181729269,186392603,24,
2022,181729270,186392603,24,
2022,165007676,169856112,16,
2022,165007548,169855971,24,
2022,165007548,169855972,24,
2022,165007548,169855973,24,
2022,165007548,169855974,24,
2022,165007830,169856268,1,
2022,165007881,169856320,27,
2022,165007613,169856040,27,
2022,165007522,169855947,16,
2022,165007513,169855939,24,
2022,181709993,186373297,24,
2022,181709993,186373298,24,
2022,181709993,186373299,18,
2022,181709993,186373300,24,
2022,181709994,186373297,24,
2022,181709994,186373298,24,
2022,181709994,186373299,24,
2022,181709994,186373300,24,
2022,165007467,169855898,16,
2022,165007679,169856115,27,
2022,165007530,169855953,18,
2022,165007531,169855953,18,
2022,165007639,169856071,3,
2022,165007585,169856010,18,
2022,165007585,169856011,18,
2022,165007585,169856012,18,
2022,165007585,169856013,18,
2022,165007529,169855952,3,
2022,165007440,169855872,18,
2022,165007440,169855873,18,
2022,165007440,169855874,18,
2022,165007695,169856131,18,
2022,165007695,169856132,18,
2022,170016019,174823328,24,
2022,183176856,187823241,24,
2022,165007632,169856063,16,
2022,168646829,173463348,16,
2022,168646830,173463348,19,
2022,165007544,169855967,16,
2022,183176983,187823369,27,
2022,170015790,174823087,18,
2022,165007924,169856365,16,
2022,165007718,169856156,19,
2022,165007251,169855683,3,
2022,165007251,169855684,25,
2022,165007252,169855683,25,
2022,165007252,169855684,3,
2022,165007849,169856284,3,
2022,165007437,169855868,18,
2022,165007437,169855869,18,
2022,167296609,172120915,24,
2022,167296610,172120915,27,
2022,165007423,169855855,3,
2022,165007575,169855999,27,
2022,165007455,169855889,16,
2022,165007659,169856095,27,
2022,166567548,171401844,3,
2022,166567573,171401874,1,
2022,165007183,169855611,3,
2022,166568045,171402334,18,
2022,166568045,171402335,18,
2022,165007325,169855757,24,
2022,165007326,169855757,24,
2022,174775541,179528754,24,
2022,183177236,187823636,16,
2022,165007787,169856227,27,
2022,165007427,169855858,3,
2022,165007866,169856302,1,
2022,165007497,169855925,24,
2022,165007498,169855925,24,
2022,165007593,169856021,27,
2022,167296438,172120729,18,
2022,167296439,172120729,18,
2022,167296440,172120729,18,
2022,165007871,169856308,24,
2022,165007635,169856065,24,
2022,165007680,169856116,3,
2022,168646571,173463071,24,
2022,183176882,187823264,9,
2022,165007751,169856188,17,
2022,165008060,169856499,16,
2022,166567077,171401368,24,
2022,166567077,171401369,24,
2022,181729313,186392647,18,
2022,181729313,186392648,18,
2022,173349469,178115206,18,
2022,173349469,178115207,18,
2022,173349469,178115208,18,
2022,173349469,178115209,18,
2022,165007935,169856380,21,
2022,165007537,169855959,24,
2022,165007537,169855960,18,
2022,165007990,169856430,27,
2022,167296463,172120756,27,
2022,165007385,169855814,18,
2022,165007385,169855815,18,
2022,165007650,169856085,11,
2022,165007415,169855848,17,
2022,165007416,169855848,19,
2022,165007274,169855704,16,
2022,165007457,169855891,3,
2022,165007605,169856033,1,
2022,176245823,180982019,16,
2022,165008033,169856476,16,
2022,170015814,174823114,24,
2022,170015490,174822791,16,
2022,165007886,169856325,16,
2022,165008278,169856719,27,
2022,165008082,169856523,17,
2022,165008100,169856537,17,
2022,165007820,169856258,3,
2022,165007604,169856032,16,
2022,170015507,174822812,27,
2022,170015507,174822813,18,
2022,170015508,174822812,25,
2022,170015508,174822813,18,
2022,178398533,183102531,18,
2022,178398533,183102532,18,
2022,166567608,171401902,16,
2022,166567119,171401410,27,
2022,165008254,169856695,18,
2022,168646493,173462992,24,
2022,168646493,173462993,24,
2022,165007665,169856102,18,
2022,165007665,169856103,18,
2022,165007907,169856348,18,
2022,165008059,169856497,18,
2022,165008059,169856498,18,
2022,173349325,178115054,18,
2022,173349325,178115055,18,
2022,173349325,178115056,18,
2022,173349325,178115057,18,
2022,173349325,178115058,18,
2022,165008053,169856491,4,
2022,165007785,169856225,3,
2022,165008085,169856526,16,
2022,167296725,172121037,16,
2022,170015709,174823010,18,
2022,170015709,174823011,18,
2022,170015709,174823012,18,
2022,165008149,169856580,18,
2022,165007843,169856280,17,
2022,165007862,169856299,27,
2022,181710188,186373482,24,
2022,165008141,169856573,16,
2022,170015657,174822955,27,
2022,165007827,169856265,24,
2022,165008048,169856487,5,
2022,167296612,172120917,18,
2022,167296612,172120918,18,
2022,165007887,169856326,1,
2022,165007888,169856326,27,
2022,165007951,169856391,1,
2022,170015740,174823044,21,
2022,181729238,186392574,18,
2022,166568291,171402583,24,
2022,166568291,171402584,24,
2022,166568292,171402583,24,
2022,166568292,171402584,24,
2022,166568293,171402583,24,
2022,166568293,171402584,24,
2022,165007898,169856340,3,
2022,165008173,169856606,24,
2022,165008040,169856482,27,
2022,165007770,169856207,27,
2022,165008137,169856570,16,
2022,167296475,172120770,18,
2022,178398588,183102588,18,
2022,178398588,183102589,9,
2022,178398589,183102588,18,
2022,178398589,183102589,18,
2022,165008422,169856850,1,
2022,165007943,169856387,16,
2022,165008021,169856465,27,
2022,165008364,169856790,16,
2022,165008365,169856790,9,
2022,166567862,171402142,18,
2022,166567862,171402144,18,
2022,165008187,169856622,14,
2022,170015545,174822853,18,
2022,170015545,174822854,18,
2022,170015545,174822855,18,
2022,165007836,169856272,18,
2022,183177157,187823552,24,
2022,183177157,187823553,24,
2022,183177158,187823552,24,
2022,183177158,187823553,24,
2022,165007754,169856191,27,
2022,170015638,174822940,27,
2022,165007821,169856259,27,
2022,165007988,169856428,18,
2022,170015764,174823065,3,
2022,165007744,169856183,18,
2022,165008015,169856459,16,
2022,166567695,171401987,21,
2022,166567722,171402009,27,
2022,166567895,171402175,16,
2022,165007883,169856321,24,
2022,165007765,169856204,3,
2022,165007765,169856205,25,
2022,165007766,169856204,25,
2022,165007766,169856205,3,
2022,165008291,169856734,19,
2022,166567423,171401701,15,
2022,165007915,169856356,18,
2022,165007915,169856357,18,
2022,165008113,169856547,18,
2022,165008113,169856548,18,
2022,165008113,169856549,18,
2022,183177130,187823524,16,
2022,167296499,172120799,18,
2022,165007719,169856157,18,
2022,165007719,169856158,18,
2022,165007788,169856228,5,
2022,165007789,169856228,3,
2022,165008191,169856626,18,
2022,165008191,169856627,18,
2022,165008191,169856628,18,
2022,165007644,169856076,18,
2022,165007644,169856077,18,
2022,165007644,169856078,18,
2022,165007644,169856079,18,
2022,165007644,169856080,18,
2022,166567497,171401782,18,
2022,166567497,171401783,18,
2022,166567497,171401784,18,
2022,165008094,169856533,27,
2022,170015748,174823052,27,
2022,165008008,169856447,18,
2022,165008008,169856448,18,
2022,165008008,169856449,18,
2022,165008008,169856450,18,
2022,165008008,169856451,18,
2022,165008008,169856452,18,
2022,178398601,183102597,18,
2022,178398601,183102599,24,
2022,165008186,169856619,18,
2022,165008186,169856620,18,
2022,165008186,169856621,18,
2022,167296773,172121090,18,
2022,165007993,169856435,21,
2022,165008019,169856463,3,
2022,167296409,172120691,18,
2022,167296409,172120692,18,
2022,167296409,172120693,18,
2022,165007682,169856118,24,
2022,167296311,172120587,18,
2022,167296311,172120588,18,
2022,167296311,172120589,18,
2022,167296311,172120590,18,
2022,165007872,169856310,3,
2022,176245856,180982050,18,
2022,176245856,180982051,18,
2022,165007890,169856328,18,
2022,165007890,169856329,18,
2022,165008147,169856578,27,
2022,165008050,169856489,27,
2022,165008034,169856477,16,
2022,165008035,169856477,16,
2022,165007876,169856313,18,
2022,165007876,169856314,18,
2022,165007876,169856315,18,
2022,165008162,169856590,24,
2022,165008170,169856603,3,
2022,165007962,169856402,16,
2022,165007869,169856304,18,
2022,165007869,169856305,18,
2022,165007869,169856306,18,
2022,183177068,187823462,18,
2022,183177069,187823462,18,
2022,166567507,171401797,5,
2022,165008480,169856908,24,
2022,165008311,169856739,3,
2022,165008046,169856485,15,
2022,165008586,169857026,24,
2022,183177121,187823514,21,
2022,166567795,171402088,24,
2022,165008801,169857246,16,
2022,165008334,169856760,18,
2022,165008334,169856761,18,
2022,165008340,169856767,3,
2022,165008561,169856998,19,
2022,166567761,171402050,24,
2022,166567762,171402050,24,
2022,166567766,171402050,24,
2022,165008359,169856785,18,
2022,165008359,169856786,18,
2022,165008361,169856785,18,
2022,165008361,169856786,18,
2022,178398279,183102279,18,
2022,183177278,187823680,18,
2022,170015799,174823093,18,
2022,170015799,174823094,18,
2022,165008443,169856871,17,
2022,168646460,173462966,27,
2022,167296750,172121064,18,
2022,167296750,172121065,18,
2022,165008263,169856701,3,
2022,168646750,173463266,18,
2022,168646750,173463267,18,
2022,165008476,169856902,18,
2022,165008476,169856903,18,
2022,165008513,169856947,1,
2022,165008146,169856577,16,
2022,165008026,169856470,3,
2022,166567743,171402031,16,
2022,165008214,169856656,3,
2022,166568229,171402525,15,
2022,166567598,171401897,16,
2022,166567444,171401721,18,
2022,166567444,171401723,18,
2022,165008275,169856715,16,
2022,165008275,169856716,16,
2022,165008468,169856896,18,
2022,165008468,169856897,18,
2022,165008469,169856896,18,
2022,165008469,169856897,18,
2022,165008470,169856896,18,
2022,165008470,169856897,18,
2022,165008139,169856572,16,
2022,165008140,169856572,1,
2022,165008576,169857015,18,
2022,165008576,169857016,18,
2022,165008576,169857017,18,
2022,165008386,169856808,16,
2022,171604144,176386937,1,
2022,165008541,169856979,18,
2022,165008541,169856980,18,
2022,166567763,171402051,18,
2022,166567763,171402052,18,
2022,165008168,169856600,18,
2022,165008168,169856601,18,
2022,171604147,176386940,18,
2022,171604147,176386941,18,
2022,171604147,176386942,18,
2022,165008347,169856774,1,
2022,165009023,169857448,18,
2022,165009023,169857449,18,
2022,165009023,169857450,18,
2022,165008606,169857040,27,
2022,165008136,169856569,27,
2022,165008255,169856696,27,
2022,165008256,169856696,16,
2022,165008151,169856582,16,
2022,165008152,169856582,16,
2022,165008167,169856599,18,
2022,165008253,169856692,3,
2022,165008525,169856960,27,
2022,183177167,187823562,27,
2022,165008532,169856969,27,
2022,167296558,172120862,1,
2022,165008792,169857236,18,
2022,165008624,169857056,16,
2022,167296465,172120757,18,
2022,167296465,172120758,18,
2022,167296465,172120759,18,
2022,165008567,169857005,18,
2022,165008567,169857006,18,
2022,165008527,169856964,18,
2022,165008433,169856859,18,
2022,165008434,169856859,18,
2022,165008435,169856859,18,
2022,167296614,172120920,18,
2022,167296614,172120921,18,
2022,167296615,172120920,18,
2022,167296615,172120921,18,
2022,167296616,172120920,18,
2022,167296616,172120921,18,
2022,170015611,174822920,18,
2022,170015612,174822920,18,
2022,170015613,174822920,18,
2022,170015614,174822920,18,
2022,170015615,174822920,18,
2022,170015616,174822920,18,
2022,183186605,187833220,18,
2022,183186605,187833221,18,
2022,183186606,187833220,18,
2022,183186606,187833221,18,
2022,183186607,187833220,18,
2022,183186607,187833221,18,
2022,166568533,171402826,27,
2022,165008457,169856884,24,
2022,165008349,169856776,16,
2022,165008344,169856771,16,
2022,165008615,169857048,19,
2022,183176855,187823240,18,
2022,165008081,169856522,18,
2022,165008106,169856540,18,
2022,165008633,169857067,18,
2022,183176958,187823339,18,
2022,165008264,169856702,15,
2022,165008337,169856764,17,
2022,171604259,176387063,18,
2022,171604259,176387064,18,
2022,165008712,169857157,18,
2022,165008712,169857158,18,
2022,165008231,169856672,14,
2022,165008330,169856756,1,
2022,165008413,169856837,18,
2022,165008413,169856838,18,
2022,165008413,169856839,18,
2022,165008413,169856840,18,
2022,165008111,169856545,27,
2022,166567490,171401775,24,
2022,165008455,169856883,15,
2022,165008456,169856883,15,
2022,165008683,169857124,18,
2022,165008683,169857125,18,
2022,165008683,169857126,18,
2022,165008683,169857127,18,
2022,165008683,169857128,18,
2022,165008863,169857300,21,
2022,165008407,169856828,21,
2022,165008416,169856843,27,
2022,165008724,169857171,3,
2022,170015775,174823072,18,
2022,170015775,174823073,18,
2022,165008335,169856762,24,
2022,165008414,169856841,3,
2022,165008420,169856847,18,
2022,165008420,169856848,18,
2022,166567702,171401994,24,
2022,166567702,171401995,24,
2022,165008511,169856945,17,
2022,165008267,169856705,18,
2022,165008267,169856706,18,
2022,165008267,169856707,18,
2022,165008543,169856982,27,
2022,178398563,183102564,24,
2022,178398563,183102565,24,
2022,165008259,169856693,1,
2022,165008259,169856694,24,
2022,165008260,169856693,1,
2022,165008260,169856694,24,
2022,165008725,169857172,3,
2022,165008288,169856731,15,
2022,165008290,169856733,5,
2022,165008602,169857036,27,
2022,165008384,169856806,18,
2022,165008384,169856807,18,
2022,165008385,169856806,18,
2022,165008385,169856807,18,
2022,167296502,172120803,17,
2022,165008563,169857001,19,
2022,165008824,169857272,18,
2022,165008824,169857273,18,
2022,165008824,169857274,18,
2022,165008204,169856643,18,
2022,165008204,169856644,18,
2022,165008204,169856645,18,
2022,165008219,169856661,17,
2022,165008748,169857198,18,
2022,166567455,171401739,18,
2022,166567455,171401741,18,
2022,166567455,171401742,18,
2022,166567455,171401743,18,
2022,170015769,174823069,1,
2022,170015770,174823069,18,
2022,170015771,174823069,18,
2022,165008595,169857034,24,
2022,166567453,171401737,18,
2022,166567453,171401738,18,
2022,166568411,171402701,18,
2022,166568411,171402702,18,
2022,165008404,169856824,24,
2022,165008404,169856825,24,
2022,166567679,171401979,24,
2022,171604254,176387060,1,
2022,171604255,176387060,1,
2022,171604256,176387060,1,
2022,165008749,169857199,18,
2022,165008749,169857200,18,
2022,165008405,169856826,17,
2022,183176902,187823282,18,
2022,183176902,187823283,18,
2022,165008579,169857021,15,
2022,165008707,169857152,14,
2022,165008408,169856829,27,
2022,165008233,169856673,16,
2022,165008517,169856952,16,
2022,165009083,169857507,15,
2022,166567348,171401626,16,
2022,165008478,169856906,27,
2022,183177220,187823618,16,
2022,165008227,169856668,3,
2022,168646538,173463035,16,
2022,170015703,174823005,16,
2022,181710301,186373607,18,
2022,166567769,171402057,18,
2022,166567769,171402058,18,
2022,165009071,169857494,27,
2022,178398679,183102684,18,
2022,178398679,183102685,18,
2022,165008412,169856832,18,
2022,165008412,169856833,18,
2022,165008412,169856834,18,
2022,165008412,169856835,18,
2022,165008412,169856836,18,
2022,166567806,171402098,24,
2022,165008453,169856881,16,
2022,165008354,169856780,24,
2022,165008378,169856801,27,
2022,165008177,169856610,16,
2022,165008545,169856984,18,
2022,166567527,171401822,18,
2022,166567527,171401823,18,
2022,166567527,171401824,18,
2022,166567527,171401825,18,
2022,166567527,171401826,18,
2022,165008339,169856766,13,
2022,165008677,169857118,27,
2022,183176905,187823287,18,
2022,173349809,178115541,18,
2022,173349809,178115542,18,
2022,173349809,178115543,18,
2022,173349809,178115544,18,
2022,173349809,178115545,18,
2022,165008632,169857064,18,
2022,165008632,169857065,18,
2022,165008632,169857066,18,
2022,165008229,169856670,19,
2022,165008639,169857075,24,
2022,165008639,169857076,24,
2022,165008693,169857138,16,
2022,165008717,169857162,26,
2022,165008509,169856940,16,
2022,165008788,169857233,16,
2022,165008789,169857233,16,
2022,165009047,169857474,16,
2022,165008723,169857168,18,
2022,165008723,169857169,18,
2022,165008723,169857170,18,
2022,165008875,169857312,26,
2022,170015684,174822986,24,
2022,165009148,169857575,3,
2022,168646497,173462997,25,
2022,168646497,173462998,24,
2022,168646498,173462997,24,
2022,168646498,173462998,25,
2022,165008845,169857290,16,
2022,166568502,171402795,18,
2022,166568502,171402796,18,
2022,166568502,171402797,18,
2022,166568502,171402798,18,
2022,170015840,174823144,24,
2022,170015840,174823145,24,
2022,170015840,174823146,24,
