data_year,victim_id,injury_id
2022,165008863,5
2022,167296611,5
2022,165008407,4
2022,165008416,5
2022,165008724,4
2022,170015775,5
2022,165008335,5
2022,165008414,4
2022,165008420,4
2022,166567702,5
2022,165008511,4
2022,165008267,5
2022,165008543,4
2022,174775781,5
2022,178398563,5
2022,165008259,4
2022,165008725,4
2022,165008288,3
2022,165008290,4
2022,165008602,5
2022,165008384,4
2022,165008385,5
2022,167296502,4
2022,165008563,5
2022,165008824,5
2022,165008132,6
2022,165008204,4
2022,166567455,5
2022,170015769,5
2022,170015770,5
2022,170015771,5
2022,165008281,4
2022,166567453,3
2022,165008241,5
2022,166567679,4
2022,166567755,5
2022,165008940,5
2022,165008405,4
2022,165008498,4
2022,181729267,5
2022,165008579,4
2022,165008408,5
2022,165008233,3
2022,165008517,4
2022,165008478,4
2022,181710301,5
2022,165009071,4
2022,165008412,4
2022,165008354,5
2022,165008378,4
2022,165008177,4
2022,166567527,1
2022,166567527,3
2022,166567527,7
2022,165008339,6
2022,165008677,4
2022,173349809,3
2022,165008562,5
2022,165008229,4
2022,165008639,4
2022,165008785,5
2022,165008717,5
2022,165008841,5
2022,165008509,5
2022,165008486,6
2022,165008788,4
2022,165008789,5
2022,165009047,5
2022,165008875,4
2022,170015684,4
2022,165009148,5
2022,168646497,4
2022,168646498,4
2022,165008845,4
2022,165008737,4
2022,170015664,4
2022,179276358,5
2022,165009138,5
2022,165008565,4
2022,165008755,5
2022,165008539,4
2022,165008941,5
2022,165008942,5
2022,165008679,5
2022,165008823,5
2022,166567864,5
2022,165008774,4
2022,170015622,5
2022,171604660,6
2022,165008842,4
2022,165008668,6
2022,165009144,5
2022,165009112,5
2022,165008829,6
2022,165008768,5
2022,165008574,5
2022,170015595,5
2022,165008883,5
2022,170015687,6
2022,170015689,6
2022,165008825,4
2022,165008872,4
2022,165008670,6
2022,168646742,4
2022,165008775,6
2022,165008878,5
2022,165009107,5
2022,165009061,5
2022,165008890,5
2022,165008891,5
2022,165008892,5
2022,165009127,4
2022,167296629,5
2022,165009234,4
2022,170015582,5
2022,170015583,5
2022,168646529,4
2022,168646530,4
2022,165009349,4
2022,167296764,5
2022,166568154,5
2022,170015524,5
2022,165009269,4
2022,165008808,3
2022,165008444,4
2022,165008958,5
2022,166567422,4
2022,165009231,3
2022,173349613,6
2022,165008663,5
2022,166567739,5
2022,165008901,4
2022,165008729,5
2022,165008623,4
2022,166567741,5
2022,165008928,5
2022,165008930,5
2022,170015555,4
2022,165009162,5
2022,167296344,4
2022,165009066,4
2022,183177292,5
2022,166567765,5
2022,166567473,5
2022,170015670,4
2022,165009091,4
2022,183177185,5
2022,165009220,4
2022,183177024,5
2022,173349630,4
2022,165008592,4
2022,165009249,5
2022,165008583,5
2022,178399175,4
2022,165008694,5
2022,166567886,4
2022,165009076,5
2022,165009077,5
2022,165008684,4
2022,167296672,4
2022,165009294,5
2022,165008678,4
2022,165008626,4
2022,165008676,5
2022,165009136,4
2022,165008732,5
2022,165009065,4
2022,178398599,6
2022,178398600,6
2022,166567635,5
2022,165009343,4
2022,165009123,5
2022,166567586,5
2022,165009167,4
2022,165009309,4
2022,165009034,5
2022,170015762,5
2022,165008963,5
2022,165008964,5
2022,165009490,4
2022,165009165,5
2022,165009188,5
2022,165009189,5
2022,165009341,5
2022,165008988,4
2022,165009235,4
2022,165009040,5
2022,165009552,5
2022,170015546,1
2022,170015919,5
2022,170015920,5
2022,165009093,5
2022,167296565,5
2022,165008984,5
2022,168646836,4
2022,165009044,5
2022,165009180,4
2022,166568223,5
2022,165009421,5
2022,165009276,4
2022,166567796,4
2022,168646600,4
2022,167296508,5
2022,165009125,4
2022,165009347,5
2022,166567708,4
2022,165009072,4
2022,187158403,5
2022,165009026,5
2022,183177150,5
2022,165008976,5
2022,181729273,4
2022,165009967,5
2022,165009191,5
2022,165009015,5
2022,165009401,5
2022,165009155,5
2022,168646458,4
2022,165009593,5
2022,165009422,4
2022,166568142,4
2022,171604244,5
2022,165009059,5
2022,165009344,6
2022,165009345,6
2022,165009383,4
2022,165009128,4
2022,165009279,5
2022,171604146,4
2022,165008980,4
2022,165008982,4
2022,170015525,5
2022,166567798,4
2022,173349342,6
2022,170015867,4
2022,167296728,4
2022,170016563,4
2022,165009199,6
2022,165009338,4
2022,165008994,4
2022,165009576,4
2022,183176903,4
2022,179276560,5
2022,179276561,5
2022,179276562,5
2022,179276563,5
2022,179276564,5
2022,179276565,4
2022,165009815,4
2022,165009424,4
2022,166567513,5
2022,166567751,4
2022,170015667,5
2022,165009489,4
2022,165008961,5
2022,165008956,5
2022,170015605,5
2022,170015606,4
2022,165008948,5
2022,167296623,5
2022,167296624,5
2022,165008945,5
2022,165009398,5
2022,165009313,5
2022,178398609,5
2022,165008953,4
2022,170015855,4
2022,170015856,4
2022,165009080,5
2022,165009381,4
2022,165009469,5
2022,165009022,5
2022,166567630,5
2022,165009411,5
2022,165009485,4
2022,165009292,5
2022,165009582,4
2022,166567799,5
2022,183176965,5
2022,165009342,5
2022,183177044,5
2022,165009259,4
2022,170015875,5
2022,165009772,3
2022,165009315,4
2022,187158347,5
2022,187158707,5
2022,187158708,5
2022,179276483,5
2022,165009917,4
2022,165009707,5
2022,165009618,5
2022,167297079,5
2022,165009535,4
2022,165009556,5
2022,165009692,4
2022,165009992,5
2022,165009901,5
2022,165009705,4
2022,165009636,4
2022,165009774,5
2022,166567590,4
2022,165009616,4
2022,166567375,2
2022,166568317,5
2022,166568318,5
2022,166568319,5
2022,166568320,5
2022,166568321,5
2022,167296953,5
2022,179276592,5
2022,165009477,5
2022,165009829,5
2022,179276391,5
2022,165009457,4
2022,165009443,4
2022,165009350,4
2022,165009475,5
2022,170015718,4
2022,165009871,5
2022,166567615,5
2022,165009462,5
2022,165009463,5
2022,165010046,5
2022,165009671,5
2022,166567618,4
2022,173349484,5
2022,170015458,5
2022,165009839,4
2022,166567577,5
2022,168646579,5
2022,165009364,4
2022,165009892,4
2022,165009826,4
2022,170015574,5
2022,165009399,4
2022,165009392,5
2022,165009393,5
2022,165009698,6
2022,165009778,5
2022,165009672,4
2022,165009649,5
2022,183176926,5
2022,165009880,5
2022,168646704,4
2022,165009420,5
2022,165009647,5
2022,165009585,5
2022,170015717,4
2022,173349338,5
2022,178398389,4
2022,167297088,5
2022,167297265,5
2022,173349345,4
2022,165009319,5
2022,165009320,4
2022,165004876,5
2022,165009500,4
2022,167296829,5
2022,165009533,5
2022,165009766,5
2022,165009720,5
2022,165010104,5
2022,165009843,5
2022,165009590,5
2022,165009510,5
2022,170015698,4
2022,165009486,5
2022,165009849,5
2022,178398308,4
2022,167296812,4
2022,167296813,5
2022,165009890,5
2022,165009891,5
2022,167296928,5
2022,165009947,4
2022,165009406,5
2022,165009828,6
2022,170015741,5
2022,170015743,5
2022,165009736,2
2022,165009736,3
2022,165009736,4
2022,165009704,5
2022,165010037,4
2022,165009354,5
2022,179276553,5
2022,165009925,5
2022,179276392,4
2022,179276517,4
2022,165009524,5
2022,165009534,4
2022,165009597,5
2022,171604261,4
2022,170015556,4
2022,165010044,4
2022,171604216,5
2022,166567720,4
2022,165009939,5
2022,165009675,5
2022,165010325,4
2022,165009970,5
2022,165009915,5
2022,165010038,4
2022,165010213,2
2022,181710042,4
2022,165009632,5
2022,183177216,5
2022,165009935,4
2022,165010227,5
2022,170015909,4
2022,166567534,4
2022,165010351,4
2022,167296792,5
2022,165010108,4
2022,165010109,5
2022,166567788,4
2022,166567745,4
2022,168646508,5
2022,165009686,5
2022,166568196,4
2022,166567693,4
2022,165009787,4
2022,165009781,4
2022,165010285,5
2022,165010142,4
2022,170015669,5
2022,165010107,4
2022,165009793,4
2022,165010320,4
2022,165010254,5
2022,165010022,4
2022,165009674,5
2022,165009945,4
2022,166568206,5
2022,166568207,5
2022,166568208,5
2022,166567487,5
2022,165009956,5
2022,166567770,5
2022,168646824,5
2022,168646584,5
2022,168646585,5
2022,165009878,5
2022,170016120,5
2022,166567817,4
2022,168646471,5
2022,165010095,5
2022,165010028,4
2022,165009961,5
2022,165009957,4
2022,165009975,6
2022,166567373,5
2022,166567950,5
2022,173349401,4
2022,178398299,4
2022,178398300,4
2022,178398301,4
2022,165009924,4
2022,165010185,4
2022,167297297,5
2022,165009893,5
2022,183177019,5
2022,167296988,6
2022,167296990,5
2022,167296991,5
2022,167296992,5
2022,165010094,5
2022,165009940,6
2022,165009964,4
2022,170015758,5
2022,165009888,5
2022,165009913,5
2022,178398539,4
2022,165010078,5
2022,165009627,4
2022,165010119,4
2022,165010030,4
2022,166567748,4
2022,165009777,4
2022,167297037,5
2022,165010164,5
2022,168647259,5
2022,166567539,6
2022,166567540,5
2022,165009832,5
2022,170015827,5
2022,170015838,5
2022,178398576,4
2022,170015504,5
2022,165010247,4
2022,165010115,4
2022,167297196,3
2022,166567502,5
2022,165009753,5
2022,165009984,4
2022,165009870,5
2022,165010156,5
2022,167297145,4
2022,165010033,5
2022,165010268,4
2022,167297245,5
2022,165010246,5
2022,183176956,4
2022,165009904,5
2022,165009971,5
2022,170015700,5
2022,167296999,4
2022,165010303,5
2022,166567489,5
2022,165010441,5
2022,165010442,4
2022,165010443,5
2022,166567978,5
2022,173349600,4
2022,171604267,4
2022,171604268,4
2022,166567525,5
2022,181710468,5
2022,165010566,5
2022,166568551,5
2022,165010413,5
2022,165010685,4
2022,166567511,5
2022,166567512,5
2022,166567576,4
2022,166567448,4
2022,166567449,4
2022,165010506,4
2022,166567592,3
2022,167297075,5
2022,166567672,4
2022,165010478,4
2022,165010266,5
2022,165010406,5
2022,165010734,4
2022,165010218,4
2022,165010384,5
2022,165010385,4
2022,165010598,4
2022,165010423,3
2022,166567462,4
2022,166567463,4
2022,166567464,4
2022,165010459,5
2022,181729281,5
2022,165010508,5
2022,165010339,5
2022,165010369,4
2022,166568234,5
2022,165010479,5
2022,165010182,5
2022,166567612,3
2022,165010177,5
2022,183176850,4
2022,165010728,4
2022,167297118,5
2022,183176995,5
2022,165010521,5
2022,168646910,5
2022,165010086,4
2022,181710176,6
2022,181710177,6
2022,181710178,6
2022,166567671,4
2022,165010383,5
2022,166567499,5
2022,165010497,5
2022,165010794,4
2022,165010775,5
2022,165010098,5
2022,170015554,4
2022,168646609,5
2022,165010278,3
2022,174775332,4
2022,165010420,5
2022,165010421,5
2022,166567471,4
2022,165010212,4
2022,165010827,4
2022,165010031,5
2022,165010539,3
2022,165010010,2
2022,165010011,3
2022,165010489,5
2022,165010364,4
2022,165010551,5
2022,165010549,4
2022,165010072,2
2022,167297022,5
2022,167297023,5
2022,165010573,6
2022,165010202,5
2022,166567537,4
2022,165010336,5
2022,165010023,5
2022,165010243,5
2022,165010204,4
2022,165010440,4
2022,165010057,4
2022,165010262,5
2022,170015759,4
2022,170015766,4
2022,165010064,4
2022,166568353,5
2022,168646788,5
2022,165010482,2
2022,166567644,4
2022,168646602,5
2022,165010200,5
2022,166567728,4
2022,166567565,5
2022,166567566,5
2022,168646520,4
2022,165010707,5
2022,183177274,5
2022,165010289,1
2022,165010289,2
2022,179279079,4
2022,165010176,4
2022,168646626,6
2022,165010472,4
2022,165010233,5
2022,165010234,5
2022,165010035,4
2022,170015755,5
2022,165010415,4
2022,166567704,6
2022,166567705,6
2022,166567706,6
2022,166567707,6
2022,165010561,5
2022,166567673,4
2022,165010650,5
2022,166567407,5
2022,165010984,4
2022,165010701,5
2022,167296851,2
2022,167296852,5
2022,165010641,5
2022,165010642,5
2022,166567625,2
2022,167296978,6
2022,165010626,4
2022,181710231,4
2022,165010942,5
2022,171604362,5
2022,165011266,4
2022,165010993,5
2022,165010486,6
2022,165011023,3
2022,166567556,4
2022,165010745,6
2022,165010474,4
2022,165011007,4
2022,168650463,4
2022,165010960,5
2022,165011004,5
2022,165010647,5
2022,166568360,5
2022,165011020,5
2022,165010825,5
2022,165010756,5
2022,170015460,4
2022,166568474,5
2022,166568133,5
2022,170015910,4
2022,170015910,8
2022,166568097,5
2022,165010887,4
2022,170015866,4
2022,165010968,4
2022,165010908,4
2022,166568240,5
2022,165010742,3
2022,166568113,4
2022,165010666,4
2022,165010723,5
2022,165010524,5
2022,165010548,5
2022,165010805,5
2022,166568389,5
2022,166568109,5
2022,165010671,5
2022,165010938,5
2022,166568019,5
2022,166568038,4
2022,166568038,6
2022,183177204,5
2022,165010997,5
2022,165010466,4
2022,170015688,4
2022,166567988,2
2022,165010457,4
2022,165010668,5
2022,165010932,4
2022,165010622,4
2022,165010866,4
2022,173349315,5
2022,166568051,5
2022,166567992,6
2022,165010858,5
2022,165010463,6
2022,178398321,5
2022,181710035,4
2022,165010674,4
2022,165010876,4
2022,165010712,4
2022,166568025,5
2022,170015564,5
2022,165010621,4
2022,165010665,4
2022,165010691,4
2022,171604226,5
2022,173350771,5
2022,166568249,5
2022,166568443,5
2022,165010618,4
2022,166568407,4
2022,165010799,5
2022,165010675,6
2022,165010893,5
2022,165010977,5
2022,166568359,5
2022,165010546,4
2022,165010772,5
2022,165010692,6
2022,166567835,5
2022,166568003,5
2022,165011141,6
2022,181710453,5
2022,165010501,5
2022,165010878,4
2022,165010870,4
2022,165011032,4
2022,170015571,4
2022,165010515,4
2022,165010782,4
2022,165010460,5
2022,166568132,4
2022,174776273,4
2022,165011078,5
2022,165011079,5
2022,165010587,4
2022,165011067,4
2022,165010655,3
2022,165010655,8
2022,165011026,4
2022,167296854,5
2022,165010909,5
2022,165010862,4
2022,165010558,4
2022,165010991,5
2022,165010956,4
2022,166569340,4
2022,167296805,5
2022,170015621,4
2022,165011293,5
2022,165010922,4
2022,165011292,4
2022,166568212,4
2022,166568089,4
2022,165011040,5
2022,182625161,4
2022,166568103,4
2022,166567993,5
2022,166567994,5
2022,166567995,5
2022,166567983,2
2022,166568903,5
2022,166567977,5
2022,166568308,5
2022,166568226,4
2022,166568183,3
2022,167296951,7
2022,165010836,5
2022,168646521,5
2022,166568279,4
2022,166568280,4
2022,166568312,5
2022,166568276,5
2022,173350831,5
2022,166568427,4
2022,167297182,5
2022,166568492,5
2022,168646595,4
2022,166568061,5
2022,166567999,5
2022,166568215,4
2022,166568216,4
2022,166568217,4
2022,166568218,4
2022,165010937,5
2022,165011071,4
2022,166568268,4
2022,167296845,5
2022,167296847,5
2022,187158348,5
2022,165011017,4
2022,166568184,6
2022,165011233,6
2022,167296930,4
2022,170015527,4
2022,165010949,4
2022,166567839,4
2022,166568086,4
2022,166568174,5
2022,178398337,4
2022,167297050,4
2022,167297249,5
2022,166568119,5
2022,166567964,4
2022,166567855,5
2022,166568011,5
2022,166568010,4
2022,166567753,6
2022,166568334,5
2022,166567959,5
2022,167297087,3
2022,166568006,4
2022,171603928,4
2022,166568005,4
2022,166567991,6
2022,166568072,4
2022,166568073,4
2022,166568074,5
2022,166568075,5
2022,166568076,5
2022,166568261,5
2022,166569012,5
2022,170015738,4
2022,185258598,5
2022,166568347,4
2022,166568348,4
2022,166568060,5
2022,166568069,5
2022,166568080,5
2022,167297365,6
2022,167297366,6
2022,173349573,5
2022,168646613,5
2022,166568149,4
2022,166568167,5
2022,166568168,5
2022,166567930,5
2022,166568135,4
2022,166568136,5
2022,166568137,5
2022,166568534,4
2022,167296889,3
2022,166569023,4
2022,166567736,5
2022,166567897,4
2022,183177107,5
2022,166567870,4
2022,166567962,5
2022,166568271,4
2022,166567824,5
2022,167297194,5
2022,166568095,4
2022,166569064,5
2022,166567918,5
2022,167296867,5
2022,166568065,4
2022,170015517,5
2022,166568283,5
2022,166567943,5
2022,167297113,4
2022,166568743,5
2022,166568037,4
2022,166568878,3
2022,170015529,5
2022,170016127,4
2022,166569029,4
2022,166568369,4
2022,166568476,5
2022,166568691,6
2022,166568432,5
2022,166568455,4
2022,168646759,5
2022,166568325,5
2022,166568616,5
2022,166568516,5
2022,167296968,5
2022,166568460,4
2022,167297210,5
2022,166568525,5
2022,166568526,5
2022,166568383,4
2022,181729311,5
2022,166568671,5
2022,166568542,5
2022,166568469,5
2022,166568470,5
2022,166568868,4
2022,166568869,4
2022,166568623,4
2022,168647415,5
2022,168647416,5
2022,166568466,5
2022,178398411,3
2022,166568488,5
2022,166568768,5
2022,166568670,4
2022,166568778,4
2022,166568721,5
2022,166568755,3
2022,166568755,4
2022,166568764,2
2022,166568612,4
2022,166568543,4
2022,166568599,5
2022,166568991,5
2022,166568992,5
2022,166568726,4
2022,166568669,5
2022,166568490,5
2022,166568564,4
2022,166568637,5
2022,166568575,5
2022,166569052,5
2022,166568750,5
2022,166568605,5
2022,166568496,6
2022,166568570,4
2022,166568712,5
2022,166568598,5
2022,166568326,5
2022,166568327,5
2022,166568579,5
2022,166568677,5
2022,170015575,6
2022,170015576,6
2022,166568879,5
2022,166568379,5
2022,167296923,4
2022,167296903,4
2022,167296904,4
2022,166568687,4
2022,167296918,5
2022,166568626,5
2022,166569203,4
2022,166568567,4
2022,166568645,5
2022,181729308,4
2022,181729309,5
2022,181729310,5
2022,166568840,4
2022,166568448,2
2022,166568449,5
2022,166568720,5
2022,166568617,4
2022,167297204,5
2022,167296826,5
2022,168646587,5
2022,166568419,2
2022,183176878,5
2022,167296948,5
2022,166569101,5
2022,167297010,4
2022,166568625,5
2022,167297191,5
2022,167297192,5
2022,166568997,5
2022,166568399,5
2022,166568586,5
2022,166568506,5
2022,166569058,4
2022,170015528,4
2022,166568739,4
2022,166568608,4
2022,166568581,4
2022,167297248,5
2022,166568643,4
2022,178398635,5
2022,166569147,4
2022,166568422,5
2022,166568423,5
2022,166568649,5
2022,171604245,4
2022,183176941,5
2022,166568404,4
2022,166569053,4
2022,166568715,4
2022,166569339,4
2022,166569158,5
2022,166569159,5
2022,183177132,5
2022,166569241,5
2022,168646927,5
2022,168646928,5
2022,166569237,4
2022,166569515,6
2022,168646688,5
2022,183177309,5
2022,178398519,4
2022,166569552,5
2022,170015686,4
2022,166569362,6
2022,170015562,4
2022,166568944,5
2022,166568949,5
2022,166568813,4
2022,166568897,4
2022,166569112,5
2022,166568948,5
2022,166569068,5
2022,166569358,3
2022,166569236,4
2022,166569338,5
2022,166569232,4
2022,183176959,5
2022,170016513,5
2022,166568876,4
2022,166569020,5
2022,166568885,5
2022,166569098,5
2022,166568853,4
2022,166569261,5
2022,183186500,5
2022,166568819,5
2022,167296820,5
2022,166569131,4
2022,166568931,5
2022,167296818,4
2022,166569288,5
2022,181710016,4
2022,166569144,5
2022,166569166,5
2022,166568647,5
2022,166568704,5
2022,166568705,5
2022,166568976,5
2022,166569190,5
2022,166568968,5
2022,166568837,5
2022,166569018,4
2022,166568958,5
2022,166568969,4
2022,167296980,5
2022,167296787,6
2022,167297084,4
2022,166569016,5
2022,166569284,5
2022,166569286,5
2022,166568860,5
2022,166568950,5
2022,166569327,2
2022,166568738,4
2022,166568875,2
2022,166569366,5
2022,166568856,4
2022,166568668,4
2022,166569196,4
2022,181729164,5
2022,166569110,1
2022,166569110,4
2022,166568940,1
2022,166568940,6
2022,167297506,4
2022,167297507,5
2022,166569146,4
2022,166569090,4
2022,166569061,4
2022,170016431,5
2022,166568975,4
