data_year,victim_id,incident_id,victim_seq_num,victim_type_id,assignment_type_id,activity_type_id,outside_agency_id,age_id,age_num,sex_code,race_id,ethnicity_id,resident_status_code,age_range_low_num,age_code_range_high
2022,165006826,149547317,1,4,,,,55,52,F,10,20,,52,
2022,165007154,149547606,1,4,,,,47,44,M,10,20,N,44,
2022,170015624,153943714,1,4,,,,28,25,F,40,20,R,25,
2022,167296577,151564593,1,4,,,,35,32,F,20,50,,32,
2022,168646624,152746458,1,4,,,,34,31,F,10,20,N,31,
2022,168646625,152746458,2,4,,,,34,31,F,10,20,N,31,
2022,165006608,149547132,1,4,,,,35,32,M,20,40,R,32,
2022,166567053,150921705,1,4,,,,30,27,F,98,40,,27,
2022,166567054,150921705,2,8,,,,104,NS,X,99,50,,,
2022,168646574,152746414,1,4,,,,64,61,M,20,40,R,61,
2022,168646575,152746414,2,8,,,,104,NS,X,99,50,,,
2022,165006666,149547186,1,8,,,,104,NS,X,99,50,,,
2022,165006683,149547201,1,4,,,,39,36,M,20,20,,36,
2022,165006792,149547297,1,4,,,,64,61,F,20,20,R,61,
2022,165006793,149547297,2,4,,,,68,65,M,20,50,R,65,
2022,165006794,149547297,3,1,,,,104,NS,X,99,50,,,
2022,165006616,149547142,1,4,,,,33,30,U,98,40,U,20,40
2022,165006961,149547436,1,4,,,,57,54,M,10,40,,54,
2022,165006964,149547437,1,4,,,,38,35,F,98,20,,35,
2022,165006965,149547437,2,4,,,,47,44,F,20,20,,44,
2022,165006831,149547322,1,4,,,,26,23,F,20,20,N,23,
2022,165006832,149547322,2,1,,,,104,NS,X,99,50,,,
2022,166567106,150921748,1,8,,,,104,NS,X,99,50,,,
2022,165006835,149547325,1,4,,,,58,55,F,20,20,R,55,
2022,166567241,150921860,1,4,,,,47,44,M,10,10,,44,
2022,165006451,149547000,1,4,,,,29,26,F,20,50,,26,
2022,165006550,149547088,1,4,,,,52,49,M,20,40,R,49,
2022,168646546,152746389,1,8,,,,104,NS,X,99,50,,,
2022,168646547,152746389,2,1,,,,104,NS,X,99,50,,,
2022,165007059,149547521,1,4,,,,23,20,M,98,40,,20,
2022,165007011,149547481,1,8,,,,104,NS,X,99,50,,,
2022,170015830,153943885,1,1,,,,104,NS,X,99,50,,,
2022,165006696,149547213,1,4,,,,27,24,M,10,20,R,24,
2022,165006468,149547015,1,4,,,,49,46,M,20,50,,46,
2022,165006797,149547299,1,9,,,,104,NS,X,99,50,,,
2022,165006560,149547098,1,4,,,,36,33,M,98,40,N,33,
2022,165007006,149547478,1,5,3,1,,60,57,F,20,20,N,17,97
2022,165007007,149547478,2,5,2,3,,46,43,M,20,20,,43,
2022,165007008,149547478,3,4,,,,31,28,M,20,20,U,24,33
2022,166566894,150921566,1,4,,,,20,17,F,20,20,R,17,
2022,165006884,149547370,1,4,,,,36,33,F,20,20,R,33,
2022,178398334,161263920,1,4,,,,29,26,F,20,20,,26,
2022,165007158,149547610,1,4,,,,43,40,M,10,10,,40,
2022,165006741,149547249,1,4,,,,33,30,F,20,20,R,30,
2022,165007076,149547532,1,4,,,,32,29,F,20,20,,29,
2022,165007077,149547532,3,4,,,,50,47,M,20,40,,47,
2022,165007078,149547532,4,8,,,,104,NS,X,99,50,,,
2022,165006700,149547216,1,4,,,,62,59,F,20,40,R,59,
2022,165006701,149547216,2,8,,,,104,NS,X,99,50,,,
2022,165006988,149547460,1,4,,,,58,55,M,20,40,R,55,
2022,165006905,149547388,1,4,,,,43,40,M,10,50,,40,
2022,165006906,149547388,2,9,,,,104,NS,X,99,50,,,
2022,165007269,149547708,1,4,,,,46,43,M,20,20,N,43,
2022,165007041,149547507,1,4,,,,17,14,M,20,20,,14,
2022,165007043,149547507,2,4,,,,18,15,M,20,20,,15,
2022,165006760,149547268,1,1,,,,104,NS,X,99,50,,,
2022,165006978,149547450,1,4,,,,25,22,F,98,40,,22,
2022,165006742,149547252,1,4,,,,38,35,F,20,10,R,35,
2022,165006755,149547263,1,4,,,,40,37,F,20,40,N,37,
2022,165006622,149547148,1,4,,,,42,39,M,20,40,R,39,
2022,165006623,149547148,2,4,,,,18,15,M,20,20,,15,
2022,165006786,149547291,1,9,,,,104,NS,X,99,50,,,
2022,165006641,149547166,1,4,,,,30,27,F,20,40,,27,
2022,165006642,149547166,2,4,,,,68,65,F,10,10,,65,
2022,165006643,149547166,3,4,,,,45,42,M,10,10,N,42,
2022,166567104,150921746,1,4,,,,53,50,F,98,40,,50,
2022,165006693,149547210,1,8,,,,104,NS,X,99,50,,,
2022,165006979,149547451,1,4,,,,48,45,M,20,40,,45,
2022,165006764,149547273,1,4,,,,47,44,F,20,20,R,44,
2022,167296646,151564648,1,4,,,,49,46,F,98,20,N,46,
2022,165006749,149547259,1,4,,,,28,25,M,20,20,R,25,
2022,165006751,149547259,2,4,,,,31,28,M,20,20,,28,
2022,165006752,149547259,3,4,,,,34,31,M,20,20,,31,
2022,165007116,149547571,1,4,,,,57,54,M,20,40,,54,
2022,165006915,149547396,1,4,,,,36,33,M,20,20,U,33,
2022,170015487,153943602,1,3,,,,104,NS,X,99,50,,,
2022,183177193,165442752,1,1,,,,104,NS,X,99,50,,,
2022,165006591,149547118,1,4,,,,30,27,F,98,20,N,27,
2022,170015903,153943939,1,8,,,,104,NS,X,99,50,,,
2022,166567039,150921696,1,4,,,,27,24,F,20,20,R,24,
2022,165006633,149547158,1,4,,,,52,49,M,98,50,N,49,
2022,167296659,151564661,1,4,,,,34,31,F,10,20,R,31,
2022,167296660,151564661,2,4,,,,27,24,F,98,40,R,19,29
2022,167296661,151564661,3,4,,,,68,65,F,10,20,R,65,
2022,170015809,153943866,1,4,,,,54,51,M,40,20,R,51,
2022,165006646,149547168,1,4,,,,33,30,F,20,20,N,30,
2022,165006970,149547443,1,4,,,,32,29,F,20,20,R,29,
2022,173350327,156855689,2,1,,,,104,NS,X,99,50,,,
2022,173350328,156855689,3,4,,,,72,69,F,20,20,R,69,
2022,165006442,149546991,1,4,,,,21,18,M,20,50,R,18,
2022,166566852,150921528,1,4,,,,27,24,M,98,50,,19,29
2022,166566854,150921528,2,5,1,6,,38,35,F,98,40,,21,50
2022,165006857,149547346,1,4,,,,32,29,F,98,20,,29,
2022,179276700,162028562,1,4,,,,27,24,F,20,20,R,24,
2022,165006922,149547403,1,1,,,,104,NS,X,99,50,,,
2022,165006773,149547280,1,4,,,,24,21,F,20,20,,21,
2022,165006612,149547138,1,4,,,,43,40,M,98,50,,17,64
2022,165006738,149547248,1,4,,,,42,39,F,20,20,R,39,
2022,165006753,149547261,1,4,,,,14,11,M,20,20,R,11,
2022,165006837,149547327,1,4,,,,31,28,M,20,20,,28,
2022,166567393,150921988,1,4,,,,24,21,F,20,20,N,21,
2022,166567402,150921991,1,4,,,,22,19,F,20,20,N,19,
2022,178398394,161263971,1,4,,,,49,46,M,20,40,R,46,
2022,165006938,149547417,1,4,,,,26,23,F,20,40,,23,
2022,165006638,149547164,1,1,,,,104,NS,X,99,50,,,
2022,165006669,149547189,1,4,,,,37,34,M,20,40,N,34,
2022,183177099,165442670,1,4,,,,32,29,F,20,20,,29,
2022,165006881,149547368,1,4,,,,32,29,F,98,20,,29,
2022,165006913,149547395,1,4,,,,38,35,M,20,20,R,30,40
2022,165006914,149547395,2,8,,,,104,NS,X,99,50,,,
2022,165007032,149547502,1,4,,,,35,32,M,20,20,N,32,
2022,165006392,149546953,1,4,,,,39,36,M,10,20,N,36,
2022,165006393,149546953,2,4,,,,38,35,F,10,20,N,35,
2022,165006394,149546953,3,4,,,,16,13,M,10,20,N,13,
2022,165006395,149546953,4,4,,,,12,09,F,10,20,N,09,
2022,165006396,149546953,5,4,,,,10,07,F,10,20,N,07,
2022,165007027,149547496,1,4,,,,36,33,F,20,40,R,33,
2022,183176936,165442518,1,4,,,,55,52,M,20,40,U,52,
2022,165006443,149546992,1,4,,,,49,46,M,20,20,R,46,
2022,166567306,150921912,1,4,,,,30,27,M,40,20,N,25,30
2022,165007044,149547510,1,4,,,,55,52,F,20,20,N,52,
2022,165007045,149547510,2,4,,,,21,18,F,20,20,N,18,
2022,165007046,149547510,3,4,,,,56,53,M,20,20,N,53,
2022,165006739,149547250,1,4,,,,34,31,M,98,10,N,31,
2022,178398647,161264186,1,1,,,,104,NS,X,99,50,,,
2022,165007003,149547476,1,4,,,,42,39,F,10,40,N,39,
2022,165006490,149547033,1,4,,,,65,62,F,40,20,N,62,
2022,165006491,149547033,2,4,,,,24,21,F,40,20,N,21,
2022,165006577,149547107,1,4,,,,36,33,M,20,40,,33,
2022,165006578,149547107,2,4,,,,56,53,M,20,20,R,53,
2022,165007012,149547482,1,1,,,,104,NS,X,99,50,,,
2022,165007013,149547482,2,4,,,,40,37,F,98,20,,37,
2022,165006599,149547125,1,4,,,,32,29,M,10,40,R,29,
2022,165007106,149547561,1,4,,,,28,25,M,20,40,N,25,
2022,165006379,149546943,1,1,,,,104,NS,X,99,50,,,
2022,165006611,149547137,1,1,,,,104,NS,X,99,50,,,
2022,165006750,149547260,1,4,,,,68,65,M,98,40,,65,
2022,165006955,149547426,1,4,,,,70,67,F,20,50,R,67,
2022,165006982,149547454,1,4,,,,26,23,F,98,40,N,23,
2022,165006630,149547155,1,4,,,,35,32,F,20,50,,32,
2022,166567567,150922132,2,8,,,,104,NS,X,99,50,,,
2022,165006743,149547253,1,4,,,,36,33,M,10,40,R,33,
2022,165006725,149547238,1,4,,,,33,30,F,20,20,R,30,
2022,167296544,151564564,1,4,,,,45,42,M,10,20,,42,
2022,167296545,151564564,2,4,,,,40,37,M,40,20,R,37,
2022,167296546,151564564,4,1,,,,104,NS,X,99,50,,,
2022,165007144,149547596,1,4,,,,36,33,M,10,40,,33,
2022,165006782,149547288,1,4,,,,65,62,M,10,40,R,62,
2022,165007823,149548209,1,4,,,,32,29,F,10,20,R,29,
2022,179276599,162028478,1,4,,,,27,24,F,20,20,,24,
2022,165006852,149547342,1,4,,,,103,00,M,10,50,R,,
2022,166566984,150921647,1,4,,,,47,44,M,10,40,R,44,
2022,165006919,149547401,1,4,,,,33,30,F,10,20,,30,
2022,165006503,149547042,1,4,,,,25,22,F,20,20,,22,
2022,165006820,149547312,1,4,,,,24,21,F,20,40,R,21,
2022,165006821,149547312,2,1,,,,104,NS,X,99,50,,,
2022,165006891,149547377,1,4,,,,26,23,F,10,40,N,23,
2022,165006604,149547130,1,4,,,,23,20,F,20,20,R,20,
2022,167296638,151564640,1,4,,,,68,65,M,20,20,R,65,
2022,165007010,149547480,1,4,,,,54,51,M,98,20,,51,
2022,166566791,150921484,1,4,,,,33,30,M,20,40,R,30,
2022,167296437,151564472,1,1,,,,104,NS,X,99,50,,,
2022,181729289,164173275,1,1,,,,104,NS,X,99,50,,,
2022,181729261,164173252,1,1,,,,104,NS,X,99,50,,,
2022,165006754,149547262,1,4,,,,33,30,F,98,40,,30,
2022,167296626,151564634,1,4,,,,61,58,U,20,20,,19,98
2022,166567024,150921683,1,9,,,,104,NS,X,99,50,,,
2022,165006936,149547416,1,4,,,,33,30,F,20,20,N,30,
2022,165006937,149547416,2,4,,,,12,09,F,20,20,,09,
2022,165006472,149547018,1,4,,,,66,63,M,20,20,R,63,
2022,165006644,149547167,1,4,,,,23,20,M,98,40,N,20,
2022,165006645,149547167,2,4,,,,61,58,M,98,40,N,58,
2022,167296445,151564477,1,4,,,,27,24,F,20,20,,24,
2022,167296446,151564477,2,8,,,,104,NS,X,99,50,,,
2022,167296447,151564477,3,6,,,,104,NS,X,99,50,,,
2022,165007002,149547474,1,4,,,,52,49,M,98,40,,49,
2022,165006841,149547331,1,8,,,,104,NS,X,99,50,,,
2022,165006957,149547433,1,4,,,,63,60,M,20,20,R,60,
2022,165006958,149547433,2,1,,,,104,NS,X,99,50,,,
2022,165006843,149547333,1,4,,,,33,30,M,20,20,,30,
2022,168646467,152746326,1,4,,,,38,35,M,10,10,,35,
2022,165006552,149547090,1,4,,,,32,29,F,20,40,N,29,
2022,183177285,165442837,1,4,,,,26,23,F,20,20,R,23,
2022,165006428,149546979,1,5,2,4,,62,59,F,10,20,,20,98
2022,165006429,149546979,2,5,2,4,,62,59,M,10,50,,20,98
2022,165006430,149546979,3,5,3,4,,29,26,M,10,50,,26,
2022,165006740,149547251,1,4,,,,23,20,M,10,20,R,20,
2022,165007313,149547750,1,4,,,,41,38,M,40,40,,38,
2022,165007275,149547713,1,4,,,,72,69,F,10,20,R,69,
2022,167296356,151564402,1,1,,,,104,NS,X,99,50,,,
2022,167296357,151564402,2,4,,,,30,27,M,98,50,,27,
2022,165007179,149547627,1,4,,,,30,27,F,10,50,,27,
2022,165006758,149547266,1,4,,,,36,33,M,98,50,,33,
2022,165006931,149547411,1,4,,,,55,52,M,20,20,,52,
2022,183177155,165442719,1,4,,,,43,40,F,10,10,,40,
2022,183177156,165442719,2,1,,,,104,NS,X,99,50,,,
2022,165006784,149547287,1,4,,,,60,57,M,20,20,,57,
2022,165006553,149547091,1,4,,,,32,29,F,20,50,R,29,
2022,165006587,149547115,1,1,,,,104,NS,X,99,50,,,
2022,167296377,151564420,1,4,,,,51,48,M,20,20,R,48,
2022,165006635,149547160,1,8,,,,104,NS,X,99,50,,,
2022,165006916,149547397,1,4,,,,66,63,M,20,20,,63,
2022,165006629,149547154,1,4,,,,39,36,M,20,20,R,36,
2022,165006823,149547315,1,4,,,,36,33,M,20,20,N,33,
2022,165006990,149547463,1,4,,,,25,22,F,10,50,,22,
2022,165007260,149547700,1,4,,,,31,28,F,20,50,,28,
2022,165006457,149547005,1,4,,,,103,00,F,10,40,N,,
2022,165007111,149547569,1,4,,,,49,46,F,20,20,R,46,
2022,166567142,150921780,1,4,,,,36,33,M,20,20,N,33,
2022,166567143,150921780,2,4,,,,29,26,F,20,40,R,26,
2022,166567144,150921780,3,4,,,,33,30,F,20,20,R,30,
2022,166567145,150921780,4,5,2,6,,30,27,M,10,50,,25,30
2022,166567146,150921780,5,5,3,1,,40,37,M,10,20,,30,45
2022,166567150,150921780,6,3,,,,104,NS,X,99,50,,,
2022,165006691,149547208,1,4,,,,32,29,M,20,20,R,29,
2022,165007333,149547767,1,4,,,,24,21,F,20,20,R,21,
2022,166567140,150921779,1,4,,,,30,27,M,20,20,R,27,
2022,165006485,149547028,1,4,,,,28,25,F,20,20,R,25,
2022,165006486,149547029,1,4,,,,37,34,F,20,20,R,34,
2022,165006775,149547282,1,4,,,,36,33,F,20,20,R,33,
2022,165006776,149547282,2,4,,,,24,21,F,20,20,R,21,
2022,165006605,149547131,1,4,,,,31,28,M,10,20,,28,
2022,165007134,149547588,1,4,,,,33,30,M,20,20,,30,
2022,165006779,149547285,1,4,,,,53,50,F,20,50,,50,
2022,165006780,149547285,2,4,,,,33,30,F,20,20,,30,
2022,165006947,149547424,1,4,,,,56,53,M,20,20,,53,
2022,181729227,164173222,1,1,,,,104,NS,X,99,50,,,
2022,181729228,164173222,2,4,,,,41,38,M,98,40,R,38,
2022,165007093,149547551,1,4,,,,31,28,M,20,20,N,28,
2022,165006707,149547221,1,4,,,,24,21,F,20,20,,21,
2022,165006621,149547147,1,4,,,,41,38,M,20,50,,38,
2022,181729249,164173241,1,1,,,,104,NS,X,99,50,,,
2022,165007645,149548048,1,4,,,,24,21,F,20,50,R,21,
2022,165007646,149548048,2,4,,,,31,28,M,20,50,,28,
2022,166567064,150921715,1,4,,,,29,26,M,20,20,,26,
2022,165007047,149547513,1,4,,,,32,29,F,10,40,N,29,
2022,165007311,149547749,1,1,,,,104,NS,X,99,50,,,
2022,165007019,149547486,1,4,,,,28,25,M,10,20,R,25,
2022,165006715,149547229,1,4,,,,61,58,F,20,20,R,58,
2022,165007403,149547828,1,4,,,,24,21,F,20,20,R,21,
2022,165007087,149547544,1,1,,,,104,NS,X,99,50,,,
2022,165007050,149547514,1,4,,,,24,21,M,98,50,N,21,
2022,165006895,149547380,1,4,,,,41,38,F,20,40,R,38,
2022,165007223,149547670,1,4,,,,50,47,M,20,40,U,45,50
2022,165006985,149547457,1,4,,,,35,32,M,20,20,R,32,
2022,165007405,149547830,1,4,,,,25,22,F,98,40,,22,
2022,165007088,149547545,1,4,,,,34,31,F,20,20,R,31,
2022,168646486,152746339,1,4,,,,72,69,F,20,40,,69,
2022,165007181,149547632,1,1,,,,104,NS,X,99,50,,,
2022,165007186,149547632,2,4,,,,32,29,F,20,20,,29,
2022,165007584,149547991,1,4,,,,53,50,F,20,20,,50,
2022,181729245,164173238,1,4,,,,47,44,M,20,20,,44,
2022,181729276,164173266,1,1,,,,104,NS,X,99,50,,,
2022,165007074,149547534,1,4,,,,10,07,F,20,20,R,07,
2022,165006896,149547379,1,4,,,,67,64,M,10,50,,64,
2022,165007357,149547786,1,4,,,,33,30,M,10,40,R,30,
2022,181729206,164173204,1,1,,,,104,NS,X,99,50,,,
2022,165007382,149547810,1,4,,,,37,34,F,98,40,,34,
2022,165007220,149547667,1,4,,,,21,18,F,20,20,,18,
2022,165006827,149547318,1,4,,,,32,29,M,10,40,R,29,
2022,166567351,150921948,1,4,,,,41,38,F,20,40,R,38,
2022,167296417,151564454,1,4,,,,65,62,M,20,20,R,62,
2022,167296604,151564617,1,4,,,,28,25,M,10,20,R,25,
2022,165007015,149547484,1,4,,,,64,61,F,20,20,N,61,
2022,183177143,165442708,1,1,,,,104,NS,X,99,50,,,
2022,179276587,162028468,1,4,,,,78,75,M,20,40,,75,
2022,165007020,149547489,1,4,,,,70,67,M,20,20,R,67,
2022,165006962,149547438,1,4,,,,11,08,F,20,20,,08,
2022,165006963,149547438,2,4,,,,18,15,F,20,50,,15,
2022,165007328,149547762,1,4,,,,32,29,M,20,20,,29,
2022,165007329,149547762,2,4,,,,31,28,F,20,20,R,28,
2022,165007242,149547687,1,4,,,,25,22,M,20,20,R,22,
2022,166566918,150921585,1,4,,,,53,50,M,20,20,R,50,
2022,165007121,149547577,1,9,,,,104,NS,X,99,50,,,
2022,165007261,149547701,1,4,,,,34,31,F,98,40,,31,
2022,181729193,164173193,1,1,,,,104,NS,X,99,50,,,
2022,181729194,164173193,2,8,,,,104,NS,X,99,50,,,
2022,181729181,164173182,1,9,,,,104,NS,X,99,50,,,
2022,165007456,149547878,1,8,,,,104,NS,X,99,50,,,
2022,165006849,149547339,1,4,,,,39,36,F,98,40,,36,
2022,165007085,149547543,1,4,,,,33,30,M,10,50,N,30,
2022,166566873,150921544,1,4,,,,64,61,M,20,20,,61,
2022,166567253,150921869,1,4,,,,68,65,M,20,20,,65,
2022,178398363,161263946,1,4,,,,48,45,M,20,40,N,45,
2022,165007318,149547755,1,4,,,,50,47,F,20,40,R,47,
2022,165007319,149547755,2,4,,,,61,58,F,98,40,,58,
2022,165007094,149547550,1,4,,,,23,20,F,10,10,,20,
2022,165007083,149547540,1,4,,,,43,40,F,20,40,R,40,
2022,165007152,149547604,1,4,,,,103,00,F,20,50,R,,
2022,165007374,149547802,1,4,,,,38,35,F,10,10,R,35,
2022,165007299,149547735,1,4,,,,24,21,F,10,10,,21,
2022,171603926,155324595,1,4,,,,70,67,F,20,20,R,67,
2022,167296369,151564412,1,4,,,,33,30,M,98,10,,20,40
2022,165007049,149547512,1,8,,,,104,NS,X,99,50,,,
2022,165007036,149547505,1,4,,,,36,33,F,20,20,,33,
2022,165007037,149547505,2,8,,,,104,NS,X,99,50,,,
2022,165007119,149547575,1,4,,,,31,28,M,20,50,R,28,
2022,165007140,149547593,1,4,,,,52,49,M,98,40,N,49,
2022,165007603,149548009,1,4,,,,55,52,F,20,40,,52,
2022,165007130,149547586,1,4,,,,43,40,F,20,20,R,40,
2022,165007098,149547554,1,4,,,,43,40,F,20,40,R,40,
2022,165007207,149547654,1,4,,,,39,36,M,10,10,N,36,
2022,165007197,149547645,1,4,,,,77,74,F,20,20,,74,
2022,165007128,149547583,1,4,,,,42,39,M,20,40,R,39,
2022,165007000,149547472,1,4,,,,45,42,F,20,20,R,42,
2022,165007234,149547680,1,4,,,,43,40,F,20,50,N,40,
2022,165007538,149547947,1,4,,,,56,53,M,98,20,R,53,
2022,165007009,149547479,1,1,,,,104,NS,X,99,50,,,
2022,165007419,149547844,1,4,,,,41,38,F,20,20,R,38,
2022,181729233,164173227,1,1,,,,104,NS,X,99,50,,,
2022,165007320,149547756,1,4,,,,73,70,M,20,50,,70,
