data_year,weapon_id,offense_id,nibrs_weapon_id
2022,41,179291862,
2022,41,197540442,
2022,1,179291321,
2022,41,179291416,
2022,41,179291701,
2022,41,179292061,
2022,38,197540461,
2022,21,180877844,
2022,3,179291420,
2022,41,179292007,
2022,38,179292007,
2022,42,179291463,
2022,41,179291600,
2022,3,180877589,
2022,42,179291989,
2022,41,179291783,
2022,38,180877637,
2022,38,180877788,
2022,42,193631035,
2022,41,179291629,
2022,41,179291731,
2022,3,179291510,
2022,38,197540204,
2022,3,180878559,
2022,41,180878561,
2022,41,179291791,
2022,3,179291942,
2022,41,179291486,
2022,3,179291804,
2022,41,179291615,
2022,38,180877570,
2022,3,179291638,
2022,3,179291445,
2022,41,179291736,
2022,41,179291532,
2022,3,179291528,
2022,3,179291675,
2022,3,179292100,
2022,3,179291620,
2022,3,179291690,
2022,21,179291136,
2022,41,181619829,
2022,1,179291500,
2022,41,179291818,
2022,38,179291818,
2022,3,182973703,
2022,41,192758768,
2022,42,179291703,
2022,41,179291735,
2022,3,184345309,
2022,41,179291595,
2022,38,179291402,
2022,41,179291674,
2022,3,179291762,
2022,38,179291655,
2022,42,179291903,
2022,42,184345009,
2022,41,179291307,
2022,42,179291443,
2022,41,179292069,
2022,41,184345133,
2022,41,179292053,
2022,41,179292296,
2022,42,179291765,
2022,39,179291752,
2022,3,196067209,
2022,41,179291686,
2022,41,179292243,
2022,41,179292042,
2022,3,179291881,
2022,42,180877681,
2022,41,179291634,
2022,38,179291907,
2022,3,181619824,
2022,3,184345203,
2022,41,179291543,
2022,41,179292185,
2022,3,180877933,
2022,38,179291613,
2022,41,179291661,
2022,3,181619814,
2022,41,179291827,
2022,38,179291663,
2022,38,181620031,
2022,41,197540465,
2022,41,179292015,
2022,41,179291838,
2022,41,179292057,
2022,38,179291594,
2022,41,192758044,
2022,41,179291650,
2022,41,179291582,
2022,3,179292474,
2022,41,179292143,
2022,41,179292058,
2022,41,179291737,
2022,41,179291580,
2022,3,179291740,
2022,41,180878027,
2022,38,180878068,
2022,3,184345964,
2022,42,179291962,
2022,3,179291880,
2022,41,179291940,
2022,41,179292286,
2022,3,180877658,
2022,41,179292002,
2022,41,179291976,
2022,41,180877854,
2022,41,179292103,
2022,37,179292103,
2022,41,179292013,
2022,3,181619878,
2022,3,184344896,
2022,3,179292123,
2022,41,184345198,
2022,41,180877811,
2022,42,179291853,
2022,38,180877738,
2022,41,179291847,
2022,41,179292231,
2022,21,179291825,
2022,41,179291745,
2022,3,179291979,
2022,41,179292166,
2022,41,179291960,
2022,41,180877690,
2022,41,179292060,
2022,3,179291924,
2022,38,179291925,
2022,38,179291927,
2022,41,179292221,
2022,41,179291997,
2022,41,179291896,
2022,3,196067155,
2022,41,179291841,
2022,41,179292064,
2022,41,179292021,
2022,3,179291967,
2022,41,179291904,
2022,3,179291813,
2022,3,179291716,
2022,42,179292081,
2022,3,179292151,
2022,41,179291878,
2022,41,182973682,
2022,38,179291920,
2022,3,184345183,
2022,38,179292321,
2022,41,179292108,
2022,41,179291614,
2022,41,179292242,
2022,41,179291809,
2022,38,181620012,
2022,38,181620013,
2022,3,179292224,
2022,41,179291795,
2022,41,179291955,
2022,41,179291830,
2022,41,179292041,
2022,41,180878295,
2022,38,180878322,
2022,41,179291546,
2022,42,179291884,
2022,21,179291693,
2022,41,179291659,
2022,41,179291798,
2022,42,179292262,
2022,41,179291977,
2022,38,179292266,
2022,41,179292065,
2022,4,182973421,
2022,3,179292299,
2022,3,179291999,
2022,38,179292141,
2022,3,190582319,
2022,41,179292459,
2022,3,190582196,
2022,21,179292272,
2022,3,179292298,
2022,21,180877831,
2022,3,196067098,
2022,3,187688110,
2022,41,179292334,
2022,38,181619861,
2022,9,179291753,
2022,41,179291787,
2022,41,179291641,
2022,41,179291833,
2022,41,179291988,
2022,41,190582238,
2022,38,190582238,
2022,38,184345204,
2022,41,184344907,
2022,41,179292281,
2022,41,179292679,
2022,41,179292495,
2022,41,179292212,
2022,41,184344921,
2022,3,184344922,
2022,3,192758045,
2022,3,179292513,
2022,41,182973344,
2022,39,181619806,
2022,3,190582280,
2022,39,179292457,
2022,38,196067111,
2022,3,187687974,
2022,41,179292174,
2022,41,179292483,
2022,3,179292380,
2022,41,181620125,
2022,41,184345104,
2022,5,196067347,
2022,41,184345052,
2022,41,179292218,
2022,3,181620015,
2022,38,179292638,
2022,41,179292347,
2022,41,184345138,
2022,7,180879031,
2022,41,180879033,
2022,41,179292294,
2022,41,179292529,
2022,42,179292030,
2022,42,179292158,
2022,3,192758102,
2022,38,179292812,
2022,41,179292341,
2022,5,179291971,
2022,3,179292514,
2022,38,179292754,
2022,3,179292215,
2022,3,184344958,
2022,42,181620157,
2022,3,179292467,
2022,3,179292403,
2022,41,179292452,
2022,9,179292432,
2022,41,197540529,
2022,41,181620232,
2022,41,179292144,
2022,41,184345036,
2022,38,179292210,
2022,41,179292390,
2022,3,179292632,
2022,41,184345160,
2022,3,179292430,
2022,41,179292677,
2022,3,179292520,
2022,41,179292416,
2022,3,179292076,
2022,3,184345026,
2022,41,180878441,
2022,41,180878464,
2022,41,180878643,
2022,3,179292278,
2022,38,179292155,
2022,3,180878144,
2022,41,179292692,
2022,41,180878171,
2022,3,179292312,
2022,3,179292506,
2022,5,179292506,
2022,41,197540501,
2022,38,181619899,
2022,3,179292110,
2022,41,179292177,
2022,3,179292586,
2022,41,179292027,
2022,3,180878244,
2022,41,179292491,
2022,41,179292660,
2022,3,179292642,
2022,5,179292642,
2022,3,179292197,
2022,3,179292720,
2022,41,179292409,
2022,3,192758115,
2022,21,179292581,
2022,3,179292717,
2022,1,179292397,
2022,41,181620170,
2022,3,179292047,
2022,41,179292395,
2022,41,179292420,
2022,41,181619808,
2022,42,179292256,
2022,3,181619711,
2022,41,179292267,
2022,41,190582272,
2022,41,179292271,
2022,38,179292554,
2022,41,179292564,
2022,3,197540431,
2022,41,180878255,
2022,3,179289215,
2022,41,179292455,
2022,3,179292463,
2022,41,179292697,
2022,41,179292444,
2022,41,197540491,
2022,38,180878546,
2022,41,179293213,
2022,38,179292723,
2022,42,179292729,
2022,3,179292566,
2022,3,180878510,
2022,41,180878511,
2022,3,179292750,
2022,3,192757781,
2022,3,192757782,
2022,3,179292678,
2022,42,179292814,
2022,9,184345188,
2022,41,179292831,
2022,42,182973319,
2022,41,181620154,
2022,41,179292663,
2022,41,179292428,
2022,38,180878346,
2022,3,179292676,
2022,42,180878428,
2022,3,179292857,
2022,5,179292857,
2022,3,179292858,
2022,5,179292858,
2022,3,179292683,
2022,3,179292684,
2022,41,179292534,
2022,42,185929288,
2022,9,180878507,
2022,39,179292562,
2022,3,185929291,
2022,41,179293425,
2022,3,179292768,
2022,41,179292530,
2022,41,179292561,
2022,41,179292652,
2022,42,181619961,
2022,38,179293202,
2022,41,179292782,
2022,3,179292643,
2022,21,181620168,
2022,38,181619862,
2022,41,179292501,
2022,3,179292961,
2022,3,184345016,
2022,41,179292733,
2022,41,179293010,
2022,41,179292479,
2022,41,179292499,
2022,41,179292664,
2022,38,179292726,
2022,38,179293004,
2022,1,179292756,
2022,3,185929401,
2022,3,179293117,
2022,9,179292801,
2022,41,180878235,
2022,41,179293082,
2022,3,179292922,
2022,3,179292761,
2022,41,179293267,
2022,42,181620014,
2022,41,179292795,
2022,41,179292804,
2022,41,179293128,
2022,3,184345170,
2022,41,179292724,
2022,41,179292802,
2022,41,179292809,
2022,3,180878448,
2022,42,179292900,
2022,3,179292667,
2022,3,179293007,
2022,41,179292936,
2022,41,189112504,
2022,3,192758075,
2022,41,179292658,
2022,38,179293129,
2022,21,179292689,
2022,3,179292856,
2022,41,179292691,
2022,3,179292996,
2022,3,179292773,
2022,42,181619902,
2022,38,179292957,
2022,42,179293238,
2022,1,179292526,
2022,41,179292597,
2022,3,180878205,
2022,41,180878205,
2022,41,184345165,
2022,39,179292682,
2022,3,179292860,
2022,3,180878202,
2022,38,179292637,
2022,41,180878430,
2022,41,180878503,
2022,41,179293340,
2022,3,179292699,
2022,41,179292793,
2022,41,179292886,
2022,38,196086883,
2022,41,179292975,
2022,41,179292796,
2022,21,179292629,
2022,41,179292907,
2022,21,180878095,
2022,42,179292866,
2022,41,196067466,
2022,41,179293472,
2022,3,179292865,
2022,3,179292800,
2022,3,180878556,
2022,41,179292744,
2022,41,179292765,
2022,42,179292572,
2022,41,180878276,
2022,3,179292779,
2022,41,179292728,
2022,41,179293076,
2022,41,187688431,
2022,41,179292956,
2022,41,179292627,
2022,42,179293037,
2022,39,179293197,
2022,3,179293043,
2022,42,179293120,
2022,38,179293252,
2022,3,179292898,
2022,3,179292874,
2022,41,179293199,
2022,41,179293448,
2022,3,179293418,
2022,3,179293307,
2022,5,179293315,
2022,41,179293282,
2022,3,179293059,
2022,38,184345080,
2022,41,179293553,
2022,41,182973348,
2022,41,179293256,
2022,3,184345230,
2022,3,179293106,
2022,42,179293143,
2022,1,182973439,
2022,41,184345059,
2022,3,193630925,
2022,41,179293542,
2022,41,179292959,
2022,3,179293165,
2022,3,179293166,
2022,3,179293062,
2022,41,179292932,
2022,38,179293341,
2022,41,179293342,
2022,21,203279706,
2022,41,179293078,
2022,42,179293234,
2022,3,180878609,
2022,41,179293181,
2022,21,184345023,
2022,3,185929797,
2022,3,185929799,
2022,41,179293253,
2022,3,179293664,
2022,21,179293067,
2022,41,179293548,
2022,41,179293512,
2022,3,179293240,
2022,41,179293175,
2022,42,179292970,
2022,41,184345001,
2022,41,179293291,
2022,3,184345084,
2022,41,179293235,
2022,38,179293279,
2022,3,179293069,
2022,9,181619839,
2022,41,182973597,
2022,21,179293241,
2022,3,179293228,
2022,3,179293182,
2022,3,179293141,
2022,1,180878626,
2022,41,179293287,
2022,41,179293506,
2022,41,179293462,
2022,3,179293298,
2022,41,179293529,
2022,41,181620029,
2022,41,179293640,
2022,41,184344991,
2022,3,182973379,
2022,41,182973380,
2022,41,179293759,
2022,3,179293496,
2022,3,181620165,
2022,21,179293187,
2022,21,180878898,
2022,37,180878898,
2022,3,184344937,
2022,3,179293674,
2022,3,179293676,
2022,21,179293219,
2022,42,179292833,
2022,41,179293359,
2022,41,180878170,
2022,21,179293635,
2022,3,187688243,
2022,42,179293063,
2022,41,180878485,
2022,41,179293308,
2022,3,179293134,
2022,38,181620099,
2022,41,179293020,
2022,3,181619954,
2022,38,180878487,
2022,3,179293328,
2022,3,179293329,
2022,41,184344967,
2022,3,180878111,
2022,42,179293567,
2022,42,181619740,
2022,41,179293466,
2022,3,197540674,
2022,3,180878508,
2022,41,180878509,
2022,38,180878219,
2022,3,184345066,
2022,41,184345066,
2022,41,179293490,
2022,42,197540558,
2022,41,179293624,
2022,42,197540385,
2022,41,187688255,
2022,41,179292990,
2022,41,179293653,
2022,3,179291133,
2022,38,179292980,
2022,41,192758686,
2022,41,179293097,
2022,41,180878633,
2022,3,179293475,
2022,42,179293083,
2022,41,181620066,
2022,41,179293702,
2022,41,179293077,
2022,39,179293023,
2022,4,179293075,
2022,41,179293539,
2022,3,179292992,
2022,3,179293138,
2022,41,179293137,
2022,41,179293465,
2022,3,179292891,
2022,3,192758114,
2022,3,179293343,
2022,3,179293814,
2022,3,180878385,
2022,3,179293400,
2022,3,179293547,
2022,31,179293690,
2022,42,179293752,
2022,41,179293525,
2022,3,179293434,
2022,3,180878334,
2022,41,179293572,
2022,41,179293719,
2022,3,179293414,
2022,3,179293437,
2022,4,184345158,
2022,39,179293365,
2022,41,179293905,
2022,1,179293801,
2022,41,179293570,
2022,3,179293593,
2022,41,179293750,
2022,41,179293390,
2022,41,179293639,
2022,38,179293442,
2022,38,179293443,
2022,41,179293961,
2022,41,184344959,
2022,41,184345305,
2022,38,179293492,
2022,41,181619967,
2022,38,179293386,
2022,41,182973688,
2022,3,179293446,
2022,41,179293584,
2022,41,180878962,
2022,3,179293830,
2022,41,179293682,
2022,3,179293409,
2022,41,180878547,
2022,3,182973450,
2022,38,181619908,
2022,41,179293527,
2022,41,179293756,
2022,41,180878451,
2022,41,179293470,
2022,41,201526316,
2022,38,179293427,
2022,41,197540523,
2022,42,179293377,
2022,1,179293706,
2022,42,179293611,
2022,42,196086888,
2022,3,179294375,
2022,41,179293595,
2022,42,179293417,
2022,3,179293811,
2022,38,179293558,
2022,41,182973317,
2022,4,179293679,
2022,41,179294003,
2022,3,179293683,
2022,41,179293831,
2022,41,180878889,
2022,42,185929388,
2022,3,179293460,
2022,3,179293754,
2022,3,179294209,
2022,41,179293792,
2022,41,179293530,
2022,41,179293685,
2022,38,185929290,
2022,41,179293383,
2022,3,179293668,
2022,3,184345050,
2022,38,184344938,
2022,3,179293652,
2022,41,180878549,
2022,3,187687989,
2022,3,187687990,
2022,41,184345252,
2022,39,179293839,
2022,41,181620128,
2022,42,184345925,
2022,3,180879070,
2022,3,179293603,
2022,3,179293541,
2022,41,179293748,
2022,2,184344886,
2022,41,179293397,
2022,38,179293986,
2022,41,197540242,
2022,3,193631119,
2022,41,193631119,
2022,41,179294225,
2022,41,179293833,
2022,41,180878261,
2022,5,179293643,
2022,3,179293536,
2022,41,180878499,
2022,41,184345063,
2022,3,179286896,
2022,3,179293767,
2022,42,179293904,
2022,41,179293362,
2022,3,179293357,
2022,41,184345011,
2022,38,184345011,
2022,41,179293349,
2022,38,181620025,
2022,41,179293344,
2022,41,179293808,
2022,3,179293271,
2022,21,179293724,
2022,1,179293687,
2022,37,192758123,
2022,41,179293354,
2022,38,184345241,
2022,3,179293697,
2022,3,179293805,
2022,41,179293480,
2022,41,179293790,
2022,3,179293942,
2022,3,184345222,
2022,3,179293588,
2022,3,179293906,
2022,3,179293806,
2022,42,179293879,
2022,3,196067534,
2022,3,196067535,
2022,41,179293424,
2022,3,180878379,
2022,41,179293821,
2022,3,179293900,
2022,41,179293698,
2022,41,179293992,
2022,3,180878550,
2022,3,179294482,
2022,41,197540311,
2022,10,179293974,
2022,3,179293751,
2022,38,197540404,
2022,39,179293663,
2022,41,184345261,
2022,38,179294177,
2022,42,179293726,
2022,3,179294190,
2022,3,201526267,
2022,3,201526603,
2022,3,193631045,
2022,41,179294326,
2022,41,179294111,
2022,3,179293834,
2022,42,179294031,
2022,41,181620478,
2022,41,179293949,
2022,38,179293966,
2022,41,179294094,
2022,3,179294402,
2022,3,179294403,
2022,38,179294307,
2022,41,179294108,
2022,41,179294049,
2022,3,179294179,
2022,3,179294180,
2022,41,180878340,
2022,41,179294029,
2022,41,180878125,
2022,3,179294033,
2022,42,180879060,
2022,3,181620355,
2022,3,181620356,
2022,41,193631142,
2022,41,179293890,
2022,41,179294240,
2022,41,193630953,
2022,41,179293868,
2022,41,179293853,
2022,3,179294083,
2022,41,179293760,
2022,3,179293888,
2022,41,184345113,
2022,3,179294113,
2022,41,179294277,
2022,3,180878364,
2022,3,179294114,
2022,3,179293873,
2022,41,179294463,
2022,3,179294072,
2022,38,180878367,
2022,3,187688126,
2022,41,184344882,
2022,41,179294250,
2022,41,180878326,
2022,41,182973429,
2022,41,179293774,
2022,41,179294297,
2022,41,179294237,
2022,3,184344984,
2022,41,179293809,
2022,38,179293802,
2022,3,179294103,
2022,3,179294104,
2022,41,179294183,
2022,31,179294184,
2022,3,179294252,
2022,38,179294073,
2022,41,179294061,
2022,41,197540266,
2022,3,184345004,
2022,41,179294286,
2022,41,182973557,
2022,4,179294220,
2022,42,179293829,
2022,41,179294059,
2022,39,179293996,
2022,42,184345112,
2022,42,187687986,
2022,31,192757894,
2022,38,181620487,
2022,3,181620654,
2022,41,187687993,
2022,42,179293731,
2022,42,179289182,
2022,41,179293915,
2022,41,181620228,
2022,41,179293947,
2022,41,179294169,
2022,42,179294171,
2022,41,179294124,
2022,41,179294526,
2022,3,179293978,
2022,3,179293908,
2022,41,179294254,
2022,3,180878223,
2022,38,179294000,
2022,3,179294004,
2022,3,179293928,
2022,41,184345094,
2022,3,179294052,
2022,41,179293901,
2022,3,185929343,
2022,41,192758018,
2022,42,179294259,
2022,41,192757811,
2022,41,181620212,
2022,41,179294296,
2022,42,181620329,
2022,41,179294355,
2022,21,179293816,
2022,3,179294239,
2022,3,184345139,
2022,3,184345140,
2022,3,179294139,
2022,41,179294139,
2022,38,179294106,
2022,41,179294453,
2022,39,179293764,
2022,3,193631113,
2022,39,179294334,
2022,3,193630954,
2022,3,193631077,
2022,41,179293941,
2022,41,179293948,
2022,38,179294007,
2022,38,185929404,
2022,9,179294275,
2022,42,184344968,
2022,21,184344969,
2022,38,184344969,
2022,41,179294461,
2022,41,185929358,
2022,41,180878462,
2022,3,197540536,
2022,3,179294347,
2022,41,179294077,
2022,41,179294756,
2022,38,179294378,
2022,39,179294324,
2022,41,179294454,
2022,21,179294635,
2022,42,179294525,
2022,3,179294665,
2022,38,196067206,
2022,3,179294304,
2022,3,179294511,
2022,42,179294256,
2022,35,180878115,
2022,41,179294044,
2022,42,197540591,
2022,41,179294343,
2022,38,179294343,
2022,41,179294653,
2022,41,184345294,
2022,38,180878283,
2022,41,179294784,
2022,39,181620189,
2022,3,179294269,
2022,42,179294531,
2022,41,180878538,
2022,38,180878538,
2022,41,180878491,
2022,38,180878491,
2022,3,182973359,
2022,3,179294087,
2022,38,180878937,
2022,41,180878438,
2022,42,179294409,
2022,42,179294194,
2022,41,179294186,
2022,41,179294715,
2022,41,179294562,
2022,41,184345065,
2022,41,179294530,
2022,41,179294200,
2022,38,179294751,
2022,3,179294683,
2022,42,179294435,
2022,38,179294076,
2022,38,179294353,
2022,4,180878950,
2022,21,180878232,
2022,42,179294364,
2022,38,180878518,
2022,3,182973677,
2022,3,182973434,
2022,42,179294284,
2022,39,184345499,
2022,41,180878565,
2022,3,182973327,
2022,41,179294515,
2022,41,179294442,
2022,41,179294369,
2022,41,179294365,
2022,1,179294384,
2022,41,180878122,
2022,41,180878696,
2022,3,179294247,
2022,3,179294574,
2022,41,187688049,
2022,41,192757804,
2022,3,179294070,
2022,3,179294447,
2022,41,179294333,
2022,3,179294344,
2022,38,179294607,
2022,3,179294260,
2022,41,181620688,
2022,3,179294594,
2022,38,179294298,
2022,39,197540378,
2022,3,181620391,
2022,3,181620392,
2022,3,179294514,
2022,21,179294348,
2022,41,179294372,
2022,41,184345155,
2022,41,179294294,
2022,41,179294321,
2022,41,192758053,
2022,9,184345081,
2022,41,179294497,
2022,41,179294039,
2022,41,179294541,
2022,41,179294444,
2022,38,180878495,
2022,41,179294182,
2022,38,179294182,
2022,3,181620439,
2022,3,181620440,
2022,41,179294585,
2022,41,182974104,
2022,3,179294714,
2022,3,180878288,
2022,38,179294243,
2022,41,184345217,
2022,42,184345227,
2022,41,192758090,
2022,42,184344919,
2022,38,179294675,
2022,41,179294536,
2022,21,181620583,
2022,41,180878250,
2022,3,179294416,
2022,38,179294154,
2022,3,179294156,
2022,39,179294393,
2022,42,179294276,
2022,3,179294577,
2022,3,179294163,
2022,38,181620542,
2022,41,179294448,
2022,41,179294697,
2022,38,181620631,
2022,3,179294291,
2022,3,179294397,
2022,41,179294674,
2022,38,197540299,
2022,3,179294980,
2022,3,179294310,
2022,3,179294311,
2022,3,179294379,
2022,3,184345095,
2022,3,179294609,
2022,38,181620397,
2022,3,179294579,
2022,41,179294732,
2022,3,179294903,
2022,3,180878234,
2022,41,179294874,
2022,42,180878725,
2022,39,187688231,
2022,38,185929408,
2022,38,180878274,
2022,41,196067631,
2022,42,180878614,
2022,1,179294865,
2022,3,179295006,
2022,3,180879302,
2022,3,179294846,
2022,41,179295129,
2022,3,180878260,
2022,38,180878325,
2022,3,180878197,
2022,42,179294943,
2022,21,180878341,
2022,3,181620474,
2022,41,180878421,
2022,42,179294912,
2022,41,179294696,
2022,41,179294837,
2022,39,179295176,
2022,38,179294644,
2022,41,179294816,
2022,41,179295037,
2022,21,179294855,
2022,41,180878211,
2022,3,179294890,
2022,5,179294890,
2022,5,196086896,
2022,3,179294945,
2022,3,179294770,
2022,41,179294800,
2022,3,180878975,
2022,3,180878976,
2022,3,179294548,
2022,3,179294913,
2022,3,180878251,
2022,3,179294604,
2022,3,181620622,
2022,21,180878361,
2022,41,179294598,
2022,42,197540189,
2022,3,179294672,
2022,41,179295174,
2022,39,181620513,
2022,41,197540347,
2022,3,179294957,
2022,41,182973759,
2022,41,179294505,
2022,41,196067336,
2022,3,179295003,
2022,5,179295003,
2022,41,180878422,
2022,41,179294815,
2022,3,180878246,
2022,3,179294932,
2022,41,179295238,
2022,3,179295220,
2022,3,179294519,
2022,3,179294520,
2022,3,179295008,
2022,41,184344966,
2022,3,179294992,
2022,3,182973458,
2022,21,179294708,
2022,41,189112053,
2022,3,179294853,
2022,3,181620541,
2022,41,180878217,
2022,41,179294634,
2022,41,179295279,
2022,42,179294445,
2022,21,179294979,
2022,21,179294423,
2022,38,179294925,
2022,3,179294996,
2022,41,179294794,
2022,41,179294990,
2022,21,179294988,
2022,38,179294988,
2022,42,179294491,
2022,4,179295011,
2022,3,181620422,
2022,3,179295014,
2022,21,179294623,
2022,41,180878286,
2022,41,179294767,
2022,21,179294436,
2022,41,179294671,
2022,41,179294625,
2022,41,179294872,
2022,38,179294474,
2022,3,179294691,
2022,3,179294478,
2022,3,179295050,
2022,41,184345156,
2022,41,184345162,
2022,3,179295130,
2022,3,179294399,
2022,38,179294481,
2022,3,180879092,
2022,42,182973643,
2022,31,179294915,
2022,41,180878393,
2022,38,182973452,
2022,21,179294621,
2022,3,180878470,
2022,38,180878314,
2022,3,179295645,
2022,41,182973370,
2022,41,179295155,
2022,41,197540653,
2022,41,179294719,
2022,3,179294658,
2022,42,193633634,
2022,41,179294597,
2022,3,182973477,
2022,3,179294528,
2022,37,179294905,
2022,38,179294905,
2022,3,179294776,
2022,3,179294661,
2022,41,187687983,
2022,3,179295020,
2022,41,179294450,
2022,42,184345153,
2022,41,179294848,
2022,3,180878449,
2022,3,180878450,
2022,3,179295001,
2022,3,179295418,
2022,39,180878423,
2022,3,179295092,
2022,41,180878153,
2022,41,179295442,
2022,3,179295150,
2022,3,181620253,
2022,3,179295084,
2022,38,180878375,
2022,3,181620382,
2022,39,179295067,
2022,38,196067396,
2022,41,179295399,
2022,41,185929499,
2022,41,179295741,
2022,41,179295452,
2022,3,179294919,
2022,3,179294921,
2022,3,180878268,
2022,3,179295488,
2022,41,180878304,
2022,3,179295188,
2022,3,179295189,
2022,41,179294907,
2022,41,179295469,
2022,7,179295271,
2022,21,182977470,
2022,38,179295416,
2022,41,179295465,
2022,3,179295088,
2022,3,179295044,
2022,38,180879103,
2022,3,179295485,
2022,42,179295276,
2022,38,181620306,
2022,41,179295202,
2022,38,184344884,
2022,3,180879221,
2022,42,179295192,
2022,3,180879950,
2022,41,180878881,
2022,21,184345295,
2022,41,180878845,
2022,41,179295341,
2022,3,180878828,
2022,41,184345250,
2022,41,179295425,
2022,41,179295363,
2022,3,180878982,
2022,3,179295054,
2022,21,179295185,
2022,41,180878862,
2022,38,180878862,
2022,39,179295109,
2022,41,179295171,
2022,3,179294960,
2022,42,179294987,
2022,41,179295254,
2022,41,180879134,
2022,42,180878858,
2022,38,179295115,
2022,41,179295395,
2022,3,180879041,
2022,21,180878769,
2022,42,180878770,
2022,21,180878788,
2022,41,197540577,
2022,3,179295457,
2022,3,179295458,
2022,3,179295243,
2022,41,179294899,
2022,41,184345083,
2022,3,180878737,
2022,42,179295198,
2022,38,179294888,
2022,3,181620333,
2022,41,179295111,
2022,41,179295388,
2022,41,179295063,
2022,41,179295319,
2022,3,187687963,
2022,3,179295688,
2022,41,180878803,
2022,38,180878741,
2022,3,179295312,
2022,3,180878857,
2022,1,179294836,
2022,3,179294895,
2022,3,179294896,
2022,3,192757825,
2022,41,196067198,
2022,41,179295119,
2022,3,179295329,
2022,41,179295161,
2022,3,180878774,
2022,38,184344974,
2022,41,179295062,
