data_year,arrestee_id,nibrs_arrestee_weapon_id,weapon_id
2022,46980879,,51
2022,46636359,,51
2022,46636385,,3
2022,46636386,,3
2022,46636434,,3
2022,46636360,,51
2022,46636458,,3
2022,46636397,,3
2022,46636379,,51
2022,46636399,,51
2022,46636384,,51
2022,46636410,,52
2022,46636387,,51
2022,46980855,,51
2022,46636381,,51
2022,46636392,,51
2022,46980807,,51
2022,46636443,,51
2022,46980920,,51
2022,46980890,,3
2022,46980891,,51
2022,46636456,,3
2022,47081514,,9
2022,46636411,,51
2022,46636470,,51
2022,46980814,,51
2022,46636436,,51
2022,46636471,,3
2022,46636472,,3
2022,46636446,,51
2022,46636428,,51
2022,46636429,,51
2022,46636447,,3
2022,46636473,,3
2022,46636421,,51
2022,46636406,,3
2022,46980862,,51
2022,46636466,,51
2022,46636475,,51
2022,46636457,,51
2022,50129995,,51
2022,46636459,,3
2022,46636444,,51
2022,46980835,,9
2022,46980854,,51
2022,46636409,,51
2022,48102199,,51
2022,46636467,,51
2022,46980842,,51
2022,46636408,,51
2022,46636435,,51
2022,46636478,,51
2022,46636394,,51
2022,46636418,,3
2022,46636449,,51
2022,46636450,,51
2022,46636451,,51
2022,46636452,,51
2022,46636423,,51
2022,46980840,,51
2022,46636432,,51
2022,46636401,,51
2022,46636422,,51
2022,46636420,,51
2022,46980797,,3
2022,46636448,,9
2022,46636437,,51
2022,50130001,,51
2022,46636442,,51
2022,46636480,,51
2022,46636407,,3
2022,46636477,,4
2022,46636477,,5
2022,48102165,,51
2022,46980900,,3
2022,46980901,,3
2022,48468247,,51
2022,48468248,,51
2022,46636439,,51
2022,46636461,,51
2022,47764446,,51
2022,46636455,,51
2022,46636402,,3
2022,46636489,,51
2022,46636590,,3
2022,46980905,,3
2022,46636463,,52
2022,46636479,,51
2022,46636554,,52
2022,51101351,,51
2022,51101352,,51
2022,46636519,,51
2022,47081487,,51
2022,46636484,,51
2022,46980921,,51
2022,46636468,,51
2022,46980880,,51
2022,46636462,,51
2022,46636527,,51
2022,46980913,,51
2022,46980818,,51
2022,46636445,,51
2022,46636465,,51
2022,50130016,,51
2022,47353520,,9
2022,46636481,,3
2022,46980910,,51
2022,46636469,,51
2022,46636504,,3
2022,47764442,,51
2022,46980791,,9
2022,46636453,,51
2022,46636496,,3
2022,46636482,,51
2022,46636532,,51
2022,46636483,,51
2022,46636525,,51
2022,46636492,,51
2022,46636581,,51
2022,49195131,,51
2022,46980853,,3
2022,46636500,,3
2022,48102149,,3
2022,46636454,,9
2022,46636486,,51
2022,49808212,,51
2022,46980819,,51
2022,46636536,,51
2022,46636511,,51
2022,47353560,,51
2022,48102136,,51
2022,46636501,,9
2022,46636502,,9
2022,46636516,,3
2022,46636494,,51
2022,46636493,,3
2022,46636505,,51
2022,46636499,,51
2022,49808260,,3
2022,49808238,,51
2022,47353657,,51
2022,46636507,,51
2022,46636503,,51
2022,48980565,,3
2022,46636515,,4
2022,46636517,,51
2022,46980804,,51
2022,47764452,,51
2022,46980869,,51
2022,46980902,,9
2022,46636530,,51
2022,46980858,,51
2022,46636523,,3
2022,46636566,,51
2022,46636624,,51
2022,49808144,,3
2022,46980798,,51
2022,46981134,,51
2022,46636586,,3
2022,46636562,,3
2022,46636563,,3
2022,46636578,,51
2022,46636520,,3
2022,49808263,,51
2022,46636506,,51
2022,46636539,,3
2022,46636548,,51
2022,46980883,,51
2022,46636576,,51
2022,46636582,,51
2022,46636534,,51
2022,46636575,,52
2022,48980467,,51
2022,46980809,,51
2022,46636555,,51
2022,46636615,,9
2022,46980922,,3
2022,46980923,,51
2022,46635824,,51
2022,46980914,,51
2022,47764461,,3
2022,46636513,,51
2022,46980810,,51
2022,46636560,,9
2022,46636584,,51
2022,46636521,,51
2022,46636497,,51
2022,46636509,,3
2022,50637176,,51
2022,50129973,,51
2022,46636580,,3
2022,49808171,,51
2022,46980839,,3
2022,46980860,,51
2022,46636512,,51
2022,46636546,,3
2022,46636547,,3
2022,46636552,,3
2022,46636569,,3
2022,46636570,,3
2022,46636588,,51
2022,46636574,,51
2022,46636542,,51
2022,46636591,,51
2022,46636529,,51
2022,46636551,,51
2022,46636594,,51
2022,46636583,,51
2022,46980884,,51
2022,46980881,,51
2022,46980816,,3
2022,48980361,,51
2022,46636543,,51
2022,46636593,,51
2022,46636526,,51
2022,46636558,,52
2022,46636605,,51
2022,46636550,,51
2022,46636607,,3
2022,46636490,,51
2022,46636601,,51
2022,46636561,,51
2022,46636541,,51
2022,46636587,,52
2022,46980953,,51
2022,46980915,,51
2022,46980916,,3
2022,46636533,,51
2022,46980947,,51
2022,47353529,,9
2022,46636508,,51
2022,46980925,,51
2022,46636564,,51
2022,46980978,,51
2022,46980963,,3
2022,46980964,,3
2022,46636565,,51
2022,46980943,,51
2022,46636571,,51
2022,46980954,,51
2022,46980973,,51
2022,46980930,,51
2022,46980986,,51
2022,46980955,,51
2022,46636599,,51
2022,50130018,,51
2022,46980929,,51
2022,46980956,,3
2022,46636603,,9
2022,48980560,,3
2022,48980560,,53
2022,46636585,,51
2022,47353485,,52
2022,46980990,,51
2022,46980934,,51
2022,46980936,,9
2022,46980935,,51
2022,46981265,,3
2022,46636610,,51
2022,46981306,,51
2022,48102175,,9
2022,48102176,,9
2022,46980940,,51
2022,46980941,,51
2022,46980945,,51
2022,46980928,,51
2022,47353552,,3
2022,46980974,,3
2022,46981015,,3
2022,46980938,,51
2022,46980968,,51
2022,46980942,,51
2022,46980967,,51
2022,46980962,,51
2022,46980951,,51
2022,46980952,,51
2022,50130004,,51
2022,46980939,,9
2022,46980969,,51
2022,46980970,,51
2022,46980932,,51
2022,46980948,,3
2022,46980981,,3
2022,49808236,,3
2022,46980966,,51
2022,46980926,,51
2022,46980931,,51
2022,46980949,,9
2022,46980933,,51
2022,46980937,,3
2022,46980993,,51
2022,46980961,,4
2022,46980950,,51
2022,46980912,,51
2022,47353525,,51
2022,48102238,,3
2022,46980919,,3
2022,46981255,,3
2022,46980971,,9
2022,46980965,,51
2022,46980999,,51
2022,46980960,,9
2022,46980959,,51
2022,46980977,,51
2022,46981035,,3
2022,46981010,,51
2022,46981002,,3
2022,46981021,,3
2022,46981022,,3
2022,46981023,,3
2022,46981024,,3
2022,46981060,,3
2022,46980989,,51
2022,46981062,,51
2022,46980876,,51
2022,46981011,,51
2022,46981019,,51
2022,46980980,,51
2022,46980991,,51
2022,48980410,,51
2022,50129979,,51
2022,46980996,,51
2022,48980402,,51
2022,46981054,,51
2022,48980448,,51
2022,46980983,,51
2022,46981026,,9
2022,46980997,,52
2022,46980998,,52
2022,46981078,,51
2022,46981079,,51
2022,46981041,,3
2022,46981016,,3
2022,46981059,,51
2022,46981017,,3
2022,46981018,,3
2022,46981067,,51
2022,46981008,,51
2022,46981088,,3
2022,46980975,,51
2022,46981033,,51
2022,46981034,,51
2022,46981004,,51
2022,46981014,,9
2022,46981071,,3
2022,46980984,,51
2022,46980988,,51
2022,46981032,,3
2022,46981007,,3
2022,46981049,,51
2022,46981013,,3
2022,46980972,,51
2022,48980396,,51
2022,46980979,,51
2022,46981030,,51
2022,46981000,,51
2022,46981027,,51
2022,46981031,,51
2022,46981039,,51
2022,46980992,,51
2022,46980995,,51
2022,49808176,,51
2022,48102267,,51
2022,46981020,,51
2022,49808304,,51
2022,46981028,,51
2022,46981009,,51
2022,46981006,,51
2022,46981336,,51
2022,46981057,,51
2022,46981029,,3
2022,46981043,,51
2022,46981086,,3
2022,46981087,,3
2022,46981040,,51
2022,46981107,,51
2022,46981099,,51
2022,48980424,,3
2022,46981068,,9
2022,46981378,,3
2022,46981093,,51
2022,48980419,,3
2022,46981367,,51
2022,46981056,,9
2022,50130010,,51
2022,46981083,,51
2022,46981075,,51
2022,46981096,,51
2022,46981055,,51
2022,46981164,,51
2022,47353563,,51
2022,46981069,,51
2022,46981108,,51
2022,46981092,,51
2022,46981081,,51
2022,46981140,,51
2022,46981072,,51
2022,46981065,,51
2022,46981080,,3
2022,46981101,,51
2022,46981061,,51
2022,46981044,,51
2022,46981063,,3
2022,46981094,,3
2022,46981095,,51
2022,46981070,,3
2022,46981036,,51
2022,46981037,,51
2022,46981038,,51
2022,46981085,,51
2022,46981091,,51
2022,48468223,,51
2022,46981066,,51
2022,49808204,,3
2022,46981082,,51
2022,46981058,,9
2022,46981046,,4
2022,46981114,,3
2022,46981090,,51
2022,46981064,,51
2022,46981084,,3
2022,50130026,,51
2022,50130029,,51
2022,46981050,,51
2022,46981076,,51
2022,46981097,,51
2022,46981073,,51
2022,46981074,,51
2022,46981042,,51
2022,46981053,,3
2022,50129970,,51
2022,46981119,,51
2022,49808269,,53
2022,47764450,,51
2022,49808279,,51
2022,47764549,,3
2022,47764550,,3
2022,46981217,,51
2022,46981110,,9
2022,46981116,,51
2022,46981158,,51
2022,47353567,,51
2022,46981132,,51
2022,47353548,,51
2022,46981125,,9
2022,46981130,,51
2022,46980875,,51
2022,46981103,,9
2022,48102172,,9
2022,46981123,,51
2022,46981124,,51
2022,46981141,,51
2022,46981128,,51
2022,46981138,,51
2022,50129994,,51
2022,48980394,,51
2022,46981161,,52
2022,48102126,,51
2022,48980476,,51
2022,48980477,,51
2022,48980478,,3
2022,47764453,,51
2022,46981135,,51
2022,48468211,,51
2022,46981151,,51
2022,46981152,,51
2022,46981153,,51
2022,46981113,,3
2022,50130032,,51
2022,46981168,,3
2022,46981154,,52
2022,46981131,,51
2022,46981139,,51
2022,46981109,,51
2022,50130006,,51
2022,49808155,,3
2022,46981121,,51
2022,46981148,,51
2022,46981147,,51
2022,46981111,,51
2022,46981120,,51
2022,46981464,,51
2022,46981136,,51
2022,46981115,,51
2022,46981118,,51
2022,46981208,,51
2022,46981100,,51
2022,47353544,,51
2022,46981150,,51
2022,46981106,,51
2022,46981122,,51
2022,46981129,,51
2022,46981509,,4
2022,46981510,,3
2022,46981137,,51
2022,47353559,,51
2022,46981117,,51
2022,46981133,,51
2022,49808206,,51
2022,46981165,,51
2022,46981173,,51
2022,46980861,,51
2022,46981198,,3
2022,47353524,,51
2022,46981163,,3
2022,46980894,,51
2022,46981203,,51
2022,46981169,,3
2022,46981166,,51
2022,46981175,,3
2022,46981202,,3
2022,46981195,,51
2022,46981197,,51
2022,46981192,,51
2022,46981215,,51
2022,46981196,,51
2022,46981172,,51
2022,46981220,,3
2022,46981207,,51
2022,46981181,,51
2022,46981205,,51
2022,46981193,,51
2022,46981176,,51
2022,46981189,,51
2022,46981182,,3
2022,46981226,,51
2022,46981227,,51
2022,46981185,,51
2022,48102234,,51
2022,46981209,,51
2022,46981190,,51
2022,46981184,,51
2022,46981162,,51
2022,48980415,,51
2022,46981210,,51
2022,46981188,,51
2022,46981186,,51
2022,46981235,,3
2022,46981201,,51
2022,46981174,,51
2022,46980946,,3
2022,46981236,,51
2022,46981200,,51
2022,46981183,,51
2022,46981167,,51
2022,48980393,,51
2022,46981244,,51
2022,46981211,,52
2022,46981221,,51
2022,46980656,,51
2022,46981225,,51
2022,46981187,,9
2022,46981180,,9
2022,46981170,,51
2022,46981199,,51
2022,46981191,,51
2022,46981257,,51
2022,46981159,,51
2022,46981233,,4
2022,47353526,,52
2022,46981280,,51
2022,46981222,,51
2022,50129980,,51
2022,46981258,,51
2022,50129992,,9
2022,47353521,,51
2022,47353531,,51
2022,49808172,,3
2022,46981218,,51
2022,46981223,,3
2022,47353545,,3
2022,46981560,,51
2022,48980456,,51
2022,46981266,,51
2022,48980414,,3
2022,46981240,,52
2022,46981311,,51
2022,46981252,,51
2022,46981216,,51
2022,46981224,,3
2022,48980403,,51
2022,46981256,,51
2022,48980422,,51
2022,46981282,,51
2022,46981279,,51
2022,46981288,,51
2022,46981243,,3
2022,48468173,,51
2022,46981250,,51
2022,46981277,,51
2022,46981214,,51
2022,46981242,,3
2022,46981287,,3
2022,46981228,,3
2022,46981229,,3
2022,46981230,,51
2022,46981231,,51
2022,46981251,,51
2022,48980391,,51
2022,46981531,,51
2022,46981532,,51
2022,46981533,,51
2022,46981534,,51
2022,46981535,,51
2022,46981536,,51
2022,46981261,,51
2022,46981241,,3
2022,46981270,,51
2022,46981269,,51
2022,46981149,,51
2022,46981126,,51
2022,46981238,,51
2022,47353543,,51
2022,46981237,,52
2022,46981602,,52
2022,46981603,,51
2022,46981604,,9
2022,46981259,,51
2022,50960324,,51
2022,46981268,,51
2022,46981246,,51
2022,46981264,,51
2022,46981204,,51
2022,46981271,,51
2022,46981219,,51
2022,50130027,,51
2022,46981232,,51
2022,46981291,,51
2022,46981275,,51
2022,48102310,,51
2022,46981290,,51
2022,46981312,,51
2022,46981317,,4
2022,46981281,,51
2022,46981310,,3
2022,46981335,,51
2022,50130003,,51
2022,46981304,,51
2022,48980363,,51
2022,48102134,,51
2022,46981302,,51
2022,46981320,,51
2022,46981260,,9
2022,49808254,,51
2022,47764650,,51
2022,46981333,,51
2022,46981665,,51
2022,50129990,,51
2022,46981327,,51
2022,46981339,,51
2022,47353542,,51
2022,46981329,,51
2022,49808163,,51
2022,46981325,,51
2022,46981314,,51
2022,46981294,,3
2022,48980387,,51
2022,46981313,,3
2022,46981331,,52
2022,46981326,,51
2022,46981295,,51
2022,46981289,,51
2022,46981262,,4
2022,46981307,,52
2022,46981324,,3
2022,46981305,,51
2022,46981276,,51
2022,46981285,,51
2022,50129975,,52
2022,46981263,,51
2022,51560180,,3
2022,46981315,,51
2022,46981267,,51
2022,46981300,,51
2022,47353566,,51
2022,46981298,,51
2022,46981292,,51
2022,46981293,,3
2022,46981303,,51
2022,50129989,,51
2022,46981328,,51
2022,46981309,,51
2022,46981642,,51
2022,46981308,,51
2022,46981273,,51
2022,46980831,,51
2022,46981334,,51
2022,46981297,,51
2022,46981283,,51
2022,46981332,,51
2022,46981322,,3
2022,46981323,,51
2022,47353522,,51
2022,46981318,,3
2022,49808261,,51
2022,46981286,,9
2022,46981341,,51
2022,46981399,,51
2022,46981351,,51
2022,46981421,,51
2022,46981340,,51
2022,46981376,,51
2022,46981366,,51
2022,46981382,,51
2022,46981364,,51
2022,46981365,,3
2022,46981386,,51
2022,46981337,,51
2022,47764462,,51
2022,46981342,,51
2022,49808228,,51
2022,46981348,,9
2022,46981373,,3
2022,46981358,,51
2022,46981371,,51
2022,46981346,,3
2022,50130002,,51
2022,46981379,,51
2022,46981349,,3
2022,50637170,,51
2022,46981372,,51
2022,46981394,,51
2022,46981380,,3
2022,46981381,,51
2022,46981375,,51
2022,46981363,,9
2022,46981377,,51
2022,46981384,,51
2022,46981357,,51
2022,46981355,,51
2022,46981338,,51
2022,46981347,,51
2022,48468323,,9
2022,46981406,,51
2022,46981359,,52
2022,46981330,,51
2022,46981362,,51
2022,46981350,,51
2022,49808274,,51
2022,46981374,,51
2022,47353565,,3
2022,46981343,,3
2022,46981368,,3
2022,46981388,,51
2022,46981387,,51
2022,46981360,,3
2022,46981361,,3
2022,46981392,,3
2022,49808265,,51
2022,48102193,,51
2022,46981370,,51
2022,46981356,,51
2022,46981395,,51
2022,48980430,,51
2022,46981345,,51
2022,46981353,,51
2022,47353460,,51
2022,46981414,,51
2022,50129987,,51
2022,48980446,,51
2022,46981434,,3
2022,46981432,,3
2022,46981439,,51
2022,46981417,,51
2022,46981461,,3
2022,46981462,,3
2022,46981463,,3
2022,49812646,,51
2022,46981460,,3
2022,46981430,,51
2022,46981398,,9
2022,50130028,,51
2022,50130017,,51
2022,46981389,,51
2022,46981390,,51
2022,46981769,,4
2022,46981391,,9
2022,47353652,,51
2022,46981416,,3
2022,46981396,,51
2022,46981206,,51
2022,46981441,,51
2022,46981429,,51
2022,46981431,,51
2022,46981440,,51
2022,47764500,,51
2022,46981418,,52
2022,46981448,,51
2022,46981412,,52
2022,46981425,,51
2022,46981433,,51
2022,48102194,,51
2022,46981428,,51
2022,48102190,,51
2022,46981393,,51
2022,46981410,,3
2022,46981408,,3
2022,46981435,,3
2022,46981405,,51
2022,46981422,,51
2022,46981438,,51
2022,46981409,,51
2022,46981385,,51
2022,46981507,,51
2022,47353572,,51
2022,46981413,,51
2022,46981415,,51
2022,46981400,,51
2022,46981401,,51
2022,48102200,,51
2022,46981770,,9
2022,46981411,,51
2022,46981403,,52
2022,46981452,,51
2022,46981759,,51
2022,46981423,,3
2022,46981397,,51
2022,46981402,,51
2022,46981426,,51
2022,46981451,,51
2022,46981470,,51
2022,46981491,,3
2022,46981538,,51
2022,46981478,,51
2022,46981772,,51
2022,46981455,,51
2022,46981443,,51
2022,48980439,,3
2022,46981445,,51
2022,46981481,,51
2022,46981476,,51
2022,48980466,,51
2022,48102164,,51
2022,47353523,,52
2022,46981456,,51
2022,47353530,,51
2022,46981465,,3
2022,46981505,,51
2022,46981525,,51
2022,46981471,,51
2022,48980444,,3
2022,46981473,,3
2022,46981480,,3
2022,46981499,,51
2022,46981521,,51
2022,48980368,,3
2022,47353655,,51
2022,47353656,,53
2022,46981437,,51
2022,46981474,,51
2022,46981498,,51
2022,48980365,,51
2022,47353550,,51
2022,46981508,,51
2022,47353532,,51
2022,46981475,,51
2022,47353562,,51
2022,47353557,,51
2022,48980356,,51
2022,46981529,,51
2022,46981497,,9
2022,48980412,,51
2022,46981459,,51
2022,50129971,,51
2022,46981528,,51
2022,48468252,,51
2022,46981472,,51
2022,47081564,,51
2022,48980447,,51
2022,46981444,,51
2022,46981496,,51
2022,46981468,,51
2022,46981450,,51
2022,46981514,,3
2022,46981511,,51
2022,48102141,,52
2022,47353568,,51
2022,46981527,,51
2022,46981482,,3
2022,46981442,,51
2022,46981469,,51
2022,46981504,,9
2022,47353459,,51
2022,48980463,,51
2022,46981489,,3
2022,46981494,,51
2022,46981453,,51
2022,46981488,,51
2022,46981436,,51
2022,46981458,,51
2022,48102185,,51
2022,49808272,,3
2022,46981486,,3
2022,46981487,,3
2022,46981449,,51
2022,46981547,,51
2022,46981479,,51
2022,48980376,,51
2022,46981495,,51
2022,46981447,,51
2022,50129985,,51
2022,46981554,,51
2022,49808215,,51
2022,46981539,,51
2022,48980453,,51
2022,46981550,,51
2022,46981524,,3
2022,48980586,,51
2022,46981548,,51
2022,48980404,,3
2022,48980435,,51
2022,48980458,,3
2022,48102154,,51
2022,48980460,,51
2022,48980461,,51
2022,46981589,,51
2022,47353551,,3
2022,50129976,,51
2022,46981774,,51
2022,46981552,,51
2022,46981581,,3
2022,48980397,,51
2022,48102129,,51
2022,46981520,,51
2022,46981530,,51
2022,46981566,,51
2022,49808210,,53
2022,46981584,,51
2022,46981545,,3
2022,48468191,,51
2022,47353538,,51
2022,48980573,,51
2022,47764493,,51
2022,48468170,,51
2022,46981506,,51
2022,48102168,,51
2022,46981542,,51
2022,46981555,,51
2022,46981573,,51
2022,46981572,,9
2022,46981519,,51
2022,47353554,,3
2022,47353555,,51
2022,47353549,,52
2022,46981582,,3
2022,46981564,,51
2022,46981605,,3
2022,46981569,,51
2022,50129978,,51
2022,46981568,,51
2022,50129988,,51
2022,46981565,,51
2022,46981561,,51
2022,46981537,,3
2022,47353649,,9
2022,46981558,,51
2022,46981570,,51
2022,47353626,,51
2022,46981544,,3
2022,46981599,,51
2022,46981577,,3
2022,46981580,,51
2022,46981579,,3
2022,48102133,,51
2022,47353648,,51
2022,46981562,,51
2022,49195200,,51
2022,48980438,,51
2022,46981775,,51
2022,46981546,,51
2022,46981778,,51
2022,46981616,,51
2022,46981656,,51
2022,46981641,,51
2022,46981597,,51
2022,46981779,,52
2022,46981626,,51
2022,46981585,,51
2022,46981586,,51
2022,46981639,,51
2022,46981690,,51
2022,47353500,,51
2022,46981600,,51
2022,46981601,,51
2022,46981746,,51
2022,48102166,,51
2022,46981669,,51
2022,46981592,,3
2022,48102184,,51
2022,46981611,,3
2022,47353589,,3
2022,46981776,,51
2022,47353628,,51
2022,47764464,,51
2022,46981752,,51
2022,48980457,,3
2022,46981650,,51
2022,46981723,,51
2022,46981607,,51
2022,46981696,,9
2022,46981657,,51
2022,46981594,,51
2022,46981612,,9
2022,46981630,,51
2022,50129984,,51
2022,46981635,,51
2022,46981596,,51
2022,51560314,,3
2022,51560315,,51
2022,46981619,,51
2022,46981609,,51
2022,47353578,,51
2022,46981661,,51
2022,46981660,,51
2022,46981777,,3
2022,48980373,,51
2022,46981632,,51
2022,46981638,,51
2022,46981590,,51
2022,46981591,,51
2022,47353614,,51
2022,46981622,,51
2022,46981595,,51
2022,47353629,,51
2022,46981618,,51
2022,46981588,,51
2022,46981633,,51
2022,47353598,,51
2022,46981623,,52
2022,46981625,,51
2022,47353744,,51
2022,46981613,,51
2022,47081535,,51
2022,47353586,,51
2022,46981739,,51
2022,48102159,,51
2022,47353966,,51
2022,47353580,,51
2022,47353605,,51
2022,46981731,,51
2022,47081550,,51
2022,46981734,,51
2022,46981705,,51
2022,47353631,,51
2022,47353625,,9
2022,46981750,,51
2022,46981662,,51
2022,46981703,,51
2022,48102173,,3
2022,49195128,,3
2022,46981767,,51
2022,46981733,,51
2022,46981692,,51
2022,48102192,,51
2022,48980426,,3
2022,47081657,,51
2022,47353587,,51
2022,47353571,,9
2022,46981702,,51
2022,47764528,,3
2022,46981687,,51
2022,46981658,,51
2022,46981715,,3
2022,46981751,,3
2022,49195177,,1
2022,46981721,,51
2022,46981754,,51
2022,47764506,,51
2022,46981631,,51
2022,46981712,,51
2022,50129997,,3
2022,50129998,,3
2022,47353595,,9
2022,46981686,,51
2022,48102170,,51
2022,47353603,,52
2022,49808193,,51
2022,47353617,,51
2022,47081553,,51
2022,47353611,,51
2022,48102140,,51
2022,46981676,,51
2022,47353637,,51
2022,47353606,,51
2022,50637166,,51
2022,49195178,,51
2022,47353620,,51
2022,46981708,,51
2022,47764520,,3
2022,47353573,,51
2022,47353574,,51
2022,47353582,,51
2022,47353599,,3
2022,47353600,,3
2022,46981755,,51
2022,47353596,,51
2022,46981683,,52
2022,47353601,,52
2022,50129972,,51
2022,46981744,,51
2022,47353590,,51
2022,47353585,,51
2022,48102329,,51
2022,47353575,,9
2022,48102130,,51
2022,47353610,,51
2022,49812666,,51
2022,47353584,,51
2022,48102226,,51
2022,49808165,,3
2022,49808166,,3
2022,48980465,,3
2022,46981700,,51
2022,50129977,,51
2022,46981719,,51
2022,46981643,,51
2022,47353592,,9
2022,47353594,,9
2022,49195191,,1
2022,49195170,,1
2022,49195157,,1
2022,46981684,,9
2022,50130014,,51
2022,47353576,,52
2022,46981652,,51
2022,46981653,,51
2022,46981771,,3
2022,46981674,,51
2022,47353540,,51
2022,49808158,,51
2022,46981722,,51
2022,46981697,,51
2022,47353588,,51
2022,49808161,,51
2022,46981681,,51
2022,48102128,,51
2022,47353755,,3
2022,46981655,,51
2022,46981637,,51
2022,46981766,,9
2022,46981732,,51
2022,46981685,,3
2022,46981689,,3
2022,47081530,,51
2022,46981670,,51
2022,46981671,,3
2022,46981672,,3
2022,47353618,,3
2022,46981709,,51
2022,46981646,,51
2022,49808248,,3
2022,47353533,,3
2022,46981704,,51
2022,46981728,,51
2022,46981749,,51
2022,47081592,,51
2022,47353602,,3
2022,47353633,,9
2022,46981756,,51
2022,46981691,,51
2022,46981693,,51
2022,47353616,,51
2022,48102258,,51
2022,47353604,,51
2022,47353642,,51
2022,50130023,,51
2022,47353638,,51
2022,47353645,,51
2022,50130012,,51
2022,47353640,,51
2022,47353630,,51
2022,50130009,,51
2022,47353597,,51
2022,47353641,,51
2022,47353627,,51
2022,47081631,,3
2022,47353635,,51
2022,47353636,,51
2022,47081605,,51
2022,47081629,,51
2022,48102180,,51
2022,47353593,,51
2022,47081616,,51
2022,47081599,,51
2022,50129981,,51
2022,47081656,,51
2022,47081609,,51
2022,47081596,,51
2022,47081889,,51
2022,48468205,,51
2022,47353643,,3
2022,47353644,,3
2022,47081603,,51
2022,47081618,,51
2022,47081608,,51
2022,47081648,,51
2022,50130025,,9
2022,47081641,,51
2022,47081650,,4
2022,47081617,,3
2022,48980559,,9
2022,47081614,,3
2022,47081620,,3
2022,49808153,,3
2022,47081623,,51
2022,47081595,,51
2022,47081621,,4
2022,47081615,,51
2022,47081924,,51
2022,47081628,,9
2022,47081594,,51
2022,47081598,,51
2022,47081597,,51
2022,47081930,,51
2022,47081611,,51
2022,47353639,,51
2022,47081619,,51
2022,47081933,,51
2022,47081675,,51
2022,48102139,,51
2022,47081687,,52
2022,47081669,,51
2022,47081643,,51
2022,47081671,,51
2022,47081683,,51
2022,48980407,,3
2022,47081642,,51
2022,47081674,,51
2022,50129982,,51
2022,47764521,,51
2022,47081686,,51
2022,48102317,,51
2022,48102318,,51
2022,48102191,,51
2022,47081651,,51
2022,47081652,,51
2022,47081654,,51
2022,47081707,,3
2022,47081660,,51
2022,47081678,,51
2022,47081662,,51
2022,51101407,,51
2022,47081659,,51
2022,47081677,,51
2022,47081694,,51
2022,47081646,,51
2022,47081649,,51
2022,47081672,,51
2022,47081640,,51
2022,47081690,,51
2022,48102155,,51
2022,48980440,,51
2022,47081697,,51
2022,47081681,,51
2022,50960325,,51
2022,48980370,,3
2022,47081661,,51
2022,50129996,,51
2022,47081663,,51
2022,47081665,,51
2022,50129993,,51
2022,47081635,,3
2022,48980372,,51
2022,48102167,,51
2022,47081679,,51
2022,48980474,,3
2022,47081644,,51
2022,47081633,,51
2022,47081658,,51
2022,47081680,,51
2022,47081932,,51
2022,48980398,,51
2022,47081688,,51
2022,48102163,,51
2022,47081655,,51
2022,47081673,,51
2022,48980450,,51
2022,47081676,,51
2022,47081685,,9
2022,48980454,,51
2022,47081936,,51
2022,47081682,,51
2022,48980375,,51
2022,48102181,,51
2022,47081691,,3
2022,47081741,,51
2022,50129983,,51
2022,47081703,,9
2022,47081704,,52
2022,48980472,,51
2022,47081791,,51
2022,47081731,,3
2022,47081727,,51
2022,47081762,,51
2022,47081710,,51
2022,50129991,,51
2022,48980401,,52
2022,47081750,,3
2022,48102197,,51
2022,48980381,,51
2022,47081752,,51
2022,47081836,,3
2022,47081837,,3
2022,47081838,,3
2022,47081770,,3
2022,47081739,,51
2022,48102135,,51
2022,48468171,,51
2022,47081743,,51
2022,47081701,,51
2022,47081718,,3
2022,48102146,,51
2022,47081708,,51
2022,47081938,,51
2022,47081717,,51
2022,50637182,,51
2022,47081728,,51
2022,47081692,,51
2022,47081709,,3
2022,47081698,,51
2022,47081725,,51
2022,48102169,,51
2022,47081735,,3
2022,47081706,,51
2022,47081699,,3
2022,47081705,,51
2022,47081730,,51
2022,47081738,,51
2022,47081939,,51
2022,47081787,,51
2022,47081748,,3
2022,47081798,,51
2022,48102189,,51
2022,47081782,,51
2022,48102157,,51
2022,47081937,,51
2022,47081747,,51
2022,47081746,,52
2022,47081740,,51
2022,50129999,,51
2022,50130000,,51
2022,47081716,,9
2022,47081744,,3
2022,47081724,,51
2022,47081700,,51
2022,47081713,,51
2022,47081733,,51
2022,47081729,,51
2022,49195346,,51
2022,47081723,,3
2022,47081758,,51
2022,47081714,,3
2022,47081760,,51
2022,47081736,,51
2022,48102143,,51
2022,47353653,,9
2022,47081745,,51
2022,47081766,,3
2022,47081781,,52
2022,48980411,,51
2022,47081759,,51
2022,50130007,,51
2022,50130533,,51
2022,48980468,,51
2022,47081772,,51
2022,48980451,,51
2022,48102186,,51
2022,47081833,,51
2022,47081755,,51
2022,47081756,,51
2022,47081757,,51
2022,47081783,,51
2022,47081940,,51
2022,47081775,,51
2022,47081804,,51
2022,48468220,,51
2022,48980379,,51
2022,47081799,,51
2022,47081826,,51
2022,47081792,,51
2022,47081774,,51
2022,47081809,,3
2022,47081784,,51
2022,47081803,,51
2022,47081943,,3
2022,47081753,,9
2022,47353658,,51
2022,47081811,,52
2022,47353659,,52
2022,47081777,,51
2022,48102138,,51
2022,47081815,,51
2022,47081801,,51
2022,47081789,,52
2022,47081790,,3
2022,47081768,,51
