data_year,victim_id,offense_id
2022,165007234,179291601
2022,165007538,179291914
2022,165007009,179291359
2022,165007419,179291792
2022,181729233,196086846
2022,165007320,179291689
2022,165007297,179291666
2022,165007239,179291604
2022,179276403,193630964
2022,165006772,179291110
2022,167296393,181619791
2022,165007295,179291664
2022,165007241,179291607
2022,165007542,179291918
2022,165007262,179291627
2022,165007262,179291628
2022,165007141,179291503
2022,165007291,179291660
2022,167296657,181620053
2022,165007331,179291698
2022,165007342,179291710
2022,165007670,179292054
2022,165007611,179291994
2022,165007594,179291978
2022,165007338,179291706
2022,165007327,179291694
2022,165007400,179291769
2022,165007068,179291424
2022,171604129,185929275
2022,181710345,196067511
2022,181710346,196067512
2022,181710346,196067513
2022,165007238,179291603
2022,165007095,179291454
2022,165007095,179291455
2022,183177028,197540389
2022,165007235,179291602
2022,176245702,190582122
2022,176245702,190582123
2022,165007029,179291384
2022,165007494,179291868
2022,165007525,179291900
2022,165007525,179291901
2022,165007526,179291900
2022,165007526,179291901
2022,165007526,179291902
2022,165007527,179291900
2022,165006999,179291347
2022,165007285,179291653
2022,165007285,179291654
2022,165007310,179291680
2022,165007162,179291525
2022,165007163,179291525
2022,165007545,179291921
2022,178398586,192758099
2022,167296715,181620115
2022,165007139,179291502
2022,165006996,179291343
2022,165006996,179291344
2022,167296684,181620079
2022,165007475,179291850
2022,165007194,179291561
2022,174775220,189111945
2022,165007401,179291770
2022,165007177,179291540
2022,166566811,180877564
2022,166566811,180877565
2022,165007340,179291708
2022,165006925,179291269
2022,165006839,179291168
2022,165007624,179292010
2022,166567530,180878279
2022,178398358,192757861
2022,165007569,179291948
2022,166567985,180878732
2022,165007089,179291448
2022,165007224,179291592
2022,165007153,179291516
2022,165007474,179291849
2022,166566969,180877719
2022,167296761,181620162
2022,183176951,197540291
2022,183176951,197540292
2022,165007113,179291476
2022,167296514,181619915
2022,165007014,179291365
2022,165007014,179291366
2022,165007335,179291702
2022,170015681,184345077
2022,165007484,179291862
2022,165007485,179291862
2022,183177079,197540441
2022,183177079,197540442
2022,165006977,179291321
2022,165007060,179291416
2022,165007657,179292040
2022,165007334,179291701
2022,183177007,197540361
2022,170015701,184345096
2022,165007677,179292061
2022,183177095,197540460
2022,183177095,197540461
2022,166567089,180877844
2022,165007063,179291421
2022,165007064,179291420
2022,165007062,179291419
2022,165007375,179291743
2022,165006867,179291200
2022,165006867,179291201
2022,167296699,181620096
2022,167296699,181620097
2022,165007025,179291380
2022,165007051,179291407
2022,166567454,180878203
2022,166567454,180878204
2022,165007168,179291530
2022,165007300,179291669
2022,165007300,179291670
2022,165007755,179292145
2022,165007625,179292007
2022,165007625,179292008
2022,165007102,179291463
2022,165007039,179291395
2022,165007040,179291395
2022,165007233,179291600
2022,165007258,179291622
2022,165007258,179291623
2022,165007103,179291464
2022,165007404,179291773
2022,165007404,179291774
2022,165007376,179291744
2022,165007301,179291671
2022,165007398,179291766
2022,176245860,190582276
2022,165007570,179291950
2022,183176860,197540199
2022,183176861,197540200
2022,166566844,180877590
2022,166566845,180877589
2022,171604748,185929885
2022,171604749,185929885
2022,165007081,179291436
2022,165007081,179291437
2022,165007081,179291438
2022,165007460,179291837
2022,165007222,179291589
2022,165007222,179291590
2022,168646819,182973672
2022,165007192,179291559
2022,179276638,193631184
2022,165007018,179291372
2022,165007018,179291373
2022,165007607,179291989
2022,165007413,179291783
2022,166566888,180877637
2022,165006975,179291319
2022,166567032,180877788
2022,165007649,179292031
2022,165007649,179292032
2022,179276473,193631035
2022,165007201,179291568
2022,181729207,196086819
2022,165007263,179291630
2022,165007264,179291629
2022,165007067,179291423
2022,165007363,179291731
2022,165007417,179291788
2022,165007147,179291511
2022,165007148,179291510
2022,183176864,197540203
2022,183176864,197540204
2022,165007120,179291483
2022,166567807,180878559
2022,166567807,180878560
2022,166567808,180878560
2022,166567809,180878561
2022,166567810,180878561
2022,166567811,180878561
2022,166567812,180878561
2022,165007108,179291470
2022,165007108,179291471
2022,165007159,179291522
2022,165007149,179291512
2022,165007422,179291791
2022,165007343,179291711
2022,165006995,179291342
2022,165007563,179291941
2022,165007563,179291942
2022,165007510,179291883
2022,165007146,179291509
2022,165007324,179291692
2022,165007123,179291486
2022,165007432,179291804
2022,165007187,179291553
2022,165007188,179291554
2022,165007214,179291581
2022,165007314,179291684
2022,165007249,179291615
2022,165007250,179291616
2022,166566816,180877570
2022,165007368,179291739
2022,165007109,179291472
2022,165007271,179291639
2022,165007272,179291638
2022,165007086,179291445
2022,165007038,179291394
2022,181729168,196086779
2022,165007433,179291805
2022,173349567,187688201
2022,165007369,179291736
2022,165007171,179291532
2022,178398629,192758143
2022,165007166,179291528
2022,165007305,179291675
2022,165007712,179292099
2022,165007712,179292100
2022,165007512,179291885
2022,165007255,179291620
2022,165007256,179291619
2022,165007257,179291619
2022,167296574,181619977
2022,165007058,179291413
2022,165007321,179291690
2022,166567202,180877956
2022,165006801,179291136
2022,167296431,181619829
2022,165007172,179291533
2022,165007172,179291534
2022,165007173,179291533
2022,165007173,179291534
2022,165007138,179291500
2022,165007428,179291799
2022,165007428,179291800
2022,165007253,179291617
2022,165007445,179291818
2022,181729243,196086858
2022,181729244,196086857
2022,168646849,182973703
2022,178399260,192758768
2022,165007289,179291658
2022,165007100,179291460
2022,165007100,179291461
2022,165006974,179291318
2022,165007336,179291703
2022,165007367,179291735
2022,165007451,179291826
2022,165007127,179291490
2022,165007402,179291772
2022,170015924,184345309
2022,170015925,184345309
2022,165007211,179291578
2022,165007227,179291595
2022,165007048,179291402
2022,165007048,179291403
2022,165007304,179291674
2022,165007206,179291573
2022,165007678,179292062
2022,165007678,179292063
2022,165007270,179291636
2022,165007270,179291637
2022,165006956,179291304
2022,165007394,179291763
2022,165007395,179291763
2022,165007396,179291762
2022,165007397,179291763
2022,181729274,196086890
2022,165007228,179291596
2022,166566810,180877563
2022,165007286,179291655
2022,166567284,180878030
2022,165007528,179291903
2022,165007190,179291555
2022,165007518,179291892
2022,166567646,180878395
2022,165006858,179291190
2022,165007131,179291494
2022,165007536,179291910
2022,165007536,179291911
2022,166566812,180877566
2022,170015603,184345009
2022,181710333,196067500
2022,165006960,179291307
2022,181729200,196086811
2022,165007566,179291946
2022,165007084,179291443
2022,165007684,179292069
2022,170015735,184345133
2022,165007267,179291633
2022,165007669,179292052
2022,165007669,179292053
2022,165007901,179292296
2022,165007699,179292085
2022,165007393,179291764
2022,165007393,179291765
2022,165006943,179291289
2022,165006943,179291290
2022,165007322,179291691
2022,165007323,179291691
2022,165007199,179291567
2022,165007200,179291567
2022,165007384,179291752
2022,173349320,187687967
2022,173349320,187687968
2022,165006980,179291325
2022,181710044,196067208
2022,181710044,196067209
2022,173350215,187688841
2022,173350215,187688842
2022,165006973,179291317
2022,168646738,182973593
2022,165007316,179291686
2022,165007850,179292243
2022,165007599,179291982
2022,165007701,179292087
2022,165007702,179292087
2022,165007960,179292359
2022,165007960,179292360
2022,165007597,179291981
2022,165007598,179291981
2022,165007660,179292042
2022,165007508,179291881
2022,165007778,179292167
2022,181729226,196086838
2022,165007759,179292149
2022,165007688,179292074
2022,166568272,180879014
2022,165007746,179292137
2022,165007747,179292137
2022,165008029,179292431
2022,165007620,179292003
2022,165007587,179291970
2022,165007991,179292393
2022,181729203,196086815
2022,166566933,180877681
2022,165007435,179291807
2022,165007780,179292169
2022,181729263,196086880
2022,181729335,196086956
2022,170016074,184345455
2022,165007268,179291634
2022,165007533,179291907
2022,167296426,181619824
2022,170015813,184345203
2022,165007817,179292205
2022,165007817,179292206
2022,165007178,179291541
2022,165007178,179291543
2022,165007796,179292185
2022,165007925,179292322
2022,166567181,180877933
2022,165007248,179291613
2022,165007523,179291897
2022,165007523,179291898
2022,165007292,179291661
2022,165007379,179291747
2022,165007758,179292148
2022,167296416,181619814
2022,165007452,179291827
2022,165007294,179291663
2022,165007354,179291723
2022,165007355,179291724
2022,165007493,179291869
2022,165007495,179291869
2022,165007606,179291991
2022,165007608,179291990
2022,165007784,179292173
2022,165007813,179292202
2022,165007818,179292207
2022,165007818,179292208
2022,165007826,179292217
2022,165007550,179291926
2022,165007438,179291810
2022,165007438,179291811
2022,167296631,181620031
2022,165007380,179291748
2022,183177097,197540463
2022,183177097,197540464
2022,183177097,197540465
2022,165007266,179291632
2022,165007706,179292091
2022,165007706,179292092
2022,165007708,179292094
2022,165007708,179292095
2022,170015623,184345024
2022,165007631,179292015
2022,165007461,179291838
2022,165007501,179291876
2022,165007502,179291876
2022,165007756,179292146
2022,165007672,179292057
2022,183177181,197540553
2022,165007226,179291594
2022,165007560,179291938
2022,166566931,180877679
2022,185258699,199617347
2022,185258700,199617347
2022,165007829,179292220
2022,165007601,179291984
2022,183177094,197540459
2022,178398532,192758044
2022,165007282,179291650
2022,165007283,179291650
2022,165007633,179292016
2022,165007634,179292016
2022,165007215,179291582
2022,165007844,179292238
2022,165007288,179291657
2022,165007547,179291923
2022,167296706,181620106
2022,165007776,179292165
2022,165007743,179292134
2022,183177014,197540371
2022,165007602,179291985
2022,165008076,179292474
2022,165007891,179292285
2022,165007574,179291954
2022,165007753,179292143
2022,165007621,179292004
2022,165007673,179292058
2022,165007674,179292058
2022,165007370,179291737
2022,170015633,184345032
2022,165007213,179291580
2022,165007372,179291740
2022,165008022,179292423
2022,165008022,179292424
2022,165007661,179292045
2022,165007745,179292136
2022,165007705,179292090
2022,166567277,180878027
2022,165007656,179292039
2022,166567320,180878067
2022,166567320,180878068
2022,165007623,179292006
2022,165007651,179292034
2022,165007306,179291676
2022,170016600,184345964
2022,170016601,184345964
2022,165007582,179291962
2022,165007596,179291980
2022,165007507,179291880
2022,165007863,179292257
2022,165007562,179291940
2022,165007612,179291995
2022,171604253,185929397
2022,165007892,179292286
2022,165007971,179292372
2022,165007972,179292373
2022,166566910,180877658
2022,166566911,180877658
2022,166567194,180877947
2022,166567194,180877948
2022,165007742,179292133
2022,165007716,179292105
2022,165007421,179291793
2022,165007421,179291794
2022,165007458,179291834
2022,165007458,179291835
2022,166566890,180877639
2022,165007208,179291575
2022,165007619,179292002
2022,165007378,179291746
2022,183176954,197540296
2022,165007592,179291976
2022,166567099,180877854
2022,166567100,180877854
2022,165007714,179292103
2022,165007629,179292013
2022,167296478,181619878
2022,167296479,181619877
2022,165007666,179292050
2022,165007667,179292050
2022,170015471,184344896
2022,170015472,184344896
2022,165007779,179292168
2022,165007692,179292078
2022,165007407,179291777
2022,165007463,179291840
2022,165007464,179291840
2022,165007555,179291931
2022,165007555,179291932
2022,165007296,179291665
2022,178398434,192757938
2022,165007500,179291875
2022,165007733,179292123
2022,170015808,184345198
2022,165007515,179291888
2022,165007515,179291889
2022,166567057,180877811
2022,170015847,184345236
2022,165007478,179291853
2022,166566986,180877738
2022,165007801,179292191
2022,165007801,179292192
2022,181729250,196086865
2022,166567033,180877789
2022,165007516,179291890
2022,165007472,179291847
2022,165007838,179292231
2022,165007450,179291825
2022,183177248,197540622
2022,183177248,197540623
2022,167296775,181620172
2022,165007546,179291922
2022,165007696,179292082
2022,165007473,179291848
2022,165007377,179291745
2022,178398466,192757973
2022,165007595,179291979
2022,165007509,179291882
2022,165007704,179292089
2022,165008649,179293049
2022,165008649,179293050
2022,165008650,179293050
2022,165007934,179292332
2022,165007934,179292333
2022,165007424,179291796
2022,165007454,179291829
2022,181710370,196067532
2022,181729229,196086841
2022,165007926,179292324
2022,165007559,179291936
2022,165007728,179292118
2022,165007777,179292166
2022,183177260,197540639
2022,165007842,179292236
2022,165007580,179291960
2022,166566944,180877690
2022,165007727,179292117
2022,181729269,196086886
2022,181729270,196086886
2022,165008131,179292524
2022,165007676,179292060
2022,165007448,179291822
2022,165007851,179292244
2022,165007851,179292245
2022,165007482,179291857
2022,165007447,179291821
2022,165007548,179291924
2022,165007549,179291925
2022,166567286,180878032
2022,165007551,179291928
2022,165007552,179291927
2022,165007219,179291587
2022,183177001,197540353
2022,165007830,179292221
2022,165007691,179292077
2022,165007852,179292246
2022,165007881,179292276
2022,165007573,179291953
2022,165007613,179291997
2022,165007783,179292172
2022,166567166,180877918
2022,165007954,179292351
2022,165007414,179291784
2022,165007414,179291785
2022,165007429,179291801
2022,165007522,179291896
2022,165007735,179292125
2022,165007735,179292126
2022,165007513,179291886
2022,165007514,179291887
2022,181709993,196067155
2022,181709994,196067155
2022,165007467,179291841
2022,165007284,179291651
2022,165007284,179291652
2022,165007679,179292064
2022,165007530,179291905
2022,165007531,179291905
2022,165007639,179292021
2022,165007585,179291967
2022,165008038,179292438
2022,165007529,179291904
2022,165007359,179291728
2022,165007750,179292140
2022,165007520,179291894
2022,165007440,179291813
2022,165007348,179291716
2022,165007496,179291870
2022,165007496,179291871
2022,165007695,179292081
2022,170016019,184345400
2022,165007539,179291915
2022,183176856,197540194
2022,165007632,179292017
2022,183177058,197540420
2022,165007760,179292151
2022,165007761,179292150
2022,170501142,184823141
2022,170501143,184823141
2022,165007504,179291878
2022,165007505,179291878
2022,168646829,182973682
2022,168646830,182973682
2022,183177179,197540551
2022,165007544,179291920
2022,183176983,197540331
2022,183176983,197540332
2022,181729166,196086776
2022,170015789,184345183
2022,170015790,184345183
2022,165007924,179292321
2022,165007718,179292108
2022,165007251,179291614
2022,165007252,179291614
2022,165007849,179292242
2022,165007437,179291809
2022,167296609,181620013
2022,167296610,181620012
2022,165007832,179292224
2022,165007833,179292223
2022,165007834,179292223
2022,165007966,179292367
2022,165007423,179291795
2022,165007575,179291955
2022,165007455,179291830
2022,165007659,179292041
2022,166567548,180878295
2022,165007825,179292216
2022,165007921,179292319
2022,165007922,179292319
2022,183177174,197540546
2022,166567573,180878322
2022,165007791,179292179
2022,165007183,179291546
2022,183177084,197540449
2022,183177084,197540450
2022,165007371,179291738
2022,165007330,179291696
2022,165007330,179291697
2022,165007986,179292388
2022,165007511,179291884
2022,181729317,196086936
2022,166568045,180878796
2022,165007325,179291693
2022,165007326,179291693
2022,174775541,189112256
2022,166567021,180877775
2022,165007564,179291943
2022,165007914,179292311
2022,183177236,197540610
2022,165007787,179292176
2022,165007290,179291659
2022,165007427,179291798
2022,165007866,179292262
2022,165007899,179292295
2022,165007900,179292295
2022,165007339,179291707
2022,165007497,179291873
2022,165007498,179291872
2022,181729218,196086831
2022,165007593,179291977
2022,165008025,179292427
2022,167296438,181619836
2022,167296438,181619837
2022,167296439,181619836
2022,167296439,181619837
2022,167296440,181619836
2022,167296440,181619837
2022,165007871,179292266
2022,166567025,180877779
2022,166567025,180877780
2022,165007689,179292075
2022,165007635,179292018
2022,165007893,179292287
2022,165007477,179291852
2022,165007617,179292001
2022,165007618,179292000
2022,165007680,179292065
2022,168646571,182973421
2022,165007904,179292299
2022,165007579,179291959
2022,165007524,179291899
2022,165007309,179291679
2022,165007683,179292068
2022,183176882,197540220
2022,183176882,197540221
2022,165007446,179291819
2022,165007446,179291820
2022,165007420,179291790
2022,165007553,179291929
2022,165007616,179291999
2022,165007874,179292269
2022,165007751,179292141
2022,165007465,179291842
2022,165007465,179291843
2022,165007466,179291842
2022,165007466,179291843
2022,166567235,180877984
2022,166567235,180877985
2022,165007975,179292377
2022,165007976,179292376
2022,165007976,179292377
2022,176245906,190582319
2022,176245907,190582319
2022,165008060,179292459
2022,165007365,179291733
2022,176245780,190582196
2022,176245781,190582196
2022,166566982,180877732
2022,165007698,179292084
2022,165007534,179291908
2022,165007391,179291760
2022,165007877,179292272
2022,165007903,179292298
2022,166567077,180877831
2022,181709938,196067097
2022,181709938,196067098
2022,165007837,179292229
2022,165007837,179292230
2022,181729313,196086932
2022,165007506,179291879
2022,173349469,187688110
2022,165007406,179291776
2022,165007935,179292334
2022,165007537,179291912
2022,165007537,179291913
2022,165007990,179292392
2022,167296463,181619861
2022,165007556,179291933
2022,165007709,179292096
2022,165007385,179291753
2022,165007650,179292033
2022,165007415,179291786
2022,165007415,179291787
2022,165007416,179291787
2022,165007274,179291641
2022,165007457,179291832
2022,165007457,179291833
2022,165007605,179291988
2022,165008402,179292790
2022,176245823,190582238
2022,165008033,179292434
2022,170015814,184345204
2022,170015490,184344907
2022,165007945,179292344
2022,165007946,179292344
2022,165007947,179292344
2022,165007948,179292344
2022,165007886,179292281
2022,166567223,180877973
2022,165008123,179292515
2022,165008392,179292780
2022,166567425,180878174
2022,165008278,179292679
2022,166567139,180877893
2022,166567139,180877894
2022,183177168,197540539
2022,183177168,197540540
2022,165008299,179292693
2022,166567258,180878007
2022,165007897,179292293
2022,165008127,179292519
2022,165008265,179292665
2022,165007879,179292274
2022,165008221,179292614
2022,165007767,179292156
2022,181729183,196086794
2022,165007880,179292275
2022,165008082,179292480
2022,165008055,179292453
2022,165007835,179292225
2022,165007835,179292226
2022,165008100,179292495
2022,165007820,179292212
2022,165007820,179292213
2022,165007981,179292382
2022,181729197,196086809
2022,165007604,179291987
2022,183177151,197540524
2022,179276259,193630837
2022,179276260,193630837
2022,170015507,184344921
2022,170015508,184344922
2022,178398533,192758045
2022,178398533,192758046
2022,178398533,192758047
2022,165008061,179292460
2022,166567456,180878206
2022,165008319,179292705
2022,165007713,179292101
2022,165007713,179292102
2022,181729175,196086786
2022,165007923,179292320
2022,166567608,180878356
2022,165008051,179292449
2022,165008052,179292450
2022,166567119,180877873
2022,165008254,179292654
2022,165008120,179292513
2022,165008062,179292461
2022,168646493,182973344
2022,165007908,179292304
2022,167296406,181619806
2022,167296407,181619806
2022,165007665,179292048
2022,165007665,179292049
2022,165007600,179291983
