"DATA_YEAR","CRIMINAL_ACT_ID","OFFENSE_ID"
2019,6,138273996
2019,1,138274004
2019,8,138274005
2019,6,138283966
2019,9,138274014
2019,9,138274015
2019,6,137037469
2019,6,137047043
2019,6,137045175
2019,6,137045181
2019,9,148901529
2019,9,148901545
2019,6,139576738
2019,9,139576737
2019,9,139576740
2019,6,139576746
2019,9,139576365
2019,9,139576388
2019,6,139576749
2019,8,137046988
2019,8,137045129
2019,6,137045129
2019,6,137047007
2019,6,137037479
2019,6,137037525
2019,6,137037526
2019,8,139576706
2019,6,139576706
2019,6,139576710
2019,8,139576718
2019,6,139576721
2019,9,139576729
2019,9,139576731
2019,8,137045102
2019,8,137037502
2019,9,137047055
2019,6,137037527
2019,9,137045214
2019,9,139558874
2019,9,139576289
2019,8,139576727
2019,8,139576728
2019,9,139576716
2019,6,139576720
2019,6,139576730
2019,8,139576730
2019,8,139576725
2019,6,139576725
2019,8,139576732
2019,6,137037453
2019,6,137037481
2019,5,137037481
2019,8,137047028
2019,8,128042322
2019,3,137045364
2019,6,137037666
2019,8,137045300
2019,8,137037671
2019,6,128042348
2019,6,128047105
2019,6,128051744
2019,6,128042363
2019,6,128047130
2019,6,128042403
2019,8,137045388
2019,9,137037356
2019,6,137047228
2019,8,129729754
2019,9,129729762
2019,8,139558990
2019,8,139558994
2019,8,139576418
2019,9,139576421
2019,9,139571332
2019,9,139576395
2019,8,137046996
2019,9,137037467
2019,8,137045170
2019,6,137037618
2019,5,137047150
2019,8,137037387
2019,6,137045096
2019,8,137046971
2019,6,137037433
2019,8,137037433
2019,9,137037354
2019,8,137046933
2019,9,137037405
2019,8,128047189
2019,6,128047189
2019,9,128047158
2019,6,137045279
2019,9,137037749
2019,8,137045354
2019,8,137047204
2019,6,137047204
2019,9,137037794
2019,6,137037508
2019,8,137037508
2019,6,137037528
2019,6,137047075
2019,6,137045217
2019,8,137045217
2019,6,137046920
2019,6,137045022
2019,8,137045022
2019,9,129739936
2019,6,129729694
2019,6,129734481
2019,3,129734481
2019,9,129729700
2019,8,129729706
2019,8,129729707
2019,8,129739889
2019,8,129729667
2019,8,129729696
2019,8,137046888
2019,9,137044951
2019,9,137046895
2019,6,137037321
2019,9,137045005
2019,9,139571319
2019,9,139576405
2019,9,139571342
2019,6,137037547
2019,9,137047106
2019,9,137037586
2019,1,137037587
2019,8,137045251
2019,9,138274020
2019,6,138274021
2019,6,138274024
2019,9,138274028
2019,9,128042414
2019,9,137047196
2019,8,137037760
2019,6,137037760
2019,8,128051800
2019,6,128047174
2019,9,139576301
2019,9,139576406
2019,9,139576420
2019,9,139576424
2019,1,137037507
2019,9,137037520
2019,6,137037538
2019,6,137037543
2019,8,137037543
2019,6,137037544
2019,7,128051736
2019,6,128051765
2019,6,128047062
2019,9,128051726
2019,6,128051753
2019,8,128051753
2019,9,128051757
2019,6,128051797
2019,8,128051796
2019,6,128051796
2019,6,128042411
2019,6,128042410
2019,6,128051798
2019,6,128051789
2019,6,128051806
2019,9,128042413
2019,8,128042416
2019,8,128051810
2019,9,137037305
2019,11,137045025
2019,8,137037366
2019,9,137037392
2019,1,128047163
2019,8,128042412
2019,9,139576428
2019,9,139576432
2019,9,139576437
2019,9,139576353
2019,9,139576354
2019,6,139576374
2019,9,139576380
2019,9,139576384
2019,6,137047163
2019,8,128051695
2019,9,139571265
2019,9,139576357
2019,6,139576449
2019,9,139576467
2019,1,129729592
2019,6,129729594
2019,9,129734537
2019,9,129739982
2019,11,129739841
2019,10,129739848
2019,9,129739849
2019,8,129739891
2019,3,129729668
2019,6,129729668
2019,8,129729719
2019,9,129739955
2019,6,129739956
2019,6,129734576
2019,6,129739851
2019,6,129739979
2019,6,129729744
2019,8,129729579
2019,8,137037692
2019,9,137045366
2019,8,137037375
2019,6,137037375
2019,9,137037403
2019,8,137046952
2019,9,137045082
2019,6,137047003
2019,6,137037475
2019,8,137047032
2019,6,137047032
2019,8,137047093
2019,6,137047093
2019,6,137045227
2019,9,137047140
2019,9,139576251
2019,8,129739867
2019,6,129739907
2019,3,129739908
2019,9,129729662
2019,8,137044954
2019,6,137044986
2019,8,137044986
2019,8,137046912
2019,9,137045044
2019,1,137037379
2019,2,137037379
2019,9,128051766
2019,9,128051764
2019,6,128042353
2019,8,137046885
2019,8,137037316
2019,9,137037317
2019,6,137044955
2019,8,137037343
2019,8,137045036
2019,9,137037376
2019,9,137046941
2019,8,137044942
2019,6,137046887
2019,6,137037315
2019,8,137037315
2019,9,137044998
2019,9,137045013
2019,9,137045340
2019,9,137037819
2019,3,137037820
2019,9,137046978
2019,8,137047002
2019,6,137037473
2019,8,137045169
2019,7,139576258
2019,8,139576264
2019,9,139558913
2019,9,139559007
2019,9,139576536
2019,9,138273956
2019,9,138273975
2019,9,138273984
2019,6,137044976
2019,3,137044977
2019,6,137044977
2019,9,137045017
2019,9,137037448
2019,9,137037470
2019,8,137045156
2019,6,137045156
2019,6,137047045
2019,8,137047045
2019,6,137047044
2019,8,137047044
2019,9,137037531
2019,8,137037545
2019,11,137047115
2019,9,137037585
2019,6,137045280
2019,8,137047162
2019,8,137047173
2019,8,137046891
2019,6,137046891
2019,9,137044961
2019,8,137044995
2019,9,137045016
2019,8,137045026
2019,9,137037655
2019,11,137047189
2019,9,137037775
2019,6,137045357
2019,9,137037790
2019,8,137047208
2019,9,137045397
2019,9,137047073
2019,6,137047077
2019,8,137047077
2019,6,137047081
2019,8,137047082
2019,6,137047082
2019,9,137037554
2019,6,137047091
2019,8,137047123
2019,8,137047132
2019,3,142571540
2019,9,142571552
2019,9,142571575
2019,6,142571588
2019,6,142571587
2019,8,142571593
2019,9,142571556
2019,6,142571563
2019,9,142571566
2019,9,142567256
2019,8,142571664
2019,6,142571669
2019,6,142571670
2019,8,142564620
2019,8,142571671
2019,3,143469733
2019,6,143469732
2019,6,143469736
2019,8,143469736
2019,6,143469737
2019,8,143461854
2019,9,142567297
2019,6,142571700
2019,9,142571698
2019,6,142571699
2019,8,142571704
2019,6,142567390
2019,8,142567390
2019,9,142571710
2019,9,143469743
2019,9,143469744
2019,8,142571725
2019,8,142571726
2019,6,142571727
2019,8,142571728
2019,9,142571731
2019,6,142571737
2019,8,142571737
2019,9,142571740
2019,9,142571744
2019,8,143469670
2019,6,143469670
2019,8,142571590
2019,6,142564536
2019,9,142564535
2019,8,142571596
2019,8,142571597
2019,8,142571598
2019,9,142571602
2019,9,142564547
2019,8,142571612
2019,3,142571616
2019,6,142571616
2019,6,142571615
2019,6,143469673
2019,8,143469673
2019,3,143469674
2019,6,143469675
2019,3,142571625
2019,9,142571624
2019,6,142571631
2019,9,142571633
2019,9,142571635
2019,9,142571639
2019,9,142571642
2019,9,142571645
2019,9,142564598
2019,9,142571652
2019,1,142571660
2019,8,142571661
2019,8,142571662
2019,9,142571748
2019,9,142571753
2019,9,145495678
2019,11,145495697
2019,9,143469539
2019,9,143461718
2019,6,143461724
2019,6,143461725
2019,9,143469585
2019,8,142564604
2019,9,142571654
2019,6,142571656
2019,8,142564613
2019,8,142564614
2019,9,142564616
2019,8,142564618
2019,3,142564505
2019,9,142567245
2019,9,142564521
2019,9,142564523
2019,9,142567261
2019,6,142564540
2019,9,142564543
2019,8,142571601
2019,6,142564554
2019,9,142571623
2019,9,142571630
2019,8,142564581
2019,6,142564581
2019,8,142564589
2019,6,142564589
2019,6,142564590
2019,8,137045011
2019,6,137045011
2019,6,137046936
2019,6,137045068
2019,9,137037675
2019,8,137045387
2019,8,137045408
2019,6,137045408
2019,8,139576506
2019,8,139559001
2019,6,139576525
2019,8,139576526
2019,9,139576528
2019,8,139576532
2019,9,139559012
2019,9,139576540
2019,9,137046878
2019,8,137044946
2019,9,137044966
2019,9,137045100
2019,6,137037637
2019,6,137047040
2019,8,137047040
2019,9,137037505
2019,6,137037793
2019,9,137037361
2019,8,137045045
2019,9,137037414
2019,8,137045122
2019,8,137037485
2019,6,137037485
2019,6,137047094
2019,8,137047094
2019,6,137047101
2019,8,137047101
2019,8,137037707
2019,6,137037593
2019,9,137047187
2019,6,137037620
2019,8,137037693
2019,6,137044992
2019,9,139576551
2019,6,139576555
2019,9,143469610
2019,9,143461742
2019,6,139576570
2019,9,139576572
2019,9,139576573
2019,3,139576576
2019,9,139576577
2019,9,139576584
2019,6,139576602
2019,6,139576603
2019,6,139576606
2019,8,139576609
2019,9,139576622
2019,9,139576654
2019,9,139576657
2019,8,139576679
2019,8,139576683
2019,9,139576684
2019,8,139576696
2019,6,139576696
2019,10,138273913
2019,8,138273946
2019,8,138273953
2019,8,137044941
2019,9,137037384
2019,6,137037400
2019,9,137044999
2019,9,137045030
2019,9,137534573
2019,8,137542056
2019,9,137542062
2019,8,137542066
2019,9,137534586
2019,8,137534587
2019,9,137542071
2019,9,137542074
2019,6,137542075
2019,9,137542076
2019,8,137047130
2019,6,137037716
2019,9,137045332
2019,6,137037769
2019,6,137047099
2019,8,137047099
2019,9,137037645
2019,8,137037714
2019,6,137037726
2019,9,137047201
2019,9,137044944
2019,8,137037533
2019,6,137037781
2019,9,137045371
2019,6,137047061
2019,9,137047069
2019,8,137047141
2019,9,137046899
2019,6,137045084
2019,3,137045084
2019,8,137037431
2019,6,137037431
2019,6,137037440
2019,6,137037439
2019,8,137045259
2019,9,137037652
2019,9,138284014
2019,6,138274064
2019,8,138284021
2019,6,138274073
2019,9,137037776
2019,6,137045368
2019,8,137045374
2019,9,137045410
2019,6,137045411
2019,8,137045411
2019,8,137037311
2019,8,137046893
2019,6,139576681
2019,8,137046968
2019,8,139576687
2019,3,139576689
2019,6,139576688
2019,8,139576690
2019,6,139576690
2019,1,138274040
2019,8,138274043
2019,9,138274044
2019,3,138274052
2019,6,138274052
2019,3,138274051
2019,6,138274051
2019,8,138274053
2019,8,138274054
2019,9,138274056
2019,6,137037612
2019,6,137037613
2019,6,137037661
2019,6,137037766
2019,8,137047207
2019,6,137047207
2019,6,137045385
2019,9,137045412
2019,6,142567277
2019,11,138274086
2019,6,142567279
2019,8,142567279
2019,9,142567281
2019,6,137047086
2019,6,137045232
2019,9,137046872
2019,6,137046880
2019,6,137044965
2019,8,137045012
2019,6,137045012
2019,9,137045051
2019,6,137047210
2019,9,137045382
2019,9,137046915
2019,9,137046929
2019,8,137045064
2019,6,137045064
2019,6,137045088
2019,6,137037535
2019,8,137037535
2019,8,137047087
2019,9,137047113
2019,8,137037597
2019,6,137037597
2019,6,139558964
2019,8,138283906
2019,3,138279197
2019,9,138273921
2019,9,138273931
2019,6,137044940
2019,9,137044983
2019,6,137047097
2019,9,137045230
2019,8,137047146
2019,1,137037660
2019,6,137037765
2019,9,137037774
2019,8,137047078
2019,6,137047085
2019,8,137037548
2019,8,137037555
2019,9,137037565
2019,6,137037577
2019,9,137037622
2019,9,137047183
2019,9,137047191
2019,9,137037729
2019,8,137045297
2019,6,137045297
2019,8,137045344
2019,9,137045362
2019,6,141489979
2019,9,141489978
2019,6,141489983
2019,8,141489985
2019,6,141489985
2019,1,141489988
2019,6,141489995
2019,6,141490000
2019,6,141490001
2019,6,141490002
2019,8,141490003
2019,8,141490004
2019,8,141490005
2019,6,141490008
2019,8,141490024
2019,8,141490026
2019,8,141490027
2019,8,141490028
2019,9,141490041
2019,6,141490042
2019,9,141490043
2019,9,141490044
2019,6,141490047
2019,9,141490048
2019,6,141490054
2019,6,141490058
2019,9,141490056
2019,3,141490057
2019,6,141490057
2019,8,141490064
2019,6,141490065
2019,9,141490067
2019,6,141490081
2019,6,141490090
2019,9,141490092
2019,8,141490097
2019,9,141490098
2019,6,141490099
2019,6,141490105
2019,6,141490106
2019,6,141490107
2019,6,141490110
2019,6,141490112
2019,9,141490114
2019,9,141490113
2019,8,141490116
2019,6,141490120
2019,8,141490121
2019,8,141490122
2019,6,141490127
2019,8,141490131
2019,6,141490134
2019,9,143469617
2019,6,141489691
2019,9,141489701
2019,8,141489736
2019,6,141489736
2019,8,141489744
2019,8,141489750
2019,9,141489751
2019,6,141489760
2019,9,141489770
2019,9,141489682
2019,8,141489739
2019,3,141489739
2019,8,141489740
2019,3,141489740
2019,6,141489752
2019,6,141489779
2019,8,141489779
2019,9,141489817
2019,6,141489820
2019,6,141489825
2019,9,141489833
2019,9,141489835
2019,9,141489849
2019,9,143469573
2019,6,141489868
2019,9,141489876
2019,6,143469577
2019,8,143469583
2019,9,141489888
2019,6,141489890
2019,9,141489910
2019,6,143461734
2019,9,141489922
2019,6,141489930
2019,9,141489931
2019,3,143469599
2019,6,143469598
2019,9,141489936
2019,6,141489947
2019,8,141489947
2019,6,141489963
2019,6,141489965
2019,9,141489966
2019,9,147151374
2019,9,147145925
2019,9,141489719
2019,6,141489748
2019,8,141489748
2019,9,141489702
2019,9,141489704
2019,9,141489709
2019,9,141489764
2019,9,141489775
2019,9,141489776
2019,8,141489777
2019,9,141489798
2019,8,141489800
2019,8,141489806
2019,8,141489810
2019,6,141489810
2019,8,141489814
2019,9,141489816
2019,8,141489818
2019,6,141489818
2019,9,141489830
2019,9,141489841
2019,9,141489846
2019,9,141489885
2019,6,141489889
2019,9,141489895
2019,11,141489901
2019,6,141489903
2019,9,141489924
2019,8,141489934
2019,9,141489948
2019,8,141489949
2019,9,141489952
2019,9,148901530
2019,6,141490115
2019,8,141490132
2019,8,141490135
2019,8,141490136
2019,6,141490136
2019,8,141490142
2019,6,141490143
2019,8,141490145
2019,6,141490147
2019,8,141490149
2019,8,141490150
2019,6,141490150
2019,8,141490151
2019,8,141490152
2019,6,141490153
2019,8,141490153
2019,8,141490154
2019,9,145496838
2019,8,145495767
2019,9,145495766
2019,9,145496752
2019,6,142564513
2019,6,142564512
2019,9,142567292
2019,9,142567296
2019,9,145496842
2019,9,142567301
2019,10,142564648
2019,9,142567308
2019,9,145496855
2019,9,145496856
2019,8,142567320
2019,6,142567320
2019,9,142567321
2019,9,142567448
2019,6,142567454
2019,9,142567453
2019,6,142567455
2019,8,142567455
2019,6,142567456
2019,8,142567456
2019,8,142567460
2019,6,142567465
2019,8,142567464
2019,6,142567464
2019,9,142567467
2019,9,142567471
2019,9,142567477
2019,9,142567480
2019,8,142567493
2019,8,142567494
2019,9,143461774
2019,8,143469659
2019,9,145496881
2019,6,145496882
2019,8,143469669
2019,6,145496885
2019,1,143469688
2019,9,143469687
2019,9,145495854
2019,9,143469696
2019,6,143469700
2019,6,142567376
2019,3,142567379
2019,3,142567378
2019,6,142567378
