"DATA_YEAR","PROPERTY_ID","PROP_DESC_ID","PROPERTY_VALUE","DATE_RECOVERED","NIBRS_PROP_DESC_ID"
2019,122826612,4,2000,,135939757
2019,122826619,26,11000,,135939767
2019,122833821,38,500,,135949209
2019,122833823,23,600,,135949212
2019,122826618,26,11000,26-AUG-19,135939765
2019,122826618,24,30000,26-AUG-19,135939764
2019,122826617,38,700,,135939763
2019,122826626,13,400,,135939781
2019,122826625,38,300,,135939780
2019,117807524,21,20,,129027395
2019,117803131,63,15,29-AUG-19,129019297
2019,117803132,23,700,,129019298
2019,117803132,63,200,,129019299
2019,117807526,21,16880,,129027398
2019,117807525,16,50,,129027397
2019,117807525,63,7050,,129027396
2019,117803141,38,999,,129019314
2019,115754949,10,,,126482213
2019,115764682,10,,,126477414
2019,115764685,10,,,126477421
2019,115759459,10,,,126477157
2019,115754802,10,,,126477162
2019,109989011,38,546,,118753975
2019,109983758,4,900,,118753963
2019,109983758,63,100,,118753964
2019,109983763,23,330,,118753970
2019,109983866,6,25,,118754114
2019,109983865,6,25,11-JAN-19,118754113
2019,109989060,4,50,,118763882
2019,109989042,10,,,118754039
2019,115754769,10,,,126477110
2019,115754787,23,600,,126477140
2019,115759457,33,1875,,126474258
2019,109983783,10,,,118763796
2019,109983790,23,100,,118754000
2019,109983795,10,,,118754008
2019,109993833,38,750,,118754010
2019,109993891,6,30,,118763874
2019,109993891,63,20,,118759160
2019,109993835,38,600,,118754014
2019,109983806,10,,,118759124
2019,109983826,63,50,,118754055
2019,109983805,19,133,08-JAN-19,118759123
2019,109983817,63,5,,118754038
2019,109983817,23,250,,118759131
2019,109983836,4,275,,118754068
2019,109989067,38,500,,118763888
2019,109988998,6,150,,118759074
2019,109983768,16,25,,118763779
2019,109983768,4,700,,118753974
2019,109983769,25,20,,118763781
2019,109989012,38,50,,118763780
2019,109993867,6,260,,118763847
2019,109993867,23,750,,118759146
2019,109993867,63,2,,118763849
2019,109993867,26,140,,118763848
2019,109989046,63,2,12-JAN-19,118759144
2019,109989046,26,140,12-JAN-19,118759143
2019,115764677,10,,,126474461
2019,115754788,63,200,,126474241
2019,115754989,23,1000,,126482246
2019,115754989,63,10,,126477426
2019,115755000,4,400,,126477443
2019,115764701,38,1000,,126477460
2019,115764715,63,3,,126474515
2019,115755018,23,500,,126477465
2019,115764537,25,20,,126477161
2019,115764537,21,50,,126482053
2019,115764537,23,800,,126474272
2019,115764537,9,0,,126482054
2019,109993816,10,,,118759103
2019,109993839,38,100,,118763820
2019,109983810,10,,,118763827
2019,117796851,38,50,,129027390
2019,117803149,38,246,,129022474
2019,117796869,10,,,129022478
2019,115764592,19,200,,126474347
2019,115764592,21,15,,126477234
2019,115759531,10,,,126482133
2019,117796916,38,300,,129022536
2019,117796917,38,546,,129022537
2019,117796918,63,30,,129022539
2019,117796918,23,700,,129022538
2019,117803180,4,100,,129019374
2019,117796922,38,3500,,129022544
2019,117796927,4,500,,129022551
2019,117796928,23,100,,129022552
2019,115764675,10,,,126482228
2019,115754930,23,1700,,126477346
2019,115759588,38,500,,126474453
2019,115764689,10,,,126482248
2019,115754995,38,200,,126477430
2019,115764654,10,,,126477359
2019,115754970,36,600,,126474460
2019,115754978,21,20,,126477408
2019,115754996,25,5,,126477431
2019,115754996,9,0,,126477432
2019,115755008,10,,,126477450
2019,115764700,38,300,,126474495
2019,115759614,23,1500,07-MAY-19,126482255
2019,115759615,23,1500,,126482256
2019,115764705,23,600,,126474498
2019,115764705,63,50,,126474499
2019,115755016,63,150,,126477463
2019,115759622,10,,,126482262
2019,109993871,10,,,118759147
2019,109983840,25,50,,118759154
2019,109983840,63,1,,118759155
2019,117796932,38,500,,129022557
2019,117796930,4,270,,129022554
2019,117796930,16,45,,129022555
2019,117796933,36,500,,129022558
2019,117796936,10,,,129022561
2019,117796937,25,10,,129022563
2019,117796938,38,100,,129022567
2019,117796938,63,250,,129022566
2019,117796939,38,1500,,129022568
2019,117796871,20,117,,129027412
2019,117796871,8,5,,129022481
2019,117796937,9,0,,129022564
2019,117796937,63,1,,129022565
2019,117796937,19,20,,129022562
2019,117796940,63,530,18-AUG-19,129022569
2019,117796941,23,1000,,129022570
2019,117796943,63,150,,129022571
2019,117796944,63,100,,129022572
2019,117796945,38,80,,129022573
2019,117796947,3,15000,,129022575
2019,117796946,3,15000,26-JUN-19,129022574
2019,117803191,23,210,,129019383
2019,117796950,4,600,,129022578
2019,117796950,16,30,,129022579
2019,117796952,23,800,,129022584
2019,117796953,63,480,,129022585
2019,117796957,26,159,,129022590
2019,117796959,21,20,,129022594
2019,117796959,23,1000,,129022593
2019,117796961,38,145,,129022598
2019,109993843,10,,,118763826
2019,109983846,10,,,118759159
2019,109989062,10,,,118763883
2019,109983774,10,,,118753981
2019,115754946,38,480,,126477366
2019,115764578,63,2000,,126474321
2019,115754819,10,,,126474302
2019,115759493,10,,,126482085
2019,115754825,10,,,126474308
2019,115754982,26,600,,126477413
2019,115754982,23,900,,126477412
2019,109993807,38,1,,118763782
2019,109983770,63,50,,118763783
2019,109983776,10,,,118753982
2019,109983776,21,1,,118753984
2019,109983776,11,1,,118753983
2019,109983818,10,,,118759133
2019,109993864,10,,,118754057
2019,109983835,33,600,,118759148
2019,109983835,63,400,,118754066
2019,109989050,10,,,118754067
2019,115754943,7,1000,,126474432
2019,109989058,63,3000,,118759163
2019,109993897,10,,,118754101
2019,115764652,25,50,,126474431
2019,115764652,63,50,,126474430
2019,115764652,23,300,,126474429
2019,115754959,10,,,126474456
2019,115754959,21,2245,,126474455
2019,115764676,10,,,126477400
2019,115759594,10,,,126474464
2019,115759602,21,800,,126474472
2019,115759602,17,1,,126474474
2019,115759602,63,1,,126477417
2019,115759602,23,50,,126474473
2019,115759602,9,0,,126482237
2019,115754986,10,,,126477420
2019,109989049,10,,,118754064
2019,109989021,23,450,03-FEB-19,118759101
2019,109983781,23,450,,118759102
2019,109983784,10,,,118763795
2019,115754861,10,,,126477244
2019,115754813,23,400,,126477182
2019,115754840,63,250,,126477214
2019,115759522,10,,,126477227
2019,115754882,10,,,126482160
2019,115759553,10,,,126482164
2019,115754956,23,600,,126477384
2019,115764671,21,15,,126477392
2019,109983785,10,,,118763797
2019,109989020,11,1,,118759100
2019,109983785,63,1,,118763798
2019,109983785,11,1,,118753993
2019,109983813,23,600,,118763831
2019,109993877,10,,,118763861
2019,109989065,10,,,118763885
2019,109993808,38,300,,118753976
2019,109983759,23,800,,118753965
2019,109983766,23,800,,118753972
2019,109983767,63,1125,,118753973
2019,109993812,6,2,,118763789
2019,109993812,23,225,,118759096
2019,109993812,21,30,,118759097
2019,109983801,10,,,118754019
2019,109993875,38,300,,118763859
2019,109993876,63,50,,118763860
2019,109983837,10,,,118759149
2019,115764617,38,600,,126474385
2019,115754872,10,,,126477260
2019,115754872,11,1,,126477261
2019,115754875,10,,,126477266
2019,115764636,4,800,,126474407
2019,109993810,10,,,118763785
2019,109993831,10,,,118763816
2019,109983853,10,,,118754090
2019,109983861,11,1,,118763886
2019,109983861,10,,,118759174
2019,116792828,25,15,,127716227
2019,116792829,38,500,,127716229
2019,116792828,21,60,,127716225
2019,116792828,6,20,,127716226
2019,116792828,63,1,,127716228
2019,116792826,38,156,,127716223
2019,116792827,63,45,,127716224
2019,109993804,38,900,,118763774
2019,109993795,63,30,,118763763
2019,109993800,38,25,,118763770
2019,109993801,63,100,,118763771
2019,109993802,38,100,,118763772
2019,109993803,6,95,,118763773
2019,109989006,63,40,,118759085
2019,109983777,13,1,,118753986
2019,109983777,2,1,,118753988
2019,109983777,63,1,,118753987
2019,109983777,10,,,118753985
2019,109993814,23,450,,118759099
2019,109993815,10,,,118763790
2019,109983779,23,700,,118763786
2019,109983780,10,,,118753991
2019,109983782,10,,,118753992
2019,109989024,10,,,118763794
2019,109993820,10,,,118763799
2019,109993820,11,1,,118763800
2019,109993818,38,90,,118759104
2019,117796885,4,110,23-AUG-19,129022500
2019,117803153,3,4000,,129019327
2019,117803152,3,4000,15-JUN-19,129019326
2019,117796886,4,110,,129022501
2019,117803163,23,800,,129019344
2019,117803164,21,200,,129019345
2019,117803164,6,10,,129019346
2019,117796891,23,800,,129022506
2019,109993830,21,120,,118754001
2019,109989031,38,400,,118759115
2019,109989033,23,350,,118759116
2019,109983799,63,346,,118754015
2019,109993836,11,1,,118754016
2019,109993837,38,200,,118759119
2019,109989037,10,,,118754022
2019,109989038,21,6,,118759125
2019,109983807,23,600,,118763821
2019,109993840,10,,,118763822
2019,109993847,63,20,,118763830
2019,109993847,21,40,,118763829
2019,109993846,38,300,,118763828
2019,109989043,10,,,118759134
2019,109993850,10,,,118754041
2019,109983820,10,,,118759136
2019,109993851,38,200,,118754043
2019,109983822,10,,,118754048
2019,109993854,23,200,,118763840
2019,109993853,23,200,28-JAN-19,118763839
2019,109993856,10,,,118763842
2019,109993860,10,,,118763843
2019,109993866,10,,,118759141
2019,109993878,63,25,,118763862
2019,109989053,10,,,118754080
2019,109989055,10,,,118754081
2019,109983855,10,,,118763881
2019,109993894,38,250,,118754096
2019,117797027,21,50,,129022679
2019,117797031,10,,,129022684
2019,117797033,4,200,,129022686
2019,117797032,63,35,,129022685
2019,117797039,10,,,129022696
2019,117797022,10,,,129022671
2019,117797025,10,,,129022674
2019,117796963,13,1,,129022600
2019,117796963,10,,,129022601
2019,117796964,4,700,,129022603
2019,117796966,3,64000,,129022605
2019,117796968,63,300,,129022608
2019,117796969,10,,,129022609
2019,117796970,38,496,,129022610
2019,117796971,10,,,129022611
2019,117796972,10,,,129022612
2019,117796975,38,200,,129022615
2019,117796977,16,10,,129022618
2019,117796977,4,80,,129022616
2019,117796981,63,7500,,129022623
2019,117796984,6,50,,129022627
2019,117796984,17,616,,129022626
2019,117796983,38,150,,129022625
2019,117796986,16,30,,129022629
2019,117796988,38,452,,129022631
2019,117796989,10,,,129022632
2019,117796990,10,,,129022633
2019,117796991,10,,,129022634
2019,117796993,16,25,,129022636
2019,117796994,4,800,,129022637
2019,117796998,4,200,,129022642
2019,117796998,16,30,,129022643
2019,117797007,63,904,,129022652
2019,117797009,23,700,,129022654
2019,117797009,63,50,,129022656
2019,117797009,21,80,,129022655
2019,117797019,23,300,,129022667
2019,117797019,63,30,,129022668
2019,117797020,38,100,,129022669
2019,117797021,10,,,129022670
2019,117797051,38,975,,129022714
2019,117797054,23,1000,,129022717
2019,117797053,23,1000,05-JUL-19,129022716
2019,117797055,10,,,129022718
2019,117797058,38,999,,129022721
2019,117797063,38,50,,129022727
2019,117797069,63,302,,129022733
2019,117797071,23,900,30-JUL-19,129022735
2019,117797072,23,900,,129022736
2019,117797074,10,,,129022739
2019,117797076,23,1100,,129022742
2019,117797076,63,400,,129022743
2019,117797075,23,1100,31-JUL-19,129022740
2019,117797075,63,400,31-JUL-19,129022741
2019,117797077,10,,,129022744
2019,108630320,10,,,116998930
2019,108634953,10,,,117002827
2019,108630312,33,500,,117002779
2019,108634947,23,40,,116998970
2019,108630299,23,750,,116996298
2019,108630298,23,750,05-JAN-19,117002746
2019,108630335,21,200,,116998955
2019,108640027,10,,,117002822
2019,108630335,10,,,116996352
2019,108634948,10,,,116998971
2019,108640038,38,120,29-JAN-19,116996368
2019,108640038,63,1,29-JAN-19,116998983
2019,108640038,25,290,29-JAN-19,116996367
2019,108630353,38,120,,117002831
2019,108630353,25,290,,117002830
2019,108630353,63,1,,117002832
2019,108640035,10,,,116998980
2019,121276955,19,1,,133833849
2019,121276955,23,1200,,133833848
2019,121276954,23,1200,21-SEP-19,133833847
2019,121276962,38,300,,133833862
2019,121276963,23,999,,133833863
2019,121276966,63,15,,133833867
2019,121276966,23,500,,133833866
2019,117796873,63,5,,129022485
2019,108640034,10,,,116996363
2019,121270002,9,0,,133822937
2019,121270002,21,140,,133833855
2019,117796877,10,,,129022491
2019,117796879,19,63,,129022494
2019,117796879,63,30,,129022495
2019,117796879,23,1200,,129022493
2019,117803156,38,50,,129019332
2019,117803154,9,0,,129019329
2019,117803154,63,1,,129019330
2019,117803154,7,250,,129019328
2019,109989071,10,,,118754107
2019,116168235,21,40,,126977244
2019,116168236,10,,,126977246
2019,116168233,10,,,126985182
2019,116168232,6,15,,126977243
2019,116168231,6,15,28-MAY-19,126989509
2019,116168235,25,80,,126985185
2019,116168235,9,0,,126977245
2019,116168237,38,250,,126977247
2019,116168239,11,5,,126989512
2019,116168239,21,266,,126989511
2019,116168239,10,,,126989513
2019,116168241,23,170,,126977253
2019,116176671,38,245,,126989510
2019,117796868,63,1,,129022475
2019,117796868,10,,,129022476
2019,117803172,21,80,,129019363
2019,117803172,51,0,,129019364
2019,117803172,9,0,,129019365
2019,117803172,23,500,,129019362
2019,115764554,23,800,,126474297
2019,115754801,10,,,126474270
2019,115754807,10,,,126474277
2019,115754834,23,1000,,126474323
2019,115759503,23,1000,25-FEB-19,126482099
2019,115764584,38,300,,126474337
2019,115759520,63,50,,126474341
2019,108630357,21,999,,116998990
2019,115764492,38,300,,126474215
2019,115759448,10,,,126477123
2019,115754733,38,156,,126477074
2019,115764446,10,,,126471986
2019,115764449,38,300,,126474152
2019,115764453,38,1000,,126474157
2019,115754782,10,,,126474232
2019,115764523,23,99,,126474261
2019,115764529,8,1,,126474265
2019,115764535,10,,,126472052
2019,115754809,63,1,,126477172
2019,115754809,10,,,126477170
2019,115764613,7,700,,126477286
2019,115759557,4,400,,126477302
2019,115759557,63,10,,126482170
2019,115764613,63,50,,126477287
2019,115764613,6,120,,126474374
2019,115754888,6,120,26-JAN-19,126477285
2019,117803182,63,150,,129019376
2019,117796926,16,10,,129022550
2019,117796926,36,329,,129022548
2019,117796926,63,49,,129022549
2019,117803181,38,30,,129019375
2019,117803183,38,64,,129019377
2019,117803185,4,1400,,129019378
2019,117803187,63,250,,129019379
2019,117803188,23,700,,129019380
2019,117803190,4,500,,129019382
2019,117803189,16,50,,129019381
2019,108630313,21,92,,116996321
2019,108634902,10,,,116998885
2019,108630313,11,20,,116998921
2019,108630313,10,,,116996322
2019,108634952,10,,,117002826
2019,108634912,38,800,,116998902
2019,115759476,19,1,,126482066
2019,115759476,21,1,,126482067
2019,115759479,7,900,,126474292
2019,115759480,63,250,,126482069
2019,115754752,38,200,,126477095
2019,115754767,63,150,,126474204
2019,115764456,23,700,,126474161
2019,115754738,23,700,18-JAN-19,126474159
2019,115754738,63,50,18-JAN-19,126474160
2019,115764456,63,50,,126474162
2019,115759431,10,,,126477097
2019,115759431,11,1,,126477098
2019,115754777,38,330,,126474222
2019,115764519,25,100,,126472044
2019,115764539,10,,,126482055
2019,115764539,11,1,,126474275
2019,108634927,10,,,116996325
2019,108634939,21,50,,116996349
2019,108630334,21,50,21-JAN-19,116998952
2019,108630338,10,,,117002817
2019,108630343,10,,,116998972
2019,117807519,38,350,,129027384
2019,117796850,23,800,,129022453
2019,117803138,23,799,,129022458
2019,117796859,23,900,,129022463
2019,121959579,25,5,,134757344
2019,121959579,21,300,,134757343
2019,121959579,9,0,,134757345
2019,121959576,25,25,,134752360
2019,121959576,21,97,,134752359
2019,121959577,19,150,,134757339
2019,121959578,16,20,,134757341
2019,121959578,63,20,,134757342
2019,121959578,4,400,,134757340
2019,121959580,6,400,,134757346
2019,121959580,20,90,,134757347
2019,121959581,23,800,,134757348
2019,121959590,25,10,,134757369
2019,121959590,9,0,,134757370
2019,121959590,63,45,,134757368
2019,121959590,21,200,,134757367
2019,121959589,16,605,,134757365
2019,121959589,61,2000,,134757364
2019,121959589,63,299,,134757366
2019,121959591,47,0,07-NOV-19,134757372
2019,121959591,25,25,07-NOV-19,134757371
2019,121959592,19,1,,134757376
2019,121959592,63,5,,134757375
2019,121959592,47,0,,134757377
2019,121959592,13,25,,134757374
2019,121959592,25,50,,134757373
2019,121959594,23,500,,134757379
2019,121959593,23,500,23-DEC-19,134757378
2019,121959595,26,200,,134757381
2019,121959595,9,0,,134757383
2019,121959595,63,20,,134757382
2019,121959595,25,200,,134757380
2019,121959582,13,350,,134757350
2019,121959582,10,400,,134757349
2019,121959583,63,546,,134757351
2019,121959584,20,20,,134757354
2019,121959584,6,25,,134757353
2019,121959584,63,50,,134757352
2019,121959585,6,25,29-OCT-19,134757355
2019,121959586,6,25,,134757356
2019,121959586,63,15,,134757357
2019,121959587,16,300,,134757358
2019,121959588,23,1200,,134757359
2019,121959588,9,0,,134757363
2019,121959588,19,1,,134757361
2019,121959588,21,50,,134757360
2019,121959588,63,1,,134757362
2019,121959598,25,20,,134757385
2019,121959597,17,250,,134757384
2019,121959599,63,15,,134757387
2019,121959599,26,300,,134757386
2019,121959601,63,100,,134757389
2019,121959600,38,3600,,134757388
2019,121959603,16,25,,134757392
2019,121959603,4,650,,134757391
2019,121959604,4,150,,134757393
2019,121959604,63,60,,134757394
2019,121959605,63,130,,134757396
2019,121959605,4,550,,134757395
2019,121959606,21,3,,134757399
2019,121959606,63,70,,134757397
2019,121959606,19,30,,134757398
2019,121959607,38,300,,134757400
2019,121959608,25,1,,134757401
2019,121955013,38,200,,134752487
2019,121954995,23,300,,134752461
2019,115754994,10,,,126474482
2019,115759569,10,,,126477326
2019,115754936,63,300,,126474415
2019,115754969,10,,,126474459
2019,115759601,4,350,,126477416
2019,115754984,38,800,,126482239
2019,115764716,23,250,23-APR-19,126474516
2019,115764684,63,145,,126474476
2019,115754987,10,,,126474477
2019,115764717,23,250,,126474517
2019,124073625,23,400,,137680690
2019,124073632,23,260,,137680696
2019,115764699,38,200,,126474494
2019,115754932,10,,,126477349
2019,115754975,38,25,,126477403
2019,115759613,26,120,,126477458
2019,115759623,21,1626,,126477483
2019,115759623,10,,,126477484
2019,115759633,10,,,126474544
2019,115759633,21,130,,126474541
2019,115759633,8,1,,126474543
2019,116802043,63,1,22-APR-19,127729030
2019,116802042,35,50,,127729028
2019,116802037,23,75,,127729023
2019,116802043,3,18000,10-MAY-19,127729029
2019,116802044,63,1,,127729032
2019,116802044,3,18000,,127729031
2019,116802046,23,800,,127716158
2019,116802046,26,250,,127716159
2019,116802046,6,100,,127716162
2019,116802046,21,100,,127716161
2019,116802046,63,210,,127716160
2019,116802047,63,1,,127729042
2019,116802047,9,0,,127729041
2019,116802047,19,10,,127729040
2019,116802047,25,50,,127729039
2019,116802051,38,500,,127729046
2019,116802052,23,500,,127729047
2019,116168322,21,1488,,126992361
2019,116168300,26,260,,126992332
2019,116168303,10,,,126992335
2019,116168308,19,4,30-MAY-19,126992340
2019,116168322,10,,,126992362
2019,116168309,19,4,,126992343
2019,116168309,63,40,,126992341
2019,116168309,36,20,,126992342
2019,116168326,23,1000,,126992366
2019,116168325,23,1000,21-JUN-19,126992365
2019,116168330,23,700,,126992370
2019,116168331,26,159,,126992371
2019,116168332,63,30,,126992373
2019,116168332,23,600,,126992372
2019,116168332,19,2,,126992374
2019,116168351,26,200,02-MAY-19,126992397
2019,116168351,23,700,02-MAY-19,126992396
2019,116168352,23,700,,126992398
2019,116168352,26,200,,126992399
2019,116168354,63,10,,126992401
2019,116168354,23,800,,126992400
2019,116168248,23,100,,126977263
2019,116179562,5,1,,126989517
2019,116179562,38,1275,,126989516
2019,116168251,63,385,,126977269
2019,116168253,21,15,,126977271
2019,116168252,38,200,,126977270
2019,116168256,23,199,,126977273
2019,116168256,63,10,,126977275
2019,116176682,23,200,,126977279
2019,116168259,38,200,,126977281
2019,116168259,63,6400,,126977280
2019,116168261,38,500,,126977282
2019,116168263,21,20,,126977285
2019,116168263,63,30,,126977284
2019,116168264,6,300,30-APR-19,126977286
2019,116176684,6,300,,126977287
2019,116168265,24,100,,126977288
2019,116168267,25,45,,126977291
2019,116168267,63,1,,126977292
2019,116168267,9,0,,126977293
2019,116168267,7,650,,126977290
2019,116168274,10,,,126977301
2019,116168277,38,64,,126977304
2019,116168279,26,128,,126977305
2019,116168295,38,500,,126992326
2019,116168296,23,500,,126992327
2019,116168299,23,200,,126992330
2019,116168299,61,160,,126992331
2019,116168301,23,1100,,126992333
2019,116168304,10,,,126992336
2019,116168307,10,,,126992339
2019,116168310,38,2000,,126992344
2019,116168311,63,534,,126992345
2019,116168311,6,20,,126992347
2019,116168311,21,105,,126992346
2019,116168312,10,,,126992348
2019,116168320,21,154,,126992357
2019,116168320,63,25,,126992359
2019,116168320,10,50,,126992358
2019,116168321,38,250,,126992360
2019,116168324,10,,,126992364
2019,116168327,10,,,126992367
2019,116168333,23,1000,,126992375
2019,116168334,10,,,126992376
2019,116168242,23,982,,126977254
2019,116168250,9,0,,126977267
2019,116168250,21,4,,126977266
2019,116168250,63,1,,126977268
2019,116168250,25,20,,126977265
2019,116168249,25,20,30-APR-19,126977264
2019,116168262,10,,,126977283
2019,116168266,10,,,126977289
2019,116168268,25,150,,126977294
2019,116168268,63,1,,126977296
2019,116168268,9,0,,126977295
2019,116168271,63,750,,126977299
2019,122826692,19,50,30-DEC-19,135939849
2019,122833915,38,500,,135949318
2019,122826693,19,50,,135939851
2019,122826693,25,150,,135939850
2019,116168284,23,900,25-JUN-19,126977312
2019,116168285,23,900,,126977313
2019,116168287,33,150,,126992315
2019,116168288,10,,,126992316
2019,116168289,10,,,126992317
2019,116168290,23,400,,126992318
2019,116168290,63,30,,126992319
2019,116168290,9,0,,126992320
2019,116168291,10,,,126992321
2019,116168292,23,1099,31-MAY-19,126992322
2019,116168293,6,25,,126992324
2019,116168293,23,700,,126992323
2019,116168337,23,850,20-MAY-19,126992380
2019,116168338,23,850,,126992381
2019,116168339,23,764,,126992382
2019,116168340,38,600,,126992383
2019,116168341,23,150,,126992384
2019,116168342,38,50,,126992385
2019,116168347,23,400,,126992389
2019,116168347,9,0,,126992392
2019,116168347,19,20,,126992391
2019,116168347,63,20,,126992390
2019,116168348,4,100,,126992393
2019,116168355,16,1,,126992403
2019,116168355,22,0,,126992405
2019,116168355,25,30,,126992402
2019,116168355,63,1,,126992404
2019,116168356,23,800,,126992406
2019,116168357,10,,,126992407
2019,116168358,10,,,126992408
2019,116168359,10,,,126992409
2019,116168361,10,,,126992410
2019,116168362,10,,,126992411
2019,116168367,21,200,,126992417
2019,116168367,23,649,,126992416
2019,116168367,25,10,,126992418
2019,116168371,23,600,,126992422
2019,116168375,4,400,,126992424
2019,116168376,10,,,126992425
2019,116168377,23,900,16-JUN-19,126992426
2019,116168378,23,900,,126992427
2019,116168381,10,,,126992429
2019,116168382,10,,,126992430
2019,116168383,10,,,126992431
2019,116168384,10,,,126992432
2019,116168389,10,,,126992441
2019,116168390,10,,,126992442
2019,116168391,10,,,126992443
2019,116168392,10,,,126992444
2019,116168393,10,,,126992445
2019,116168400,16,35,,126992452
2019,116168401,4,400,,126992453
2019,116168402,10,,,126992454
2019,116168405,4,160,,126992457
2019,116168404,16,10,,126992456
2019,116168406,38,176,,126992458
2019,116168407,10,,,126992459
2019,116168408,63,200,,126992460
2019,116168409,38,300,,126992461
2019,116168410,10,,,126992462
2019,116168419,8,13,,126992475
2019,116168419,11,1,,126992476
2019,116168421,10,,,126992479
2019,116168422,10,,,126992480
2019,116168423,10,,,126992481
2019,116168424,10,,,126992482
2019,116168427,10,,,126992485
2019,116168428,63,1,,126992486
2019,116168428,10,,,126992487
2019,116168429,10,,,126992488
2019,116168431,10,,,126992490
2019,116179556,38,245,,126977241
