"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2019,133333793,147151350
2019,133333795,147151354
2019,133333797,147151356
2019,130462959,144331220
2019,130462960,144331221
2019,130462960,144331222
2019,130462962,144331224
2019,130462964,144331226
2019,130462963,144331226
2019,127610879,141493556
2019,127610880,141493559
2019,127605385,141489676
2019,126049413,139559016
2019,126053480,139558878
2019,126049274,139576261
2019,126049278,139558872
2019,126049278,139558873
2019,126049295,139558888
2019,126049314,139576303
2019,126049411,139559014
2019,126049412,139559015
2019,126049421,139559022
2019,126049414,139576546
2019,126049414,139576547
2019,126049417,139559019
2019,126049419,139559022
2019,126049420,139559021
2019,126049420,139559022
2019,126049422,139559022
2019,126049423,139559022
2019,126049425,139559025
2019,126049426,139559026
2019,126049427,139559027
2019,126049428,139559028
2019,126049430,139576741
2019,126049432,139559031
2019,126049433,139559032
2019,126049434,139559033
2019,126049436,139559035
2019,126049437,139559036
2019,126049438,139559039
2019,126049439,139559040
2019,126049270,139558863
2019,126049270,139558864
2019,126049283,139576271
2019,126049296,139571284
2019,126049330,139576326
2019,126053547,139576327
2019,126053990,139576758
2019,126053790,139576566
2019,126053966,139576739
2019,126053985,139576751
2019,126053985,139576752
2019,126053986,139576753
2019,126053987,139576754
2019,126053988,139576755
2019,126053988,139576756
2019,126053989,139576757
2019,126053992,139576760
2019,126053993,139576761
2019,126053994,139576762
2019,126053996,139576764
2019,126053998,139576766
2019,126053999,139576767
2019,126054000,139576768
2019,126054001,139576769
2019,126054002,139576770
2019,126054005,139576773
2019,126054006,139576774
2019,126054006,139576775
2019,126054007,139576776
2019,126054009,139576778
2019,126054010,139576779
2019,126054011,139576780
2019,126054014,139576783
2019,126054017,139576786
2019,126054019,139576788
2019,126054020,139576789
2019,126054021,139576790
2019,126054022,139576791
2019,126054023,139576792
2019,126054025,139576794
2019,126054026,139576795
2019,126054027,139576796
2019,126054028,139576797
2019,126054029,139576798
2019,126054029,139576799
2019,126054030,139576800
2019,126054031,139576801
2019,126054032,139576802
2019,126054033,139576803
2019,126054034,139576804
2019,126054035,139576805
2019,126054036,139576806
2019,126054037,139576807
2019,126054038,139576808
2019,126054039,139576809
2019,126054039,139576810
2019,126054040,139576811
2019,126054041,139576812
2019,126054041,139576813
2019,126054043,139576815
2019,126054044,139576816
2019,126054045,139576817
2019,126054047,139576818
2019,126054046,139576818
2019,126054048,139576819
2019,129586387,143469567
2019,129578474,143469564
2019,129586369,143461706
2019,129586377,143469559
2019,129586385,143469565
2019,129586386,143469566
2019,129586388,143469568
2019,126054057,139576829
2019,126054058,139576830
2019,126054060,139576832
2019,126054061,139576833
2019,126054062,139576834
2019,126054063,139576835
2019,126054064,139576836
2019,126054065,139576837
2019,126054066,139576838
2019,126054067,139576839
2019,126054068,139576840
2019,126054069,139576841
2019,126054071,139576843
2019,126054072,139576844
2019,126054073,139576845
2019,126054074,139576846
2019,126054076,139576848
2019,126054077,139576849
2019,126054079,139576851
2019,126054080,139576852
2019,126054081,139576853
2019,126054082,139576854
2019,126054083,139576855
2019,126054084,139576856
2019,126054086,139576858
2019,126054087,139576859
2019,126054088,139576860
2019,126054089,139576861
2019,128684505,142567247
2019,128684504,142567246
2019,128684486,142567234
2019,128684502,142567244
2019,126053543,139576321
2019,126049327,139558915
2019,126053514,139576295
2019,128688139,142571542
2019,126058161,139571266
2019,126058199,139571311
2019,126058182,139571291
2019,128688135,142571536
2019,128688136,142571538
2019,128688140,142571543
2019,128688144,142571546
2019,128688146,142567237
2019,128688148,142571551
2019,128688150,142571553
2019,128688154,142567243
2019,128688159,142571558
2019,131683683,145496803
2019,131683675,145496796
2019,131683677,145496797
2019,131683681,145496801
2019,131683682,145496802
2019,128681426,142571547
2019,131683666,145496787
2019,131683672,145496793
2019,131683685,145496806
2019,131683689,145496810
2019,131683690,145496813
2019,131683695,145496817
2019,131683697,145496819
2019,126049336,139576343
2019,126049336,139576344
2019,126058207,139576347
2019,126053481,139576265
2019,126058164,139571269
2019,126058187,139558894
2019,126053528,139558906
2019,126053528,139558907
2019,126053540,139576317
2019,126058204,139576339
2019,126058216,139558930
2019,126058224,139571336
2019,126058225,139571337
2019,126058226,139571339
2019,128681420,142564501
2019,128684488,142564501
2019,128681421,142564502
2019,128684489,142564501
2019,128688134,142571535
2019,128684491,142567236
2019,128684492,142564510
2019,128684493,142567238
2019,131683665,145495707
2019,131683667,145496788
2019,131683673,145496792
2019,131683673,145496794
2019,131683673,145496795
2019,131683679,145496799
2019,131683684,145496804
2019,131683684,145496805
2019,126049275,139558869
2019,126058167,139571273
2019,126058169,139571274
2019,126058168,139571274
2019,126058168,139571275
2019,126053513,139576294
2019,126058200,139571312
2019,123579835,137046966
2019,123579813,137046954
2019,131688403,145495703
2019,131688408,145495708
2019,123582066,137037412
2019,123572608,137045291
2019,123580092,137037712
2019,123580104,137045339
2019,116061423,129729613
2019,116054399,129729569
2019,116054410,129739857
2019,116054454,129739902
2019,116061562,129739971
2019,116061483,129739915
2019,116061581,129729763
2019,116061381,129739850
2019,116061385,129739852
2019,116061421,129739881
2019,116049976,129739901
2019,116049946,129729588
2019,116061426,129729614
2019,116061435,129729618
2019,116061438,129729622
2019,116061444,129729630
2019,116054449,129729636
2019,116050029,129729727
2019,116061543,129739960
2019,116061548,129729730
2019,123579760,137046934
2019,123582060,137045066
2019,116061408,129729602
2019,116061445,129729632
2019,116049974,129729639
2019,116061455,129729644
2019,116061465,129729653
2019,116061537,129739958
2019,116061443,129729631
2019,116061458,129734515
2019,116054462,129729648
2019,116049980,129729647
2019,116061463,129729649
2019,116054463,129729648
2019,116061466,129729650
2019,116049994,129739912
2019,116061497,129739932
2019,116061517,129729713
2019,116061578,129729756
2019,116061375,129739837
2019,116061379,129729577
2019,116061390,129729585
2019,116054411,129734467
2019,116054411,129739858
2019,116049997,129729681
2019,116054476,129729681
2019,116050000,129739918
2019,116050013,129739938
2019,123580091,137037711
2019,123579789,137045054
2019,123580136,137045363
2019,123572640,137045318
2019,123579833,137045090
2019,123572680,137037731
2019,123572700,137045352
2019,123580130,137037772
2019,116054425,129739874
2019,116054445,129739892
2019,116054466,129729657
2019,116061476,129729672
2019,116054484,129739924
2019,116061495,129734530
2019,126053465,139576248
2019,126053467,139576250
2019,126053476,139571258
2019,126053511,139571289
2019,126053523,139558896
2019,126049302,139558898
2019,126053531,139576305
2019,126049331,139576329
2019,126049335,139558920
2019,123582178,137045202
2019,123572637,137045316
2019,123572572,137045266
2019,123572571,137045266
2019,123572573,137037615
2019,123572577,137037615
2019,123580067,137045303
2019,126058205,139571315
2019,126053676,139576448
2019,123572264,137037327
2019,123572270,137037333
2019,123572294,137037349
2019,123572325,137045053
2019,116054515,129739958
2019,116054529,129729749
2019,116054529,129739981
2019,116054498,129739938
2019,123582051,137046942
2019,123582274,137047176
2019,123582308,137037795
2019,123582266,137045303
2019,126053560,139576342
2019,126053669,139576442
2019,126053673,139576445
2019,126053675,139576447
2019,123572468,137045196
2019,123579930,137045196
2019,126053679,139576451
2019,126049376,139558971
2019,126053681,139576453
2019,126053687,139576457
2019,126053688,139576458
2019,126049288,139558884
2019,126058192,139571303
2019,123572568,137037614
2019,123572567,137037614
2019,123572578,137037624
2019,123580025,137047154
2019,123572583,137037627
2019,123580027,137037627
2019,123580042,137037639
2019,123572625,137037680
2019,123572638,137037694
2019,123582277,137037706
2019,123572662,137037715
2019,123572683,137047193
2019,123572690,137037743
2019,123572690,137037744
2019,123572705,137037764
2019,123572711,137045356
2019,123572715,137047202
2019,123580134,137045359
2019,116050004,129739925
2019,116054504,129739946
2019,116050025,129729720
2019,126053484,139576267
2019,126053695,139576464
2019,126053563,139571318
2019,126058229,139571343
2019,126053692,139576462
2019,126053696,139576465
2019,126053700,139576469
2019,126053701,139576470
2019,126053702,139576471
2019,126053703,139576472
2019,126053705,139576474
2019,126053704,139576473
2019,126053706,139576476
2019,126053708,139576478
2019,126053709,139576479
2019,126053709,139576480
2019,126053713,139576483
2019,126049389,139558987
2019,126053716,139576487
2019,126053718,139576488
2019,126053719,139558989
2019,126053720,139576489
2019,126053721,139576490
2019,126053722,139576491
2019,126053725,139576495
2019,126053727,139576497
2019,126053729,139576499
2019,116061392,129729587
2019,116049986,129739910
2019,116061475,129729673
2019,116061540,129729725
2019,116061545,129739963
2019,116061567,129734572
2019,116061398,129729593
2019,123572598,137037649
2019,123572394,137045128
2019,123582111,137047009
2019,123572402,137045142
2019,123572418,137045161
2019,123572430,137037498
2019,123580089,137045324
2019,123580089,137045325
2019,116061386,129729581
2019,116061396,129729590
2019,116061396,129734468
2019,116061396,129734469
2019,116061402,129729597
2019,116061402,129729598
2019,116054443,129734501
2019,116050031,129729735
2019,116061554,129739965
2019,116061574,129729751
2019,116061484,129729683
2019,116061499,129729699
2019,116061513,129739947
2019,116061518,129729712
2019,123572570,137037619
2019,123580040,137045281
2019,123582255,137045283
2019,123572591,137037638
2019,123572622,137045308
2019,123572639,137045317
2019,123572648,137045320
2019,123580093,137045328
2019,123582286,137045329
2019,123572672,137037724
2019,116061410,129729605
2019,116054421,129729605
2019,116061409,129729605
2019,116049959,129729608
2019,116049959,129739870
2019,116061424,129734484
2019,116054506,129729709
2019,123572372,137037447
2019,123572375,137045117
2019,123572374,137045117
2019,123572388,137045126
2019,123572398,137037459
2019,123582146,137037500
2019,123582147,137045166
2019,123582164,137045187
2019,123572455,137037517
2019,123572471,137037529
2019,123582195,137037546
2019,123572505,137047089
2019,123579960,137037560
2019,123572619,137037672
2019,123572624,137037678
2019,116061412,129729607
2019,116054432,129734486
2019,116054432,129734487
2019,116054430,129734485
2019,116054442,129729627
2019,116054459,129734513
2019,116054472,129729669
2019,116054473,129729666
2019,116054474,129734523
2019,116049996,129729680
2019,116061516,129734552
2019,116050038,129729745
2019,116061371,129729567
2019,116061373,129729570
2019,116061376,129729574
2019,116061387,129729582
2019,116061389,129729583
2019,116054412,129739860
2019,116049957,129739868
2019,116061459,129729646
2019,116061515,129729710
2019,116061515,129734551
2019,116061520,129729715
2019,123579926,137045189
2019,123579945,137045212
2019,123579945,137045213
2019,123572492,137037542
2019,123579977,137045243
2019,123580013,137045262
2019,116049943,129729586
2019,116061405,129734476
2019,116061441,129734502
2019,116061558,129734569
2019,116061569,129729746
2019,116061569,129729747
2019,123572317,137045042
2019,123579774,137045043
2019,123572319,137045046
2019,123579809,137045069
2019,123572354,137037424
2019,124786432,138274032
2019,124786312,138279183
2019,123572724,137037784
2019,123572726,137037788
2019,123572730,137037792
2019,124786430,138274030
2019,124786429,138274030
2019,124786431,138274031
2019,124786433,138274033
2019,124786434,138274034
2019,124786434,138274035
2019,124786435,138283990
2019,124786437,138274037
2019,126053472,139576256
2019,116054396,129734448
2019,116054396,129734449
2019,116054403,129734453
2019,116054404,129734454
2019,116054406,129734455
2019,116054406,129734456
2019,116049929,129734459
2019,116049928,129734458
2019,116049928,129734459
2019,116049927,129734458
2019,116049927,129734459
2019,116061403,129734473
2019,116061403,129734474
2019,116049956,129729601
2019,116054422,129734478
2019,116054423,129734480
2019,116061414,129739872
2019,116061415,129739875
2019,116061417,129739876
2019,116061419,129729611
2019,116049961,129734483
2019,116054429,129734489
2019,116054429,129734490
2019,126049339,139576352
2019,126053576,139558925
2019,126053602,139558934
2019,126053616,139571338
2019,126053617,139576394
2019,126053619,139576397
2019,126053624,139571341
2019,126053625,139576401
2019,126053628,139558943
2019,126053633,139558944
2019,126053634,139576408
2019,126053635,139576409
2019,116061434,129734500
2019,116049968,129729628
2019,116061446,129729634
2019,116061449,129739895
2019,116054450,129739897
2019,116049973,129739899
2019,116061454,129729643
2019,116049978,129739905
2019,116061456,129734511
2019,116054461,129739906
2019,116054464,129729655
2019,116049983,129729656
2019,116061469,129734519
2019,116061470,129729660
2019,116061474,129729670
2019,116061474,129729671
2019,116049988,129729670
2019,116049988,129729671
2019,116054477,129739916
2019,116054478,129729684
2019,116061486,129729685
2019,116054480,129729689
2019,116061490,129739922
2019,116054485,129739926
2019,116054488,129734529
2019,116054490,129729695
2019,116050007,129734531
2019,116054491,129734532
2019,116054496,129739935
2019,116061505,129739941
2019,116054500,129734543
2019,116054505,129729708
2019,116050020,129734550
2019,116054508,129734553
2019,116054511,129739951
2019,116061531,129739953
2019,116050027,129734559
2019,116061536,129729723
2019,116061544,129739962
2019,116061547,129729731
2019,116061560,129729741
2019,116061564,129729742
2019,116054537,129734578
2019,126053820,139576595
2019,126053824,139576599
2019,126053825,139576600
2019,126053825,139576601
2019,126053834,139576611
2019,126053835,139576612
2019,126053836,139576613
2019,126053839,139576616
2019,126053842,139576619
2019,126053846,139576623
2019,126053848,139576625
2019,126053849,139576626
2019,126053852,139576629
2019,126053814,139576588
2019,126053816,139576591
2019,126053817,139576592
2019,126053732,139576502
2019,126053732,139576503
2019,126053733,139576505
2019,126053736,139576508
2019,126053737,139576509
2019,126053739,139576511
2019,126053740,139576512
2019,126053741,139576513
2019,126053742,139576514
2019,126053743,139576515
2019,126053744,139576516
2019,126053746,139576517
2019,126049401,139559003
2019,126053748,139576520
2019,126053751,139576522
2019,126053755,139576527
2019,126053758,139576530
2019,126053758,139576531
2019,126053760,139576533
2019,126053761,139576534
2019,126053762,139576535
2019,126053763,139559010
2019,126053766,139576538
2019,126053767,139576539
2019,126053769,139576541
2019,126053770,139576542
2019,126053771,139576543
2019,126053772,139576544
2019,126053777,139576552
2019,126053777,139576553
2019,126053781,139576556
2019,126053783,139576558
2019,126053784,139576559
2019,126053787,139576563
2019,126053788,139576564
2019,126053793,139576568
2019,126053794,139576569
2019,126053796,139576571
2019,126053801,139576575
2019,126053799,139576575
2019,126053809,139576583
2019,126053812,139576586
2019,126053813,139576587
2019,126053855,139576632
2019,126053864,139576639
2019,126053862,139576638
2019,126053862,139576639
2019,126053863,139576638
2019,126053863,139576639
2019,126053866,139576641
2019,126053869,139576644
2019,126053870,139576645
2019,126053874,139576649
2019,126053877,139576653
2019,126053878,139576652
2019,126053885,139576660
2019,126053890,139576666
2019,126053894,139576670
2019,126053897,139576673
2019,126053898,139576674
2019,126053899,139576675
2019,126053899,139576676
2019,126053900,139576677
2019,114304380,128051713
2019,114309150,128051730
2019,114311508,128047075
2019,114311509,128047075
2019,114311520,128051730
2019,114311599,128047188
2019,114304390,128051730
2019,114304404,128051748
2019,114304471,128047183
2019,114309253,128047188
2019,114304391,128042343
2019,114309169,128051749
2019,114311553,128051769
2019,114304456,128047171
2019,114311504,128042328
2019,114309250,128042406
2019,114304464,128051805
2019,114304377,128051709
2019,114309194,128051768
2019,114311552,128051768
2019,114309196,128051768
2019,114311492,128047061
2019,114304430,128047138
2019,114304433,128047143
2019,114309230,128042390
2019,114309228,128042389
2019,114304457,128042396
2019,114304482,128047195
2019,114304383,128051717
2019,114309242,128047173
2019,114309252,128047187
2019,114311544,128047123
2019,114311559,128047140
2019,114309243,128051803
2019,114304470,128047182
2019,114311596,128051812
2019,129586355,143469540
2019,129586356,143469541
2019,129586360,143469542
2019,129586364,143469548
2019,129586372,143469554
2019,129586373,143469556
2019,129586375,143469558
2019,129586383,143469562
2019,129586384,143469563
2019,126049341,139558926
2019,126049342,139558927
2019,126053574,139558924
2019,126053587,139558928
2019,126053590,139576372
2019,126058217,139558932
2019,126049345,139558932
2019,126049346,139571330
2019,126053598,139571330
2019,126049347,139558935
2019,126049348,139558937
2019,126058222,139571335
2019,126058223,139571335
2019,126049349,139576390
2019,116050043,129739984
2019,126049294,139558887
2019,126049315,139571306
2019,126049316,139571306
2019,126053539,139576315
2019,126049324,139576316
2019,126049322,139576316
2019,126058203,139576330
2019,126058210,139571322
2019,126058211,139558923
2019,124042763,137542024
2019,124050553,137534568
2019,124050554,137534570
2019,124054880,137534562
2019,124054879,137534562
2019,124054889,137542023
2019,124042759,137539883
2019,124042760,137539885
2019,124042765,137539890
2019,124042765,137539891
2019,124042765,137539892
2019,124042766,137542028
2019,126053553,139576334
2019,126053552,139571314
2019,126049343,139571327
2019,126053597,139576377
2019,126053599,139576378
2019,126049363,139558956
2019,126049364,139558957
2019,126049365,139558958
2019,123579825,137045083
2019,123579830,137045087
2019,123582079,137045097
2019,123572378,137037449
2019,123579865,137045123
2019,123579883,137037464
2019,123579892,137037472
2019,123582133,137037488
2019,123579922,137047048
