"DATA_YEAR","VICTIM_ID","INCIDENT_ID","VICTIM_SEQ_NUM","VICTIM_TYPE_ID","ASSIGNMENT_TYPE_ID","ACTIVITY_TYPE_ID","OUTSIDE_AGENCY_ID","AGE_ID","AGE_NUM","SEX_CODE","RACE_ID","ETHNICITY_ID","RESIDENT_STATUS_CODE","AGE_RANGE_LOW_NUM","AGE_RANGE_HIGH_NUM"
2019,128684491,117450183,1,4,,,,5,42,"M",1,2,"R",42,0
2019,128684492,117450184,1,4,,,,5,64,"M",2,2,"N",64,0
2019,128684493,117450185,1,4,,,,5,34,"F",1,1,"R",34,0
2019,131688403,120089613,1,3,,,,,,"",,,"",,
2019,131683665,120074010,1,4,,,,5,22,"F",1,2,"R",22,0
2019,131688408,120089618,1,4,,,,5,15,"M",2,2,"R",15,0
2019,131683667,120074012,1,4,,,,5,31,"M",2,2,"R",31,0
2019,131683673,120074016,1,3,,,,,,"",,,"",,
2019,131683679,120074022,1,4,,,,5,47,"M",2,2,"N",47,0
2019,131683684,120074026,1,4,,,,5,34,"F",2,2,"R",34,0
2019,126049275,114331728,1,4,,,,5,14,"M",1,1,"R",14,0
2019,126058167,114336189,1,4,,,,5,15,"M",1,2,"R",15,0
2019,126058169,114336190,2,1,,,,,,"",,,"",,
2019,126058168,114336190,1,3,,,,,,"",,,"",,
2019,126053513,114331749,1,3,,,,,,"",,,"",,
2019,126058200,114336216,1,4,,,,5,33,"F",2,2,"N",33,0
2019,123579813,112089353,1,4,,,,5,56,"F",1,2,"N",56,0
2019,123582066,112098927,1,8,,,,,,"",,,"",,
2019,123579835,112095749,1,8,,,,,,"",,,"",,
2019,123572608,112089612,1,8,,,,,,"",,,"",,
2019,123580092,112095973,1,8,,,,,,"",,,"",,
2019,123580104,112089679,1,8,,,,,,"",,,"",,
2019,116061562,105563319,1,4,,,,5,66,"M",1,2,"R",66,0
2019,116061581,105563337,1,4,,,,5,34,"M",4,2,"N",34,0
2019,116054399,105567919,1,4,,,,5,48,"M",2,2,"R",48,0
2019,116061381,105563172,1,4,,,,5,16,"F",2,2,"R",16,0
2019,116061385,105563173,1,4,,,,5,37,"M",1,1,"R",37,0
2019,116054410,105563182,1,3,,,,,,"",,,"",,
2019,116049976,105567968,1,5,5,7,,5,44,"M",1,1,"",44,0
2019,116054454,105567968,2,5,5,7,,5,30,"M",1,2,"",30,0
2019,116061483,105563256,1,8,,,,,,"",,,"",,
2019,116049946,105563181,1,8,,,,,,"",,,"",,
2019,116061421,105563203,1,5,7,10,,5,31,"M",2,2,"",31,0
2019,116061423,105563206,1,8,,,,,,"",,,"",,
2019,116061426,105563208,1,4,,,,5,15,"M",3,1,"N",15,0
2019,116061435,105563215,1,4,,,,5,21,"M",2,2,"N",21,0
2019,116061438,105563218,1,8,,,,,,"",,,"",,
2019,116061444,105567961,1,8,,,,,,"",,,"",,
2019,116054449,105567963,1,4,,,,5,26,"M",2,2,"R",26,0
2019,116050029,105568020,1,5,2,1,,5,39,"F",2,2,"",39,0
2019,116061543,105563305,1,4,,,,5,18,"M",2,2,"R",18,0
2019,116061548,105558509,1,4,,,,5,15,"F",2,2,"R",15,0
2019,123572264,112089283,1,4,,,,5,15,"F",2,2,"R",15,0
2019,123572270,112098875,1,4,,,,5,17,"M",2,2,"R",17,0
2019,123572294,112095665,1,8,,,,,,"",,,"",,
2019,123579760,112095683,1,4,,,,5,19,"F",2,2,"R",19,0
2019,123572325,112089333,1,4,,,,5,16,"M",2,2,"R",16,0
2019,123582060,112095726,1,3,,,,,,"",,,"",,
2019,116061408,105567935,1,4,,,,5,55,"M",1,2,"R",55,0
2019,116061445,105563223,1,4,,,,5,33,"F",2,2,"R",33,0
2019,116049974,105567967,1,3,,,,,,"",,,"",,
2019,116061455,105558451,1,5,6,11,,5,57,"M",1,2,"",57,0
2019,116061465,105558457,1,8,,,,,,"",,,"",,
2019,116054515,105563300,1,4,,,,5,14,"M",2,2,"R",14,0
2019,116061537,105563300,2,4,,,,5,10,"M",2,2,"R",10,0
2019,116061443,105567959,1,4,,,,5,18,"M",2,2,"N",18,0
2019,116061458,105558453,1,4,,,,5,54,"M",2,3,"N",54,0
2019,116054462,105563240,3,5,1,6,,5,27,"M",1,2,"",27,0
2019,116049980,105563240,1,4,,,,5,59,"F",4,2,"R",59,0
2019,116061463,105563240,2,4,,,,5,39,"M",1,3,"R",39,0
2019,116054463,105563240,4,5,1,6,,4,,"M",1,1,"",,
2019,116061466,105563240,5,1,,,,,,"",,,"",,
2019,116049994,105563255,1,4,,,,5,32,"M",2,2,"R",32,0
2019,116061497,105563271,1,4,,,,5,30,"F",1,2,"R",30,0
2019,116061517,105563288,1,4,,,,5,33,"M",1,2,"R",33,0
2019,116054529,105558524,1,4,,,,5,37,"M",2,2,"R",37,0
2019,116061578,105568029,1,8,,,,,,"",,,"",,
2019,124786312,113191677,1,4,,,,5,51,"M",1,2,"N",51,0
2019,116061375,105563165,1,4,,,,5,33,"M",0,3,"N",33,0
2019,116061379,105563170,1,4,,,,5,44,"F",4,2,"N",44,0
2019,116061390,105558415,1,4,,,,5,27,"M",1,2,"N",27,0
2019,116054411,105567928,1,4,,,,5,26,"M",2,2,"R",26,0
2019,116049997,105567987,2,4,,,,5,14,"F",2,2,"R",14,0
2019,116054476,105567987,1,4,,,,5,14,"F",2,2,"R",14,0
2019,116050000,105558472,1,4,,,,5,26,"M",2,2,"N",26,0
2019,116054498,105558486,1,4,,,,5,16,"M",1,1,"N",16,0
2019,116050013,105558486,2,4,,,,5,17,"M",2,2,"N",17,0
2019,123580091,112095972,1,4,,,,5,49,"M",2,2,"R",49,0
2019,123582051,112098917,1,4,,,,5,30,"M",1,3,"R",30,0
2019,123579789,112095711,1,3,,,,,,"",,,"",,
2019,123580136,112096015,1,4,,,,5,44,"F",2,2,"N",44,0
2019,123572640,112089644,1,8,,,,,,"",,,"",,
2019,123579833,112098938,1,4,,,,5,58,"F",1,3,"R",58,0
2019,123582274,112089648,1,4,,,,5,25,"M",4,2,"N",25,0
2019,123572680,112095987,1,4,,,,5,27,"F",2,2,"R",27,0
2019,123572700,112089708,1,4,,,,5,43,"M",1,1,"N",43,0
2019,123580130,112096006,1,4,,,,5,26,"F",2,2,"R",26,0
2019,123582308,112096027,1,4,,,,5,40,"F",1,2,"N",40,0
2019,116054425,105563197,1,8,,,,,,"",,,"",,
2019,116054445,105563221,1,4,,,,5,24,"M",2,1,"R",24,0
2019,116054466,105563241,1,4,,,,5,30,"F",1,2,"N",30,0
2019,116061476,105563246,1,8,,,,,,"",,,"",,
2019,116054484,105558474,1,4,,,,5,27,"F",2,3,"R",27,0
2019,116061495,105558477,1,4,,,,5,24,"F",0,3,"R",24,0
2019,126053465,114346136,1,4,,,,5,34,"F",2,2,"R",34,0
2019,126053467,114346138,1,4,,,,5,19,"M",1,1,"N",19,0
2019,126053476,114346147,1,4,,,,5,56,"M",2,2,"R",56,0
2019,126053511,114346181,1,4,,,,5,37,"F",1,1,"R",37,0
2019,126053523,114346191,1,4,,,,5,55,"F",1,1,"R",55,0
2019,126049302,114346192,1,4,,,,5,23,"F",2,2,"N",23,0
2019,126053531,114346201,1,4,,,,5,55,"M",1,2,"N",55,0
2019,126049331,114336222,1,3,,,,,,"",,,"",,
2019,126053560,114346225,1,8,,,,,,"",,,"",,
2019,126049335,114336225,1,4,,,,5,31,"F",2,2,"R",31,0
2019,123572468,112095843,1,4,,,,5,53,"M",2,2,"R",53,0
2019,123579930,112095843,2,1,,,,,,"",,,"",,
2019,123582178,112095850,1,8,,,,,,"",,,"",,
2019,123572637,112095965,1,8,,,,,,"",,,"",,
2019,123572572,112089577,2,4,,,,5,14,"F",2,2,"R",14,0
2019,123572571,112089577,1,4,,,,5,33,"F",2,2,"R",33,0
2019,123572573,112089577,3,4,,,,5,12,"F",2,2,"R",12,0
2019,123572577,112089577,4,4,,,,5,10,"M",2,2,"R",10,0
2019,123580067,112095952,2,4,,,,5,30,"M",1,2,"R",30,0
2019,123582266,112095952,1,4,,,,5,42,"M",1,2,"N",42,0
2019,126058205,114336224,1,4,,,,5,40,"F",2,2,"N",40,0
2019,126053669,114346327,1,4,,,,5,60,"F",1,2,"N",60,0
2019,126053673,114346330,1,3,,,,,,"",,,"",,
2019,126053675,114346332,1,3,,,,,,"",,,"",,
2019,126053676,114346333,1,4,,,,5,21,"F",1,1,"R",21,0
2019,126053679,114346336,1,5,1,11,,5,26,"M",2,2,"R",26,0
2019,126049376,114346338,1,4,,,,5,32,"M",2,2,"R",32,0
2019,126053681,114346339,1,3,,,,,,"",,,"",,
2019,126053687,114346342,1,4,,,,5,20,"F",1,2,"R",20,0
2019,126053688,114346343,1,4,,,,5,17,"F",2,2,"R",17,0
2019,126049288,114331739,1,4,,,,5,31,"F",2,2,"N",31,0
2019,126058192,114336209,1,4,,,,5,29,"F",2,2,"N",29,0
2019,123572568,112089569,2,5,7,11,,5,25,"F",2,2,"",25,0
2019,123572567,112089569,1,5,7,11,,5,22,"M",4,2,"",22,0
2019,123572578,112089578,1,4,,,,5,28,"F",1,2,"R",28,0
2019,123580025,112089583,2,8,,,,,,"",,,"",,
2019,123572583,112089583,1,5,3,7,,5,36,"M",4,2,"",36,0
2019,123580027,112089583,3,5,7,1,,5,34,"M",2,2,"",32,36
2019,123580042,112095925,1,8,,,,,,"",,,"",,
2019,123572625,112095957,1,4,,,,5,33,"M",2,2,"R",33,0
2019,123572638,112089642,1,1,,,,,,"",,,"",,
2019,123582277,112089655,1,4,,,,5,19,"F",1,2,"R",19,0
2019,123572662,112095975,1,4,,,,5,53,"F",2,2,"N",53,0
2019,123572683,112089689,1,8,,,,,,"",,,"",,
2019,123572690,112089695,1,4,,,,5,62,"M",2,2,"R",62,0
2019,123572705,112089713,1,8,,,,,,"",,,"",,
2019,123572711,112089719,1,4,,,,5,24,"F",2,2,"R",24,0
2019,123572715,112089722,1,4,,,,5,43,"M",1,2,"R",43,0
2019,123580134,112096012,1,4,,,,5,52,"M",1,2,"N",52,0
2019,123572724,112089729,1,3,,,,,,"",,,"",,
2019,123572726,112089731,1,4,,,,5,33,"F",2,3,"N",33,0
2019,123572730,112089735,1,8,,,,,,"",,,"",,
2019,116050004,105563263,1,4,,,,5,35,"M",2,2,"R",35,0
2019,116054504,105563283,1,8,,,,,,"",,,"",,
2019,116050025,105558501,1,4,,,,5,30,"M",1,1,"R",30,0
2019,126053484,114346156,1,4,,,,5,24,"M",1,1,"N",24,0
2019,126053695,114346350,1,4,,,,5,30,"F",1,2,"R",30,0
2019,126053563,114346228,1,4,,,,5,48,"M",1,2,"R",48,0
2019,126058229,114346294,1,4,,,,5,35,"M",1,3,"N",35,0
2019,126053692,114346347,1,4,,,,5,31,"F",2,2,"N",31,0
2019,126053696,114346351,1,4,,,,5,48,"M",1,2,"N",48,0
2019,126053700,114346355,1,8,,,,,,"",,,"",,
2019,126053701,114346356,1,4,,,,5,56,"F",1,2,"N",56,0
2019,126053702,114346357,1,3,,,,,,"",,,"",,
2019,126053703,114346358,1,3,,,,,,"",,,"",,
2019,126053705,114346359,2,1,,,,,,"",,,"",,
2019,126053704,114346359,1,5,6,4,,5,43,"M",1,2,"R",43,0
2019,126053706,114346360,1,4,,,,5,20,"M",2,2,"R",20,0
2019,126053708,114346362,1,3,,,,,,"",,,"",,
2019,126053709,114346363,1,4,,,,5,42,"M",2,2,"R",42,0
2019,126053713,114346367,1,4,,,,5,31,"M",1,2,"R",31,0
2019,126049389,114331832,1,4,,,,5,15,"F",2,2,"R",15,0
2019,126053716,114346370,1,4,,,,5,53,"M",1,2,"R",53,0
2019,126053718,114346372,1,4,,,,5,17,"M",2,2,"R",17,0
2019,126053719,114346373,1,4,,,,5,12,"M",1,1,"N",12,0
2019,126053720,114346374,1,4,,,,5,32,"F",2,2,"R",32,0
2019,126053721,114346375,1,3,,,,,,"",,,"",,
2019,126053722,114346376,1,4,,,,5,12,"F",2,2,"R",12,0
2019,126053725,114346379,1,4,,,,5,19,"M",2,2,"N",19,0
2019,126053727,114346381,1,4,,,,5,14,"M",2,2,"R",14,0
2019,126053729,114346383,1,3,,,,,,"",,,"",,
2019,116061392,105563178,1,5,3,6,,5,23,"M",1,2,"",23,0
2019,116049986,105567982,1,8,,,,,,"",,,"",,
2019,116061475,105567984,1,5,7,10,,5,30,"M",2,2,"",30,0
2019,116061540,105563304,1,4,,,,5,17,"F",2,2,"R",17,0
2019,116061545,105563306,1,8,,,,,,"",,,"",,
2019,116061567,105563323,1,8,,,,,,"",,,"",,
2019,116061398,105563186,1,8,,,,,,"",,,"",,
2019,123572598,112095931,1,3,,,,,,"",,,"",,
2019,123572394,112089397,1,8,,,,,,"",,,"",,
2019,123582111,112089406,1,8,,,,,,"",,,"",,
2019,123572402,112089407,1,8,,,,,,"",,,"",,
2019,123572418,112089426,1,3,,,,,,"",,,"",,
2019,123572430,112089435,1,4,,,,5,45,"M",2,2,"R",45,0
2019,123580089,112089662,1,4,,,,5,24,"M",2,2,"R",24,0
2019,116061386,105563174,1,4,,,,5,18,"F",2,2,"R",18,0
2019,116061396,105563183,1,3,,,,,,"",,,"",,
2019,116061402,105563190,1,8,,,,,,"",,,"",,
2019,116054443,105558443,1,5,6,4,,5,35,"M",2,2,"",35,0
2019,116050031,105558514,1,8,,,,,,"",,,"",,
2019,116061554,105558514,2,3,,,,,,"",,,"",,
2019,116061574,105558527,1,8,,,,,,"",,,"",,
2019,116061484,105563258,1,8,,,,,,"",,,"",,
2019,116061499,105563273,1,8,,,,,,"",,,"",,
2019,116061513,105558494,1,3,,,,,,"",,,"",,
2019,116061518,105558497,1,8,,,,,,"",,,"",,
2019,123572570,112089573,1,8,,,,,,"",,,"",,
2019,123580040,112095923,1,4,,,,5,48,"M",2,2,"N",48,0
2019,123582255,112089594,1,4,,,,5,18,"M",2,2,"N",18,0
2019,123572591,112099092,1,4,,,,5,29,"F",2,2,"N",29,0
2019,123572622,112089628,1,8,,,,,,"",,,"",,
2019,123572639,112089643,1,8,,,,,,"",,,"",,
2019,123572648,112099103,1,8,,,,,,"",,,"",,
2019,123580093,112089666,1,4,,,,5,23,"F",1,2,"R",23,0
2019,123582286,112095978,1,4,,,,5,51,"M",2,2,"N",51,0
2019,123572672,112089676,1,8,,,,,,"",,,"",,
2019,116061410,105558429,3,5,7,1,,5,33,"M",2,2,"",33,0
2019,116054421,105558429,2,5,7,1,,5,30,"M",1,2,"",30,0
2019,116061409,105558429,1,5,7,1,,5,30,"M",1,2,"",30,0
2019,116049959,105558432,1,4,,,,5,42,"M",1,1,"N",42,0
2019,116061424,105563207,1,8,,,,,,"",,,"",,
2019,116054506,105568011,1,8,,,,,,"",,,"",,
2019,123572372,112089385,1,4,,,,5,45,"M",1,1,"N",45,0
2019,123572375,112089387,2,4,,,,5,18,"M",2,2,"R",18,0
2019,123572374,112089387,1,4,,,,5,16,"F",2,2,"R",16,0
2019,123572388,112089394,1,5,7,11,,5,29,"M",1,2,"",29,0
2019,123572398,112089404,1,5,7,11,,5,25,"F",2,2,"",25,0
2019,123582146,112095820,1,3,,,,,,"",,,"",,
