"DATA_YEAR","VICTIM_ID","INJURY_ID"
2019,129578640,4
2019,129578641,5
2019,129578642,4
2019,129578648,4
2019,129578654,5
2019,129578656,5
2019,129578478,5
2019,129586398,5
2019,129578494,4
2019,130462907,5
2019,130462909,4
2019,130462911,5
2019,130462913,5
2019,130462916,4
2019,130462919,5
2019,130462920,2
2019,130462920,4
2019,130462921,5
2019,130462922,4
2019,130462924,5
2019,130462925,5
2019,130462929,4
2019,130462932,5
2019,130454825,5
2019,130462935,5
2019,130462936,4
2019,130462958,3
2019,130462958,1
2019,130462958,2
2019,130462958,8
2019,130462962,4
2019,131683629,4
2019,131688386,5
2019,131688382,4
2019,131683623,1
2019,131683634,5
2019,131683635,5
2019,131683640,4
2019,131688391,5
2019,131683643,5
2019,131683645,5
2019,131683649,5
2019,131683653,4
2019,131683662,4
2019,131683663,5
2019,131688408,4
2019,131683666,4
2019,131683672,4
2019,131683675,4
2019,131683677,4
2019,131683679,5
2019,131683681,5
2019,131683683,5
2019,131683685,4
2019,131683695,5
2019,131683697,4
2019,131683700,5
2019,131683704,4
2019,131683705,5
2019,131683703,3
2019,131688447,5
2019,131683707,5
2019,131683710,4
2019,131683711,4
2019,131683712,5
2019,131683714,5
2019,131683716,4
2019,131688469,5
2019,131683719,5
2019,131683720,5
2019,131683734,4
2019,131683735,4
2019,131683737,4
2019,131683753,5
2019,131683761,4
2019,131683762,5
2019,131688542,5
2019,131683781,5
2019,131683780,5
2019,131683782,5
2019,131683783,4
2019,131683784,5
2019,131683799,5
2019,131683804,5
2019,131683807,5
2019,131683816,5
2019,135091421,5
2019,135091429,4
2019,135087816,4
2019,114311598,5
2019,114311532,5
2019,114304409,5
2019,114311562,4
2019,114304435,4
2019,114311504,5
2019,114311509,5
2019,114311508,5
2019,114304390,5
2019,114311520,5
2019,114309150,5
2019,114309253,5
2019,114311599,5
2019,123572262,5
2019,123582028,5
2019,123579780,5
2019,123579812,5
2019,123579821,4
2019,123579884,5
2019,123579887,5
2019,123572407,5
2019,123581986,4
2019,123581988,5
2019,123581990,5
2019,123572230,4
2019,123579706,5
2019,123580030,5
2019,123582269,5
2019,123582271,5
2019,123579917,5
2019,123582156,5
2019,123572718,5
2019,123572460,4
2019,123579971,5
2019,123579972,5
2019,123580101,5
2019,123580021,4
2019,123572717,4
2019,123582321,4
2019,123582094,5
2019,123572376,5
2019,123582297,5
2019,123582099,4
2019,123572393,4
2019,123572658,6
2019,123572668,5
2019,123579700,5
2019,123572278,5
2019,123582046,5
2019,123582049,5
2019,124042867,5
2019,124042871,4
2019,124057876,5
2019,124057875,5
2019,124057884,5
2019,124057887,4
2019,124057889,4
2019,124057901,4
2019,124057902,4
2019,124057908,4
2019,124057916,5
2019,124057920,4
2019,124057921,5
2019,124057949,5
2019,124057948,5
2019,124057951,5
2019,124057952,4
2019,124057963,5
2019,123572743,4
2019,123572467,1
2019,123582184,5
2019,123572496,4
2019,123580051,4
2019,123582298,5
2019,123572743,2
2019,123572743,3
2019,123572756,4
2019,124791061,4
2019,124791062,4
2019,124786331,4
2019,124791068,5
2019,124791067,5
2019,124795688,5
2019,124054880,5
2019,124054879,5
2019,124042751,5
2019,124050549,4
2019,124042768,5
2019,124042770,5
2019,124042777,5
2019,124042779,5
2019,124050561,4
2019,124042782,4
2019,124042786,5
2019,124050565,5
2019,124050570,4
2019,124042793,5
2019,124042797,4
2019,124042805,5
2019,124042807,5
2019,124042817,5
2019,124042819,5
2019,124050580,5
2019,124042821,5
2019,124042822,4
2019,124042828,5
2019,124042834,4
2019,124042836,4
2019,124042838,4
2019,124042840,4
2019,124042842,5
2019,124042844,4
2019,124042845,5
2019,124042849,4
2019,124042850,5
2019,124042851,5
2019,124042855,5
2019,124042858,5
2019,124042860,5
2019,124042868,5
2019,124042869,5
2019,124057894,5
2019,124057897,5
2019,124057907,5
2019,124057917,5
2019,124057929,5
2019,124057928,5
2019,124057927,5
2019,124057937,5
2019,124057940,5
2019,124057941,5
2019,124057944,5
2019,124057955,5
2019,124057956,5
2019,124057960,5
2019,124057965,5
2019,124057967,5
2019,124057973,5
2019,124057977,4
2019,124057986,4
2019,124057991,5
2019,124057992,5
2019,124057990,5
2019,124057989,5
2019,124057993,5
2019,124057994,5
2019,124057998,5
2019,124057999,5
2019,124058005,5
2019,124058013,5
2019,124058020,5
2019,124058021,5
2019,124058037,5
2019,124058036,5
2019,124058041,5
2019,124058048,5
2019,124058055,5
2019,124058057,5
2019,124058081,5
2019,124058091,5
2019,124058093,5
2019,124058094,5
2019,124058098,5
2019,124058101,4
2019,124058103,4
2019,124058110,5
2019,124058117,5
2019,124058118,4
2019,124058121,5
2019,124058126,5
2019,124058128,4
2019,124058137,4
2019,124058139,5
2019,124058141,5
2019,124058150,4
2019,124058151,5
2019,124058153,4
2019,124058156,5
2019,124058158,5
2019,124058159,5
2019,124058172,5
2019,124058182,4
2019,124058181,4
2019,124058203,4
2019,124058205,5
2019,124058206,5
2019,124058215,5
2019,124058230,5
2019,124058242,5
2019,124058241,5
2019,114304467,5
2019,114311541,4
2019,114311535,4
2019,114311577,4
2019,114311601,5
2019,114311597,4
2019,123572264,4
2019,123572270,5
2019,123579760,5
2019,123572325,5
2019,123579813,5
2019,123572660,4
2019,123580096,5
2019,123580099,5
2019,123572682,5
2019,123572226,5
2019,123581994,5
2019,123582284,4
2019,123582034,5
2019,123572308,4
2019,123579791,5
2019,123580032,4
2019,123572659,4
2019,123580090,5
2019,123572666,4
2019,123572670,5
2019,123572673,5
2019,123572679,5
2019,123572736,4
2019,123579696,5
2019,123582275,5
2019,123582153,5
2019,123572449,5
2019,123582160,5
2019,123572761,4
2019,123579990,5
2019,123582228,5
2019,123572697,4
2019,123580053,5
2019,123572627,5
2019,123580106,4
2019,123572727,4
2019,123579674,4
2019,123572255,4
2019,123582009,5
2019,123579714,5
2019,123572539,5
2019,123579842,5
2019,123582088,4
2019,123572367,4
2019,123582089,5
2019,123572404,5
2019,123582305,5
2019,123572547,4
2019,123572549,4
2019,123582254,5
2019,123572652,5
2019,123572420,5
2019,123572429,4
2019,123582139,4
2019,123572432,5
2019,123572433,5
2019,123579951,8
2019,123579951,3
2019,123579962,5
2019,123579670,5
2019,123582033,5
2019,123572305,4
2019,123572334,5
2019,123572365,4
2019,123572465,4
2019,123572480,5
2019,123582241,4
2019,123582240,4
2019,123572229,4
2019,123572246,5
2019,123582026,8
2019,123572326,5
2019,123579794,4
2019,123579819,5
2019,123579824,5
2019,123572624,4
2019,123572630,4
2019,123572430,4
2019,123572455,5
2019,123582195,5
2019,123572375,4
2019,123572374,4
2019,123572388,5
2019,123572398,5
2019,123572531,5
2019,123579973,5
2019,123572603,5
2019,123582276,5
2019,123572686,4
2019,123572744,5
2019,123572769,4
2019,116049943,4
2019,116061408,5
2019,116061445,4
2019,116061455,4
2019,116061537,5
2019,116054515,5
2019,126053467,4
2019,126053497,5
2019,126053504,4
2019,126053535,5
2019,126058205,5
2019,126053563,4
2019,126053576,4
2019,126053601,4
2019,126053602,5
2019,126053607,5
2019,126053616,5
2019,126053617,5
2019,126053619,5
2019,126053625,5
2019,126053628,4
2019,126053631,3
2019,126053633,1
2019,126053634,4
2019,126058229,6
2019,126053639,5
2019,126053647,5
2019,126053651,4
2019,126053655,5
2019,126053659,4
2019,126053665,4
2019,126053669,5
2019,126053679,5
2019,126053688,5
2019,126053713,5
2019,126049389,4
2019,126053719,5
2019,126053722,5
2019,126053727,5
2019,126049394,5
2019,126053735,4
2019,126053756,5
2019,126053768,4
2019,126053773,4
2019,126053774,5
2019,126053776,4
2019,126053782,4
2019,126053786,4
2019,126053789,5
2019,126053791,5
2019,116061392,4
2019,116061475,4
2019,126053797,1
2019,126053798,5
2019,126053800,5
2019,126053803,5
2019,126053810,5
2019,126053811,5
2019,126053815,5
2019,126053828,5
2019,126053830,5
2019,126053833,4
2019,126053838,4
2019,126053847,4
2019,126053858,5
2019,126053861,5
2019,126053860,4
2019,126053871,5
2019,126053879,5
2019,126053880,5
2019,126053883,5
2019,126053893,4
2019,126053908,5
2019,126053909,5
2019,126053907,5
2019,126053910,5
2019,126053906,5
2019,126053905,5
2019,126053912,5
2019,126053913,5
2019,126053918,5
2019,126053934,5
2019,126053939,5
2019,126053942,4
2019,126053961,5
2019,123581989,7
2019,123572256,5
2019,123572273,4
2019,123572293,4
2019,123579748,5
2019,123582068,5
2019,123579825,4
2019,123572732,5
2019,123579854,4
2019,123582092,5
2019,123579878,5
2019,123572412,5
2019,123582167,3
2019,123582167,2
2019,123580150,6
2019,123579964,5
2019,123572520,5
2019,123572526,5
2019,123582233,4
2019,123582306,5
2019,123572613,4
2019,123580094,5
2019,123582290,5
2019,123580107,5
2019,123572693,5
2019,123572694,5
2019,123580123,5
2019,123572713,4
2019,123572714,4
2019,123580139,4
2019,123580173,5
2019,123580187,5
2019,123580188,5
2019,123580191,5
2019,116061385,4
2019,116049976,8
2019,116054454,4
2019,116050004,5
2019,116054497,4
2019,116061519,5
2019,116054509,4
2019,116050025,3
2019,116054430,5
2019,116054459,4
2019,116054473,5
2019,116054474,4
2019,116061371,5
2019,116061376,5
2019,116049957,5
2019,116061580,4
2019,116061421,5
2019,116061426,4
2019,116061435,7
2019,116050029,5
2019,116061543,5
2019,116061548,5
2019,116061386,5
2019,116054443,5
2019,116061540,5
2019,116061379,4
2019,116054476,3
2019,116049997,3
2019,116050000,7
2019,116050000,3
2019,116054498,5
2019,116050013,5
2019,123582087,5
2019,123582181,5
2019,123582224,5
2019,123582090,4
2019,123579859,4
2019,123572397,5
2019,123582117,4
2019,123572434,5
2019,123582161,5
2019,123572481,5
2019,123582215,4
2019,116061505,4
2019,116054396,5
2019,116054500,5
2019,116054505,5
2019,116061547,5
2019,123572391,5
2019,123579875,5
2019,123582128,4
2019,123579896,4
2019,123582158,5
2019,114311544,5
2019,114311559,4
2019,114304470,5
2019,124791049,5
2019,124791052,5
2019,124791051,5
2019,124791054,5
2019,124791057,4
2019,124786325,4
2019,133332763,5
2019,133332764,5
2019,123572269,4
2019,123582080,5
2019,123572360,4
2019,123582084,5
2019,116054537,5
2019,124054881,5
2019,124050552,4
2019,124054886,5
2019,124054888,4
2019,124054897,5
2019,123579680,5
2019,123581996,5
2019,123579681,5
2019,123572276,5
2019,123582031,5
2019,123582040,5
2019,126049275,5
2019,126058149,5
2019,126058161,4
2019,126049287,4
2019,126058167,5
2019,126049292,5
2019,123579693,4
2019,123579703,5
2019,123572282,5
2019,123579743,5
2019,123579806,3
2019,123582059,4
2019,123572459,5
2019,123572484,4
2019,123572617,4
2019,123572626,5
2019,123580088,5
2019,123580127,5
2019,123582307,4
2019,123581993,5
2019,123572578,4
2019,123572297,5
2019,123572320,5
2019,123572583,5
2019,123582058,5
2019,123572568,5
2019,123572567,5
2019,123580027,5
2019,123572625,5
2019,123580118,5
2019,123572723,5
2019,123580147,4
2019,123580166,5
2019,123581992,4
2019,123572303,4
2019,123572726,5
2019,123579911,5
2019,123579935,5
2019,123572621,4
2019,123582209,5
2019,123580119,5
2019,123572753,5
2019,123579671,5
2019,123579684,4
2019,123580089,5
2019,123580145,5
2019,123572333,5
2019,123582055,5
2019,123582071,5
2019,123572349,4
2019,123580029,5
2019,123572671,4
2019,123580103,5
2019,123572689,4
2019,123580122,5
2019,123582323,4
2019,123579682,4
2019,123579683,4
2019,123581999,4
2019,123572281,5
2019,123582037,5
2019,123579786,5
2019,123572566,5
2019,123572373,5
2019,123580133,4
2019,123582119,5
2019,123572483,4
2019,123582202,5
2019,123582227,4
2019,123572731,5
2019,123580142,5
2019,123582149,5
2019,123580040,5
2019,123582255,5
2019,123580093,5
2019,123582286,4
2019,123580126,4
2019,123572738,5
2019,123579666,5
2019,123579675,5
2019,123579787,5
2019,123579817,5
2019,129586666,5
2019,129586669,5
2019,129586670,4
2019,129586671,5
2019,129586672,5
2019,129586677,5
2019,129586682,4
2019,129586686,5
2019,129586687,5
2019,129586691,4
2019,129586694,4
2019,129586696,5
2019,129586697,5
2019,129586702,4
2019,129586705,5
2019,129586706,5
2019,129586707,5
2019,129586710,5
2019,129586723,5
2019,129586726,5
2019,129586728,5
2019,129586732,4
2019,129586733,5
2019,129586734,5
2019,129586752,5
2019,129586754,4
2019,129586755,4
2019,129586759,5
2019,129586761,4
2019,129586765,5
2019,123579882,5
2019,123572405,4
2019,123579906,5
2019,123582162,5
2019,123572518,5
2019,123572521,5
2019,123582219,3
2019,123579991,5
2019,123572260,5
2019,123579761,5
2019,123579784,5
2019,123572378,5
2019,123579883,5
2019,123572451,4
2019,123572457,5
2019,123582207,5
2019,123572252,5
2019,123582013,5
2019,123582267,4
2019,123582274,5
2019,123580091,5
2019,124786314,5
2019,124791050,4
2019,124795668,5
2019,124795673,5
2019,124795672,5
2019,124795677,4
2019,124795685,4
2019,124795689,5
2019,124795690,4
2019,124795695,5
2019,124795696,4
2019,124795698,5
2019,124795699,4
2019,124795700,5
2019,124795701,5
2019,124795703,5
2019,124795709,5
2019,124795710,4
2019,124795713,5
2019,124795715,4
2019,124795719,5
2019,124795722,4
2019,124786400,5
2019,124795740,4
2019,124795745,5
2019,124795749,5
2019,124795747,5
2019,124795748,5
2019,124795750,5
2019,124786421,5
2019,124795754,5
2019,124786424,5
2019,124795762,5
2019,124795765,4
2019,124795768,4
2019,124795781,5
2019,124795782,4
2019,124795784,5
2019,124795788,5
2019,124795787,5
2019,124795789,5
2019,124795791,5
2019,124795793,5
2019,124795794,5
2019,124795796,5
2019,124795798,4
2019,124795801,5
2019,124795802,5
2019,124795803,4
2019,124795806,5
2019,124795807,5
2019,124795815,5
2019,124795817,4
2019,124795820,5
2019,124795823,4
2019,124795829,4
2019,124795840,4
2019,124795847,4
2019,124795849,4
2019,124795852,5
2019,124795862,5
2019,124795865,4
2019,124795883,5
