"DATA_YEAR","ARRESTEE_ID","WEAPON_ID","NIBRS_ARRESTEE_WEAPON_ID"
2020,37972051,1,38142500
2020,37972052,1,38142501
2020,37972053,1,38142502
2020,37972054,1,38142503
2020,37979657,1,38137667
2020,37971978,1,38142427
2020,39626258,1,39911647
2020,37979666,1,38137676
2020,37979667,1,38137677
2020,37972006,1,38142455
2020,37979668,1,38137678
2020,37979669,1,38137679
2020,37979670,1,38137680
2020,37979671,1,38137681
2020,37979673,1,38137683
2020,37979672,1,38137682
2020,37979674,1,38137684
2020,37979675,1,38137685
2020,37979676,1,38137686
2020,37979693,1,38137703
2020,37979694,1,38137704
2020,37979695,7,38137705
2020,37972042,1,38142491
2020,37972045,1,38142494
2020,37979697,1,38137707
2020,37979698,1,38137708
2020,38513081,1,38593433
2020,38517087,1,38597622
2020,38779521,1,38925111
2020,38757276,1,38939955
2020,38779526,7,38925118
2020,38779524,1,38925116
2020,38779547,1,38939971
2020,38757293,7,38939968
2020,38757288,1,38939964
2020,38757269,1,38939947
2020,38757274,1,38925125
2020,38779523,1,38939945
2020,38757265,1,38925113
2020,38779525,1,38925117
2020,38757270,1,38939948
2020,38779528,1,38939949
2020,38779531,1,38939951
2020,38757273,1,38925123
2020,38779533,1,38939952
2020,38779534,1,38925126
2020,38757278,3,38925128
2020,38757280,7,38939957
2020,38779538,1,38939961
2020,38779540,1,38925132
2020,38757285,7,38925136
2020,38779548,1,38925141
2020,38757296,1,38939973
2020,38757297,1,38939974
2020,38779550,1,38925145
2020,39623366,1,39908880
2020,39626256,1,39911644
2020,39626257,1,39911645
2020,39623405,1,39908920
2020,38779532,1,38925124
2020,38779542,7,38925134
2020,38757287,1,38925138
2020,38757295,1,38939972
2020,38513084,1,38597609
2020,38757267,1,38925115
2020,38779529,1,38925120
2020,38779551,1,38925146
2020,39626237,1,39911620
2020,39623386,1,39908904
2020,38517089,1,38597624
2020,38513089,1,38597613
2020,38517078,1,38593436
2020,38513087,1,38593437
2020,38517082,1,38597617
2020,38513102,3,38593450
2020,38517074,7,38597606
2020,38517076,1,38593431
2020,38517086,7,38597620
2020,38513093,1,38593442
2020,38513105,1,38593453
2020,38513077,7,38593428
2020,38517079,1,38597614
2020,39336739,1,39557104
2020,39336740,1,39557105
2020,39336747,1,39552874
2020,39336755,1,39557119
2020,39336765,1,39557127
2020,39332235,1,39552893
2020,39626255,1,39911643
2020,39332229,1,39552884
2020,39336758,1,39557122
2020,38513085,7,38597610
2020,38517085,1,38597621
2020,39336763,1,39552887
2020,39332205,1,39552861
2020,39332209,1,39552863
2020,39623387,1,39908906
2020,38517073,1,38593426
2020,38513095,1,38593444
2020,38513096,7,38597616
2020,38517084,1,38593447
2020,38517070,7,38597604
2020,38513097,1,38597618
2020,38513082,1,38593434
2020,38513100,1,38593448
2020,38513106,3,38593454
2020,39336749,1,39557113
2020,39626248,1,39911632
2020,39623408,1,39908925
2020,39336729,1,39557092
2020,39336731,1,39557094
2020,39336732,1,39557095
2020,39336738,1,39557103
2020,39336742,1,39557107
2020,39336752,1,39557116
2020,39332232,7,39552889
2020,39336764,1,39557126
2020,38513091,1,38593439
2020,38517071,1,38593423
2020,38513092,1,38593440
2020,38517080,1,38593441
2020,38513080,1,38593432
2020,38513073,1,38593422
2020,38513103,7,38593451
2020,38513094,1,38597615
2020,38513088,7,38597612
2020,38757289,1,38939965
2020,38757264,7,38939944
2020,38757268,1,38939946
2020,38757271,7,38925121
2020,38779549,1,38925142
2020,38757291,1,38939966
2020,38757294,1,38939969
2020,38779527,1,38925119
2020,38779554,1,38925148
2020,39964509,1,40246863
2020,40734552,1,41099974
2020,39969529,1,40274944
2020,39964531,1,40246894
2020,39626234,7,39908888
2020,39623372,1,39908892
2020,38779555,1,38925149
2020,39623377,1,39908897
2020,39626241,1,39911624
2020,39623376,1,39908896
2020,39626242,1,39908898
2020,39626240,1,39911623
2020,39626252,3,39911636
2020,39623404,1,39908918
2020,39626239,1,39911622
2020,39623392,1,39908911
2020,38757266,1,38925114
2020,38757284,1,38925131
2020,38779541,1,38925133
2020,38757292,1,38939967
2020,38779543,7,38939963
2020,39332203,1,39557093
2020,39332207,1,39557098
2020,39332224,1,39552879
2020,38757275,1,38939953
2020,38779545,1,38925140
2020,38779552,1,38925144
2020,38757277,1,38925127
2020,38779553,1,38925147
2020,39623393,1,39908912
2020,39623395,1,39908914
2020,38757298,1,38925143
2020,38779537,7,38925130
2020,38757283,1,38925129
2020,38757286,1,38925137
2020,39623381,1,39911628
2020,39626250,1,39908909
2020,39626259,1,39908919
2020,38757272,1,38925122
2020,39626233,1,39908884
2020,39623384,1,39908903
2020,39623401,1,39908916
2020,39623368,1,39908885
2020,38779535,1,38939954
2020,38779522,1,38925112
2020,39969540,1,40274955
2020,40734515,1,41099941
2020,40734522,1,41099948
2020,39964525,1,40274947
2020,39964515,1,40246871
2020,39964518,1,40274942
2020,39964519,7,40246883
2020,39969544,1,40246902
2020,39969528,1,40246884
2020,39969511,1,40246868
2020,39969512,1,40246869
2020,39964533,1,40274954
2020,39969513,1,40246870
2020,40734514,1,41099940
2020,40734513,1,41099939
2020,39964526,1,40246891
2020,40734526,7,41099953
2020,40734528,7,41099954
2020,39964516,1,40274941
2020,40727635,1,41093155
2020,40727639,1,41093159
2020,39964534,1,40274956
2020,39964514,1,40274938
2020,39969542,1,40246900
2020,39964517,1,40246876
2020,39969530,1,40246885
2020,39964523,1,40246890
2020,39969521,1,40246877
2020,39969522,1,40246878
2020,40424871,1,40742503
2020,40424879,1,40742512
2020,40424893,1,40742526
2020,40424862,1,40742495
2020,40421554,1,40742516
2020,40424868,1,40742501
2020,40421541,1,40742502
2020,40734534,7,41093168
2020,40421560,1,40742522
2020,40734543,1,41099966
2020,40421562,1,40739234
2020,40421535,1,40742497
2020,40424870,7,40739213
2020,40421543,1,40739216
2020,40734523,1,41099949
2020,40424896,1,40742529
2020,40727655,1,41093178
2020,40421538,1,40739211
2020,40424856,1,40742488
2020,40424858,1,40742490
2020,40421553,1,40742515
2020,40421569,1,40742536
2020,40424854,1,40742486
2020,40424859,1,40742491
2020,40424872,1,40742504
2020,40424876,1,40742508
2020,40424899,1,40742532
2020,40421568,3,40739240
2020,40424881,1,40742514
2020,40424897,1,40742530
2020,40421558,7,40739231
2020,40424866,1,40739208
2020,40421542,1,40739215
2020,40421544,7,40739217
2020,40421545,1,40739218
2020,40424874,1,40739219
2020,40424892,1,40742525
2020,40421566,1,40739237
2020,40424901,1,40742535
2020,40424873,1,40742505
2020,40424877,1,40742509
2020,40424885,1,40742519
2020,40424880,1,40739221
2020,40424898,1,40742531
2020,40421536,1,40739207
2020,40421540,1,40739214
2020,40424878,1,40742510
2020,39969514,1,40274936
2020,39969519,1,40246874
2020,39969518,1,40274940
2020,40421549,7,40739220
2020,39964520,1,40274945
2020,39964529,1,40274951
2020,39969541,1,40246899
2020,39964537,1,40274958
2020,39969546,1,40246905
2020,39964512,1,40246866
2020,39969517,1,40246873
2020,39969527,7,40246882
2020,39969520,1,40246875
2020,39969543,1,40246901
2020,39964511,1,40274935
2020,39964532,1,40274953
2020,39969545,7,40246904
2020,39969524,1,40246880
2020,40421552,1,40739224
2020,40421564,1,40742534
2020,40421567,1,40739239
2020,39964513,1,40274937
2020,39964530,1,40274952
2020,39969537,1,40246896
2020,39969532,1,40246887
2020,39969534,1,40274949
2020,39969509,1,40246865
2020,39969508,1,40246864
2020,39969510,1,40246867
2020,39969531,1,40246886
2020,39969533,1,40274948
2020,39969535,1,40274950
2020,39969516,7,40246872
2020,39964536,1,40274957
2020,39969515,7,40274939
2020,39969536,1,40246895
2020,39969525,1,40274943
2020,39964528,1,40246893
2020,39964535,7,40246903
2020,40424869,1,40739209
2020,40424900,1,40739236
2020,40424889,1,40742521
2020,40424861,1,40742493
2020,40421532,1,40739205
2020,40424895,1,40742528
2020,40421533,1,40742494
2020,40994685,1,41380142
2020,40994680,1,41380137
2020,40994710,1,41370384
2020,40421548,1,40742513
2020,40424857,1,40742489
2020,40424864,7,40742498
2020,40421559,1,40739232
2020,40421547,1,40742511
2020,40421565,1,40742533
2020,40421570,1,40739241
2020,40421551,7,40739223
2020,40421561,7,40739233
2020,40421563,1,40739235
2020,40734520,1,41099946
2020,40734548,7,41099970
2020,40734541,1,41093174
2020,40734554,1,41099976
2020,40727659,1,41093182
2020,40994714,1,41370385
2020,40727640,1,41099950
2020,40424855,1,40742487
2020,40424863,1,40742496
2020,40424867,1,40742500
2020,40421557,1,40739228
2020,40734560,1,41099982
2020,40727656,1,41099977
2020,40727660,1,41093183
2020,40424902,1,40739238
2020,40424884,1,40742517
2020,40424890,1,40742523
2020,40994737,1,41380190
2020,40727633,1,41093152
2020,40734521,1,41099947
2020,40727644,1,41093162
2020,40734532,1,41093166
2020,40727649,1,41099959
2020,40734561,1,41099983
2020,40424887,3,40739230
2020,40424891,1,40742524
2020,40734524,1,41093157
2020,40727646,1,41093165
2020,40421531,1,40739204
2020,40421534,1,40739206
2020,40421539,1,40739212
2020,40424875,1,40742506
2020,40421546,1,40742507
2020,40424883,1,40742518
2020,40421555,1,40739226
2020,40424882,1,40739225
2020,40421556,1,40739227
2020,40421550,1,40739222
2020,40424886,1,40739229
2020,40424888,1,40742520
2020,40424894,1,40742527
2020,40421537,1,40739210
2020,40734527,1,41093163
2020,40994683,1,41380140
2020,40994688,1,41380145
2020,40994689,1,41380146
2020,40994695,1,41380152
2020,40973015,1,41370393
2020,40973016,1,41380180
2020,40994678,1,41380133
2020,40972985,1,41370358
2020,40973006,7,41370380
2020,40973010,1,41370386
2020,40994728,7,41380181
2020,40994730,1,41380183
2020,40994691,1,41370371
2020,40994711,1,41380166
2020,40972992,1,41380144
2020,40994684,1,41380141
2020,40972988,1,41370362
2020,40994698,1,41380155
2020,40973002,1,41380161
2020,40994729,1,41380182
2020,40994694,1,41380151
2020,40994705,1,41380162
2020,40994722,1,41380174
2020,41425419,1,41815847
2020,40972987,1,41370360
2020,40994719,1,41380172
2020,40972986,1,41370359
2020,40972993,1,41370366
2020,40994679,1,41380134
2020,40972983,7,41380135
2020,40994697,1,41380154
2020,40994709,1,41380165
2020,40994715,1,41380169
2020,40994716,1,41380170
2020,40994733,1,41380186
2020,40972998,1,41370372
2020,40994707,1,41380164
2020,40994720,1,41380173
2020,40973007,1,41370381
2020,40994693,1,41380150
2020,40994703,1,41380159
2020,40973004,1,41370377
2020,40994712,1,41380167
2020,40994718,1,41380171
2020,40994735,1,41380188
2020,40994734,1,41380187
2020,40972984,1,41380136
2020,40972989,1,41370363
2020,40994700,1,41370375
2020,40994699,1,41380156
2020,40994732,1,41380185
2020,40972990,6,41370364
2020,40994692,7,41380148
2020,40973008,1,41370382
2020,40973009,1,41370383
2020,40994725,1,41380177
2020,40727634,1,41093153
2020,40727632,1,41093151
2020,40734535,1,41099958
2020,40727650,1,41093171
2020,40734547,1,41099969
2020,40734549,1,41099971
2020,40734557,1,41099979
2020,40727645,1,41093164
2020,41425431,1,41815867
2020,40734553,1,41099975
2020,40734558,1,41099980
2020,40734517,7,41099943
2020,40727637,1,41093156
2020,40734525,1,41099952
2020,40734530,1,41099956
2020,40727638,1,41093158
2020,40734529,1,41099955
2020,40734538,1,41099963
2020,40734536,1,41099960
2020,40734539,1,41099962
2020,40734537,1,41099961
2020,40727651,1,41093172
2020,40973019,1,41370396
2020,40972997,7,41370370
2020,40727648,7,41093170
2020,40727647,7,41093169
2020,40734551,1,41099973
2020,40727653,1,41093177
2020,40734531,1,41099957
2020,40727654,1,41093176
2020,40973005,7,41370378
2020,40994687,1,41370361
2020,40734545,1,41099967
2020,40727661,1,41093184
2020,40734516,1,41099942
2020,40727636,1,41099945
2020,40727641,1,41093160
2020,40727657,1,41093179
2020,40972999,1,41380149
2020,40994696,1,41380153
2020,40994702,1,41380158
2020,40994704,1,41380160
2020,40994708,1,41370379
2020,40973011,1,41370387
2020,40994717,8,41370389
2020,40973017,7,41370394
2020,40727642,1,41099951
2020,40734518,1,41099944
2020,40734533,1,41093167
2020,40734555,1,41099978
2020,40972996,1,41370369
2020,40972995,1,41370368
2020,40973013,1,41370390
2020,40973018,1,41370395
2020,40727643,1,41093161
2020,40734546,1,41099968
2020,40734559,1,41099981
2020,40734550,1,41099972
2020,40734519,1,41093154
2020,40734542,1,41099965
2020,40734544,1,41093175
2020,40994713,7,41380168
2020,40994681,7,41380138
2020,40994682,1,41380139
2020,40994723,7,41380175
2020,40994686,7,41380143
2020,40973001,7,41370374
2020,40973003,7,41370376
2020,40994721,1,41370391
2020,40994726,7,41380178
2020,40994727,1,41380179
2020,40994731,1,41380184
2020,40972991,1,41370365
2020,40994724,1,41380176
2020,40994706,1,41380163
2020,40973012,1,41370388
2020,40727631,1,41093150
2020,40727652,7,41093173
2020,40727658,1,41093181
2020,41425430,1,41815865
2020,41430357,1,41820781
2020,41430386,1,41820806
2020,41430387,1,41815866
2020,41425411,1,41815840
2020,41846109,6,42256528
2020,41846118,1,42256534
2020,41846133,1,42256547
2020,41425428,1,41815861
2020,41425427,1,41815860
2020,41846141,1,42256556
2020,41842392,1,42252139
2020,41842393,1,42256557
2020,41842394,1,42256559
2020,41846143,1,42256558
2020,41846142,1,42252140
2020,41425417,1,41815845
2020,41430375,1,41815856
2020,41425429,1,41815862
2020,41425413,1,41820786
2020,41430366,1,41820793
2020,41425416,1,41815844
