"DATA_YEAR","VICTIM_ID","OFFENSE_ID"
2020,131683930,145497052
2020,131683931,145497053
2020,131683932,145497054
2020,131683933,145497055
2020,131683934,145497056
2020,131683936,145497058
2020,131683937,145497059
2020,131683699,145496821
2020,131683938,145497060
2020,131683939,145497061
2020,131683940,145497062
2020,131683941,145497062
2020,131683942,145497063
2020,131683943,145497064
2020,131683944,145497064
2020,131683945,145497064
2020,131683946,145497065
2020,131683947,145497066
2020,131683948,145497067
2020,131683948,145497068
2020,131683950,145497070
2020,131683952,145497072
2020,131683954,145497073
2020,131683953,145497074
2020,131683953,145497075
2020,131683955,145497076
2020,131683957,145497078
2020,131683958,145497079
2020,131683959,145497080
2020,131683960,145497081
2020,131683961,145497081
2020,131683964,145497084
2020,131683965,145497085
2020,131683967,145497087
2020,139682573,153780385
2020,131683806,145496928
2020,131683815,145496938
2020,131683817,145496940
2020,131683826,145496950
2020,131683827,145496950
2020,131683828,145496951
2020,131683829,145496952
2020,131683831,145496954
2020,131683834,145496957
2020,131683835,145496958
2020,131683889,145497008
2020,131683890,145497009
2020,131683891,145497010
2020,131683893,145497012
2020,131683895,145497014
2020,131683899,145497018
2020,131683900,145497019
2020,131683901,145497020
2020,131683903,145497022
2020,131683904,145497023
2020,131683905,145497024
2020,131683909,145497028
2020,131683910,145497029
2020,131683911,145497030
2020,131683913,145497032
2020,131683913,145497033
2020,131683913,145497034
2020,131683914,145497035
2020,131683915,145497036
2020,131683916,145497037
2020,131683916,145497038
2020,131683920,145497042
2020,131683922,145497044
2020,131683956,145497077
2020,131683962,145497082
2020,131683966,145497086
2020,131683968,145497088
2020,131683969,145497089
2020,131683970,145497090
2020,131683971,145497091
2020,131683972,145497092
2020,131683974,145497094
2020,131683631,145496746
2020,131683755,145496874
2020,131683756,145496875
2020,131683758,145496877
2020,131683764,145496883
2020,131683765,145496884
2020,131683770,145496889
2020,131683773,145496893
2020,131683773,145496894
2020,131683774,145496895
2020,131683775,145496898
2020,131683777,145495832
2020,139685190,153774663
2020,139682610,153774692
2020,139682610,153774693
2020,139685220,153774697
2020,140601047,154698537
2020,140601075,154693856
2020,139682558,153780369
2020,139682570,153780382
2020,139685192,153780394
2020,139682633,153780441
2020,133333870,147151426
2020,133333871,147151427
2020,133333872,147151428
2020,133333873,147151429
2020,133333878,147151434
2020,133333882,147151436
2020,133333881,147151436
2020,133333891,147151443
2020,133333892,147151444
2020,133333893,147151445
2020,133333894,147151446
2020,133333895,147151447
2020,133333896,147151448
2020,133333897,147151449
2020,133333898,147151450
2020,133333899,147151451
2020,133333900,147151452
2020,133333862,147151421
2020,133333863,147145978
2020,133333864,147145979
2020,133333867,147151423
2020,133333866,147151423
2020,133333868,147151424
2020,133333849,147151409
2020,133333851,147151411
2020,133333850,147151410
2020,133333852,147151412
2020,133333853,147151413
2020,133333856,147151416
2020,133333856,147151417
2020,133333857,147151418
2020,133333858,147151419
2020,133333859,147145974
2020,133333860,147145975
2020,133333861,147151420
2020,131683651,145496770
2020,133337986,147146098
2020,136802654,150859205
2020,140601039,154693824
2020,133337981,147146093
2020,133337982,147146094
2020,133337983,147146095
2020,133337984,147146096
2020,133337985,147146097
2020,133337991,147146103
2020,133337992,147146103
2020,133337993,147146104
2020,133337993,147146105
2020,133337996,147146108
2020,133337997,147146109
2020,133337998,147146110
2020,133337999,147146111
2020,133338000,147146112
2020,133338001,147146113
2020,133338003,147146115
2020,133338005,147146116
2020,133338004,147146117
2020,133338007,147146119
2020,133338008,147146120
2020,133338009,147146121
2020,133338011,147146123
2020,133338012,147146124
2020,133338013,147146125
2020,133338014,147146126
2020,133338015,147146127
2020,133338016,147146128
2020,133338017,147146129
2020,133338018,147146130
2020,133338019,147146131
2020,133338020,147146132
2020,133338023,147146135
2020,133338024,147146136
2020,133338025,147146137
2020,133338026,147146138
2020,133338027,147146139
2020,133338028,147146140
2020,133338029,147146141
2020,133338030,147146142
2020,133338032,147146144
2020,133338033,147146145
2020,133338036,147146148
2020,133338037,147146149
2020,133338039,147146151
2020,133338039,147146152
2020,133338040,147146153
2020,133338041,147146154
2020,133338042,147146155
2020,133338043,147146156
2020,133338044,147146157
2020,133338049,147146162
2020,133338048,147146161
2020,133338050,147146163
2020,133338051,147146164
2020,133338052,147146165
2020,133338053,147146166
2020,133338054,147146167
2020,131688487,145495783
2020,131688483,145495781
2020,131688416,145495715
2020,131688479,145495777
2020,131688490,145495786
2020,131688492,145495789
2020,136802591,150861181
2020,136791620,150859160
2020,136802612,150861223
2020,136791641,150859173
2020,136791646,150859175
2020,136791653,150859185
2020,136802642,150861256
2020,136802645,150861261
2020,131688423,145495724
2020,135091435,148906534
2020,135091436,148906533
2020,135091437,148906534
2020,135091439,148906534
2020,131688425,145495726
2020,131688439,145495737
2020,131688470,145495768
2020,135087900,148906602
2020,135087822,148906527
2020,135087829,148906537
2020,135087898,148906600
2020,135087901,148906602
2020,131688493,145495790
2020,131688497,145495794
2020,131688499,145495796
2020,131688504,145495802
2020,131688512,145495811
2020,131688514,145495813
2020,131688520,145495816
2020,131688522,145495818
2020,131688523,145495819
2020,131688523,145495820
2020,131683772,145496891
2020,131688540,145495830
2020,131688546,145495836
2020,131688547,145495837
2020,131688547,145495838
2020,131688548,145495839
2020,131688551,145495841
2020,131688552,145495842
2020,131688555,145495845
2020,131688556,145495846
2020,131688557,145495847
2020,131688558,145495848
2020,133324613,147147264
2020,133337969,147146081
2020,133337970,147146082
2020,133337972,147146084
2020,133337973,147146085
2020,133337974,147146086
2020,133337977,147146089
2020,133337978,147146090
2020,133337979,147146091
2020,133337980,147146092
2020,133332882,147145990
2020,133332885,147145993
2020,133332887,147145995
2020,133332888,147151437
2020,133332890,147145997
2020,133332891,147145998
2020,133332897,147146005
2020,133337904,147146012
2020,133337906,147146015
2020,133337907,147146016
2020,133337908,147146017
2020,133337909,147146018
2020,133337910,147146019
2020,133337911,147146020
2020,133337912,147146021
2020,133337913,147146022
2020,133337916,147146025
2020,133337918,147146028
2020,133337921,147146031
2020,133337923,147146033
2020,133337924,147146034
2020,133337925,147146036
2020,133337926,147146035
2020,133337928,147146038
2020,133337929,147146039
2020,133337930,147146040
2020,133332862,147145970
2020,133332863,147145971
2020,133332864,147145972
2020,133332865,147145973
2020,133332866,147145976
2020,133332867,147145977
2020,133333865,147151422
2020,133332874,147145984
2020,133332877,147145986
2020,133332881,147145989
2020,133337931,147146041
2020,133337932,147146042
2020,133337935,147146046
2020,133337938,147146050
2020,133337941,147146053
2020,133337942,147146054
2020,133337943,147146055
2020,133337948,147146061
2020,133337949,147146062
2020,133337950,147146063
2020,133337952,147146065
2020,133337954,147146066
2020,133337953,147146066
2020,133337957,147146069
2020,133337961,147146073
2020,133337960,147146072
2020,133337962,147146074
2020,133337963,147146075
2020,133337964,147146076
2020,133337965,147146077
2020,133337966,147146078
2020,133337967,147146079
2020,136791613,150861203
2020,136802631,150859187
2020,136791680,150861274
2020,136791679,150861274
2020,139685174,153774644
2020,139685180,153774650
2020,139685226,153774704
2020,139682555,153780366
2020,139685186,153780388
2020,139685187,153774657
2020,139685253,153774726
2020,139685258,153780461
2020,139685260,153774733
2020,139685261,153780465
2020,139682602,153780412
2020,139685216,153774694
2020,139685217,153774694
2020,139682617,153774701
2020,139685234,153774714
2020,139682640,153780447
2020,140605341,154698540
2020,140601049,154698541
2020,140605356,154693853
2020,140605378,154693891
2020,140601145,154698596
2020,140601145,154698597
2020,135087819,148906523
2020,135087818,148906523
2020,133332768,147147257
2020,133324603,147147257
2020,133332769,147147257
2020,133332800,147145909
2020,133332803,147145912
2020,133332811,147145916
2020,133332811,147145917
2020,133332812,147145916
2020,133332812,147145917
2020,133332813,147145918
2020,133332814,147145919
2020,133332818,147145922
2020,133332822,147151379
2020,133332777,147145886
2020,133333799,147151358
2020,140605353,154698554
2020,133332787,147145897
2020,140605361,154693850
2020,140601077,154698562
2020,133332793,147145904
2020,133332798,147145907
2020,133332799,147145908
2020,133332801,147145910
2020,133332816,147145920
2020,133332819,147145923
2020,133332820,147145924
2020,133332823,147145926
2020,133332824,147145928
2020,140605379,154698590
2020,140601154,154693919
2020,133332834,147145938
2020,133332837,147145941
2020,133333824,147151386
2020,133333826,147151388
2020,133332838,147145942
2020,133332838,147145943
2020,133332839,147145944
2020,133333828,147151390
2020,133332841,147145946
2020,140601157,154698604
2020,140601156,154693920
2020,140601162,154698610
2020,133332845,147145951
2020,133332846,147145952
2020,133332847,147145953
2020,133332848,147145954
2020,133332849,147145955
2020,133332850,147145956
2020,133332851,147145957
2020,133332851,147145958
2020,133332852,147145959
2020,133332853,147145960
2020,133332854,147145961
2020,133332855,147145962
2020,133332856,147145963
2020,133332857,147145964
2020,133332858,147145965
2020,133332858,147145966
2020,133332859,147145967
2020,133332860,147145968
2020,133332861,147145969
2020,133324606,147145881
2020,135091446,148901547
2020,135091447,148901548
2020,135091451,148901552
2020,135091453,148901554
2020,135091455,148901556
2020,135091456,148901557
2020,135091457,148901558
2020,135091463,148901565
2020,135091460,148901561
2020,135091461,148901562
2020,135091461,148901563
2020,135091462,148901564
2020,135091464,148901565
2020,135091466,148901568
2020,135091468,148901569
2020,135091467,148901567
2020,135091471,148901572
2020,135091472,148901573
2020,135091474,148901575
2020,135091475,148901576
2020,135091476,148901577
2020,135091477,148901578
2020,135091478,148901579
2020,135091483,148901583
2020,135091484,148901584
2020,135091485,148901585
2020,135091486,148901586
2020,135091489,148906549
2020,135091490,148901589
2020,135091493,148901591
2020,135091494,148901592
2020,135091495,148901593
2020,135091497,148901595
2020,135091498,148901596
2020,135091500,148901597
2020,135091502,148901599
2020,135091504,148901601
2020,135091504,148901602
2020,135091505,148901603
2020,135091508,148901606
2020,135091509,148901607
2020,135091515,148901608
2020,135091515,148901609
2020,135091517,148901608
2020,135091517,148901609
2020,135091512,148901608
2020,135091512,148901609
2020,135091511,148901608
2020,135091511,148901609
2020,135091518,148901609
2020,135091510,148901608
2020,135091510,148901609
2020,135091516,148901608
2020,135091516,148901609
2020,135091513,148901608
2020,135091513,148901609
2020,135091514,148901608
2020,135091514,148901609
2020,135091519,148901608
2020,135091519,148901609
2020,135091520,148901610
2020,135091521,148906558
2020,135091521,148906559
2020,135091522,148901612
2020,135091523,148901614
2020,135091524,148901616
2020,135091525,148901618
2020,135091526,148901619
2020,135091527,148901620
2020,135091529,148901622
2020,135091531,148901624
2020,135091532,148901625
2020,135091533,148901626
2020,135091534,148901627
2020,135091535,148901628
2020,135091536,148901629
2020,135091539,148901632
2020,135091540,148901633
2020,135091541,148901634
2020,135091542,148901635
2020,135087863,148906570
2020,135091544,148901637
2020,135091545,148901638
2020,135091546,148901638
2020,135091547,148901639
2020,135091548,148901640
2020,135091550,148901642
2020,135091551,148901643
2020,135091552,148901644
2020,135091553,148901645
2020,135091554,148901646
2020,135091556,148901648
2020,135091557,148901649
2020,135091558,148901651
2020,135091559,148901650
2020,135091560,148901652
2020,135091561,148901653
2020,135091562,148901654
2020,135091563,148901655
2020,135091564,148901656
2020,135091565,148901656
2020,135091566,148901657
2020,135091568,148906589
2020,135091569,148901659
2020,135091570,148901660
2020,135091573,148901661
2020,135091571,148901662
2020,135091572,148901661
2020,135091574,148901663
2020,135091574,148901664
2020,135091575,148901665
2020,135091577,148901666
2020,135091576,148901667
2020,135087893,148906596
2020,135091578,148901668
2020,135091579,148901669
2020,135091581,148901672
2020,135091582,148901673
2020,135091583,148901674
2020,135091584,148901675
2020,135091584,148901676
2020,135091586,148901678
2020,135091587,148901679
2020,135091588,148906604
2020,135091589,148901680
2020,135091590,148901681
2020,135091592,148901684
2020,135091593,148901685
2020,135091595,148901687
2020,135091598,148901689
2020,135091597,148901690
2020,135091600,148901692
2020,135091599,148901691
2020,135091604,148901696
2020,135091603,148901695
2020,135091605,148901697
2020,135091606,148901698
2020,135091609,148901701
2020,135091613,148901705
2020,135091614,148901706
2020,135091615,148901707
2020,135091616,148901708
2020,135091617,148901709
2020,135091618,148906620
2020,135091619,148901710
2020,135092922,148906624
2020,135092925,148906627
2020,135091622,148901713
2020,135091623,148901713
2020,135091624,148901714
2020,135091626,148901715
2020,135091625,148901715
2020,135091627,148901717
2020,135091628,148901718
2020,135091630,148901720
2020,135091635,148901723
2020,135091636,148901724
2020,135091639,148901726
2020,135091638,148901727
2020,135091641,148901729
2020,135091643,148901731
2020,135091642,148901730
2020,135091644,148901732
2020,135092941,148906642
2020,135091645,148901733
2020,135091646,148901734
2020,135091647,148901735
2020,135091648,148906644
2020,135092944,148901736
2020,135091649,148901737
2020,135091650,148901738
2020,135092947,148906648
2020,135091653,148906651
2020,135092949,148906652
2020,135092949,148906653
2020,135091654,148906654
2020,135091654,148906655
2020,135091655,148901741
2020,135091656,148901742
2020,135091657,148901743
2020,135091658,148901744
2020,135091659,148901745
2020,135091660,148901746
2020,135091661,148901747
2020,135091662,148901748
2020,135091663,148901749
2020,135091664,148901750
2020,135091665,148901751
2020,135091666,148901752
2020,135091667,148901753
2020,135091669,148901755
2020,135091670,148901756
2020,135091673,148901758
2020,135091672,148901757
2020,135091672,148901758
2020,135091671,148901757
2020,135091671,148901758
2020,135091674,148901759
2020,135091677,148901762
2020,135087812,148906515
2020,135087821,148906526
2020,135087825,148906531
2020,135087827,148901543
2020,135091443,148901544
2020,140605400,154698615
2020,135087833,148906541
2020,135087834,148906542
2020,135087835,148906543
2020,140601167,154698618
2020,135087837,148906545
2020,140601195,154693955
2020,135087842,148906550
2020,135087843,148906551
2020,135087844,148906552
2020,135087845,148906553
2020,135087845,148906554
2020,135087847,148906556
2020,135087848,148906557
2020,135087849,148901611
2020,135087850,148901613
2020,135087851,148901615
2020,135087852,148906560
2020,135087853,148901617
2020,135087854,148906561
2020,135087855,148906562
2020,135087856,148906563
2020,135087857,148906564
2020,135087858,148906565
2020,140601218,154693978
2020,135087860,148906567
2020,135087861,148906568
2020,135087862,148906569
2020,135087864,148906571
2020,135087865,148906572
2020,135087866,148906572
2020,135087867,148906573
2020,135087868,148906574
2020,135087870,148906576
2020,135087871,148906577
2020,135087872,148906578
2020,135087873,148906579
2020,135087877,148906580
2020,135087877,148906581
2020,135087875,148906580
2020,135087875,148906581
2020,135087876,148906580
2020,135087876,148906581
2020,135087874,148906580
2020,135087874,148906581
2020,135087879,148906580
2020,135087879,148906581
2020,135087878,148906581
2020,135087880,148906582
2020,135087881,148906583
2020,135087884,148906586
2020,135087885,148906587
2020,135087890,148906593
2020,135087891,148906594
2020,135087892,148906595
2020,135087894,148906597
2020,135087895,148906598
2020,135092932,148906633
2020,135091631,148901721
2020,135092934,148906635
2020,135092936,148906637
2020,135092937,148906638
2020,135092938,148906640
2020,135092939,148906639
2020,135091640,148901728
2020,135092940,148906641
2020,135092942,148906643
2020,135092943,148906645
2020,135092945,148906646
2020,135092946,148906647
2020,135091651,148901739
2020,135091652,148901740
2020,135091652,148906650
2020,135092950,148906656
2020,135092954,148906660
2020,135092951,148906657
2020,135092952,148906658
2020,135092955,148906661
2020,135092956,148906662
2020,135092957,148906663
2020,135092958,148906664
2020,136791598,150861195
2020,136791621,150861211
2020,136802609,150859164
2020,139685199,153774676
2020,139682603,153774686
2020,139685221,153774698
2020,139685243,153774720
2020,139685257,153774730
2020,139685265,153774739
2020,139685269,153780475
2020,139685268,153780475
2020,136802650,150859203
2020,137772974,151872615
2020,137772974,151877634
2020,137772991,151872635
2020,137765525,151877657
2020,137765541,151877671
2020,137765558,151877689
2020,137765568,151877702
2020,137773041,151877700
2020,137765593,151877744
2020,137772975,151872618
2020,137765513,151877646
2020,137765524,151872639
2020,137773000,151872645
2020,137765546,151877677
2020,137765567,151877701
2020,137773060,151877721
2020,137773062,151877720
2020,137773057,151877719
2020,137773059,151877719
2020,137765601,151877752
2020,137765599,151877752
2020,137765605,151872705
2020,137765508,151872626
2020,137765516,151877650
2020,137773002,151872646
2020,137765536,151877666
2020,137765597,151877749
