"DATA_YEAR","SUSPECT_USING_ID","OFFENSE_ID"
2020,4,154698592
2020,4,154693905
2020,4,154693925
2020,4,154698635
2020,4,153780484
2020,4,153780478
2020,4,153780486
2020,4,153780427
2020,4,153780456
2020,4,154698530
2020,4,154693957
2020,4,153780463
2020,1,153780373
2020,4,153780404
2020,3,153780442
2020,4,153774734
2020,4,153774743
2020,4,154698644
2020,3,154698542
2020,4,154698563
2020,4,154693944
2020,4,154698641
2020,4,154698588
2020,4,154698623
2020,4,154693953
2020,4,154693996
2020,4,153780431
2020,4,153780485
2020,4,153780398
2020,4,153780480
2020,4,153774731
2020,4,153780472
2020,4,153780481
2020,4,153780367
2020,4,153780370
2020,4,153774699
2020,4,153774727
2020,4,153780460
2020,4,153774735
2020,4,153780474
2020,4,153780395
2020,4,153780396
2020,4,153774665
2020,4,153774671
2020,4,153774670
2020,4,154698593
2020,4,154698603
2020,3,154698605
2020,4,154693961
2020,4,154698557
2020,4,154693849
2020,4,154698591
2020,4,154698626
2020,4,154693991
2020,4,154693989
2020,3,145497095
2020,3,145497096
2020,3,145497097
2020,3,145497098
2020,3,145497099
2020,4,145497100
2020,4,145497101
2020,4,145497102
2020,3,145497104
2020,4,145497103
2020,3,145497105
2020,3,145497106
2020,3,145497107
2020,1,145497108
2020,1,145497109
2020,4,145497110
2020,4,150861246
2020,4,150859174
2020,4,150859167
2020,4,150861241
2020,4,150859148
2020,4,150859155
2020,4,150861253
2020,4,150861206
2020,4,150861272
2020,4,150861193
2020,3,150861194
2020,4,150861198
2020,4,150861204
2020,4,150861213
2020,4,150859170
2020,3,150859184
2020,4,150859205
2020,4,153774722
2020,4,153774649
2020,3,153774710
2020,4,153780437
2020,4,153780450
2020,4,153780451
2020,4,153774732
2020,4,153774744
2020,3,148906616
2020,4,148906617
2020,3,148906618
2020,4,148906619
2020,4,148906621
2020,3,148906622
2020,4,148906623
2020,4,148906625
2020,4,148906626
2020,3,148906628
2020,3,148906629
2020,4,148906630
2020,4,148906631
2020,3,145497005
2020,1,145497007
2020,4,145497047
2020,3,145497052
2020,3,145497053
2020,3,145497054
2020,4,145497055
2020,3,145497056
2020,3,145497058
2020,4,145497059
2020,4,145497060
2020,4,145497061
2020,4,145497062
2020,4,145497063
2020,4,145497064
2020,3,145497065
2020,1,145497065
2020,4,145497066
2020,3,145497068
2020,3,145497067
2020,4,145497070
2020,4,145497072
2020,3,145497075
2020,4,145497073
2020,3,145497074
2020,4,145497076
2020,4,145497078
2020,4,145497079
2020,4,145497080
2020,4,145497081
2020,4,145497084
2020,4,145497085
2020,3,145497087
2020,3,145496928
2020,3,145496938
2020,3,145496940
2020,1,145496950
2020,4,145496951
2020,4,145496952
2020,4,145496954
2020,3,145496957
2020,4,145496958
2020,4,145497008
2020,4,145497009
2020,3,145497010
2020,3,145497012
2020,4,145497014
2020,3,145497018
2020,4,145497019
2020,3,145497020
2020,4,145497022
2020,4,145497023
2020,4,145497024
2020,4,145497028
2020,4,145497029
2020,4,145497030
2020,4,145497034
2020,4,145497033
2020,4,145497032
2020,4,145497035
2020,4,145497036
2020,4,145497038
2020,4,145497037
2020,3,145497042
2020,4,145497044
2020,4,145497077
2020,4,145497082
2020,4,145497086
2020,3,145497088
2020,3,145497089
2020,4,145497090
2020,4,145497091
2020,4,145497092
2020,4,145497094
2020,4,145496874
2020,3,145496875
2020,3,145496877
2020,3,145496883
2020,3,145496884
2020,4,145496889
2020,4,145496894
2020,4,145496893
2020,3,145496895
2020,3,145496898
2020,4,154693824
2020,4,154698537
2020,4,154693856
2020,4,147151426
2020,4,147151427
2020,4,147151428
2020,3,147151429
2020,4,147151434
2020,4,147151436
2020,4,147151443
2020,4,147151444
2020,4,147151445
2020,4,147151446
2020,4,147151447
2020,4,147151448
2020,4,147151449
2020,4,147151450
2020,4,147151451
2020,4,147151452
2020,4,147151421
2020,4,147145978
2020,4,147145979
2020,3,147151423
2020,4,147151424
2020,4,147151409
2020,4,147151411
2020,4,147151410
2020,4,147151412
2020,4,147151413
2020,4,147151416
2020,4,147151417
2020,4,147151418
2020,4,147151419
2020,4,147145974
2020,3,147145975
2020,4,147151420
2020,4,145496814
2020,4,145496821
2020,4,153780385
2020,4,153774663
2020,4,153774693
2020,4,153774692
2020,4,153774697
2020,4,145496746
2020,4,153780369
2020,4,153780382
2020,4,153780394
2020,4,153780441
2020,4,145496770
2020,4,145495832
2020,4,147146096
2020,3,147146095
2020,3,147146093
2020,4,147146094
2020,4,147146097
2020,4,147146098
2020,4,147146103
2020,4,147146104
2020,4,147146105
2020,3,147146108
2020,3,147146109
2020,4,147146110
2020,3,147146111
2020,3,147146112
2020,1,147146113
2020,4,147146115
2020,4,147146116
2020,4,147146117
2020,4,147146119
2020,3,147146120
2020,3,147146121
2020,4,147146123
2020,3,147146124
2020,3,147146125
2020,3,147146126
2020,3,147146127
2020,3,147146128
2020,3,147146129
2020,3,147146130
2020,4,147146131
2020,4,147146132
2020,4,147146135
2020,4,147146136
2020,4,147146137
2020,4,147146138
2020,3,147146139
2020,3,147146140
2020,4,147146141
2020,3,147146142
2020,4,147146144
2020,3,147146145
2020,4,147146148
2020,4,147146149
2020,4,147146152
2020,4,147146151
2020,3,147146153
2020,4,147146154
2020,4,147146155
2020,4,147146156
2020,4,147146157
2020,4,147146161
2020,4,147146162
2020,4,147146163
2020,3,147146164
2020,4,147146165
2020,4,147146166
2020,4,147146167
2020,4,145495789
2020,3,145495777
2020,4,145495781
2020,3,145495783
2020,4,145495786
2020,3,145495715
2020,4,150859173
2020,3,150861181
2020,4,150859160
2020,3,150861223
2020,4,150859175
2020,4,150859185
2020,1,150861256
2020,4,150861261
2020,4,148906600
2020,4,145495768
2020,3,145495724
2020,3,145495726
2020,3,145495737
2020,4,148906527
2020,4,148906534
2020,4,148906533
2020,4,148906537
2020,4,148906602
2020,3,145495790
2020,4,145495794
2020,4,145495796
2020,4,145495802
2020,4,145495811
2020,4,145495813
2020,4,145495816
2020,3,145495818
2020,4,145495819
2020,4,145495820
2020,4,145496891
2020,1,145495830
2020,4,145495836
2020,3,145495838
2020,3,145495837
2020,4,145495839
2020,3,145495841
2020,3,145495842
2020,4,145495845
2020,4,145495846
2020,4,145495847
2020,4,145495848
2020,4,147146081
2020,3,147146082
2020,4,147146084
2020,4,147146085
2020,4,147146086
2020,4,147146089
2020,4,147146090
2020,4,147146091
2020,4,147146092
2020,4,147145990
2020,3,147145993
2020,3,147145995
2020,3,147151437
2020,4,147145997
2020,4,147145998
2020,4,147146005
2020,4,147146012
2020,4,147146015
2020,3,147146016
2020,3,147146017
2020,3,147146018
2020,3,147146019
2020,3,147146020
2020,3,147146021
2020,4,147146022
2020,4,147146025
2020,4,147146028
2020,4,147146031
2020,3,147146033
2020,3,147146034
2020,3,147146036
2020,3,147146035
2020,3,147146038
2020,1,147146039
2020,3,147146039
2020,3,147146040
2020,1,147145970
2020,3,147145971
2020,3,147145972
2020,4,147145973
2020,4,147145976
2020,3,147145977
2020,4,147151422
2020,4,147145984
2020,4,147145986
2020,4,147145989
2020,3,147146041
2020,3,147146042
2020,4,147146046
2020,4,147146050
2020,4,147146053
2020,3,147146054
2020,4,147146055
2020,4,147146061
2020,4,147146062
2020,3,147146063
2020,4,147146065
2020,4,147146066
2020,3,147146069
2020,3,147146073
2020,4,147146072
2020,4,147146074
2020,3,147146075
2020,3,147146076
2020,3,147146077
2020,4,147146078
2020,3,147146079
2020,1,153780388
2020,4,147147264
2020,4,150861203
2020,4,150859187
2020,4,150861274
2020,4,153774644
2020,4,153774650
2020,4,153774704
2020,4,153780366
2020,1,153774657
2020,4,153774726
2020,4,153780461
2020,4,153774733
2020,4,153780465
2020,4,153774714
2020,4,153780412
2020,4,153774694
2020,3,153774701
2020,4,153780447
2020,3,154698541
2020,4,154698540
2020,4,154693853
2020,4,154693891
2020,4,154698597
2020,4,154698596
2020,4,148906523
2020,3,147145909
2020,4,147145912
2020,4,147145916
2020,4,147145917
2020,4,147145918
2020,4,147145919
2020,3,147145922
2020,4,147151379
2020,3,147145886
2020,4,147151358
2020,4,147145897
2020,4,154698562
2020,3,147145904
2020,3,147145907
2020,4,147145908
2020,3,147145910
2020,4,147145920
2020,4,147145923
2020,4,147145924
2020,4,147145926
2020,4,147145928
2020,4,154698590
2020,3,147145938
2020,4,147145941
2020,4,147151386
2020,4,147151388
2020,4,147145942
2020,4,147145943
2020,4,147145944
2020,4,147151390
2020,4,147145946
2020,4,154698610
2020,4,147145951
2020,4,147145952
2020,4,147145953
2020,4,147145954
2020,4,147145955
2020,4,147145956
2020,4,147145957
2020,4,147145958
2020,4,147145959
2020,4,147145960
2020,4,147145961
2020,3,147145962
2020,4,147145963
2020,4,147145964
2020,3,147145965
2020,3,147145966
2020,4,147145967
2020,4,147145968
2020,4,147145969
2020,4,148901547
2020,4,148901548
2020,4,148901552
2020,4,148901554
2020,4,148901556
2020,4,148901557
2020,4,148901558
2020,4,148901561
2020,4,148901563
2020,4,148901562
2020,3,148901564
2020,4,148901565
2020,4,148901568
2020,4,148901567
2020,4,148901569
2020,4,148901572
2020,4,148901573
2020,4,148901575
2020,4,148901576
2020,4,148901577
2020,4,148901578
2020,4,148901579
2020,4,148901583
2020,4,148901584
2020,4,148901586
2020,4,148901589
2020,4,148901591
2020,4,148901593
2020,4,148901599
2020,4,148901601
2020,4,148901602
2020,4,148901603
2020,4,147147257
2020,3,154698554
2020,4,154693919
2020,4,154693850
2020,4,154693920
2020,4,154698604
2020,3,147145881
2020,4,148901585
2020,4,148906549
2020,4,148901592
2020,4,148901595
2020,4,148901596
2020,4,148901597
2020,4,148901606
2020,4,148901607
2020,4,148901608
2020,4,148901609
2020,4,148901610
2020,4,148906558
2020,4,148906559
2020,4,148901612
2020,4,148901614
2020,4,148901616
2020,4,148901618
2020,4,148901619
2020,4,148901620
2020,4,148901622
2020,4,148901624
2020,4,148901625
2020,4,148901626
2020,4,148901627
2020,4,148901628
2020,4,148901629
2020,4,148901632
2020,3,148901633
2020,4,148901634
2020,3,148901635
2020,4,148906570
2020,4,148901637
2020,4,148901638
2020,4,148901639
2020,4,148901640
2020,4,148901642
2020,4,148901643
2020,4,148901644
2020,3,148901645
2020,3,148901646
2020,4,148901648
2020,4,148901649
2020,4,148901650
2020,3,148901651
2020,4,148901652
2020,4,148901653
2020,4,148901654
2020,4,148901655
2020,4,148901656
2020,4,148901657
2020,4,148906589
2020,4,148901659
2020,3,148901660
2020,1,148901661
2020,1,148901662
2020,4,148901664
2020,4,148901663
2020,4,148901665
2020,3,148901666
2020,3,148901667
2020,4,148906596
2020,4,148901668
2020,1,148901669
2020,3,148901669
2020,4,148901672
2020,4,148901673
2020,4,148901674
2020,4,148901676
2020,4,148901675
2020,4,148901678
2020,4,148901679
2020,3,148906604
2020,4,148901680
2020,4,148901681
2020,4,148901684
2020,3,148901685
2020,4,148901687
2020,4,148901689
2020,4,148901690
2020,4,148901691
2020,4,148901692
2020,4,148901696
2020,4,148901695
2020,3,148901697
2020,4,148901698
2020,4,148901701
2020,4,148901705
2020,4,148901706
2020,3,148901707
2020,3,148901708
2020,4,148901709
2020,4,148906620
2020,4,148901710
2020,4,148906624
2020,4,148906627
2020,4,148901713
2020,4,148901714
2020,4,148901715
2020,4,148901717
2020,4,148901718
2020,4,148901720
2020,4,148901723
2020,4,148901724
2020,4,148901726
2020,3,148901727
2020,4,148901729
2020,4,148901730
2020,4,148901731
2020,4,148901732
2020,4,148906642
2020,4,148901733
2020,4,148901734
2020,3,148901735
2020,4,148906644
2020,4,148901736
2020,4,148901737
2020,4,148901738
2020,4,148906652
2020,4,148906648
2020,3,148906651
2020,4,148906653
2020,4,148906655
2020,4,148906654
2020,3,148901741
2020,4,148901742
2020,4,148906657
2020,3,148901743
2020,4,148901744
2020,4,148901745
2020,4,148901746
2020,4,148901747
2020,3,148901748
2020,3,148901749
2020,4,148901750
2020,3,148901751
2020,3,148901752
2020,4,148901753
2020,4,148901755
2020,4,148901756
2020,4,148901757
2020,4,148901758
2020,4,148901759
2020,1,148901762
2020,4,148906526
2020,4,154698615
2020,4,148906542
2020,4,148906515
2020,4,148906531
2020,4,148901543
2020,4,148901544
2020,4,148906541
2020,4,148906543
2020,4,154698618
2020,4,148906545
2020,1,154693955
2020,4,148906550
2020,4,148906551
2020,4,148906552
2020,3,148906553
2020,3,148906554
2020,4,148906556
2020,4,148906557
2020,4,148901611
2020,4,148901613
2020,4,148901615
2020,4,148906560
2020,4,148901617
2020,4,148906561
2020,4,148906562
2020,4,148906563
2020,4,148906564
2020,3,148906565
2020,4,154693978
2020,4,148906567
2020,4,148906568
2020,4,148906569
2020,4,148906571
2020,4,148906572
2020,4,148906573
2020,4,148906574
2020,4,148906576
2020,4,148906577
2020,4,148906578
2020,4,148906579
2020,4,148906581
2020,4,148906580
2020,4,148906582
2020,4,148906583
2020,4,148906586
2020,4,148906587
2020,4,148906593
2020,4,148906594
2020,1,148906595
2020,4,148906597
2020,4,148906598
2020,3,148906633
2020,4,148901721
2020,4,148906635
2020,4,148906637
2020,4,148906638
2020,4,148906640
2020,4,148906639
2020,4,148901728
2020,4,148906641
2020,4,148906643
2020,4,148906645
2020,4,148906646
2020,4,148906647
2020,4,148901739
2020,4,148901740
2020,4,148906650
2020,4,148906656
2020,4,148906658
2020,4,148906660
2020,4,148906661
2020,4,148906662
2020,4,148906663
2020,4,148906664
2020,4,153774730
2020,4,150861195
2020,4,150861211
2020,4,150859164
2020,4,153774676
2020,4,153774720
2020,4,153774686
2020,4,153774698
2020,4,153774739
2020,4,153780475
2020,3,150859203
2020,4,151877671
2020,4,151877700
2020,4,151877634
2020,3,151877657
2020,4,151877689
2020,4,151877702
2020,4,151872615
2020,4,151872635
2020,4,151877677
2020,4,151872618
2020,4,151877646
2020,4,151872639
2020,4,151872645
2020,4,151877744
2020,4,151877701
2020,4,151877721
2020,4,151877720
2020,4,151877719
2020,4,151877752
2020,4,151872705
2020,4,151877666
2020,4,151872626
2020,4,151877650
2020,4,151872646
2020,4,151872700
2020,4,151877749
2020,4,151872711
2020,4,151872712
2020,4,151877681
2020,4,151877636
2020,4,151872647
2020,4,151877668
2020,4,151877639
2020,4,151877652
2020,3,151872627
2020,4,151877648
2020,4,151877656
2020,4,151872652
2020,4,151877647
2020,4,151872642
2020,4,151877679
2020,4,151872640
2020,4,151877673
2020,4,151877674
2020,4,151872641
2020,3,151877665
2020,4,151872653
2020,4,151872657
2020,4,151872667
2020,4,151877687
2020,4,151877694
2020,4,151872675
2020,4,151877703
2020,4,151877706
2020,4,151877708
2020,4,151877709
2020,4,151872682
2020,4,151872684
2020,4,151877715
2020,4,151877718
2020,4,151877722
2020,4,151877724
2020,4,151877730
2020,4,151877731
2020,4,151877736
2020,4,151872694
2020,4,151877740
2020,4,151877741
2020,4,151872699
2020,4,151872703
2020,4,151877754
2020,4,151872708
2020,4,151877759
2020,4,151877762
2020,4,151877766
2020,4,151872714
2020,4,151872721
2020,4,154693930
2020,4,151877711
2020,4,151877732
2020,4,151872722
2020,4,154693826
2020,4,154693899
2020,4,154698546
2020,4,154693845
2020,4,154693884
2020,4,154693914
2020,4,154698609
2020,4,154698600
2020,4,154698614
2020,3,154693942
2020,4,154693947
2020,4,154698629
2020,4,154698634
2020,4,154693994
2020,4,154698646
2020,4,151877712
2020,4,151877664
2020,3,151877698
2020,3,151872676
2020,1,151872690
2020,4,151872678
2020,4,151877704
2020,4,151872686
2020,4,151877739
2020,4,151872706
2020,4,151877690
2020,4,150861218
2020,4,150859172
2020,3,151872630
2020,4,151877653
2020,4,151877655
2020,4,151877705
2020,4,151877735
2020,4,151872698
2020,4,151877755
2020,4,151877772
2020,4,151877723
2020,4,151872649
2020,4,151872668
2020,4,151877717
2020,4,151872713
2020,4,154693827
2020,4,154693852
2020,4,154693880
2020,4,154693886
2020,4,154693897
2020,4,154698611
2020,4,154693935
2020,4,150859158
2020,4,150861227
2020,1,150859169
2020,4,150859179
2020,4,150861226
2020,4,150859163
2020,4,150859181
2020,4,150861249
2020,4,150861269
2020,3,150861276
2020,4,150861192
2020,4,150861191
2020,4,150861221
2020,4,150859200
2020,4,150859150
2020,4,150859154
2020,4,150859189
2020,1,150859202
2020,4,150859183
2020,3,150861270
2020,4,150859198
2020,4,150861275
2020,4,150861233
2020,4,150859141
2020,4,150861200
2020,4,150861210
2020,4,150861242
2020,4,153774677
2020,1,153774678
2020,4,153774691
2020,3,153774695
2020,4,153774713
2020,4,153774718
2020,3,153780473
2020,4,150861248
2020,4,153780479
2020,4,153780482
2020,4,153780483
2020,4,154693835
2020,4,154693927
2020,4,153780445
2020,4,153774725
2020,4,150861219
2020,4,150859182
2020,4,150861264
2020,4,153774721
2020,4,153780383
2020,3,153780384
2020,4,153780393
2020,4,153774737
2020,4,154698613
2020,4,150859191
2020,3,154693889
2020,4,154698594
2020,4,154693950
2020,4,150861184
2020,4,150861209
2020,4,150859190
2020,4,150861231
2020,4,150861245
2020,4,150861236
2020,4,150859194
2020,4,150859195
2020,4,150861251
2020,4,150859192
2020,4,150861250
2020,4,150861266
2020,4,150861271
2020,4,150861268
2020,4,150859168
2020,4,150859137
2020,3,150861259
2020,4,150859193
2020,4,150859161
2020,4,150861212
2020,4,150861232
2020,4,150861262
2020,4,150859209
2020,4,153774673
2020,3,153774703
2020,4,153774716
2020,4,154693921
2020,4,151872624
2020,4,151872631
2020,4,154698580
2020,4,154693885
2020,4,154698587
2020,4,154693962
2020,4,154693975
2020,4,154693982
2020,4,154693985
2020,3,153774643
2020,3,153780371
2020,3,153780372
2020,4,153774648
2020,3,153774654
2020,3,153774672
2020,4,153774674
2020,4,153774680
2020,4,153774681
2020,4,153774690
2020,4,153774709
2020,4,153780468
2020,4,153780471
2020,4,153774740
2020,4,153774741
2020,4,150859140
2020,4,150861207
2020,4,150861234
2020,4,150859176
2020,4,150861237
2020,4,150861247
2020,4,150861197
2020,4,150859153
2020,4,150861208
2020,3,150861176
2020,1,150861176
2020,4,150859206
2020,3,150859186
2020,4,150859196
2020,4,150859166
2020,4,150859201
2020,4,150861178
2020,4,150859211
2020,4,150861228
2020,4,150859177
2020,4,150859188
2020,4,151877663
2020,4,154698636
2020,4,150861239
2020,4,150861243
2020,4,150861244
2020,4,150861260
2020,4,151872617
2020,4,151872634
2020,4,151877751
2020,4,151872688
2020,4,151877727
2020,4,151877746
2020,4,151872692
2020,4,151877750
2020,4,151877758
2020,3,151877659
2020,4,151877693
2020,4,151872691
2020,4,151872697
2020,3,151877769
2020,4,154698583
2020,4,156005173
2020,4,156009624
2020,4,156005224
2020,4,156005235
2020,4,156005241
2020,4,156005240
2020,4,151877748
2020,4,151872719
2020,4,151872723
2020,4,154693939
2020,4,158812830
2020,4,158826300
2020,4,158826298
2020,4,151877773
2020,4,154693854
2020,4,154693875
2020,4,154698571
2020,4,154698598
2020,4,156005138
2020,4,154693937
2020,4,154698633
2020,4,154693992
2020,4,154693916
2020,4,154693858
2020,4,154693857
2020,4,154693908
2020,3,151877696
2020,3,151877644
2020,4,151872669
2020,3,151877697
2020,4,151877713
2020,4,151877734
2020,3,151877747
2020,4,151877757
2020,4,151877770
2020,4,151877771
2020,4,151877635
2020,4,151872616
2020,4,151872659
2020,4,151872670
2020,4,151872671
2020,4,151877699
2020,4,151877738
2020,1,153774687
2020,4,153774719
2020,4,153780444
2020,1,151877667
2020,4,151872662
2020,3,151877726
2020,4,151877742
2020,4,151872704
2020,4,151872709
2020,4,151877641
2020,4,151872654
2020,4,151872674
2020,4,151877765
2020,3,151877768
2020,3,154693909
2020,4,154693918
2020,4,151872660
2020,4,151877686
2020,4,151872666
2020,4,151872695
2020,4,151877733
2020,4,151872710
2020,4,154693980
2020,4,151872720
2020,4,153780377
2020,4,153780391
2020,4,153780436
2020,4,154698539
2020,4,154693883
2020,4,154693888
2020,4,151872689
2020,4,151877678
2020,4,151872664
2020,4,151877710
2020,4,151877728
2020,4,151877767
2020,4,154698545
2020,4,154693843
2020,3,154693879
2020,4,154693902
2020,4,154698619
2020,4,154698643
2020,4,151877658
2020,3,151872651
2020,4,151877756
2020,4,151872687
2020,4,151872693
2020,4,154693898
2020,4,154698550
2020,4,154698581
2020,4,154693887
2020,4,154698612
2020,4,154693988
2020,4,151877670
2020,4,151877716
2020,3,154698551
2020,4,151872619
2020,4,151877672
2020,4,151872656
2020,4,151877682
2020,4,151877753
2020,4,151872707
2020,4,151872715
2020,4,156009643
2020,4,156009609
2020,4,156005196
